Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Steve McNair,414,75,5,3,0,24,31,41.3,4
Thomas Jones,380,112,5,1,0,21,22,19.6,2
Aaron Brooks,358,80,1,1,0,26,24,30,9
Shawn Bryson,341,80,2,1,1,68,9,11.2,0
Skip Hicks,341,56,1,4,2,51,11,19.6,0
Jay Fiedler,321,73,4,2,0,26,26,35.6,3
Ricky Watters,318,72,1,1,1,40,14,19.4,1
Ki-Jana Carter,308,63,3,1,0,30,18,28.6,0
Elvis Joseph,294,68,0,2,0,27,13,19.1,1
LaMont Jordan,292,39,1,3,1,46,14,35.9,0
Moe Williams,291,65,0,2,1,55,9,13.8,1
Mike Vick,289,31,1,6,0,35,15,48.4,1
Bob Christian,284,44,2,2,1,53,16,36.4,0
Travis Minor,281,59,2,2,1,56,12,20.3,0
Tyrone Wheatley,276,88,5,1,0,22,21,23.9,2
Jeff Garcia,254,72,5,1,0,25,20,27.8,6
Michael Wiley,247,34,0,2,2,58,12,35.3,0
Rob Johnson,241,36,1,1,0,23,12,33.3,1
Brandon Bennett,232,50,0,2,0,36,14,28,1
Rich Gannon,231,63,2,0,0,17,17,27,3
Tim Biakabutuka,230,53,1,1,0,27,9,17,1
Olandis Gary,228,57,1,1,0,29,12,21,0
Mark Brunell,224,39,1,1,0,38,12,30.8,1
Nick Goings,197,66,0,0,0,16,9,13.6,1
Doug Chapman,195,63,0,0,0,19,10,15.9,1
Doug Flutie,192,53,1,0,0,16,12,22.6,5
Tony Richardson,191,66,7,0,0,19,24,36.4,0
Lamont Warren,191,61,3,1,0,34,11,18,0
Jamal Anderson,190,55,1,0,0,14,8,14.6,1
Obafemi Ayanbadejo,173,46,1,0,0,17,11,23.9,1
Brian Griese,173,50,1,2,0,24,15,30,3
Benjamin Gay,172,51,1,3,1,40,12,23.5,3
Kevin Faulk,169,41,1,1,0,24,9,22,0
Dorsey Levens,165,44,0,1,1,40,6,13.6,0
Jake Plummer,163,35,0,1,0,21,8,22.9,6
Larry Centers,160,34,2,1,1,50,7,20.6,0
Trent Green,158,35,0,0,0,16,8,22.9,5
Peyton Manning,157,35,4,1,0,33,9,25.7,3
Cory Schlesinger,154,47,3,2,0,26,16,34,0
Tony Banks,152,47,2,0,0,17,7,14.9,8
Quincy Carter,150,45,1,0,0,17,13,28.9,3
Zack Crockett,145,57,6,0,0,10,26,45.6,1
Mike McMahon,145,27,1,2,0,22,9,33.3,2
Marc Edwards,141,51,1,0,0,14,15,29.4,2
Matt Hasselbeck,141,40,0,0,0,17,13,32.5,3
Terry Jackson,138,22,1,0,0,15,9,40.9,1
Tim Couch,128,38,0,0,0,15,7,18.4,5
Chris Weinke,128,37,6,1,0,23,11,29.7,5
Rodney Thomas,126,37,0,1,0,21,5,13.5,0
Brad Johnson,120,39,3,1,0,21,19,48.7,1
J.R. Redmond,119,35,0,0,0,16,4,11.4,0
Curtis Conway,116,7,1,2,1,67,3,42.9,0
Fred Taylor,116,30,0,2,0,24,6,20,1
Laveranues Coles,108,10,0,1,0,20,7,70,1
Terrell Fletcher,107,29,0,0,0,16,7,24.1,0
Richie Anderson,102,26,0,0,0,12,4,15.4,0
Leon Johnson,99,20,4,2,0,34,10,50,0
Peerless Price,97,6,0,3,0,31,3,50,0
Troy Brown,91,11,0,1,0,31,4,36.4,1
Deuce McAllister,91,16,1,1,1,54,4,25,0
Damon Washington,89,28,0,1,0,22,5,17.9,1
R.J. Bowers,84,18,1,1,0,21,5,27.8,0
Chris Chandler,84,25,0,1,0,22,4,16,4
Hines Ward,83,10,0,1,0,36,4,40,0
Fred Beasley,73,23,1,0,0,16,8,34.8,0
Kerry Collins,73,39,0,0,0,11,9,23.1,13
Jon Kitna,73,27,1,1,0,20,6,22.2,6
Reuben Droughns,72,30,0,0,0,15,3,10,0
Jimmy Kleinsasser,72,23,1,0,0,11,6,26.1,1
Sammy Morris,72,20,0,0,0,10,2,10,1
Aaron Stecker,72,24,1,0,0,17,3,12.5,0
Mike Green,71,15,1,1,0,21,5,33.3,1
Brad Hoover,71,17,0,0,0,10,5,29.4,1
Harold Morrow,67,12,0,0,0,15,4,33.3,0
David Patten,67,5,1,1,0,29,3,60,0
Todd Bouman,61,9,0,1,0,21,4,44.4,1
Spergon Wynn,61,8,0,0,0,14,5,62.5,1
Kurt Warner,60,28,0,1,0,23,3,10.7,3
Randy Jordan,59,13,0,1,0,37,1,7.7,0
James Thrash,57,6,0,1,0,24,3,50,0
Anthony Wright,57,17,0,0,0,12,5,29.4,2
Brett Favre,56,38,1,0,0,14,5,13.2,8
Mack Strong,55,17,0,0,0,12,10,58.8,0
Mike Cloud,54,7,1,0,0,16,3,42.9,0
Az-Zahir Hakim,50,11,0,0,0,12,3,27.3,2
Terry Kirby,49,10,0,1,0,20,4,40,0
Curtis Keaton,48,5,0,1,0,21,3,60,0
Kevin McDougal,48,17,0,0,0,12,4,23.5,0
Travis Taylor,46,5,0,0,0,16,3,60,0
Charlie Batch,45,12,0,0,0,12,5,41.7,1
Tom Brady,43,36,0,0,0,12,7,19.4,3
Jay Graham,43,12,0,0,0,19,4,33.3,0
Steve Smith,43,4,0,1,0,39,2,50,0
Robert Holcombe,42,13,1,0,0,11,5,38.5,1
Jonathan Quinn,42,8,0,1,0,27,1,12.5,1
Rabih Abdullah,40,11,0,0,0,12,1,9.1,0
Randall Cunningham,40,14,1,0,0,15,3,21.4,4
Robert Thomas,40,6,0,1,0,24,2,33.3,0
Donnell Bennett,39,10,0,0,0,8,2,20,1
Tim Brown,39,4,0,0,0,19,2,50,0
James McKnight,39,6,0,0,0,18,3,50,0
Donald Driver,38,3,1,1,0,31,1,33.3,0
Randy Moss,38,3,0,0,0,18,2,66.7,0
Rondell Mealey,37,11,0,0,0,9,1,9.1,0
David Boston,35,5,0,0,0,17,3,60,0
Jermaine Lewis,33,9,0,0,0,14,1,11.1,1
Alex Van Pelt,33,12,0,0,0,15,6,50,0
Joey Galloway,32,3,0,0,0,16,2,66.7,0
Aveion Cason,31,11,0,0,0,19,1,9.1,1
Raghib Ismail,31,8,0,0,0,11,2,25,0
Dan Kreider,29,7,1,0,0,12,4,57.1,0
Ernie Conwell,28,7,1,0,0,13,3,42.9,0
Troy Edwards,28,5,1,0,0,12,1,20,0
Neil O'Donnell,28,6,0,0,0,15,2,33.3,0
Cecil Martin,27,9,0,0,0,8,0,0,0
Frank Moreau,27,8,1,0,0,14,3,37.5,1
Quincy Morgan,27,2,0,1,0,23,1,50,0
Paul Smith,27,4,1,0,0,13,1,25,1
Rod Smith,27,3,0,0,0,17,2,66.7,0
Clint Stoerner,27,9,1,0,0,13,3,33.3,1
Ty Detmer,26,9,0,0,0,9,4,44.4,0
Dennis Northcutt,26,3,0,0,0,12,1,33.3,0
Desmond Howard,25,5,0,0,0,7,1,20,0
Vinny Testaverde,25,31,0,0,0,12,3,9.7,7
Tim Dwight,24,2,1,0,0,16,1,50,0
Jon Witman,24,5,0,0,0,14,1,20,0
Isaac Bruce,23,4,0,0,0,10,1,25,1
Reidel Anthony,22,3,0,0,0,16,1,33.3,0
J.J. Johnson,22,5,0,0,0,9,0,0,0
Eddie Kennison,22,5,0,0,0,14,2,40,0
Rob Konrad,22,5,1,0,0,18,2,40,0
Ike Hilliard,21,1,0,1,0,21,1,100,0
Terrell Owens,21,4,0,0,0,12,1,25,0
Dedric Ward,21,2,0,0,0,16,1,50,1
Dameyune Craig,20,3,0,0,0,13,1,33.3,1
Akili Smith,20,6,0,0,0,6,1,16.7,0
Damon Gibson,19,2,0,0,0,18,1,50,0
Kevin Kasper,19,3,0,1,0,27,1,33.3,0
Joel Makovicka,19,1,0,0,0,19,1,100,0
Drew Bledsoe,18,5,0,0,0,8,1,20,1
Drew Brees,18,2,0,0,0,13,1,50,0
Elvis Grbac,18,21,1,0,0,6,2,9.5,3
KaRon Coleman,17,4,0,0,0,8,0,0,0
Trent Dilfer,17,11,0,0,0,11,3,27.3,1
Derrick Alexander,16,2,0,0,0,15,1,50,0
Rod Gardner,16,1,0,0,0,16,1,100,0
Vinny Sutherland,16,1,0,0,0,16,1,100,0
Rodney Williams,16,2,0,0,0,11,0,0,0
Greg Comella,15,4,0,0,0,9,0,0,0
Peter Warrick,14,8,0,0,0,13,2,25,0
Jerry Porter,13,2,0,0,0,7,0,0,0
Travis Prentice,13,14,2,0,0,6,3,21.4,0
Koren Robinson,13,4,0,0,0,6,0,0,0
Chris Hetherington,12,5,0,0,0,8,1,20,0
Doug Johnson,12,5,0,0,0,8,2,40,0
Heath Evans,11,2,0,0,0,7,1,50,0
William Henderson,11,6,0,0,0,4,2,33.3,0
Brock Huard,11,1,0,0,0,11,1,100,0
Quentin McCord,11,2,0,0,0,8,0,0,0
Chad Pennington,11,1,0,0,0,11,0,0,0
Travis Brown,10,1,0,0,0,10,1,100,0
Dante Hall,10,2,0,0,0,6,1,50,0
Lorenzo Neal,10,5,0,0,0,4,0,0,0
Gus Frerotte,9,10,1,0,0,4,2,20,0
Tony Gonzalez,9,1,0,0,0,9,0,0,0
Darrell Jackson,9,1,0,0,0,9,0,0,0
Tommy Maddox,9,6,1,0,0,8,1,16.7,1
Brian Mitchell,9,7,0,0,0,11,1,14.3,0
Jerald Sowell,9,4,0,0,0,4,0,0,0
Marty Booker,8,4,0,0,0,13,1,25,0
Matt Lytle,8,2,0,0,0,4,0,0,0
Tee Martin,8,1,0,0,0,8,0,0,0
Tim Seder,8,1,1,0,0,8,1,100,0
Terrelle Smith,8,5,0,0,0,6,1,20,1
Amani Toomer,8,3,0,0,0,9,0,0,0
Michael Westbrook,8,2,0,0,0,8,1,50,0
Jarious Jackson,7,5,0,0,0,4,1,20,2
Patrick Pass,7,1,0,0,0,7,0,0,0
Kris Brown,6,1,0,0,0,6,1,100,0
Todd Collins,6,2,0,0,0,7,1,50,0
Albert Connell,6,1,0,0,0,6,0,0,0
Germane Crowell,6,1,0,0,0,6,0,0,0
Koy Detmer,6,8,0,0,0,14,1,12.5,0
Larry Foster,6,2,0,0,0,3,0,0,0
Travis Jervey,6,3,0,0,0,2,0,0,0
Ray Lucas,6,8,1,0,0,3,4,50,0
Johnnie Morton,6,1,0,0,0,6,0,0,0
Brock Olivo,6,1,0,0,0,6,1,100,0
Larry Parker,6,3,0,0,0,7,0,0,0
Bill Schroeder,6,1,0,0,0,6,0,0,0
Rod Smart,6,2,0,0,0,6,0,0,0
James Hodgins,5,2,0,0,0,5,0,0,0
Shane Matthews,5,4,0,0,0,3,1,25,1
Scottie Montgomery,5,1,0,0,0,5,0,0,0
Todd Pinkston,5,1,0,0,0,5,0,0,0
Ricky Proehl,5,1,0,0,0,5,1,100,0
Tony Carter,4,1,0,0,0,4,1,100,0
Cris Carter,4,1,0,0,0,4,0,0,0
Autry Denson,4,1,0,0,0,4,0,0,0
Joe Horn,4,1,0,0,0,4,0,0,0
MarTay Jenkins,4,3,0,0,0,16,1,33.3,0
Alvis Whitted,4,1,0,0,0,4,0,0,0
Darrin Chiaverini,3,1,0,0,0,3,0,0,0
Marvin Harrison,3,1,0,0,0,3,0,0,0
Fred McCrary,3,2,0,0,0,2,1,50,0
Glyn Milburn,3,3,0,0,0,4,0,0,0
Eric Moulds,3,3,0,0,0,6,0,0,0
Jameel Cook,2,2,0,0,0,2,0,0,0
Shane Lechler,2,1,0,0,0,2,0,0,1
Fred McAfee,2,1,0,0,0,2,0,0,0
Scott Frost,1,1,0,0,0,1,0,0,0
Mike Gruttadauria,1,1,0,0,0,1,0,0,1
Dennis McKinley,1,1,0,0,0,1,0,0,0
Brandon Stokley,1,1,0,0,0,1,0,0,1
Marques Tuiasosopo,1,1,0,0,0,1,0,0,0
Frank Wycheck,1,1,0,0,0,1,0,0,0
Jason Baker,0,1,0,0,0,0,0,0,0
John Baker,0,1,0,0,0,0,0,0,1
Ron Dixon,0,1,0,0,0,0,0,0,0
Jeff George,0,4,0,0,0,2,1,25,2
Chris Hanson,0,2,0,0,0,0,0,0,1
Patrick Hape,0,2,0,0,0,0,0,0,0
Kelly Holcomb,0,1,0,0,0,0,0,0,0
Torry Holt,0,2,0,0,0,2,0,0,0
John Jett,0,1,0,0,0,0,0,0,0
Micah Knorr,0,1,0,0,0,0,0,0,0
Josh Miller,0,1,0,0,0,0,0,0,1
Brian Moorman,0,1,0,0,0,0,0,0,0
Scott Player,0,1,0,0,0,0,0,0,0
Kyle Richardson,0,1,0,0,0,0,0,0,0
Todd Sauerbrun,0,1,0,0,0,0,0,0,0
Tony Taylor,0,1,0,0,0,0,0,0,0
Justin Watson,0,1,0,0,0,0,0,0,0
Jeff Blake,-1,1,0,0,0,-1,0,0,0
John Carney,-1,1,0,0,0,-1,0,0,0
Sam Gash,-1,2,0,0,0,0,0,0,0
Herbert Goodman,-1,1,0,0,0,-1,0,0,0
Ronney Jenkins,-1,1,0,0,0,-1,0,0,0
Doug Pederson,-1,1,0,0,0,-1,0,0,0
Isaac Byrd,-2,1,0,0,0,-2,0,0,0
Tim Rattay,-3,5,0,0,0,1,1,20,1
Jimmy Smith,-3,1,0,0,0,-3,0,0,0
Freddie Mitchell,-4,2,0,0,0,12,1,50,0
Reggie Swinton,-4,1,0,0,0,-4,0,0,0
Antonio Freeman,-5,1,0,0,0,-5,0,0,0
Olindo Mare,-5,1,0,0,0,-5,0,0,0
Santana Moss,-6,1,0,0,0,-6,0,0,0
Kent Graham,-7,7,0,0,0,0,0,0,2
Ryan Leaf,-7,4,0,0,0,0,0,0,2
Jerome Pathon,-8,1,0,0,0,-8,0,0,0
Jamie Martin,-9,8,0,0,0,-1,0,0,0
Brad Maynard,-10,1,0,0,0,-10,0,0,0
Dan Stryzinski,-10,1,0,0,0,-10,0,0,0
Chris Chambers,-11,1,0,0,0,-11,0,0,0
Shaun King,-12,5,0,0,0,0,0,0,0
Lee Johnson,-19,1,0,0,0,-19,0,0,1
Jim Miller,-19,29,0,0,0,3,5,17.2,4
