Player,Comb,Asst,Solo,Sck
Darryl Grant,2,0,0,0
Eric Green,2,0,0,0
Paul Gruber,2,0,0,0
Roy Hart,2,1,0,0
Carlton Haselrig,2,0,0,0
Andy Heck,2,0,0,0
Randal Hill,2,0,0,0
Chris Hinton,2,0,0,0
Ethan Horton,2,0,0,0
Jeff Hostetler,2,0,0,0
Michael Irvin,2,0,0,0
Michael Jackson,2,0,0,0
Shawn Jefferson,2,0,0,0
James Jenkins,2,0,0,0
Keith Jennings,2,0,0,0
Greg Joelson,2,0,0,0
Maurice Johnson,2,1,0,0
Kani Kauahi,2,1,0,0
Jim Kelly,2,0,0,0
Erik Kramer,2,1,0,0
Reggie Langhorne,2,0,0,0
Bill Lewis,2,0,0,0
Duval Love,2,0,0,0
Kirk Lowdermilk,2,0,0,0
Eric Martin,2,0,1,0
Kelvin Martin,2,0,0,0
Ed McCaffrey,2,0,0,0
Craig McEwen,2,0,0,0
Jim McMahon,2,0,1,0
Dave Meggett,2,0,0,0
Greg Meisner,2,1,0,0
Eric Metcalf,2,0,0,0
Chris Miller,2,1,0,0
Warren Moon,2,0,0,0
Bobby Morse,2,0,0,0
Godfrey Myles,2,0,0,0
Bubba Paris,2,0,0,0
Brett Perriman,2,0,0,0
Bruce Plummer,2,0,0,0
Jim Price,2,0,0,0
Wes Pritchett,2,0,0,0
Joe Prokop,2,0,0,0
Jeff Query,2,0,0,0
Leonard Russell,2,0,0,0
Roger Ruzek,2,0,0,0
Eric Sanders,2,0,0,0
Jay Schroeder,2,0,0,0
Joel Smeenge,2,0,0,0
Cedric Smith,2,0,0,0
Jason Staurovsky,2,0,0,0
Matt Stover,2,0,0,0
Pete Stoyanovich,2,0,0,0
Craig Taylor,2,0,0,0
Kitrick Taylor,2,0,0,0
Ed Thomas,2,0,0,0
Broderick Thompson,2,0,0,0
Ernie Thompson,2,0,0,0
Dan Turk,2,0,0,0
Floyd Turner,2,0,1,0
Clarence Verdin,2,0,0,0
Bryan Wagner,2,0,0,0
Wesley Walls,2,0,0,0
Bert Weidner,2,0,1,0
Dave Widell,2,0,0,0
Calvin Williams,2,0,0,0
Erik Williams,2,0,2,0
Jamie Williams,2,0,0,0
Mike Williams,2,0,0,0
Frank Winters,2,0,0,0
Mike Wise,2,0,0,0
John Wojciechowski,2,0,0,0
David Alexander,1,0,0,0
Gary Anderson,1,0,0,0
Mike Arthur,1,0,1,0
Robert Bailey,1,0,0,0
Stephen Baker,1,0,1,0
Brian Baldinger,1,0,0,0
Howard Ballard,1,0,1,0
Fred Banks,1,0,0,0
Bryan Barker,1,0,0,0
Fred Barnett,1,0,0,0
Tommy Barnhardt,1,0,1,0
Don Beebe,1,0,0,0
Nick Bell,1,0,0,0
Mike Bell,1,0,0,0
Steve Broussard,1,0,0,0
Gary Brown,1,0,0,0
Tim Brown,1,0,0,0
Kevin Butler,1,1,0,0
Kevin Call,1,0,0,0
Rich Camarillo,1,0,0,0
Mark Carrier,1,0,0,0
Wesley Carroll,1,0,0,0
Anthony Carter,1,0,0,0
Keith Cash,1,0,0,0
Kerry Cash,1,0,0,0
Gene Chilton,1,0,0,0
Steve Christie,1,0,0,0
Robert Clark,1,0,0,0
Pat Coleman,1,0,0,0
Shawn Collins,1,0,0,0
Aaron Cox,1,0,0,0
Roger Craig,1,0,0,0
Howard Cross,1,0,0,0
Brad Daluiso,1,1,0,0
Robert Delpino,1,0,0,0
Eric Dickerson,1,0,0,0
Mike Dingle,1,1,0,0
James Dixon,1,1,0,0
D.J. Dozier,1,1,0,0
Willie Drewrey,1,0,0,0
Jamie Dukes,1,0,0,0
Curtis Duncan,1,0,0,0
John Elway,1,0,0,0
Ricky Ervins,1,0,0,0
Jeff Feagles,1,0,0,0
Mervyn Fernandez,1,0,0,0
Floyd Fields,1,1,0,0
Terrence Flagler,1,0,0,0
Mike Flores,1,0,0,0
Jerry Fontenot,1,0,0,0
Roy Foster,1,0,0,0
Eddie Fuller,1,0,0,0
Bob Gagliano,1,0,0,0
Harry Galbreath,1,0,0,0
Rich Gannon,1,0,0,0
Shane Garrett,1,0,0,0
Dennis Gentry,1,0,0,0
John Gesek,1,0,0,0
Leo Goeas,1,0,0,0
Jeff Graham,1,1,0,0
Cecil Gray,1,1,0,0
Mel Gray,1,0,0,0
Willie Green,1,0,0,0
A.J. Greene,1,0,0,0
Tim Grunhard,1,0,0,0
Mike Haight,1,0,0,0
Courtney Hall,1,0,0,0
Jim Harbaugh,1,0,0,0
Pat Harlow,1,1,0,0
Andy Harmon,1,0,0,0
Dale Hatcher,1,0,0,0
Dale Hellestrae,1,0,0,0
Barry Helton,1,1,0,0
Jessie Hester,1,0,0,0
Craig Heyward,1,0,0,0
Dalton Hilliard,1,0,0,0
Bill Hitchcock,1,0,1,0
Donald Hollas,1,0,0,0
Ian Howfield,1,0,0,0
Tim Irwin,1,0,0,0
Chris Jacke,1,0,0,0
Mark Jackson,1,0,0,0
Alex Johnson,1,0,1,0
Joe Johnson,1,0,0,0
Vance Johnson,1,0,0,0
Tony Jones,1,0,0,0
Brent Jones,1,0,0,0
Hassan Jones,1,0,0,0
Tim Jorden,1,0,1,0
Trey Junkin,1,0,0,0
Todd Kalis,1,0,0,0
Tommy Kane,1,0,0,0
Clarence Kay,1,0,0,0
Pat Kelly,1,0,0,0
Jeff Kemp,1,0,0,0
David Key,1,0,0,0
Bruce Kozerski,1,0,0,0
Bob Kratch,1,0,0,0
Dave Krieg,1,0,0,0
Harper LeBel,1,0,0,0
Nate Lewis,1,0,0,0
Adam Lingner,1,0,0,0
Dave Little,1,0,0,0
Chip Lohmiller,1,0,0,0
Nick Lowery,1,0,0,0
Don Maggs,1,0,0,0
Don Majkowski,1,0,0,0
Tony Mandarich,1,0,0,0
Tony Martin,1,0,0,0
Terance Mathis,1,0,0,0
Tony Mayberry,1,0,0,0
Randall McDaniel,1,0,0,0
Tom McHale,1,0,0,0
Raleigh McKenzie,1,0,0,0
Dennis McKnight,1,0,0,0
Greg McMurtry,1,0,0,0
Travis McNeal,1,0,0,0
Freeman McNeil,1,1,0,0
Charles McRae,1,0,0,0
Jon Melander,1,0,0,0
Ron Middleton,1,0,1,0
Joe Milinichik,1,1,0,0
Bryan Millard,1,0,0,0
Anthony Miller,1,0,0,0
Scott Miller,1,0,0,0
Frank Miotke,1,0,0,0
Art Monk,1,0,0,0
Eric Moore,1,0,0,0
Herman Moore,1,0,0,0
Don Mosebar,1,0,0,0
Ken Moyer,1,0,0,0
Bob Mrosko,1,0,0,0
Mike Munchak,1,0,0,0
Mark Murray,1,1,0,0
Ricky Nattiel,1,0,0,0
Darrin Nelson,1,0,0,0
Nate Newton,1,0,0,0
Scott Norwood,1,1,0,0
Ken O'Brien,1,0,0,0
Maurice Oliver,1,0,0,0
Don Overton,1,0,0,0
Jason Phillips,1,0,0,0
James Pruitt,1,0,0,0
Michael Reid,1,0,0,0
Fuad Reveiz,1,0,0,0
Ed Reynolds,1,0,0,0
John Rienstra,1,0,0,0
Doug Riesenberg,1,0,0,0
Eugene Riley,1,0,0,0
William Roberts,1,0,0,0
Reggie Roby,1,0,0,0
Mark Rodenhauser,1,0,0,0
Scott Ross,1,0,0,0
Mark Royals,1,0,0,0
Mike Rozier,1,0,0,0
Ken Ruettgers,1,0,0,0
Pat Ryan,1,0,1,0
Mark Rypien,1,0,0,0
Harvey Salem,1,1,0,0
Barry Sanders,1,0,0,0
Ricky Sanders,1,0,0,0
Mike Saxon,1,0,0,0
Bill Schultz,1,0,0,0
Luis Sharpe,1,0,0,0
Sterling Sharpe,1,0,0,0
Phil Simms,1,0,0,0
Joe Sims,1,0,0,0
Keith Sims,1,0,0,0
Doug Smith,1,0,1,0
Lance Smith,1,0,0,0
Pat Snyder,1,1,0,0
Ariel Solomon,1,0,0,0
Rohn Stark,1,0,0,0
Mac Stephens,1,0,0,0
Troy Stradford,1,0,0,0
Rick Strom,1,0,0,0
Patrick Swoopes,1,0,0,0
John Talley,1,0,0,0
Ralph Tamm,1,0,0,0
Mosi Tatupu,1,0,0,0
Brian Taylor,1,0,0,0
Rob Taylor,1,0,0,0
Tom Thayer,1,0,0,0
Yancey Thigpen,1,0,0,0
Blair Thomas,1,0,0,0
Rodney Thomas,1,0,0,0
Leroy Thompson,1,0,0,0
Jim Thornton,1,1,0,0
Al Toon,1,0,0,0
David Treadwell,1,0,0,0
Mark Tuinei,1,0,0,0
Rick Tuten,1,0,0,0
Jeff Uhlenhake,1,0,0,0
Herschel Walker,1,0,0,0
Sammy Walker,1,0,0,0
Don Warren,1,0,0,0
Clarence Weathers,1,0,0,0
Ed West,1,0,0,0
Dwayne White,1,0,0,0
Lorenzo White,1,0,0,0
Doug Widell,1,0,1,0
Bruce Wilkerson,1,0,0,0
Brian Williams,1,0,1,0
Harvey Williams,1,0,0,0
Ken Willis,1,0,0,0
Wade Wilson,1,0,0,0
Joe Wolf,1,0,1,0
Keith Woodside,1,0,0,0
Alexander Wright,1,0,0,0
Steve Wright,1,0,0,0
Steve Young,1,0,0,0
Mike Young,1,0,0,0
Mike Zandofsky,1,0,0,0
Tony Zendejas,1,0,0,0
William Evers,0,0,0,0
James FitzPatrick,0,0,0,0
Brett Miller,0,0,0,0
Jim Szymanski,0,0,0,0
