Player,INT,INT TD,INT Yds,Lng
Ronnie Lott,8,0,52,27
Gill Byrd,6,0,48,22
Ray Crockett,6,1,141,96
Cris Dishman,6,0,61,43
Tim McKyer,6,0,24,24
Deion Sanders,6,1,119,55
Dennis Smith,6,0,60,39
Aeneas Williams,6,0,60,32
Eric Allen,5,0,20,8
Gene Atkins,5,0,198,79
Steve Atwater,5,0,104,49
Joey Browner,5,0,97,45
Vince Buck,5,0,12,12
Darrell Green,5,0,47,24
Wes Hopkins,5,0,26,14
Wilber Marshall,5,1,75,54
Tim McDonald,5,0,36,13
Nate Odomes,5,1,120,48
Louis Oliver,5,0,80,37
Eugene Robinson,5,0,56,27
Darryl Talley,5,0,45,13
Lionel Washington,5,0,22,16
John Baylor,4,0,50,32
Tyrone Braxton,4,1,55,52
Michael Brim,4,0,52,24
Deron Cherry,4,0,31,16
Mark Collins,4,0,77,41
Brad Edwards,4,0,52,27
Thomas Everett,4,0,53,27
David Fulcher,4,1,51,27
Vencie Glenn,4,0,35,18
Dwayne Harper,4,0,84,43
Issiac Holt,4,0,2,2
Kirby Jackson,4,0,31,15
Martin Mayhew,4,1,36,31
Bubba McDowell,4,0,31,23
Audray McMillian,4,0,5,3
Bo Orlando,4,0,18,18
Lemuel Stinson,4,1,69,34
Terry Taylor,4,0,26,23
Everson Walls,4,0,7,5
Dave Waymer,4,0,77,42
Robert Blackmon,3,0,59,29
Stephen Braggs,3,0,15,15
LeRoy Butler,3,0,6,6
Darren Carrington,3,0,30,19
Chuck Cecil,3,0,76,32
Toi Cook,3,0,54,22
Tony Covington,3,0,21,18
Eugene Daniel,3,0,22,12
Charles Dimry,3,1,35,26
Jerry Gray,3,1,83,59
James Hasty,3,0,39,39
Darryl Henley,3,0,22,22
Maurice Hurst,3,0,21,21
George Jamison,3,0,52,19
Reggie Jones,3,0,61,51
Seth Joyner,3,0,41,41
Lamar Lathon,3,1,77,52
Albert Lewis,3,0,21,21
Lorenzo Lynch,3,1,59,35
Brett Maxie,3,1,33,31
Erik McMillan,3,2,168,83
Rich Miano,3,0,30,18
Mark Murphy,3,0,27,16
Najee Mustafaa,3,1,104,97
Markus Paul,3,0,21,10
J.C. Pearson,3,0,43,43
Mike Prior,3,0,50,37
Richard Shelton,3,1,57,57
Leonard Smith,3,0,22,22
Eric Thomas,3,0,0,0
Rod Woodson,3,0,72,41
Eddie Anderson,2,0,14,14
David Brandon,2,1,70,40
Michael Brooks,2,0,7,9
Larry Brown,2,0,31,20
Barney Bussey,2,0,18,18
Mark Carrier,2,0,54,39
Scott Case,2,0,23,17
Vinnie Clark,2,0,42,22
Andre Collins,2,1,33,18
Rickey Dixon,2,0,62,47
Byron Evans,2,0,46,31
Darrell Fullington,2,0,13,10
Chris Goode,2,0,27,27
Bobby Harden,2,0,39,22
Jerome Henderson,2,0,2,2
Wymon Henderson,2,0,53,53
Bryan Hinkle,2,1,68,57
Sidney Johnson,2,0,5,5
Pepper Johnson,2,0,5,5
Brian Jordan,2,0,3,3
Joe Kelly,2,0,6,6
Mark Kelso,2,0,0,0
Kevin Lewis,2,0,20,20
Ronnie Lippett,2,0,27,27
Fred Marion,2,0,33,33
Scott Mersereau,2,0,0,0
Sam Mills,2,0,13,8
Ricky Reynolds,2,0,7,7
Stanley Richard,2,0,5,3
Henry Rolling,2,0,54,47
Ben Smith,2,0,6,6
Billy Ray Smith Jr.,2,0,0,0
Otis Smith,2,1,74,74
Michael Stewart,2,0,8,8
David Tate,2,0,35,28
Eric Turner,2,1,42,42
Shawn Vincent,2,0,52,27
James Washington,2,0,9,9
Mickey Washington,2,0,0,0
William White,2,0,35,28
Donnell Woolford,2,0,21,16
Felix Wright,2,0,3,3
Bruce Alexander,1,0,0,0
Leo Barker,1,0,29,29
Martin Bayless,1,0,0,0
Billy Bell,1,0,4,4
Thomas Benson,1,0,25,25
Ray Bentley,1,0,58,58
Ray Berry,1,0,11,11
Bennie Blades,1,0,14,14
John Booty,1,0,24,24
Todd Bowles,1,0,0,0
J.B. Brown,1,0,0,0
Richard Brown,1,0,19,19
Robert Brown,1,0,37,37
Lloyd Burruss,1,0,83,83
Joe Cain,1,0,5,5
Carl Carter,1,0,4,4
Marty Carter,1,0,5,5
Kyle Clifton,1,0,3,3
Monte Coleman,1,0,0,0
Danny Copeland,1,0,0,0
Brian Davis,1,1,40,40
Richard Dent,1,0,4,4
