Player,Comb,Asst,Solo,Sck
Derrick Thomas,54,8,46,13
Kevin Carter,53,16,37,9.5
Travis Davis,53,13,40,0.5
Carlton Gray,53,8,45,0
Bobby Houston,53,24,29,0
Terry Ray,53,26,27,1
Eric Allen,52,3,49,0
Patrick Bates,52,14,38,0
Chad Bratzke,52,10,42,5
Terrell Buckley,52,7,45,0
Chris Doleman,52,8,44,11
D'Marco Farr,52,11,41,4.5
Travis Hall,52,7,45,6
Albert Lewis,52,6,46,3
Mike Mamula,52,11,41,8
Russell Maryland,52,11,41,2
Ray McElroy,52,10,42,0
Gary Plummer,52,4,48,0
Darryl Talley,52,10,42,0
Darnell Walker,52,4,48,0
Gilbert Brown,51,13,38,1
Dale Carter,51,9,42,0
Willie Clark,51,7,44,0
Kevin Greene,51,13,38,14.5
Bobby Hamilton,51,17,34,4.5
Carlos Jenkins,51,11,40,0
Mike Morton,51,15,36,1
Warren Sapp,51,10,41,9
Kevin Smith,51,3,48,0
Vinson Smith,51,9,42,1
Reggie Brown,50,14,36,0
Ray Farmer,50,10,40,1
Tony McCoy,50,14,36,5
Simeon Rice,50,9,41,12.5
Chris Singleton,50,12,38,0
Brian Walker,50,10,40,1
Jeff Burris,49,9,40,0
Mark Carrier,49,12,37,0
Luther Elliss,49,23,26,6.5
Corey Miller,49,10,39,2
Ron Rice,49,15,34,0
Troy Vincent,49,7,42,0
Derrick L. Alexander,48,15,33,3.5
Rob Fredrickson,48,11,37,0
Brett Maxie,48,9,39,0
Terry McDaniel,48,2,46,0
Chidi Ahanotu,47,10,37,5.5
Tim Bowens,47,7,40,3
Percy Ellsworth,47,10,37,0
Bryce Paup,47,10,37,6
Michael Sinclair,47,8,39,13
John Randle,46,13,33,11.5
David Tate,46,19,27,1
Henry Thomas,46,15,31,6
Sammie Burroughs,45,10,35,0
Darren Carrington,45,11,34,0
Robert Harris,45,19,26,4.5
Richard Harvey,45,8,37,2
Jimmie Jones,45,7,38,5.5
Greg Kragen,45,9,36,3
Ray Mickens,45,7,38,0
Rich Owens,45,11,34,11
Tony Siragusa,45,9,36,2
Alonzo Spellman,45,8,37,8
Joel Steed,45,13,32,0
Eddie Sutter,45,7,38,0
Kerwin Waldroup,45,16,29,2.5
Gary Walker,45,15,30,5.5
Mike Barber,44,11,33,0
Greg Jeffries,44,8,36,0
Jeff Lageman,44,12,32,4.5
Rufus Porter,44,9,35,0
Rafael Robinson,44,11,33,0
Dan Wilkinson,44,7,37,6.5
Anthony Cook,43,19,24,7.5
James Hasty,43,4,39,1
Mo Lewis,43,11,32,0.5
Robert Massey,43,6,37,0
Jim Schwantz,43,8,35,0
Thomas Smith,43,5,38,0
Lionel Washington,43,2,41,0
Myron Bell,42,9,33,2
Marco Coleman,42,8,34,4
Brad Culpepper,42,14,28,1.5
Aaron Glenn,42,6,36,0
Lenny McGill,42,6,36,0
Thomas Randolph,42,5,37,0
Hollis Thomas,42,10,32,1
Jim Flanigan,41,5,36,5
Tim Johnson,41,4,37,2.5
Jerrol Williams,41,5,36,3
Sam Adams,40,6,34,5.5
Eddie Anderson,40,10,30,0
Martin Bayless,40,5,35,1
Jay Bellamy,40,6,34,0
John Copeland,40,7,33,3
Quentin Coryatt,40,8,32,0
Chad Hennings,40,7,33,4.5
Chuck Smith,40,7,33,6
Neil Smith,40,6,34,6
Stephen Boyd,39,16,23,0
Steve Emtman,39,8,31,2
Tito Paul,39,6,33,0
Henry Ford,38,15,23,1
Rhett Hall,38,15,23,4.5
John Parrella,38,7,31,2
Corey Sawyer,38,6,32,1.5
Otis Smith,38,5,33,1
Reggie White,38,9,29,8.5
Lonnie Young,38,7,31,0
Elijah Alexander,37,6,31,1
Charles Dimry,37,12,25,0
Santana Dotson,37,12,25,5.5
Keith Hamilton,37,6,31,3
James Jones,37,2,35,1
Kevin Miniefield,37,4,33,1.5
Dave Thomas,37,6,31,0
Tyrone Williams,37,6,31,0
Brentson Buckner,36,12,24,3
Toi Cook,36,14,22,4
Hugh Douglas,36,8,28,8
Albert Fontenot,36,6,30,4.5
Percell Gaskins,36,5,31,0
Sean Hill,36,7,29,1
Jimmy Hitchcock,36,5,31,0
Mike D. Jones,36,8,28,2
John Jurkovic,36,9,27,1
Steve Martin,36,11,25,1
Mike Prior,36,9,27,0
Clyde Simmons,36,9,27,7.5
Brad Edwards,35,3,32,0
Conrad Hamilton,35,5,30,0
Leon Lett,35,8,27,3.5
Dan Owens,35,6,29,5.5
Carl Simpson,35,12,23,1.5
Tom Tumulty,35,9,26,0
Scott Turner,35,2,33,0
Eugene Daniel,34,5,29,0
William Fuller,34,7,27,13
Randall Godfrey,34,3,31,0
Steve Israel,34,2,32,0
Lance Johnstone,34,7,27,1
Tim McKyer,34,3,31,1
Marlo Perry,34,10,24,0
Dan Saleaumua,34,5,29,0
Marc Spindler,34,12,22,0.5
Larry Whigham,34,12,22,0
Trace Armstrong,33,11,22,12
Vaughn Booker,33,4,29,1
Monty Brown,33,13,20,0
Daryl Gardener,33,9,24,1
Tim Goad,33,5,28,3
Martin Harrison,33,7,26,7
DeRon Jenkins,33,4,29,0
Darren Mickell,33,7,26,3
Matt Stevens,33,7,26,0
Dana Stubblefield,33,7,26,1
Danny Stubbs,33,3,30,9
Marc Woodard,33,5,28,0
Vashone Adams,32,5,27,0
Roy Barker,32,3,29,12.5
James Burton,32,3,29,0
Keith Goganious,32,4,28,0
Sean Jones,32,5,27,5
Greg Manusky,32,4,28,0
Manny Martin,32,11,21,0
Ricky Reynolds,32,7,25,0
Deion Sanders,32,2,30,0
Gerald Williams,32,12,20,1
Tommy Bennett,31,9,22,0
Marcus Coleman,31,7,24,0
Jason Fisk,31,9,22,1
Randy Hilliard,31,5,26,0
Tory James,31,4,27,0
Brian Jones,31,5,26,0
Selwyn Jones,31,2,29,0
Gabe Northern,31,3,28,5
Michael Dean Perry,31,9,22,3.5
Ryan Stewart,31,11,20,0
Reuben Davis,30,6,24,3
William Gaines,30,6,24,0
Esera Tuaolo,30,16,14,2.5
Mike Wells,30,14,16,0
Issac Booth,29,4,25,0
Shane Burton,29,3,26,3
Mike Chalenski,29,13,16,0.5
Don Griffin,29,4,25,0.5
Bill Johnson,29,11,18,1
Dexter Nottage,29,5,24,5
David White,29,8,21,0.5
Trev Alberts,28,9,19,0
Aaron Beasley,28,8,20,1
Don Davey,28,5,23,0.5
Ken Irvin,28,6,22,2
Terry Irving,28,9,19,0
Les Miller,28,11,17,3
Pio Sagapolutele,28,8,20,3
Lorenzo Styles,28,3,25,0
Tony Bouie,27,6,21,0
Tedy Bruschi,27,5,22,4
Gerald Dixon,27,7,20,0
Dedrick Dodge,27,6,21,0
Mike Fox,27,4,23,2
James Fuller,27,8,19,0
Bernardo Harris,27,6,21,0
Ronald McKinnon,27,5,22,0
Chris Mims,27,8,19,6
Joe Phillips,27,7,20,2
Louis Riddick,27,3,24,1
Austin Robbins,27,6,21,1
Keith Traylor,27,6,21,1
William White,27,7,20,0
Jerry Ball,26,4,22,3
Marcus Buckley,26,10,16,0
Damien Covington,26,7,19,0
Dan Footman,26,7,19,0.5
Carl Kidd,26,3,23,0
John Mangum,26,4,22,1
Mike McGruder,26,3,23,0.5
Greg Myers,26,3,23,0
James Roberson,26,12,14,3
Andre Royal,26,7,19,0
Artie Smith,26,7,19,1
Pat Swilling,26,5,21,6
Robert Young,26,11,15,4
Patrise Alexander,25,1,24,0
Corwin Brown,25,7,18,0
Tim Hauck,25,5,20,0
Darrius Johnson,25,3,22,0
Henry Jones,25,6,19,0
Marcus Jones,25,8,17,1
Jevon Langford,25,4,21,2
Marty Moore,25,5,20,0
Chris Oldham,25,3,22,2
Anthony Pleasant,25,4,21,4
James Trapp,25,2,23,0
Regan Upshaw,25,5,20,4
Ray Agnew,24,6,18,0.5
Greg Jefferson,24,11,13,2.5
Kevin Johnson,24,10,14,1
Brad Ottis,24,8,16,1
Kelvin Pritchett,24,7,17,2
Pete Bercich,23,2,21,0
Aundray Bruce,23,4,19,4
Junior Bryant,23,3,20,0.5
Rob Burnett,23,2,21,3
Shante Carver,23,6,17,3
Ron Cox,23,7,16,0
Moe Gardner,23,2,21,0
Roger Harper,23,6,17,0
Kevin Henry,23,11,12,1.5
Alfred Jackson,23,2,21,0
Tyrone Legette,23,2,21,0
Anthony Marshall,23,6,17,0
Kevin Mitchell,23,1,22,1
Alex Molden,23,4,19,2
Nate Odomes,23,0,23,0
Craig Sauer,23,5,18,0
Bryan Schwartz,23,3,20,0
Joel Smeenge,23,6,17,5
Bennie Thompson,23,3,20,3
Willie Broughton,22,6,16,2
Eric Castle,22,6,16,0
Phillip Daniels,22,5,17,2
Lee Flowers,22,4,18,0
Ellis Johnson,22,8,14,0
Mike Lodish,22,6,16,1.5
John Henry Mills,22,8,14,0
Mark Montreuil,22,2,20,0
Damon Pieri,22,4,18,0
Mark Pike,22,4,18,0
Brady Smith,22,2,20,2
Tony Stargell,22,4,18,0
Larry Brown,21,1,20,0
Donnie Edwards,21,4,17,0
Anthony Harris,21,5,16,0
Tim Jacobs,21,2,19,0
Donta Jones,21,4,17,1
Marlon Kerner,21,1,20,1
Jeremy Lincoln,21,1,20,0
Devon McDonald,21,1,20,0
Gene Atkins,20,4,16,0
Shane Bonham,20,7,13,2
John Browning,20,4,16,2
Dan Land,20,4,16,0
Kwamie Lassiter,20,5,15,0
Anthony Phillips,20,3,17,0
Marquis Walker,20,1,19,0
Sylvester Wright,20,2,18,0
Maurice Douglass,19,4,15,0
Eric England,19,9,10,0
Mike Frederick,19,1,18,0
Dwayne Harper,19,2,17,0
Terry Hoage,19,7,12,0
Lamont Hollinquest,19,2,17,0
Tyrone Hughes,19,3,16,0
Raylee Johnson,19,4,15,3
Lenoy Jones,19,2,17,0
James McKnight,19,5,14,0
Darryl Pounds,19,1,18,0
Glen Young,19,6,13,0
Deral Boykin,18,2,16,0
Darrick Brownlow,18,1,17,0
Sean Harris,18,5,13,0
Joe Kelly,18,6,12,0
Dwayne Sabb,18,6,12,0.5
Gabe Wilkins,18,7,11,3
Tony Woods,18,2,16,1
David Brandon,17,1,16,1
Keith Burns,17,3,14,0
Vinnie Clark,17,2,15,0
Ferric Collons,17,4,13,0.5
Doug Colman,17,2,15,0
Randy Fuller,17,5,12,0
Dave Garnett,17,5,12,0
Shawn King,17,4,13,3
Shawn Lee,17,4,13,1
Glenn Montgomery,17,5,12,0
Maa Tanuvasa,17,4,13,5
Fred Thomas,17,2,15,0
Robert Bailey,16,1,15,1
Brant Boyer,16,3,13,0
Tony Casillas,16,6,10,0
Je'Rod Cherry,16,2,14,0
Kyle Clifton,16,2,14,0
Jumpy Geathers,16,6,10,5
Scott Kowalkowski,16,4,12,0
Hurvin McCormack,16,7,9,2.5
Tony Richardson,16,1,15,0
Tracy Scroggins,16,3,13,2
Reggie Tongue,16,0,16,0
Dan Williams,16,2,14,1
Jerome Woods,16,2,14,0
Darren Anderson,15,2,13,0
J.B. Brown,15,1,14,0
Andre Collins,15,0,15,0
Richard Dent,15,1,14,6.5
Anthony Edwards,15,1,14,0
Oliver Gibson,15,8,7,2.5
Derwin Gray,15,4,11,0
Carl Greenwood,15,2,13,0
Rod Jones,15,1,14,0
Rondell Jones,15,0,15,0
Sean Moran,15,2,13,0
Mike Scurlock,15,2,13,0
Frankie Smith,15,2,13,0
Rayna Stewart,15,1,14,0
Rodney Thomas,15,3,12,0
Kimo von Oelhoffen,15,4,11,1
Devin Wyman,15,4,11,1
Bill Bates,14,2,12,0
Duane Bickett,14,5,9,2
Marc Boutte,14,2,12,0
Alundis Brice,14,2,12,0
Glenn Cadrez,14,4,10,0
Keith Crawford,14,1,13,0
Brad Ford,14,2,12,0
Derrick Frazier,14,3,11,0
David Hendrix,14,2,12,0
D.J. Johnson,14,2,12,0
Fred McAfee,14,2,12,0
Patrick Sapp,14,1,13,0
Dexter Seigler,14,5,9,0
Rod Smith,14,4,10,1
Ramondo Stallings,14,2,12,2
Fred Baxter,13,1,12,0
Ricky Bell,13,1,12,0
Curtis Buckley,13,1,12,0
John Burrough,13,4,9,0
Wendell Davis,13,0,13,0
Torin Dorn,13,0,13,0
Leomont Evans,13,0,13,0
Jeff Gooch,13,4,9,0
Marrio Grier,13,5,8,0
Roger Jones,13,3,10,0
Steve Lofton,13,2,11,0
Michael Lowery,13,1,12,0
Sam Shade,13,3,10,0
Anthony Smith,13,1,12,2
Tim Tindale,13,2,11,0
Renaldo Turnbull,13,2,11,6.5
Jeff Zgonina,13,5,8,1
Eric Zomalt,13,1,12,0
Michael Bates,12,1,11,0
Tom Beer,12,3,9,0
Michael Brooks,12,6,6,0
Dennis Brown,12,2,10,2
Kendricke Bullard,12,1,11,0
Don Davis,12,3,9,0
Ronnie Dixon,12,4,8,0
Jerry Drake,12,5,7,0
Josh Evans,12,7,5,0
Marlon Forbes,12,1,11,0
Dwayne Gordon,12,2,10,0
Antonio Goss,12,1,11,1
Bernard Holsey,12,2,10,0
Larry Izzo,12,1,11,0
Cedric Jones,12,6,6,0
Terry Killens,12,4,8,0
Jason Kyle,12,2,10,0
Anthony Lynn,12,1,11,0
Godfrey Myles,12,2,10,0
Kavika Pittman,12,3,9,0
Cory Schlesinger,12,4,8,0
John Thierry,12,3,9,2
Myron Baker,11,2,9,0
Tomur Barnes,11,1,10,0
Paul Butcher,11,1,10,0
Alcides Catanho,11,3,8,0
Kirby Dar Dar,11,2,9,0
Ernest Dixon,11,1,10,0
Carlos Emmons,11,4,7,2.5
Terrell Fletcher,11,2,9,0
James Folston,11,1,10,0
Kenneth Gant,11,2,9,0
Paul Grasmanis,11,3,8,0
Ben Hanks,11,3,8,0
Harald Hasselbach,11,4,7,2
Rob Holmberg,11,4,7,1
Randy Jordan,11,2,9,0
Clay Matthews,11,1,10,6.5
Keith McKenzie,11,6,5,1
Ronald Moore,11,4,7,0
Chuck Osborne,11,0,11,1
Chris Walsh,11,0,11,0
Keith Washington,11,1,10,0
David Dunn,10,0,10,0
Cedric Figaro,10,0,10,0
Scott Galyon,10,2,8,0
Darius Holland,10,1,9,0
Earl Holmes,10,1,9,1
Tyoka Jackson,10,2,8,0
Jim Jeffcoat,10,2,8,5
Aaron Jones,10,6,4,0
Harold Morrow,10,0,10,0
Marcus Pollard,10,2,8,0
Eric Ravotti,10,3,7,2
Kenny Shedd,10,1,9,0
Dwight Stone,10,3,7,0
Jeff Thomason,10,1,9,0
Sean Vanhorse,10,3,7,0
Damon Watts,10,4,6,0
Leonard Wheeler,10,1,9,0
Charlie Williams,10,1,9,0
William Bell,9,0,9,0
Mitch Berger,9,1,8,0
Richard Brown,9,3,6,0
Curtis Conway,9,1,8,0
Mike Dulaney,9,0,9,0
Antonio Edwards,9,3,6,2
Mark Gunn,9,2,7,2
James Harris,9,4,5,2
Ronnie Harris,9,3,6,0
Nolan Harrison,9,0,9,2
Travis Jervey,9,2,7,0
Daryl Johnston,9,0,9,0
Sherriden May,9,2,7,0
J.J. McCleskey,9,1,8,0
Pellom McDaniels,9,1,8,0
Bryant Mix,9,2,7,1
Bernie Parmalee,9,2,7,0
Craig Powell,9,2,7,0
Johnny Thomas,9,0,9,0
Mark Thomas,9,0,9,4
Adam Walker,9,1,8,0
Charles Way,9,2,7,0
Aubrey Beavers,8,5,3,0
Eric Bieniemy,8,1,7,0
Dorian Brew,8,2,6,0
O.J. Brigance,8,2,6,0
Eric Curry,8,0,8,2
Billy Davis,8,0,8,0
Marcus Dowdell,8,1,7,0
Corey Dowden,8,2,6,0
Ronnie Harmon,8,4,4,0
Jerome Henderson,8,0,8,0
LaCurtis Jones,8,2,6,0
Vernon Lewis,8,0,8,0
Charles Mincy,8,3,5,0
Shawn Price,8,3,5,0
Ron Rivers,8,1,7,0
Mike Robinson,8,1,7,0
Elbert Shelley,8,0,8,0
Michael Stewart,8,1,7,0
Mark Stock,8,1,7,0
Keith Taylor,8,1,7,0
Frank Wainright,8,0,8,0
Barry Wilburn,8,1,7,0
Moe Williams,8,2,6,0
Richard Woodley,8,3,5,0
Juran Bolden,7,1,6,0
Duane Clemons,7,5,2,0
Demetrius DuBose,7,2,5,0
Charles Haley,7,1,6,1
Danan Hughes,7,2,5,0
Dou Innocent,7,2,5,0
Raymond Jackson,7,0,7,0
James Jenkins,7,0,7,0
Brian Kinchen,7,0,7,0
Jeff Kopp,7,3,4,0
Tim Lester,7,2,5,0
Rick Lyle,7,1,6,1
Terance Mathis,7,0,7,0
Jerris McPhail,7,1,6,0
Joe Nash,7,3,4,0
Sterling Palmer,7,2,5,1
Tony Peterson,7,0,7,0
Scott Slutzker,7,1,6,0
Fred Stokes,7,1,6,1
Herschel Walker,7,3,4,0
Sheddrick Wilson,7,2,5,0
Jamal Anderson,6,0,6,0
Romeo Bandison,6,2,4,0
Troy Barnett,6,0,6,0
Jocelyn Borgella,6,3,3,0
Gregg Briggs,6,1,5,0
Bucky Brooks,6,1,5,0
Troy Brown,6,1,5,0
Alan Campos,6,0,6,0
Sedric Clark,6,0,6,0
Tony Cline,6,0,6,0
T.J. Cunningham,6,0,6,0
Vernon Edwards,6,0,6,1
Elliott Fortune,6,1,5,1
Carwell Gardner,6,0,6,0
Ty Hallock,6,2,4,0
Michael Haynes,6,0,6,0
John Hudson,6,2,4,0
Anthony Johnson,6,1,5,0
Chris Johnson,6,3,3,0
Ernest Jones,6,1,5,0
Richard Jones,6,0,6,0
Wesley Leasy,6,2,4,0
Thomas Lewis,6,0,6,0
Tony Martin,6,0,6,0
Todd McNair,6,0,6,0
Tim Morabito,6,1,5,0.5
Roderick Mullen,6,0,6,0
Herman O'Berry,6,1,5,0
Daryl Price,6,0,6,0
Michael Roan,6,2,4,0
Coleman Rudolph,6,1,5,1
Mack Strong,6,1,5,0
Darren Studstill,6,2,4,0
Robb Thomas,6,0,6,0
Rodney Young,6,1,5,0
Ethan Albright,5,2,3,0
Brad Banta,5,0,5,0
Mike Bartrum,5,0,5,0
Marco Battaglia,5,0,5,0
Dwayne Carswell,5,1,4,0
Lee Cole,5,1,4,0
Ernie Conwell,5,0,5,0
Paschall Davis,5,0,5,0
Anthony Dorsett,5,0,5,0
Shane Dronett,5,1,4,0
Keith Elias,5,1,4,0
Jerry Ellison,5,2,3,0
Scott Greene,5,1,4,0
Norman Hand,5,3,2,0.5
Chris Hetherington,5,1,4,0
Corey Holliday,5,0,5,0
James Jett,5,0,5,0
Jimmie Johnson,5,1,4,0
Rod Jones,5,1,4,0
Eddie Kennison,5,0,5,0
Randy Kirk,5,1,4,0
Eric Lynch,5,2,3,0
Brian Mitchell,5,0,5,0
Herman Moore,5,0,5,0
Terrell Owens,5,0,5,0
Dino Philyaw,5,1,4,0
Jerry Rice,5,0,5,0
Tracy Rogers,5,1,4,0
Orpheus Roye,5,3,2,0
Barry Sanders,5,0,5,0
Cedric Smith,5,1,4,0
J.T. Thomas,5,0,5,0
Greg Truitt,5,1,4,0
Olanda Truitt,5,0,5,0
Brent Williams,5,1,4,0
Jon Witman,5,2,3,0
Dave Wohlabaugh,5,0,5,0
Clifton Abraham,4,1,3,0
Richie Anderson,4,1,3,0
Daved Benefield,4,0,4,0
Lomas Brown,4,0,4,0
Reggie Brown,4,2,2,0
Earnest Byner,4,0,4,0
Robert Coons,4,0,4,0
Rob Davis,4,0,4,0
Troy Dumas,4,0,4,0
Jason Dunn,4,1,3,0
Chad Eaton,4,1,3,1
Jeff Graham,4,0,4,0
Harold Green,4,0,4,0
Mike Hollis,4,1,3,0
Joe Horn,4,0,4,0
Jon Kirksey,4,0,4,0
Sean Manuel,4,0,4,0
Dave Meggett,4,1,3,0
Tom Nalen,4,0,4,0
Freddie Joe Nunn,4,0,4,0
Ricky Proehl,4,0,4,0
Todd Scott,4,1,3,0
Eric Smedley,4,0,4,0
Ben Smith,4,0,4,1
Detron Smith,4,1,3,0
Herman Smith,4,2,2,0
Adam Vinatieri,4,1,3,0
Louie Aguiar,3,1,2,0
Arnold Ale,3,0,3,0
Mike Alstott,3,0,3,0
Joe Aska,3,0,3,0
Randy Baldwin,3,1,2,0
Reggie Barlow,3,0,3,0
Ian Beckles,3,0,3,0
Cris Carter,3,0,3,0
Ray Childress,3,0,3,1
Ryan Christopherson,3,0,3,0
Jeff Christy,3,0,3,0
Andre Coleman,3,0,3,0
Darion Conner,3,1,2,0
Carlester Crumpler,3,1,2,0
Willie Davis,3,0,3,0
Nate Dingle,3,1,2,0
Omar Douglas,3,0,3,0
Ray Ethridge,3,0,3,0
Malcolm Floyd,3,0,3,0
Paul Frase,3,0,3,0
Joey Galloway,3,0,3,0
Oscar Gray,3,0,3,0
Mike Halapin,3,0,3,0
Rodney Hampton,3,0,3,0
Andy Harmon,3,1,2,1
Vaughn Hebron,3,1,2,0
Craig Hentrich,3,0,3,0
Craig Heyward,3,0,3,0
Darick Holmes,3,1,2,0
James Hundon,3,0,3,0
Jack Jackson,3,1,2,0
Michael Jackson,3,0,3,0
