Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Brian Stablein,18,192,1,1,0,30,12,66.7,0,0,0
J.J. Stokes,18,249,0,4,1,40,13,72.2,0,0,0
Bill Brooks,17,224,0,3,0,31,14,82.4,0,0,0
Derek Brown,17,141,0,0,0,16,10,58.8,0,0,0
Danan Hughes,17,167,1,1,0,26,10,58.8,0,0,0
Pete Metzelaars,17,146,0,1,0,20,8,47.1,0,0,0
Adrian Murrell,17,81,1,1,0,30,3,17.6,1,0,0
Erric Pegram,17,112,0,0,0,14,9,52.9,0,0,0
Kordell Stewart,17,293,3,6,2,48,11,64.7,0,0,0
Alex Van Dyke,17,118,1,0,0,12,7,41.2,0,0,0
Craig Heyward,16,168,0,4,0,25,8,50,0,0,0
Darick Holmes,16,102,1,1,0,20,4,25,0,0,0
Derek Loville,16,138,2,2,1,44,4,25,0,0,0
Mike Sherrard,16,185,1,2,0,25,11,68.8,0,0,0
Rod Smith,16,237,2,4,1,49,10,62.5,0,0,0
Kyle Brady,15,144,1,1,0,25,8,53.3,1,0,0
Dwayne Carswell,15,85,0,0,0,11,4,26.7,0,0,0
Ernie Conwell,15,164,0,3,0,26,9,60,0,0,0
Lee DeRamus,15,182,1,3,0,28,7,46.7,0,0,0
Jason Dunn,15,332,2,7,2,58,12,80,0,0,0
Eric Green,15,150,1,2,0,23,9,60,0,0,0
Rodney Hampton,15,82,0,0,0,16,4,26.7,0,0,0
LeShon Johnson,15,176,1,2,0,35,10,66.7,1,0,0
Winslow Oliver,15,144,0,2,0,29,6,40,0,0,0
Jermaine Ross,15,160,0,2,0,28,7,46.7,0,0,0
Irv Smith,15,144,0,1,0,37,6,40,0,0,0
Calvin Williams,15,93,1,0,0,19,7,46.7,0,0,0
Keith Cash,14,80,0,1,0,20,4,28.6,1,0,0
Charlie Garner,14,92,0,0,0,13,4,28.6,1,0,0
Mario Bates,13,44,0,0,0,15,1,7.7,0,0,0
Robert Green,13,78,0,0,0,18,2,15.4,0,0,0
Clif Groce,13,106,0,1,0,24,5,38.5,0,0,0
Desmond Howard,13,95,0,0,0,12,4,30.8,1,0,0
Aaron Laing,13,116,0,1,0,22,5,38.5,0,0,0
Brian Roche,13,111,0,0,0,19,6,46.2,0,0,0
Leonard Russell,13,180,0,5,0,35,7,53.8,0,0,0
Rodney Thomas,13,128,0,1,0,33,4,30.8,0,0,0
Mark Bruener,12,141,0,1,0,36,8,66.7,0,0,0
Byron Chamberlain,12,129,0,0,0,17,9,75,0,0,0
Garrison Hearst,12,131,1,1,1,40,7,58.3,0,0,0
Raghib Ismail,12,214,0,4,1,51,6,50,0,0,0
Yancey Thigpen,12,244,2,6,0,39,9,75,0,0,0
Tyrone Wheatley,12,51,2,0,0,13,5,41.7,0,0,0
Zack Crockett,11,96,1,1,0,32,4,36.4,0,0,0
Leroy Hoard,11,133,0,1,0,37,5,45.4,0,0,0
Aaron Pierce,11,144,1,3,0,30,8,72.7,0,0,0
Malcolm Floyd,10,145,1,2,1,63,5,50,0,0,0
Shannon Mitchell,10,57,0,1,0,25,3,30,1,0,0
Lamar Thomas,10,166,1,3,0,34,7,70,0,0,0
Andrew Glover,9,101,1,1,0,25,5,55.6,0,0,0
Scott Miller,9,116,0,2,0,22,7,77.8,0,0,0
Bobby Neely,9,92,0,1,0,21,6,66.7,0,0,0
Lamar Smith,9,58,0,1,0,22,2,22.2,1,0,0
Mack Strong,9,78,0,1,0,20,4,44.4,0,0,0
Derrick Walker,9,73,1,1,0,24,2,22.2,0,0,0
Ray Zellars,9,45,0,0,0,12,1,11.1,0,0,0
Joe Aska,8,63,0,1,0,22,3,37.5,1,0,0
Marco Battaglia,8,79,0,0,0,17,3,37.5,0,0,0
Donnell Bennett,8,21,0,0,0,10,1,12.5,0,0,0
Derek Brown,8,54,0,0,0,18,2,25,0,0,0
Greg DeLong,8,34,0,0,0,9,0,0,0,0,0
Keith Elias,8,51,0,0,0,11,1,12.5,0,0,0
Scott Galbraith,8,89,2,2,0,30,6,75,0,0,0
Lawrence Phillips,8,28,1,0,0,11,2,25,0,0,0
Freddie Solomon,8,125,0,2,0,23,6,75,0,0,0
Irving Spikes,8,81,1,0,0,19,4,50,0,0,0
Ed West,8,91,0,1,0,29,4,50,0,0,0
Fred Baxter,7,114,0,3,0,23,7,100,1,0,0
Russell Copeland,7,85,0,1,0,31,4,57.1,0,0,0
Jeff Cothran,7,49,0,0,0,14,3,42.9,0,0,0
Carwell Gardner,7,28,0,0,0,7,0,0,0,0,0
Scottie Graham,7,48,0,0,0,18,2,28.6,0,0,0
Paul Green,7,91,0,1,0,23,4,57.1,0,0,0
Vaughn Hebron,7,43,0,0,0,11,2,28.6,0,0,0
Jimmie Johnson,7,127,0,2,0,31,6,85.7,0,0,0
Tony Johnson,7,76,1,0,0,17,5,71.4,0,0,0
Charles Jordan,7,152,0,3,1,43,7,100,0,0,0
Tim Lester,7,70,0,0,0,19,5,71.4,0,0,0
Roderick Lewis,7,50,0,0,0,18,3,42.9,0,0,0
Johnny McWilliams,7,80,1,1,0,21,5,71.4,0,0,0
Natrone Means,7,45,1,0,0,11,2,28.6,0,0,0
Ernie Mills,7,92,1,2,0,22,4,57.1,0,0,0
Rashaan Salaam,7,44,1,0,0,11,1,14.3,1,0,0
Freddie Scott,7,80,0,1,0,27,5,71.4,0,0,0
David Sloan,7,51,0,0,0,18,2,28.6,0,0,0
Robert Smith,7,39,0,0,0,16,1,14.3,0,0,0
J.T. Thomas,7,46,0,0,0,11,4,57.1,0,0,0
Iheanyi Uwaezuoke,7,91,1,1,0,29,5,71.4,0,0,0
Herschel Walker,7,89,0,2,0,24,5,71.4,0,0,0
Jahine Arnold,6,76,0,2,0,26,3,50,1,0,0
Steve Broussard,6,26,0,0,0,9,1,16.7,0,0,0
Dale Carter,6,89,1,1,1,46,3,50,1,0,0
Keith Jennings,6,56,0,1,0,20,3,50,0,0,0
Le'Shai Maston,6,54,0,0,0,17,4,66.7,0,0,0
Derrick Mayes,6,46,2,0,0,12,4,66.7,0,0,0
David Palmer,6,40,0,1,0,20,3,50,0,0,0
Marcus Pollard,6,86,1,1,1,48,4,66.7,0,0,0
Bryan Still,6,142,0,3,1,56,3,50,1,0,0
Henry Bailey,5,65,0,1,0,28,2,40,0,0,0
Chris Brantley,5,47,1,1,0,22,3,60,0,0,0
Lake Dawson,5,83,1,2,0,25,5,100,0,0,0
Hason Graham,5,64,0,1,0,23,3,60,0,0,0
Rich Griffith,5,53,0,0,0,18,2,40,0,0,0
Jermaine Lewis,5,78,1,1,0,24,5,100,0,0,0
Fred McAfee,5,21,0,0,0,9,1,20,0,0,0
Leeland McElroy,5,41,1,1,0,22,4,80,0,0,0
Leroy Thompson,5,36,0,0,0,12,1,20,0,0,0
Ronnie Williams,5,25,1,0,0,11,3,60,0,0,0
Sherman Williams,5,41,0,0,0,13,2,40,0,0,0
Kevin Alexander,4,88,0,2,0,35,3,75,0,0,0
Stevie Anderson,4,64,0,0,0,19,3,75,0,0,0
Kirk Botkin,4,36,0,0,0,17,1,25,0,0,0
Brett Carolan,4,48,1,1,0,21,3,75,0,0,0
Kerry Cash,4,42,0,0,0,14,2,50,0,0,0
Hayward Clay,4,51,0,1,0,34,2,50,0,0,0
Reggie Cobb,4,23,0,0,0,12,1,25,0,0,0
Jerone Davison,4,21,0,0,0,8,0,0,0,0,0
Derrick Harris,4,17,0,0,0,8,0,0,0,0,0
Mercury Hayes,4,101,0,2,1,50,4,100,0,0,0
Jack Jackson,4,39,0,0,0,14,2,50,0,0,0
Mitch Lyons,4,16,1,0,0,5,1,25,0,0,0
Errict Rhett,4,11,1,0,0,5,1,25,0,0,0
Brian Saxton,4,31,0,0,0,14,3,75,0,0,0
Chris Walsh,4,39,1,0,0,17,3,75,0,0,0
Vince Workman,4,36,0,0,0,18,1,25,0,0,0
William Bell,3,23,0,0,0,12,2,66.7,0,0,0
Larry Bowie,3,17,0,0,0,8,0,0,0,0,0
Reggie Brooks,3,13,0,0,0,9,1,33.3,0,0,0
Gary Downs,3,20,0,0,0,13,0,0,1,0,0
'Omar Ellison,3,15,0,0,0,6,2,66.7,0,0,0
David Frisch,3,27,1,1,0,21,2,66.7,0,0,0
Greg Hill,3,60,1,1,0,34,3,100,0,0,0
Sean Manuel,3,18,0,0,0,7,1,33.3,0,0,0
Aubrey Matthews,3,41,0,1,0,21,2,66.7,0,0,0
Brian Milne,3,29,0,0,0,15,1,33.3,0,0,0
Jerald Moore,3,13,0,0,0,7,1,33.3,0,0,0
Will Moore,3,37,0,0,0,16,2,66.7,0,0,0
Troy Sadowski,3,15,0,0,0,8,0,0,0,0,0
Kenny Shedd,3,87,1,2,1,51,3,100,0,0,0
Cedric Smith,3,3,1,0,0,2,1,33.3,0,0,0
Jeff Thomason,3,45,0,1,0,24,3,100,0,0,0
Tyji Armstrong,2,10,0,0,0,6,0,0,0,0,0
Harold Bishop,2,22,0,0,0,13,1,50,0,0,0
Mike Caldwell,2,9,0,0,0,8,1,50,0,0,0
Ray Ethridge,2,24,0,0,0,15,2,100,0,0,0
Scott Greene,2,7,1,0,0,6,1,50,0,0,0
Terry Guess,2,69,1,1,1,57,2,100,0,0,0
Ronnie Harris,2,26,0,1,0,21,1,50,0,0,0
Jonathan Hayes,2,14,0,0,0,7,0,0,0,0,0
Joe Horn,2,30,0,1,0,21,1,50,0,0,0
Mark Ingram,2,33,0,1,0,20,2,100,0,0,0
Anthony Lynn,2,14,0,0,0,8,0,0,0,0,0
Marvin Marshall,2,27,0,1,0,20,0,0,0,0,0
Tony Richardson,2,18,1,0,0,17,2,100,0,0,0
Ron Rivers,2,28,0,0,0,19,1,50,0,0,0
Mark Stock,2,24,0,0,0,13,1,50,0,0,0
Robbie Tobeck,2,15,1,0,0,14,2,100,0,0,0
Robert Wilson,2,5,1,0,0,3,1,50,0,0,0
Sheddrick Wilson,2,24,0,0,0,14,2,100,0,0,0
Jon Witman,2,15,0,0,0,11,2,100,0,0,0
Alexander Wright,2,24,0,0,0,13,2,100,0,0,0
Herman Arvie,1,1,1,0,0,1,1,100,0,0,0
Victor Bailey,1,12,0,0,0,12,1,100,0,0,0
Mike Bartrum,1,1,1,0,0,1,1,100,0,0,0
Freddie Bradley,1,20,0,1,0,20,1,100,0,0,0
John Burke,1,19,0,0,0,19,1,100,0,0,0
Robert Coons,1,12,0,0,0,12,0,0,0,0,0
Adrian Cooper,1,11,0,0,0,11,0,0,1,0,0
Rick Cunningham,1,3,1,0,0,3,1,100,0,0,0
Tyrone Davis,1,6,0,0,0,6,0,0,0,0,0
Chris Doering,1,10,0,0,0,10,1,100,0,0,0
Omar Douglas,1,8,0,0,0,8,0,0,0,0,0
Mike Dulaney,1,1,1,0,0,1,1,100,0,0,0
Jim Flanigan,1,1,1,0,0,1,1,100,0,0,0
Hunter Goodwin,1,24,0,1,0,24,1,100,0,0,0
Oscar Gray,1,5,0,0,0,5,0,0,0,0,0
Marrio Grier,1,8,0,0,0,8,0,0,0,0,0
Ty Hallock,1,5,0,0,0,5,0,0,0,0,0
Aaron Hayden,1,10,0,0,0,10,1,100,0,0,0
Michael Hicks,1,-1,0,0,0,-1,0,0,0,0,0
Corey Holliday,1,7,0,0,0,7,1,100,0,0,0
James Hundon,1,14,1,0,0,14,1,100,0,0,0
Richard Huntley,1,14,0,0,0,14,1,100,0,0,0
Dietrich Jells,1,5,0,0,0,5,0,0,0,0,0
James Jenkins,1,7,0,0,0,7,1,100,0,0,0
James Jones,1,2,1,0,0,2,1,100,0,0,0
Todd Kinchen,1,27,0,1,0,27,1,100,0,0,0
Brian Kozlowski,1,4,1,0,0,4,1,100,0,0,0
Dave Krieg,1,5,0,0,0,5,0,0,0,0,0
Corey Louchiey,1,0,0,0,0,0,0,0,0,0,0
Guy McIntyre,1,4,0,0,0,4,0,0,0,0,0
James McKnight,1,73,0,1,1,73,1,100,0,0,0
Johnny Mitchell,1,17,0,0,0,17,1,100,0,0,0
Erik Norgard,1,1,1,0,0,1,1,100,0,0,0
Jonathan Ogden,1,1,1,0,0,1,1,100,0,0,0
Derek Price,1,14,0,0,0,14,1,100,0,0,0
Walter Reeves,1,3,0,0,0,3,0,0,0,0,0
Reggie Rivers,1,-1,0,0,0,-1,0,0,0,0,0
Greg Robinson,1,6,0,0,0,6,0,0,0,0,0
Nate Singleton,1,11,0,0,0,11,1,100,0,0,0
Marcus Spears,1,1,1,0,0,1,1,100,0,0,0
Dwight Stone,1,11,0,0,0,11,1,100,0,0,0
Ryan Terry,1,0,0,0,0,0,0,0,0,0,0
Tim Tindale,1,-1,0,0,0,-1,0,0,0,0,0
Amani Toomer,1,12,0,0,0,12,1,100,0,0,0
Frank Wainright,1,2,1,0,0,2,1,100,0,0,0
Derek Ware,1,5,0,0,0,5,0,0,0,0,0
Stepfret Williams,1,32,0,1,0,32,1,100,0,0,0
Ray Roberts,0,5,0,0,0,5,0,0,0,0,0
