Player,INT,INT TD,INT Yds,Lng
J.T. Thomas,2,0,10,10
Greg Toler,2,1,47,47
Kenny Vaccaro,2,0,45,45
Cassius Vaughn,2,0,70,45
Alterraun Verner,2,0,26,26
T.J. Ward,2,0,55,37
Pierre Warren,2,0,53,32
Darrin Walls,2,0,25,25
Corey White,2,0,2,2
Tahir Whitehead,2,0,2,2
Michael Wilhoite,2,0,1,1
Cary Williams,2,0,-1,0
Wesley Woodyard,2,0,20,13
Husain Abdullah,1,1,39,39
Sam Acho,1,0,3,3
Phillip Adams,1,0,0,0
Walt Aikens,1,0,43,43
Akeem Ayers,1,0,0,0
Alan Ball,1,0,0,0
Bene' Benwikere,1,0,0,0
Valentino Blake,1,0,0,0
Robert Blanton,1,0,1,1
Tre Boston,1,1,84,84
Brandon Boykin,1,0,0,0
Nigel Bradham,1,0,0,0
Lance Briggs,1,0,2,2
Preston Brown,1,0,0,0
Brandon Browner,1,0,32,30
Marcus Burley,1,0,24,24
Morgan Burnett,1,0,32,32
Josh Bush,1,0,5,5
Josh Bynes,1,0,17,17
Calais Campbell,1,0,23,23
T.J. Carrie,1,0,28,28
Kam Chancellor,1,0,52,52
Patrick Chung,1,0,10,10
Morris Claiborne,1,0,-8,-8
Ryan Clark,1,0,8,8
Ha Ha Clinton-Dix,1,0,9,9
Craig Dahl,1,0,0,0
Karlos Dansby,1,0,0,0
Thomas DeCoud,1,0,35,35
Louis Delmas,1,1,81,81
Alfonzo Dennard,1,0,0,0
Brandon Dixon,1,0,0,0
Greg Ducre,1,0,7,7
Justin Durant,1,0,1,1
Dominique Easley,1,0,0,0
Dwan Edwards,1,0,24,24
Bradley Fletcher,1,1,34,34
Larry Foote,1,0,0,0
Robert Geathers,1,0,2,2
Brandon Ghee,1,0,0,0
Justin Gilbert,1,1,23,23
Marcus Gilchrist,1,0,4,4
Josh Gordy,1,0,0,0
Danny Gorrer,1,0,15,15
Dwayne Gratz,1,1,55,55
Leon Hall,1,0,-3,-3
Duron Harmon,1,0,60,60
Mike Harris,1,0,11,11
David Hawthorne,1,0,10,10
D.J. Hayden,1,0,-1,-1
Will Hill,1,1,44,44
Jordan Hill,1,0,8,8
Anthony Hitchens,1,0,8,8
Gerald Hodges,1,1,27,27
Davon House,1,0,0,0
Marqueston Huff,1,1,23,23
Demontre Hurst,1,0,0,0
Jackson Jeffcoat,1,0,9,9
Dontae Johnson,1,1,20,20
Leonard Johnson,1,0,-6,-6
Datone Jones,1,0,18,18
Cameron Jordan,1,0,6,6
Brett Keisel,1,0,16,16
Luke Kuechly,1,0,0,0
Jamari Lattimore,1,0,10,10
Deandre Levy,1,0,13,13
Brandon Marshall,1,0,0,0
Sherrod Martin,1,0,0,0
Tyrann Mathieu,1,0,9,9
Rashean Mathis,1,1,41,41
Clay Matthews,1,0,40,40
Rey Maualuga,1,0,4,4
Trumaine McBride,1,0,11,11
Clinton McDonald,1,0,3,3
T.J. McDonald,1,0,20,20
Bradley McDougald,1,0,0,0
Jeromy Miles,1,0,6,6
Mike Mohamed,1,0,0,0
Darryl Morris,1,0,0,0
Terence Newman,1,0,3,3
Rob Ninkovich,1,0,11,11
Alex Okafor,1,0,26,26
Ron Parker,1,0,10,10
Tyler Patmon,1,1,58,58
Brooks Reed,1,0,5,5
Xavier Rhodes,1,0,0,0
Marcus Roberson,1,0,18,18
Keenan Robinson,1,0,0,0
Trenton Robinson,1,0,14,14
DeMeco Ryans,1,0,0,0
Dane Sanzenbacher,1,0,6,6
Derrick Shelby,1,0,2,2
Tharold Simon,1,0,0,0
Jimmy Smith,1,0,31,31
Daryl Smith,1,0,0,0
Sean Smith,1,0,34,34
Telvin Smith,1,0,15,15
Dezmen Southward,1,0,-5,-5
Daimion Stafford,1,0,33,33
R.J. Stanford,1,0,0,0
Darian Stewart,1,0,0,0
Keith Tandy,1,0,3,3
Manti Te'o,1,0,0,0
Earl Thomas,1,0,47,47
Jason Trusnik,1,0,0,0
Justin Tuck,1,0,7,7
Justin Tuggle,1,0,8,8
Brock Vereen,1,0,0,0
Jason Verrett,1,0,0,0
DeMarcus Ware,1,0,3,3
J.J. Watt,1,1,80,80
Lardarius Webb,1,0,0,0
Eric Weddle,1,0,17,17
Melvin White,1,0,23,23
Donte Whitner,1,0,54,54
Vince Wilfork,1,0,1,1
Aaron Williams,1,0,26,26
Kyle Williams,1,0,2,2
Marcus Williams,1,0,1,1
Duke Williams,1,0,34,34
Patrick Willis,1,0,0,0
George Wilson,1,0,0,0
Jimmy Wilson,1,0,31,31
Josh Wilson,1,0,15,15
Billy Winn,1,0,0,0
Jason Worilds,1,0,30,30
Blidi Wreh-Wilson,1,0,34,34
Kerry Wynn,1,0,7,7
