Player,INT,INT TD,INT Yds,Lng
Nate Ramsey,1,0,0,0
Al Randolph,1,0,0,0
Rudy Redmond,1,0,12,12
Joe Scarpati,1,0,4,4
Clarence Scott,1,0,18,18
George Seals,1,0,0,0
Larry Stallings,1,0,9,9
Tom Stincic,1,0,11,11
Tom Vaughn,1,0,0,0
Bob Wade,1,0,10,10
Mark Washington,1,0,0,0
Don Webb,1,0,2,2
Charlie West,1,0,0,0
Bobby Williams,1,0,0,0
J.R. Williamson,1,0,2,2
Roy Winston,1,0,13,13
Nate Wright,1,0,0,0
John Zook,1,0,24,24
Tom Domres,0,0,13,13
Tommy Maxwell,0,0,9,9
