Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Elijah Pitts,104,35,0,0,0,11,0,0,0
Henry Dyer,102,21,0,0,0,12,0,0,0
Mike Hull,99,32,0,0,0,13,0,0,0
Odell Lawson,99,56,0,0,0,15,0,0,0
Roy Shivers,98,24,2,0,0,29,0,0,0
Larry Watkins,96,32,1,0,0,11,0,0,0
Dick Davis,94,27,0,0,0,25,0,0,0
Mike Phipps,94,11,0,0,0,26,0,0,0
Pat Curran,92,25,0,0,0,11,0,0,0
Bob Griese,89,26,2,0,0,16,0,0,0
Al Pastrana,89,14,1,0,0,14,0,0,0
Jimmy Thomas,89,31,0,0,0,14,0,0,0
Gene Foster,84,32,0,0,0,15,0,0,0
Frank Pitts,84,5,0,0,0,42,0,0,0
Dan Reeves,84,35,2,0,0,8,0,0,0
Fran Lynch,81,20,1,0,0,19,0,0,0
Doug Dressler,77,18,0,0,0,17,0,0,0
Pete Banaszak,75,21,2,0,0,16,0,0,0
Joe Kapp,71,20,0,0,0,14,0,0,0
Craig Baynham,68,26,0,0,0,9,0,0,0
John Gilliam,68,5,1,0,0,48,0,0,0
Ted Kwalick,65,3,0,0,0,45,0,0,0
Don McCall,63,23,1,0,0,11,0,0,0
Bart Starr,62,12,1,0,0,15,0,0,0
Gary Cuozzo,61,17,0,0,0,15,0,0,0
Bob Berry,60,13,0,0,0,16,0,0,0
Eddie Hinton,58,5,2,0,0,21,0,0,0
Jerry Rhome,54,9,1,0,0,11,0,0,0
Gale Sayers,52,23,0,0,0,15,0,0,0
Jeff Jordan,50,10,0,0,0,10,0,0,0
Dave Kopay,49,13,0,0,0,14,0,0,0
Nick Eddy,47,18,1,0,0,9,0,0,0
Roy Jefferson,47,4,0,0,0,19,0,0,0
Jim Lindsey,47,11,0,0,0,9,0,0,0
Len Dawson,46,11,0,0,0,21,0,0,0
Ernie Wheelwright,45,16,0,0,0,9,0,0,0
Sid Blanks,44,13,0,0,0,12,0,0,0
Harry Jones,44,13,0,0,0,16,0,0,0
Chuck Mercein,44,20,0,0,0,10,0,0,0
Perry Williams,44,17,0,0,0,4,0,0,0
John Isenbarger,43,18,0,0,0,27,0,0,0
Tom Matte,43,12,0,0,0,16,0,0,0
Jackie Smith,43,5,0,0,0,26,0,0,0
Billy Kilmer,42,12,0,0,0,15,0,0,0
Pete Liske,42,7,1,0,0,14,0,0,0
Dave Smith,42,14,0,0,0,15,0,0,0
Marty Domres,39,14,0,0,0,7,0,0,0
Sonny Jurgensen,39,6,1,0,0,14,0,0,0
Randy Minnear,39,12,1,0,0,9,0,0,0
Larry Todd,39,17,0,0,0,13,0,0,0
Chuck Latourette,38,2,0,0,0,33,0,0,0
Bob Brunet,37,9,0,0,0,11,0,0,0
Jerry LeVias,37,7,0,0,0,24,0,0,0
Craig Morton,37,16,0,0,0,11,0,0,0
Ron Lamb,35,6,0,0,0,16,0,0,0
Norm Snead,35,18,3,0,0,16,0,0,0
Bob Hayes,34,4,1,0,0,13,0,0,0
Warren Wells,34,3,0,0,0,14,0,0,0
Rick Arrington,33,4,1,0,0,15,0,0,0
Bill Munson,33,9,0,0,0,11,0,0,0
Al Dodd,31,5,0,0,0,16,0,0,0
John Brodie,29,9,2,0,0,12,0,0,0
Andy Livingston,29,10,0,0,0,10,0,0,0
Jerry Smith,29,2,0,0,0,20,0,0,0
Dan Darragh,26,1,0,0,0,26,0,0,0
Mike Livingston,26,3,0,0,0,16,0,0,0
Mike Bragg,25,2,0,0,0,40,0,0,0
Hubie Bryant,25,3,0,0,0,24,0,0,0
Joe Morrison,25,11,0,0,0,7,0,0,0
J.R. Wilburn,25,5,0,0,0,10,0,0,0
Ralph Kurek,24,6,0,0,0,11,0,0,0
Daryle Lamonica,24,8,0,0,0,13,0,0,0
Eric Crabtree,23,3,0,0,0,16,0,0,0
Jim Mitchell,23,5,1,0,0,12,0,0,0
Stan Mitchell,23,8,0,0,0,9,0,0,0
Pat Studstill,23,1,0,0,0,23,0,0,0
Bobby Douglass,22,7,0,0,0,7,0,0,0
Randy Johnson,21,7,0,0,0,14,0,0,0
Lew Porter,21,2,0,0,0,14,0,0,0
Larry Seiple,21,2,0,0,0,24,0,0,0
Bob Lee,20,10,1,0,0,10,0,0,0
Larry Walton,20,2,0,0,0,16,0,0,0
Marlin Briscoe,19,3,0,0,0,11,0,0,0
Jim Hart,18,18,0,0,0,4,0,0,0
Dick Gordon,17,4,0,0,0,7,0,0,0
Charley Taylor,17,1,0,0,0,17,0,0,0
Pettis Norman,16,2,0,0,0,22,0,0,0
Steve O'Neal,16,1,0,0,0,16,0,0,0
Johnny Unitas,16,9,0,0,0,9,0,0,0
Walter Roberts,15,2,0,0,0,21,0,0,0
Bill Bradley,14,1,0,0,0,14,0,0,0
Steve Tensi,14,4,0,0,0,15,0,0,0
Larry Krause,13,2,0,0,0,12,0,0,0
Ray Poage,13,1,0,0,0,13,0,0,0
Eddie Ray,13,5,0,0,0,4,0,0,0
Les Shy,13,4,0,0,0,6,0,0,0
Otis Taylor,13,3,0,0,0,7,0,0,0
Paul Warfield,13,2,0,0,0,16,0,0,0
Claxton Welch,13,5,1,0,0,5,0,0,0
Bob Naponic,12,3,0,0,0,11,0,0,0
Bob Davis,11,2,0,0,0,10,0,0,0
Lance Rentzel,11,1,0,0,0,11,0,0,0
Mike Taliaferro,11,3,0,0,0,6,0,0,0
Mike Brunson,9,1,0,0,0,9,0,0,0
Carroll Dale,9,2,0,0,0,8,0,0,0
Bruce Maxwell,9,1,0,0,0,9,0,0,0
Bob Brown,8,1,0,0,0,8,0,0,0
Terry Cole,8,9,0,0,0,6,0,0,0
Bob Gladieux,8,4,0,0,0,8,0,0,0
Dave Lewis,8,2,0,0,0,7,0,0,0
Danny Abramowicz,7,1,0,0,0,7,0,0,0
Gary Garrison,7,4,0,0,0,10,0,0,0
Bobby Joe Green,7,1,0,0,0,7,0,0,0
Edd Hargett,7,4,0,0,0,7,0,0,0
Leroy Keyes,7,2,0,0,0,5,0,0,0
Earl McCullouch,7,1,0,0,0,7,0,0,0
Clifton McNeil,7,4,0,0,0,9,0,0,0
Speedy Thomas,7,2,0,0,0,13,0,0,0
Billy Cannon,6,1,0,0,0,6,0,0,0
Bill Dusenbery,6,4,0,0,0,3,0,0,0
Earl Morrall,6,2,0,0,0,5,0,0,0
Vic Nyvall,6,5,0,0,0,6,0,0,0
Ray Perkins,6,2,0,0,0,4,0,0,0
Danny Pierce,6,5,0,0,0,8,0,0,0
Dave Smith,6,1,0,0,0,6,0,0,0
Ernie Koy,5,2,0,0,0,7,0,0,0
Frank Patrick,5,2,0,0,0,3,0,0,0
John Stofa,5,2,0,0,0,4,0,0,0
George Blanda,4,2,0,0,0,4,0,0,0
Ken Burrough,4,1,0,0,0,4,0,0,0
Don Horn,4,5,0,0,0,4,0,0,0
Charlie Pittman,4,2,0,0,0,2,0,0,0
Gloster Richardson,4,1,0,0,0,4,0,0,0
Larry Conjar,3,1,0,0,0,3,0,0,0
Ben Hawkins,3,2,0,0,0,4,0,0,0
Charley Johnson,3,5,0,0,0,9,0,0,0
Rich McGeorge,3,1,0,0,0,3,0,0,0
Richie Petitbon,3,1,0,0,0,3,0,0,0
Jim Strong,3,2,0,0,0,3,0,0,0
Pete Beathard,2,2,0,0,0,2,0,0,0
Earl Gros,2,4,0,0,0,4,0,0,0
Don Highsmith,2,2,0,0,0,4,0,0,0
Milt Morin,2,1,0,0,0,2,0,0,0
Rod Sherman,2,1,0,0,0,2,0,0,0
Mike Haffner,1,1,0,0,0,1,0,0,0
Mitch Johnson,1,1,0,0,0,1,0,0,0
Dale Livingston,1,1,0,0,0,1,0,0,0
Jim Turner,1,1,0,0,0,1,0,0,0
Barry Pryor,0,2,0,0,0,5,0,0,0
Tom Smiley,0,1,0,0,0,0,0,0,0
Hubert Ginn,-1,5,0,0,0,8,0,0,0
Joe Namath,-1,1,0,0,0,-1,0,0,0
Dennis Homan,-3,2,0,0,0,-3,0,0,0
Cecil Turner,-3,3,0,0,0,1,0,0,0
Bill Nelsen,-4,7,0,0,0,2,0,0,0
Ken Stabler,-4,1,0,0,0,-4,0,0,0
Terry Hanratty,-5,4,0,0,0,-1,0,0,0
Harold Jackson,-5,1,0,0,0,-5,0,0,0
Julian Fagan,-6,1,0,0,0,-6,0,0,0
Eddie Bell,-7,2,0,0,0,-7,0,0,0
Ken Brown,-8,1,0,0,0,-8,0,0,0
James Harris,-8,3,0,0,0,1,0,0,0
Dennis Hughes,-8,1,0,0,0,-8,0,0,0
Karl Noonan,-9,1,0,0,0,-9,0,0,0
Steve Spurrier,-18,2,0,0,0,-5,0,0,0
