Player,Pass Yds,Yds/Att,Att,Cmp,Cmp %,TD,INT,Rate,1st,1st%,20+,40+,Lng,Sck,SckY
John Brodie,2941,7.8,378,223,59,24,10,93.8,106,28,0,0,79,8,67
Fran Tarkenton,2777,7.1,389,219,56.3,19,12,82.2,101,26,0,0,59,36,249
Jim Hart,2575,6.9,373,171,45.8,14,18,61.5,96,25.7,0,0,79,26,216
Roman Gabriel,2552,6.3,407,211,51.8,16,12,72.2,86,21.1,0,0,71,20,134
Daryle Lamonica,2516,7.1,356,179,50.3,22,15,76.5,83,23.3,0,0,60,15,127
Dennis Shaw,2507,7.8,321,178,55.4,10,20,65.3,44,13.7,0,0,48,41,387
John Hadl,2388,7.3,327,162,49.5,22,15,77.1,52,15.9,0,0,67,42,327
Sonny Jurgensen,2354,7,337,202,59.9,23,10,91.5,91,27,0,0,66,25,214
Norm Snead,2323,6.9,335,181,54,15,20,66,84,25.1,0,0,79,21,181
Johnny Unitas,2213,6.9,321,166,51.7,14,18,65.1,80,24.9,0,0,55,19,158
Bill Nelsen,2156,6.9,313,159,50.8,16,16,68.9,59,18.8,0,0,78,8,79
Jack Concannon,2130,5.5,385,194,50.4,16,18,61.5,61,15.8,0,0,69,24,206
Bob Griese,2019,8.2,245,142,58,12,17,72.1,67,27.4,0,0,54,31,282
Len Dawson,1876,7.2,262,141,53.8,13,14,71,55,21,0,0,61,34,277
Craig Morton,1819,8.8,207,102,49.3,15,7,89.8,28,13.5,0,0,89,20,166
Bob Berry,1806,6.7,269,156,58,16,13,78.1,73,27.1,0,0,51,36,274
Gary Cuozzo,1720,6.7,257,128,49.8,7,10,64.3,61,23.7,0,0,72,23,161
Charley Johnson,1652,5.9,281,144,51.2,7,12,59.8,43,15.3,0,0,63,15,124
Virgil Carter,1647,5.9,278,143,51.4,9,9,66.9,48,17.3,0,0,56,21,154
Bart Starr,1645,6.4,255,140,54.9,8,13,63.9,59,23.1,0,0,65,29,252
Billy Kilmer,1557,6.6,237,135,57,6,17,55.5,38,16,0,0,46,19,155
Terry Bradshaw,1410,6.5,218,83,38.1,6,24,30.4,11,5,0,0,87,25,242
Pete Liske,1340,5.6,238,112,47.1,7,11,55.3,26,10.9,0,0,74,28,228
Al Woodall,1265,6.7,188,96,51.1,9,9,68.7,54,28.7,0,0,67,29,222
Joe Namath,1259,7,179,90,50.3,5,12,54.7,41,22.9,0,0,72,6,63
Edd Hargett,1133,6.5,175,78,44.6,5,5,63.8,12,6.9,0,0,49,9,77
Joe Kapp,1104,5,219,98,44.8,3,17,32.6,24,11,0,0,48,27,231
Greg Landry,1072,7.9,136,83,61,9,5,92.5,41,30.2,0,0,58,26,198
Bill Munson,1049,6.6,158,84,53.2,10,7,76.7,23,14.6,0,0,56,10,66
Jerry Rhome,1031,6.1,168,88,52.4,5,8,61.4,30,17.9,0,0,87,10,85
Mike Taliaferro,871,5,173,78,45.1,4,11,41.8,21,12.1,0,0,45,15,158
Terry Hanratty,842,5.2,163,64,39.3,5,8,46.1,8,4.9,0,0,72,3,33
Earl Morrall,792,8.5,93,51,54.8,9,4,97.6,1,1.1,0,0,44,14,131
Bob Lee,610,7.7,79,40,50.6,5,5,71.2,3,3.8,0,0,52,6,36
Roger Staubach,542,6.6,82,44,53.7,2,8,42.9,12,14.6,0,0,43,19,130
Steve Tensi,539,6.7,80,38,47.5,3,8,42.7,9,11.2,0,0,42,6,35
Mike Phipps,529,8.8,60,29,48.3,1,5,49.9,10,16.7,0,0,53,7,86
Marty Domres,491,8.9,55,28,50.9,2,4,63.5,0,0,0,0,80,13,93
George Blanda,461,8.4,55,29,52.7,6,5,79.4,0,0,0,0,44,4,37
Randy Johnson,443,6.2,72,40,55.6,2,8,43.7,14,19.4,0,0,34,16,148
Don Horn,428,5.6,76,28,36.8,2,10,25.4,8,10.5,0,0,89,6,59
Al Pastrana,420,5.6,75,29,38.7,1,9,22.5,10,13.3,0,0,58,8,60
Sam Wyche,411,7.2,57,26,45.6,3,2,73.1,5,8.8,0,0,51,10,73
James Harris,338,6.8,50,24,48,3,4,56.9,0,0,0,0,32,7,63
Rick Arrington,328,4.5,73,37,50.7,1,3,50.5,0,0,0,0,23,2,19
John Stofa,240,4.5,53,16,30.2,3,2,49.2,1,1.9,0,0,52,5,45
Bobby Douglass,218,7.3,30,12,40,4,3,65.7,6,20,0,0,53,7,46
Mike Livingston,122,5.6,22,11,50,0,1,47.9,4,18.2,0,0,31,4,42
Pete Beathard,114,6.7,17,7,41.2,2,1,79,1,5.9,0,0,58,0,0
Dick Shiner,87,7.2,12,9,75,0,0,94.8,0,0,0,0,26,1,9
Bob Naponic,85,4.2,20,6,30,0,2,5.2,0,0,0,0,21,8,53
Sam Havrilak,82,41,2,2,100,0,0,118.8,0,0,0,0,54,0,0
Karl Sweetan,81,6.2,13,6,46.2,1,0,92.2,0,0,0,0,22,2,15
Dan Darragh,71,2.4,29,11,37.9,0,2,17.5,0,0,0,0,19,5,36
Don Gault,67,3.5,19,2,10.5,0,3,2.2,1,5.3,0,0,44,1,5
Bob Davis,66,3.9,17,6,35.3,0,0,47.7,0,0,0,0,16,0,0
Rick Norton,64,12.8,5,3,60,1,0,143.8,0,0,0,0,29,2,16
Bobby Anderson,59,8.4,7,4,57.1,0,0,84.8,0,0,0,0,25,1,5
Frank Patrick,59,4.2,14,6,42.9,0,1,25.6,0,0,0,0,16,6,55
Lance Rentzel,58,58,1,1,100,1,0,158.3,1,100,0,0,58,0,0
Ken Stabler,52,7.4,7,2,28.6,0,1,18.4,0,0,0,0,33,0,0
Bill Cappleman,49,7,7,4,57.1,0,0,78.9,0,0,0,0,26,0,0
Steve Spurrier,49,12.2,4,3,75,1,0,155.2,0,0,0,0,26,0,0
Wayne Clark,48,24,2,1,50,0,0,95.8,0,0,0,0,48,0,0
Ronnie Bull,46,11.5,4,2,50,1,1,91.7,0,0,0,0,34,0,0
Dick Hoak,40,20,2,2,100,1,0,158.3,0,0,0,0,27,0,0
Ed Podolak,40,20,2,2,100,0,0,118.8,0,0,0,0,24,0,0
Dave Lewis,39,9.8,4,3,75,0,0,105.2,0,0,0,0,18,0,0
Bobby Joe Green,37,18.5,2,2,100,0,0,118.8,1,50,0,0,34,0,0
Bobby Duhon,28,14,2,2,100,0,0,118.8,0,0,0,0,15,0,0
Les Josephson,25,25,1,1,100,0,0,118.8,0,0,0,0,25,1,1
