Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
Chris Watson,20.3,44,894,0,23,0,37,0,1
Luther Broughton,20,1,20,0,1,0,20,0,0
Dennis McKinley,20,1,20,0,1,0,20,0,0
David Palmer,20,6,120,0,3,0,24,0,0
Larry Parker,19.9,14,279,0,8,0,27,0,1
Troy Edwards,19.9,15,298,0,9,0,37,0,1
Payton Williams,19.8,12,238,0,8,0,29,0,0
Leon Johnson,19.5,6,117,0,3,0,27,0,0
Hank Poteat,19.4,24,465,0,14,0,31,0,1
Darrius Blevins,19.2,9,173,0,4,0,26,0,0
Isaac Byrd,19.1,9,172,0,4,0,30,0,0
Jay Foreman,19,1,19,0,0,0,19,0,0
Itula Mili,19,1,19,0,0,0,19,0,0
Laveranues Coles,18.8,11,207,0,5,0,24,0,0
Lenzie Jackson,18.7,9,168,0,4,0,30,0,0
Jonas Lewis,18.7,9,168,0,4,0,26,0,0
Kenny Bynum,18.6,13,242,0,3,0,39,0,0
Terrence Wilkins,18.6,15,279,0,6,0,30,0,1
Paul Smith,18.6,9,167,0,4,0,28,0,2
Avion Black,18.3,9,165,0,4,0,26,0,0
Dre' Bly,18.1,9,163,0,5,0,36,0,1
Chester Burnett,18,1,18,0,0,0,18,0,0
Mac Cody,18,1,18,0,0,0,18,0,0
Marshall Faulk,18,1,18,0,0,0,18,0,0
Brandon Whiting,18,1,18,0,0,0,18,0,0
Kevin R. Williams,17.9,30,536,0,8,0,33,0,0
Adrian Murrell,17.8,12,214,0,6,0,30,0,1
Damon Dunn,17.5,2,35,0,1,0,21,0,0
Stacey Mack,17.3,6,104,0,3,0,35,0,1
Tommy Bennett,17,1,17,0,0,0,17,0,0
London Fletcher,17,1,17,0,0,0,17,0,0
Aaron Glenn,17,3,51,0,1,0,22,0,0
Darrien Gordon,17,1,17,0,0,0,17,0,0
Skip Hicks,17,1,17,0,0,0,17,0,0
Sean Moran,17,1,17,0,0,0,17,0,0
Sammy Morris,17,1,17,0,0,0,17,0,0
Harold Morrow,17,1,17,0,0,0,17,0,0
Chike Okeafor,17,1,17,0,0,0,17,0,0
Keith Washington,17,1,17,0,0,0,17,0,0
Elijah Williams,17,2,34,0,0,0,19,0,0
Alvis Whitted,16.8,4,67,0,2,0,20,0,0
Curtis Keaton,16.7,6,100,0,2,0,25,0,0
Damon Griffin,16.1,8,129,0,1,0,29,0,0
Rabih Abdullah,16,1,16,0,0,0,16,0,0
Tony Carter,16,1,16,0,0,0,16,0,0
William Henderson,16,5,80,0,2,0,22,0,0
John Thornton,16,1,16,0,0,0,16,0,0
Jason Sehorn,15.5,2,31,1,1,0,38,0,0
Shawn Bryson,15.2,8,122,0,2,0,26,0,0
Craig Yeast,15.1,7,106,0,1,0,29,0,0
Fred Baxter,15,1,15,0,0,0,15,0,0
Curtis Enis,15,2,30,0,0,0,19,0,0
Lorenzo Neal,15,1,15,0,0,0,15,0,0
Stanley Pritchett,15,1,15,0,0,0,15,0,0
Orlando Thomas,15,1,15,0,0,0,15,0,0
Jed Weaver,15,1,15,0,0,0,15,0,0
Detron Smith,14.6,5,73,0,0,0,17,0,0
Kimble Anders,14,1,14,0,0,0,14,0,0
Leslie Shepherd,14,1,14,0,0,0,14,0,0
Jonathan Linton,13.3,3,40,0,0,0,17,0,0
J.J. Johnson,13,2,26,0,1,0,26,0,0
John Milem,13,1,13,0,0,0,13,0,0
Billy Miller,13,1,13,0,0,0,13,0,0
Mike Morton,13,1,13,0,0,0,13,0,0
O.J. Santiago,13,1,13,0,0,0,13,0,0
Byron Chamberlain,12.5,2,25,0,0,0,13,0,0
Cory Schlesinger,12.5,2,25,0,0,0,14,0,0
David Bowens,12,1,12,0,0,0,12,0,0
Dwayne Goodrich,12,1,12,0,0,0,12,0,0
Frank Murphy,12,2,24,0,0,0,19,0,0
Kaseem Sinceno,12,1,12,0,0,0,12,0,0
Jermaine Wiggins,12,1,12,0,0,0,12,0,0
Tarek Saleh,11.5,4,46,0,0,0,15,0,0
Jacquez Green,11,1,11,0,0,0,11,0,0
Reggie Jones,11,1,11,0,0,0,11,0,0
Brian Kozlowski,11,7,77,0,1,0,21,0,0
Marcus Spears,11,1,11,0,0,0,11,0,0
Mike Sellers,10.7,3,32,0,1,0,21,0,0
Chris Hetherington,10.5,2,21,0,0,0,11,0,0
David LaFleur,10.5,2,21,0,0,0,13,0,0
Mark Campbell,10,3,30,0,0,0,13,0,0
Greg Comella,10,2,20,0,0,0,11,0,0
Bernard Holsey,10,1,10,0,0,0,10,0,0
Mike Leach,10,1,10,0,0,0,10,0,0
Earl Little,10,2,20,0,0,0,12,0,1
Jeff Thomason,10,1,10,0,0,0,10,0,0
Reggie Brown,9.5,2,19,0,0,0,19,0,0
Christian Fauria,9,1,9,0,0,0,9,0,0
Terry Jackson,9,1,9,0,0,0,9,0,0
Ronald McKinnon,9,1,9,0,0,0,9,0,0
Jerald Sowell,9,1,9,0,0,0,9,0,0
Brock Olivo,8.3,3,25,0,0,0,13,0,0
Kendyl Jacox,8,1,8,0,0,0,8,0,0
Brandon Noble,8,1,8,0,0,0,8,0,0
Troy Brown,7.5,2,15,0,0,0,9,0,0
Winslow Oliver,7.5,2,15,0,0,0,11,0,0
Priest Holmes,7,1,7,0,0,0,7,0,0
Tedy Bruschi,6.5,2,13,0,0,0,7,0,0
Steve Bush,6,3,18,0,0,0,8,0,0
Nicolas Luchey,6,2,12,0,0,0,12,0,1
Chris Walsh,4.5,2,9,0,0,0,6,0,0
Henry Jones,4,1,4,0,0,0,4,0,0
Hunter Goodwin,3,2,6,0,0,0,6,0,0
Joe Jurevicius,3,1,3,0,0,0,3,0,0
Brian Finneran,2,1,2,0,0,0,2,0,0
Az-Zahir Hakim,2,1,2,0,0,0,2,0,0
Ricky Proehl,2,1,2,0,0,0,2,0,0
Van Tuinei,2,1,2,0,0,0,2,0,0
Kwame Cavil,1,1,1,0,0,0,1,0,0
Ray Green,1,1,1,0,0,0,1,0,0
Anthony Becht,0,2,0,0,0,0,0,0,1
Eric Beverly,0,1,0,0,0,0,0,0,0
Cornell Brown,0,1,0,0,0,0,0,0,1
Dwayne Carswell,0,1,0,0,0,0,0,0,0
Ken Dilger,0,1,0,0,0,0,0,0,0
Todd Fordham,0,1,0,0,0,0,0,0,1
DeMingo Graham,0,1,0,0,0,0,0,0,0
Bobby Hamilton,0,1,0,0,0,0,0,0,0
Dan Kreider,0,1,0,0,0,0,0,0,0
Emarlos Leroy,0,1,0,0,0,0,0,0,0
David Macklin,0,1,0,0,0,0,0,0,0
Ahmed Plummer,0,1,0,0,0,0,0,0,0
Tony Scott,0,1,0,0,0,0,0,0,0
Antowain Smith,0,1,0,0,0,0,0,0,0
Rex Tucker,0,1,0,0,0,0,0,0,0
Ryan Wetnight,0,1,0,0,0,0,0,0,0
Deion Sanders,-1,1,-1,0,0,0,-1,0,0
Jerame Tuman,-1,1,-1,0,0,0,-1,0,0
