Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Vinny Testaverde,32,25,0,0,0,15,3,12,5
Curtis Conway,31,3,0,0,0,13,3,100,0
Larry Foster,31,2,0,0,0,16,1,50,1
Aaron Stecker,31,12,0,0,0,14,3,25,0
Brock Huard,29,5,0,0,0,10,2,40,0
Troy Hambrick,28,6,0,0,0,13,2,33.3,0
R.Jay Soward,28,3,0,1,0,20,1,33.3,0
Ron Rivers,27,8,0,0,0,10,1,12.5,0
Kenny Bynum,26,7,0,0,0,9,1,14.3,0
Dexter Coakley,26,1,0,1,0,26,1,100,0
Johnnie Morton,25,4,0,1,0,27,1,25,0
Donnell Bennett,24,27,1,0,0,6,7,25.9,0
Jeff George,24,7,0,0,0,14,1,14.3,1
Jim Harbaugh,24,16,0,0,0,7,1,6.2,3
Curtis Keaton,24,6,0,0,0,8,1,16.7,0
Dan Kreider,24,2,0,1,0,22,1,50,0
Eric Moulds,24,2,0,1,0,20,1,50,0
Ernie Conwell,23,2,0,0,0,17,1,50,0
Dedric Ward,23,4,0,0,0,12,0,0,0
Daniel Pope,22,2,0,1,0,22,1,50,1
Pat Johnson,21,2,0,0,0,19,1,50,0
Bubby Brister,20,5,0,0,0,12,2,40,0
Moses Moreno,20,5,0,0,0,13,1,20,1
Bob Christian,19,9,0,0,0,7,1,11.1,0
Az-Zahir Hakim,19,5,0,0,0,5,0,0,1
Ike Hilliard,19,3,0,0,0,17,1,33.3,0
Charles Johnson,18,5,0,0,0,15,1,20,0
Kurt Warner,17,18,0,0,0,11,3,16.7,2
Irving Fryar,16,2,0,0,0,15,1,50,0
William Henderson,16,2,0,0,0,12,0,0,0
Allen Rossum,16,1,0,0,0,16,1,100,0
David Akers,15,1,0,0,0,15,1,100,0
Laveranues Coles,15,2,0,0,0,8,0,0,0
Spergon Wynn,15,3,0,0,0,11,0,0,0
Craig Yeast,15,1,0,0,0,15,1,100,0
Amos Zereoue,14,6,0,0,0,11,1,16.7,0
Troy Aikman,13,10,0,0,0,5,5,50,0
Michael Bates,13,5,0,0,0,8,0,0,0
Ron Dixon,13,2,0,0,0,12,1,50,0
Lennox Gordon,13,4,0,0,0,6,1,25,0
Jacquez Green,13,5,0,0,0,6,0,0,0
Tim Brown,12,3,0,0,0,7,0,0,0
Germane Crowell,12,1,0,0,0,12,1,100,0
Muhsin Muhammad,12,2,0,0,0,8,1,50,0
Harold Shaw,12,9,0,0,0,5,1,11.1,0
Tommy Barnhardt,11,1,0,0,0,11,0,0,0
Isaac Bruce,11,1,0,0,0,11,1,100,0
Doug Johnson,11,3,0,0,0,8,1,33.3,0
Terrell Owens,11,3,0,0,0,5,0,0,1
Bill Schroeder,11,2,0,0,0,12,1,50,0
Hunter Smith,11,1,0,0,0,11,1,100,0
Travis Taylor,11,2,0,0,0,12,1,50,0
Joe Horn,10,6,0,0,0,16,1,16.7,0
David Boston,9,3,0,1,0,24,1,33.3,1
Marc Edwards,9,2,0,0,0,6,0,0,1
Marcus Robinson,9,1,0,0,0,9,0,0,0
Mack Strong,9,3,0,0,0,4,1,33.3,0
Koy Detmer,8,1,0,0,0,8,0,0,0
Tim Dwight,8,5,0,0,0,5,0,0,0
Joel Makovicka,8,3,0,0,0,7,0,0,0
Fred McCrary,8,7,0,0,0,4,1,14.3,1
Basil Mitchell,8,2,0,0,0,4,0,0,1
Terrence Wilkins,8,3,0,0,0,6,0,0,0
Jermaine Williams,8,2,0,0,0,4,1,50,0
Champ Bailey,7,1,1,0,0,7,1,100,0
Kent Graham,7,8,0,0,0,7,0,0,0
Torry Holt,7,2,0,0,0,7,0,0,0
Reggie Brown,6,3,0,0,0,3,1,33.3,0
Trung Canidate,6,3,0,0,0,3,0,0,0
Tony Horne,6,2,0,0,0,9,1,50,0
Terry Jackson,6,5,1,0,0,3,2,40,0
Ronney Jenkins,6,8,0,0,0,4,0,0,0
Jonas Lewis,6,1,0,0,0,6,1,100,0
Glyn Milburn,6,1,0,0,0,6,0,0,0
J.J. Stokes,6,1,0,0,0,6,0,0,0
Brandon Stokley,6,1,0,0,0,6,1,100,0
Antonio Freeman,5,2,0,0,0,3,1,50,0
Toby Gowin,5,1,0,0,0,5,1,100,0
Keyshawn Johnson,5,2,0,0,0,3,0,0,0
Jim Miller,5,7,0,0,0,3,1,14.3,0
Randy Moss,5,3,0,0,0,9,0,0,0
Jon Witman,5,3,0,0,0,2,0,0,0
Dameyune Craig,4,2,0,0,0,5,1,50,0
Donald Driver,4,1,0,0,0,4,0,0,0
Troy Edwards,4,3,0,0,0,15,1,33.3,0
Howard Griffith,4,5,0,0,0,3,2,40,0
Clif Groce,4,3,0,0,0,5,1,33.3,0
Keith Lyle,4,1,0,0,0,4,1,100,0
Joe Montgomery,4,1,1,0,0,4,1,100,0
James Hodgins,3,1,0,0,0,3,0,0,0
Mo Lewis,3,1,0,0,0,3,1,100,0
Jerome Pathon,3,1,0,0,0,3,0,0,0
Cory Schlesinger,3,1,0,0,0,3,1,100,0
Daimon Shelton,3,2,0,0,0,2,0,0,0
Leslie Shepherd,3,4,0,0,0,14,1,25,0
Dwight Stone,3,3,0,0,0,9,0,0,0
Troy Walters,3,1,0,0,0,3,0,0,0
Chad Dukes,2,2,0,0,0,2,0,0,0
Sam Gash,2,2,0,0,0,1,0,0,0
Windrell Hayes,2,1,0,0,0,2,0,0,0
Amp Lee,2,1,0,0,0,2,0,0,0
Warren Moon,2,2,0,0,0,2,0,0,1
Mike Sellers,2,1,0,0,0,2,1,100,0
Bobby Engram,1,1,0,0,0,1,0,0,0
Jim Finn,1,1,0,0,0,1,0,0,1
Chris Greisen,1,1,0,0,0,1,0,0,0
Shawn Jefferson,1,1,0,0,0,1,0,0,0
Derrick Mason,1,1,0,0,0,1,0,0,0
Brian Milne,1,2,0,0,0,1,0,0,0
Tim Seder,1,1,1,0,0,1,1,100,0
Torrance Small,1,1,0,0,0,1,0,0,0
Dave Brown,0,1,0,0,0,0,0,0,1
Steve Christie,0,0,0,0,0,0,0,0,0
Kris Heppner,0,0,0,0,0,0,0,0,0
Travis Jervey,0,1,0,0,0,0,0,0,0
John Jett,0,1,0,0,0,0,0,0,1
Danny Kanell,0,1,0,0,0,0,0,0,1
Josh Miller,0,1,0,0,0,0,0,0,1
Rick Mirer,0,3,0,0,0,3,1,33.3,0
Chad Pennington,0,1,0,0,0,0,0,0,0
Chris Redman,0,1,0,0,0,0,0,0,0
Wade Richey,0,0,0,0,0,0,0,0,0
Jerald Sowell,0,2,0,0,0,1,0,0,0
Tai Streets,0,1,0,0,0,0,0,0,0
Kevin Thompson,0,1,0,0,0,0,0,0,1
Ken Walter,0,1,0,0,0,0,0,0,1
Michael Bishop,-1,7,0,0,0,2,3,42.9,0
Marty Booker,-1,2,0,0,0,5,0,0,0
Chris Floyd,-1,2,0,0,0,0,0,0,0
Todd Husak,-1,1,0,0,0,-1,0,0,0
Darrell Jackson,-1,1,0,0,0,-1,0,0,0
Jarious Jackson,-1,1,0,0,0,-1,0,0,0
Lee Johnson,-1,2,0,0,0,0,0,0,1
Tim Rattay,-1,2,0,0,0,0,0,0,0
Abdul-Karim al-Jabbar,-2,1,0,0,0,-2,0,0,0
D'Wayne Bates,-2,1,0,0,0,-2,0,0,0
Bert Emanuel,-2,3,0,0,0,-1,0,0,1
Herbert Goodman,-2,3,0,0,0,3,0,0,1
Joe Hamilton,-2,1,0,0,0,-2,0,0,0
Lorenzo Neal,-2,1,0,0,0,-2,0,0,0
Neil O'Donnell,-2,9,0,0,0,4,0,0,0
Jonathan Quinn,-2,2,0,0,0,-1,0,0,0
Jerry Rice,-2,1,0,0,0,-2,0,0,1
Danny Wuerffel,-2,2,0,0,0,-1,0,0,0
Eric Zeier,-2,2,0,0,0,-1,0,0,0
Wayne Chrebet,-3,3,0,0,0,8,1,33.3,0
Bobby Hoying,-3,2,0,0,0,-1,0,0,0
O.J. McDuffie,-3,1,0,0,0,-3,0,0,0
Jason Garrett,-4,4,0,0,0,-1,0,0,0
MarTay Jenkins,-4,1,0,0,0,-4,0,0,0
Matt Hasselbeck,-5,4,0,0,0,-1,0,0,0
Terance Mathis,-5,1,0,0,0,-5,0,0,0
Neil Rackers,-5,1,0,0,0,-5,0,0,0
James Williams,-5,1,0,0,0,-5,0,0,0
Jamie Martin,-6,7,0,0,0,2,0,0,0
Rickey Dudley,-7,1,0,0,0,-7,0,0,0
Larry Parker,-7,1,0,0,0,-7,0,0,0
Scott Player,-11,1,0,0,0,-11,0,0,0
Tom Rouen,-11,1,0,0,0,-11,0,0,0
