Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Antonio Freeman,62,912,9,9,3,67,47,75.8,1,0,0
Johnnie Morton,61,788,3,11,1,42,40,65.6,1,0,0
Shawn Jefferson,60,822,2,12,2,49,40,66.7,1,0,0
Tony Richardson,58,468,3,3,0,24,19,32.8,2,0,0
Kevin Johnson,57,669,0,8,2,79,26,45.6,0,0,0
Terance Mathis,57,679,5,7,1,44,43,75.4,1,0,0
Oronde Gadsden,56,786,6,11,2,61,36,64.3,0,0,0
Charles Johnson,56,642,7,9,1,59,33,58.9,0,0,1
Jeff Graham,55,907,4,13,5,83,37,67.3,0,0,0
Ike Hilliard,55,787,8,13,2,59,44,80,0,0,0
Eddie Kennison,55,549,2,8,0,26,29,52.7,0,0,0
Marcus Robinson,55,738,5,10,5,68,26,47.3,1,0,0
Frank Sanders,54,749,6,11,3,53,37,68.5,0,0,0
Dedric Ward,54,801,3,11,2,61,39,72.2,0,0,0
Curtis Conway,53,712,5,8,2,68,31,58.5,0,0,0
Az-Zahir Hakim,53,734,4,10,3,80,32,60.4,2,0,0
Darrell Jackson,53,713,6,8,2,71,31,58.5,2,0,0
James McKnight,52,926,2,17,4,48,38,73.1,1,0,0
Peerless Price,52,762,3,11,2,42,34,65.4,3,0,0
Kevin Faulk,51,465,1,5,1,52,18,35.3,2,0,0
Jacquez Green,51,773,1,8,3,75,34,66.7,0,0,0
Peter Warrick,51,592,4,7,1,46,33,64.7,0,0,0
Eddie George,50,453,2,4,0,24,23,46,0,0,1
Jerome Pathon,50,646,3,4,0,38,33,66,0,0,0
James Thrash,50,653,2,7,4,50,29,58,0,0,0
Dwayne Carswell,49,495,3,4,1,43,27,55.1,0,0,0
Qadry Ismail,49,655,5,8,3,53,38,77.6,0,0,0
Terrell Fletcher,48,355,1,4,0,26,17,35.4,0,0,0
Sylvester Morris,48,678,3,11,1,47,32,66.7,3,0,0
Hines Ward,48,672,4,8,2,77,31,64.6,1,0,1
Stephen Alexander,47,510,2,5,0,30,33,70.2,2,0,0
Marty Booker,47,490,2,5,1,41,28,59.6,2,0,0
Ken Dilger,47,538,3,5,0,32,27,57.4,1,0,0
Bob Christian,44,315,0,0,0,19,12,27.3,0,0,0
Warrick Dunn,44,422,1,7,1,45,23,52.3,0,0,0
Ricky Williams,44,409,1,2,0,24,19,43.2,0,0,0
Jeremy McDaniel,43,697,2,12,2,74,31,72.1,0,0,0
Terrence Wilkins,43,569,3,10,1,43,28,65.1,1,0,0
Jamal Anderson,42,382,0,3,1,55,14,33.3,0,0,0
Irving Fryar,41,548,5,11,0,34,29,70.7,0,0,0
Andre Rison,41,606,6,7,2,49,29,70.7,0,0,0
Herman Moore,40,434,3,5,0,30,24,60,0,0,0
Bobby Shaw,40,672,4,12,1,45,31,77.5,2,0,0
Torrance Small,40,569,3,8,1,70,27,67.5,0,0,0
James Allen,39,291,1,1,0,26,17,43.6,0,0,0
Albert Connell,39,762,3,11,5,77,29,74.4,0,0,0
Jackie Harris,39,306,5,2,0,21,17,43.6,0,0,0
Dennis Northcutt,39,422,0,2,0,37,24,61.5,0,0,0
Greg Clark,38,342,2,2,0,34,18,47.4,1,0,0
David Patten,38,546,1,6,1,65,19,50,2,0,0
Willie Jackson,37,523,6,7,2,53,28,75.7,2,0,0
Sammy Morris,37,268,1,3,0,24,7,18.9,1,0,0
Travis Prentice,37,191,1,0,0,13,7,18.9,1,0,0
Greg Comella,36,274,0,3,0,25,13,36.1,1,0,0
Robert Smith,36,348,3,4,2,53,15,41.7,0,0,0
Fred Taylor,36,240,2,0,0,19,11,30.6,2,0,0
William Henderson,35,234,1,2,0,25,9,25.7,1,0,0
Leslie Shepherd,35,446,4,7,3,46,16,45.7,0,0,0
Tim Biakabutuka,34,341,2,3,0,25,15,44.1,3,0,0
Germane Crowell,34,430,3,6,1,50,16,47.1,0,0,0
Bubba Franks,34,363,1,6,0,27,16,47.1,1,0,0
Stephen Davis,33,313,0,2,0,39,12,36.4,1,0,0
Kevin Lockett,33,422,2,2,0,34,25,75.8,1,0,0
Chris Sanders,33,536,0,8,4,54,23,69.7,1,0,0
Shawn Bryson,32,271,2,3,0,32,10,31.2,1,0,0
Priest Holmes,32,221,0,1,0,27,11,34.4,1,0,0
Thomas Jones,32,208,0,1,0,20,9,28.1,1,0,0
David Sloan,32,379,2,6,1,59,20,62.5,0,0,0
James Stewart,32,287,1,4,0,32,14,43.8,0,0,0
Chris Warren,32,303,1,2,1,76,12,37.5,0,0,0
Fred Beasley,31,233,3,2,0,34,11,35.5,0,0,0
Reggie Kelly,31,340,2,2,0,37,14,45.2,1,0,0
Cecil Martin,31,219,0,3,0,26,13,41.9,0,0,0
Ricky Proehl,31,441,4,7,0,29,26,83.9,0,0,0
Jay Riemersma,31,372,5,4,0,35,18,58.1,1,0,0
Lamar Smith,31,201,2,1,0,28,8,25.8,0,0,0
Wesley Walls,31,422,2,8,1,54,20,64.5,0,0,0
Chad Morton,30,213,0,2,0,35,9,30,0,0,0
Marcus Pollard,30,439,3,8,1,50,18,60,0,0,0
Aaron Shea,30,302,2,5,0,37,10,33.3,1,0,0
J.J. Stokes,30,524,3,12,1,53,26,86.7,0,0,0
Rickey Dudley,29,350,4,6,0,30,18,62.1,1,0,0
Derrick Mayes,29,264,1,2,1,40,15,51.7,0,0,0
Dave Moore,29,288,3,5,0,28,17,58.6,0,0,0
Christian Fauria,28,237,2,0,0,16,13,46.4,1,0,0
Itula Mili,28,288,3,3,0,34,18,64.3,1,0,0
Travis Taylor,28,276,3,3,1,40,17,60.7,1,0,0
Desmond Clark,27,339,3,5,2,44,17,63,0,0,0
Terry Hardy,27,160,1,0,0,13,10,37,2,0,0
Randy Jordan,27,299,1,5,1,55,15,55.6,1,0,0
Jamal Lewis,27,296,0,3,2,45,9,33.3,2,0,0
Macey Brooks,26,216,0,1,0,27,8,30.8,0,0,0
Tim Dwight,26,406,3,7,1,52,20,76.9,1,0,0
Tony Martin,26,393,0,6,1,44,19,73.1,0,0,0
Tony McGee,26,309,1,4,0,39,13,50,0,0,0
Jon Ritchie,26,173,0,0,0,17,9,34.6,0,0,0
Raghib Ismail,25,350,1,7,1,44,18,72,0,0,0
Wane McGarity,25,250,0,2,0,25,12,48,0,0,0
Pete Mitchell,25,245,1,1,0,22,17,68,1,0,0
Stanley Pritchett,25,193,0,0,0,17,15,60,0,0,0
Duce Staley,25,201,0,3,0,26,12,48,2,0,0
Darnell Autry,24,275,1,6,0,37,12,50,0,0,0
Joe Jurevicius,24,272,1,2,1,43,17,70.8,1,0,0
Craig Yeast,24,301,0,6,0,27,19,79.2,0,0,0
Mike Anderson,23,169,0,0,0,18,8,34.8,0,0,0
Obafemi Ayanbadejo,23,168,1,1,0,26,9,39.1,0,0,0
Kaseem Sinceno,23,206,0,1,0,28,12,52.2,0,0,0
Mack Strong,23,141,1,1,0,24,7,30.4,0,0,0
Robert Thomas,23,117,2,0,0,14,4,17.4,0,0,0
Plaxico Burress,22,273,0,3,0,39,13,59.1,1,0,0
Isaac Byrd,22,241,2,3,0,34,14,63.6,0,0,0
Byron Chamberlain,22,283,1,4,0,38,12,54.6,0,0,0
Laveranues Coles,22,370,1,6,1,63,16,72.7,0,0,0
Reggie Jones,22,253,0,3,0,34,13,59.1,0,0,0
Johnny McWilliams,22,180,3,4,0,26,8,36.4,0,0,0
Donald Driver,21,322,1,7,1,49,16,76.2,0,0,0
Andrew Glover,21,281,4,5,0,39,12,57.1,0,0,0
Keith Poole,21,293,1,4,1,49,12,57.1,1,0,0
Eric Bjornson,20,152,2,0,0,19,10,50,0,0,0
James Jett,20,356,2,4,2,84,16,80,0,0,0
J.R. Redmond,20,126,2,1,0,20,5,25,1,0,0
Tyrone Wheatley,20,156,1,0,0,17,7,35,0,0,0
Brandon Bennett,19,168,0,3,0,25,5,26.3,1,0,0
Tyrone Davis,19,177,2,1,1,41,10,52.6,2,0,0
Danny Farmer,19,268,0,4,0,38,13,68.4,1,0,0
Courtney Hawkins,19,238,1,2,0,33,10,52.6,0,0,0
Erron Kinney,19,197,1,0,0,19,10,52.6,1,0,0
Jermaine Lewis,19,161,1,1,0,26,11,57.9,0,0,0
Kris Mangum,19,215,1,2,0,31,13,68.4,0,0,0
Tai Streets,19,287,0,6,0,39,10,52.6,1,0,0
Corey Dillon,18,158,0,1,0,31,5,27.8,0,0,0
Troy Edwards,18,215,0,4,0,27,11,61.1,0,0,0
E.G. Green,18,201,1,2,0,34,12,66.7,0,0,0
Fred McCrary,18,141,2,0,0,19,9,50,0,0,0
Chris Walsh,18,191,0,2,0,21,13,72.2,0,0,0
Jermaine Wiggins,18,207,2,1,1,59,12,66.7,1,0,0
Mark Bruener,17,192,3,3,0,30,11,64.7,0,0,0
Mac Cody,17,212,0,1,0,24,12,70.6,0,0,0
John Davis,17,202,1,3,0,37,10,58.8,0,0,0
William Floyd,17,114,1,0,0,15,8,47.1,0,0,0
Larry Foster,17,175,1,2,1,40,5,29.4,1,0,0
MarTay Jenkins,17,219,0,4,0,34,10,58.8,0,0,0
Anthony Becht,16,144,2,1,0,30,9,56.2,0,0,0
Marc Edwards,16,128,2,1,0,21,5,31.2,1,0,0
Bobby Engram,16,109,0,1,0,25,6,37.5,1,0,0
Jermaine Fazande,16,104,0,0,0,17,2,12.5,0,0,0
Howard Griffith,16,101,2,0,0,16,7,43.8,0,0,0
Matt Hatchette,16,190,2,2,0,39,9,56.2,0,0,0
Dorsey Levens,16,146,0,1,0,37,9,56.2,0,0,0
Adrian Murrell,16,93,0,0,0,12,1,6.2,0,0,0
Jake Reed,16,206,0,1,0,22,12,75,0,0,0
Thurman Thomas,16,117,1,0,0,15,6,37.5,0,0,0
Kimble Anders,15,76,0,0,0,12,0,0,0,0,0
Reidel Anthony,15,232,4,3,1,46,13,86.7,0,0,0
Mario Bates,15,109,0,0,0,17,5,33.3,0,0,0
Brad Hoover,15,112,0,0,0,16,5,33.3,1,0,0
Brian Kozlowski,15,151,2,1,0,30,10,66.7,0,0,0
Rod Rutledge,15,103,1,0,0,16,3,20,0,0,0
Yancey Thigpen,15,289,2,5,1,56,10,66.7,0,0,0
Autry Denson,14,105,0,1,0,28,6,42.9,1,0,0
Ron Dugans,14,125,1,0,0,17,8,57.1,0,0,0
Chris Hetherington,14,116,1,0,0,19,9,64.3,0,0,0
Rob Konrad,14,83,0,0,0,18,2,14.3,0,0,0
O.J. McDuffie,14,143,0,1,0,24,9,64.3,0,0,0
Errict Rhett,14,78,0,0,0,16,1,7.1,0,0,0
Tony Simmons,14,231,1,3,2,46,11,78.6,0,0,0
R.Jay Soward,14,154,1,2,1,45,5,35.7,0,0,0
Michael Wiley,14,72,1,0,0,15,3,21.4,2,0,0
Mike Alstott,13,93,0,1,0,21,3,23.1,0,0,0
Marco Battaglia,13,105,0,0,0,15,3,23.1,0,0,0
Jerome Bettis,13,97,0,1,0,25,4,30.8,0,0,0
Jeremy Brigham,13,107,2,0,0,19,8,61.5,0,0,0
Trevor Gaylor,13,182,1,2,1,62,7,53.8,0,0,0
Napoleon Kaufman,13,127,1,1,0,25,8,61.5,0,0,0
Brian Mitchell,13,89,1,1,0,21,5,38.5,0,0,1
Jason Tucker,13,126,0,0,0,18,8,61.5,0,0,0
Jamel White,13,100,0,1,0,25,3,23.1,0,0,0
Alvis Whitted,13,137,3,1,0,37,7,53.8,1,0,0
Luther Broughton,12,104,0,1,0,21,8,66.7,1,0,0
Mark Campbell,12,80,1,0,0,17,2,16.7,0,0,0
Anthony Johnson,12,153,0,2,2,48,6,50,0,0,0
Pat Johnson,12,156,2,1,1,46,8,66.7,0,0,0
David LaFleur,12,109,1,0,0,19,7,58.3,0,0,0
Cory Schlesinger,12,73,0,0,0,13,2,16.7,0,0,0
Terrelle Smith,12,65,0,0,0,10,1,8.3,0,0,0
Chris Fuamatu-Ma'afala,11,107,0,2,0,25,6,54.6,0,0,0
Clif Groce,11,45,0,0,0,14,2,18.2,0,0,0
Emmitt Smith,11,79,0,0,0,19,2,18.2,0,0,0
Brandon Stokley,11,184,2,4,0,32,10,90.9,0,0,0
Roland Williams,11,102,3,1,0,31,6,54.6,0,0,0
Robert Wilson,11,154,0,2,0,30,8,72.7,0,0,0
Zack Crockett,10,62,0,0,0,15,3,30,0,0,0
Chris Gedney,10,75,0,1,0,24,5,50,0,0,0
Richard Huntley,10,91,0,0,0,19,4,40,0,0,0
J.J. Johnson,10,61,0,0,0,11,2,20,0,0,0
Jimmy Kleinsasser,10,98,0,1,0,21,4,40,0,0,0
Charles Lee,10,134,0,1,0,38,7,70,0,0,0
Carl Pickens,10,242,0,4,1,67,9,90,0,0,0
Todd Pinkston,10,181,0,3,2,45,7,70,0,0,0
Walter Rasby,10,78,1,0,0,17,6,60,0,0,0
Andre Reed,10,103,1,1,0,21,8,80,0,0,0
Jeff Thomason,10,46,5,0,0,11,6,60,0,0,0
Justin Watson,10,56,0,0,0,15,1,10,0,0,0
Jed Weaver,10,179,0,3,1,41,8,80,1,0,0
Dez White,10,87,1,1,0,25,2,20,1,0,0
John Allred,9,109,1,1,0,25,5,55.6,0,0,0
Na Brown,9,80,1,0,0,18,6,66.7,0,0,0
Tony Carter,9,73,0,1,0,21,3,33.3,0,0,0
Ben Coates,9,84,0,2,0,28,3,33.3,0,0,0
JaJuan Dawson,9,97,1,1,0,26,6,66.7,0,0,0
Lorenzo Neal,9,31,2,0,0,8,3,33.3,0,0,0
De'Mond Parker,9,50,0,0,0,10,3,33.3,0,0,0
Bernie Parmalee,9,66,0,0,0,18,2,22.2,0,0,0
Michael Westbrook,9,103,0,1,0,21,7,77.8,0,0,0
Dan Campbell,8,46,3,0,0,13,5,62.5,1,0,0
Darrin Chiaverini,8,68,1,0,0,18,4,50,1,0,0
Troy Drayton,8,70,2,1,0,21,5,62.5,0,0,0
Curtis Enis,8,68,0,0,0,18,5,62.5,0,0,0
Robert Holcombe,8,90,1,0,0,19,6,75,0,0,0
Sedrick Irvin,8,90,0,0,0,18,4,50,0,0,0
Andrew Jordan,8,63,0,0,0,12,2,25,0,0,0
Mike Sellers,8,78,2,1,0,24,6,75,0,0,0
Brian Stablein,8,53,0,0,0,11,3,37.5,1,0,0
Rodney Thomas,8,35,1,0,0,9,2,25,1,0,0
James Williams,8,99,0,0,0,18,6,75,0,0,0
Bert Emanuel,7,132,1,2,1,53,5,71.4,0,0,0
Brian Finneran,7,60,0,0,0,14,3,42.9,0,0,0
Nicolas Luchey,7,84,0,1,0,20,4,57.1,0,0,0
Karsten Bailey,6,62,1,1,0,22,5,83.3,0,0,0
Bobby Collins,6,72,0,1,0,23,3,50,0,0,0
Ron Dixon,6,92,1,1,0,34,5,83.3,0,0,0
Kevin Dyson,6,104,1,2,0,30,5,83.3,0,0,0
Sam Gash,6,30,1,0,0,9,1,16.7,0,0,0
Hunter Goodwin,6,36,1,0,0,9,2,33.3,0,0,0
Patrick Hape,6,39,0,0,0,13,1,16.7,0,0,0
Windrell Hayes,6,126,0,4,0,32,6,100,0,0,0
Steve Heiden,6,32,1,0,0,10,2,33.3,0,0,0
Joel Makovicka,6,18,0,0,0,5,3,50,0,0,0
Jerald Sowell,6,84,0,1,1,62,2,33.3,0,0,0
Shaun Alexander,5,41,0,0,0,18,2,40,0,0,0
Michael Bates,5,38,0,1,0,23,1,20,0,0,0
Chris Calloway,5,95,0,2,0,28,5,100,0,0,0
Ernie Conwell,5,40,0,0,0,17,3,60,0,0,0
Lamont Hall,5,33,1,0,0,13,4,80,0,0,0
Skip Hicks,5,43,0,1,0,25,1,20,0,0,0
Curtis Jackson,5,44,0,0,0,13,2,40,0,0,0
Sheldon Jackson,5,36,1,0,0,12,3,60,0,0,0
Terry Jackson,5,48,1,0,0,16,4,80,0,0,0
Dan Kreider,5,42,0,0,0,14,2,40,0,0,0
Brian Milne,5,33,1,0,0,15,1,20,0,0,0
Tywan Mitchell,5,80,0,1,1,42,4,80,0,0,0
Jeff Robinson,5,52,0,1,0,27,3,60,0,0,0
Jon Witman,5,33,0,0,0,11,2,40,0,0,0
D'Wayne Bates,4,42,0,0,0,18,2,50,0,0,0
Fred Baxter,4,22,2,0,0,12,2,50,0,0,0
Vincent Brisby,4,60,0,0,0,19,3,75,0,0,0
Kwame Cavil,4,66,0,1,0,39,3,75,0,0,0
Casey Crawford,4,47,1,0,0,16,3,75,0,0,0
Howard Cross,4,30,0,0,0,18,2,50,0,0,0
Matt Cushing,4,17,0,0,0,5,0,0,0,0,0
Scott Dragos,4,28,0,0,0,10,1,25,0,0,0
David Dunn,4,33,0,0,0,14,3,75,0,0,0
Jim Finn,4,13,1,0,0,6,1,25,0,0,0
Joey Galloway,4,62,1,2,0,22,4,100,0,0,0
Karl Hankton,4,38,0,0,0,14,2,50,0,0,0
Raymont Harris,4,20,0,0,0,16,1,25,0,0,0
Damon Hodge,4,60,0,1,0,20,3,75,0,0,0
Tony Horne,4,32,2,0,0,18,2,50,0,0,0
Alonzo Mayes,4,40,0,0,0,19,1,25,0,0,0
Patrick Pass,4,17,0,0,0,15,0,0,0,0,0
Daimon Shelton,4,48,0,0,0,16,3,75,0,0,0
Iheanyi Uwaezuoke,4,46,0,1,0,21,2,50,0,0,0
Moe Williams,4,31,0,0,0,12,1,25,0,0,0
Champ Bailey,3,78,0,2,1,42,3,100,0,0,0
Robert Brooks,3,51,0,2,0,25,3,100,0,0,0
Steve Bush,3,39,0,0,0,18,3,100,0,0,0
Billy Davis,3,62,0,1,0,28,3,100,0,0,0
Ron Dayne,3,11,0,0,0,12,1,33.3,0,0,0
Olandis Gary,3,10,0,0,0,7,0,0,0,0,0
Cory Geason,3,66,0,2,0,36,2,66.7,0,0,0
Chris Howard,3,26,0,0,0,13,2,66.7,0,0,0
Terry Kirby,3,19,0,0,0,9,1,33.3,0,0,0
Jonathan Linton,3,8,1,0,0,4,1,33.3,0,0,0
Brock Olivo,3,50,0,0,0,19,3,100,0,0,0
Larry Parker,3,41,0,1,0,27,2,66.7,0,0,0
Alfred Pupunu,3,32,0,0,0,17,1,33.3,0,0,0
Mikhael Ricks,3,35,0,1,0,23,2,66.7,0,0,0
Michael Roan,3,12,0,0,0,6,0,0,0,0,0
Antowain Smith,3,20,0,0,0,9,1,33.3,0,0,0
Ryan Wetnight,3,20,0,0,0,9,0,0,0,0,0
Rabih Abdullah,2,14,0,0,0,11,1,50,0,0,0
Donnell Bennett,2,17,0,0,0,13,1,50,0,0,0
Will Blackwell,2,23,0,0,0,14,1,50,0,0,0
Chris Brazzell,2,12,0,0,0,10,0,0,0,0,0
Bobby Brown,2,14,0,0,0,8,1,50,0,0,0
Reggie Brown,2,9,0,0,0,6,1,50,0,0,0
Kenny Bynum,2,13,0,0,0,7,0,0,0,0,0
Mike Cloud,2,16,0,0,0,13,1,50,0,0,0
Dameyune Craig,2,4,0,0,0,4,0,0,0,0,0
Shockmain Davis,2,12,0,0,0,9,1,50,0,0,0
Terrell Davis,2,4,0,0,0,5,0,0,0,0,0
Thabiti Davis,2,40,0,1,0,27,2,100,0,0,0
Jason Dunn,2,26,0,1,0,20,1,50,0,0,0
Deon Dyer,2,14,0,0,0,13,1,50,0,0,0
Damon Griffin,2,25,0,0,0,16,1,50,0,0,0
James Hodgins,2,5,0,0,0,3,0,0,0,0,0
Desmond Howard,2,14,0,0,0,10,0,0,0,0,0
Travis McGriff,2,51,1,1,1,43,1,50,0,0,0
Dennis McKinley,2,13,0,0,0,9,0,0,0,0,0
Donovan McNabb,2,5,0,0,0,3,0,0,0,0,0
Jeff Ogden,2,24,0,0,0,12,2,100,0,0,0
Harold Shaw,2,11,0,0,0,8,0,0,0,0,0
Paul Smith,2,55,0,1,1,47,1,50,0,0,0
Karl Williams,2,35,0,1,0,27,1,50,0,0,0
Terry Allen,1,7,0,0,0,7,0,0,0,0,0
Reggie Barlow,1,28,0,1,0,28,1,100,0,0,0
Marlon Barnes,1,7,0,0,0,7,0,0,0,0,0
Trung Canidate,1,4,0,0,0,4,0,0,0,0,0
Robert Chancey,1,6,0,0,0,6,0,0,0,0,0
Chris Chandler,1,-4,0,0,0,-4,0,0,0,0,0
KaRon Coleman,1,5,0,0,0,5,0,0,0,0,0
Marcus Coleman,1,45,1,1,1,45,1,100,0,0,0
Reggie Davis,1,8,0,0,0,8,0,0,0,0,0
Trent Dilfer,1,-1,0,0,0,-1,0,0,0,0,0
Dameane Douglas,1,9,0,0,0,9,0,0,0,0,0
Damon Dunn,1,6,0,0,0,6,1,100,0,0,0
Jumbo Elliott,1,3,1,0,0,3,1,100,0,0,0
Zeron Flemister,1,8,0,0,0,8,0,0,0,0,0
Chris Floyd,1,21,0,1,0,21,1,100,0,0,0
Jammi German,1,10,0,0,0,10,0,0,0,0,0
Herbert Goodman,1,0,0,0,0,0,0,0,0,0,0
Lenzie Jackson,1,5,0,0,0,5,0,0,0,0,0
Nate Jacquet,1,25,0,1,0,25,0,0,0,0,0
Ronney Jenkins,1,1,0,0,0,1,0,0,0,0,0
Rob Johnson,1,-6,0,0,0,-6,0,0,0,0,0
Damon Jones,1,12,0,0,0,12,1,100,0,0,0
Brian Kinchen,1,7,0,0,0,7,0,0,0,0,0
Amp Lee,1,20,0,1,0,20,1,100,0,0,0
Dustin Lyman,1,4,0,0,0,4,0,0,0,0,0
Randall McDaniel,1,2,1,0,0,2,1,100,0,0,0
Glyn Milburn,1,8,0,0,0,8,0,0,0,0,0
Billy Miller,1,7,0,0,0,7,0,0,0,0,0
Bubba Miller,1,9,0,0,0,9,1,100,0,0,0
Scottie Montgomery,1,10,0,0,0,10,1,100,0,0,0
Harold Morrow,1,2,0,0,0,2,0,0,0,0,0
David Palmer,1,-2,0,0,0,-2,0,0,0,0,0
Daryl Porter,1,44,0,1,1,44,1,100,0,0,0
Jerry Porter,1,6,0,0,0,6,0,0,0,0,0
Damien Robinson,1,36,0,1,0,36,1,100,0,0,0
Tarek Saleh,1,22,0,1,0,22,1,100,0,0,0
Detron Smith,1,1,1,0,0,1,1,100,0,0,0
Maurice Smith,1,5,0,0,0,5,0,0,0,0,0
Aaron Stecker,1,15,0,0,0,15,0,0,0,0,0
Justin Swift,1,8,0,0,0,8,0,0,0,0,0
Jay Tant,1,4,0,0,0,4,1,100,0,0,0
Kyle Turley,1,16,0,0,0,16,0,0,0,0,0
Alex Van Dyke,1,8,0,0,0,8,1,100,0,0,0
Troy Walters,1,5,0,0,0,5,0,0,0,0,0
Mike Wells,1,13,0,0,0,13,1,100,0,0,0
Clarence Williams,1,5,0,0,0,5,0,0,0,0,0
Charles Woodson,1,8,0,0,0,8,1,100,0,0,0
Todd Yoder,1,1,0,0,0,1,0,0,0,0,0
London Fletcher,0,0,0,0,0,0,0,0,0,0,0
Elvis Grbac,0,0,0,0,0,0,0,0,0,0,0
