Team,Rsh TD,Rec TD,Tot TD,2-PT
Bills,20,4,28,0
Falcons,18,14,34,0
Rams,18,22,42,0
Cowboys,17,26,46,0
Lions,17,12,30,0
Broncos,16,22,40,0
Dolphins,16,17,37,0
Patriots,15,13,31,0
49ers,15,9,25,0
Raiders,14,16,31,0
Vikings,14,16,32,0
Bengals,13,18,31,0
Cardinals,13,16,31,0
Browns,12,10,23,0
Steelers,12,20,36,0
Bears,11,8,21,0
Chiefs,11,10,22,0
Giants,11,14,25,0
Packers,10,7,20,0
Oilers,9,11,22,0
Colts,9,14,26,0
Eagles,9,23,33,0
Chargers,9,9,21,0
Redskins,9,20,35,0
Jets,7,16,26,0
Saints,5,11,16,0
