Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Carl Garrett,346,96,1,0,0,19,0,0,0
Lenvil Elliott,345,68,1,0,0,26,0,0,0
Bo Matthews,328,95,4,0,0,16,0,0,0
Roger Staubach,320,47,3,0,0,29,0,0,0
Preston Pearson,317,70,4,0,0,53,0,0,0
Donny Anderson,316,90,3,0,0,16,0,0,0
Ken Anderson,314,43,2,0,0,20,0,0,0
Boobie Clark,312,99,5,0,0,22,0,0,0
Floyd Little,312,117,1,0,0,22,0,0,0
Vic Washington,281,74,2,0,0,23,0,0,0
Bert Jones,279,39,4,0,0,39,0,0,0
Mike Phipps,279,39,1,0,0,19,0,0,0
Po James,276,67,2,0,0,15,0,0,0
Jim Kiick,274,86,1,0,0,15,0,0,0
Don Nottingham,273,66,8,0,0,24,0,0,0
Pete Banaszak,272,80,5,0,0,20,0,0,0
Harold Hart,268,51,2,0,0,25,0,0,0
Cid Edwards,261,65,0,0,0,30,0,0,0
Doug Dressler,255,72,2,0,0,17,0,0,0
Jeff Kinney,249,63,0,0,0,21,0,0,0
Steve Davis,246,71,2,0,0,22,0,0,0
Leon McQuay,240,55,1,0,0,21,0,0,0
Fred Willis,239,74,3,0,0,18,0,0,0
Ed Williams,238,58,3,0,0,18,0,0,0
Sammy Johnson,237,44,2,0,0,32,0,0,0
Haskel Stanback,235,57,1,0,0,23,0,0,0
Bobby Douglass,229,36,1,0,0,17,0,0,0
Terry Bradshaw,224,34,2,0,0,34,0,0,0
Ron Johnson,218,97,4,0,0,14,0,0,0
Perry Williams,218,74,1,0,0,12,0,0,0
Oscar Reed,215,62,0,0,0,15,0,0,0
Mercury Morris,214,56,1,0,0,17,0,0,0
Wendell Hayes,206,57,2,0,0,19,0,0,0
Charley Young,205,33,0,0,0,53,0,0,0
Archie Manning,204,28,1,0,0,26,0,0,0
Delvin Williams,201,36,3,0,0,71,0,0,0
Glen Bonner,199,66,3,0,0,12,0,0,0
John Cappelletti,198,55,0,0,0,20,0,0,0
Charlie Smith,194,64,1,0,0,22,0,0,0
Ronnie Coleman,193,52,1,0,0,37,0,0,0
Howard Stevens,190,43,1,0,0,25,0,0,0
Cleo Miller,186,40,0,0,0,47,0,0,0
Ken Willard,175,40,0,0,0,12,0,0,0
Larry Watkins,170,41,2,0,0,13,0,0,0
Jim Plunkett,161,30,2,0,0,37,0,0,0
Bob Burns,158,40,0,0,0,12,0,0,0
John Fuqua,156,50,2,0,0,14,0,0,0
Norm Bulaich,152,50,0,0,0,13,0,0,0
Larry Smith,149,55,0,0,0,13,0,0,0
Jimmie Jones,147,32,1,0,0,21,0,0,0
Marty Domres,145,22,2,0,0,21,0,0,0
Jim Hooks,143,44,0,0,0,17,0,0,0
Eddie Ray,139,46,0,0,0,17,0,0,0
Mark van Eeghen,139,28,0,0,0,17,0,0,0
George Amundson,138,59,4,0,0,11,0,0,0
Tony Baker,135,53,5,0,0,13,0,0,0
Ed Marinaro,124,44,1,0,0,8,0,0,0
Fran Tarkenton,120,21,2,0,0,15,0,0,0
Willie Ellison,114,37,2,0,0,11,0,0,0
James Harris,112,42,5,0,0,15,0,0,0
Joe Ferguson,111,54,2,0,0,15,0,0,0
Jack DeGrenier,110,33,0,0,0,10,0,0,0
Joe Reed,107,16,0,0,0,27,0,0,0
Les Goodman,101,20,0,0,0,47,0,0,0
John Tarver,101,41,2,0,0,18,0,0,0
Josh Ashton,99,26,0,0,0,22,0,0,0
Hubert Ginn,99,26,2,0,0,41,0,0,0
Bob Lee,99,19,1,0,0,17,0,0,0
Greg Landry,95,22,1,0,0,19,0,0,0
Jim Harrison,94,36,1,0,0,16,0,0,0
Mike Adamle,93,28,2,0,0,21,0,0,0
Don McCauley,90,30,0,0,0,15,0,0,0
Rod McNeill,90,22,1,0,0,24,0,0,0
Don Calhoun,88,21,0,0,0,15,0,0,0
Bo Scott,86,23,0,0,0,20,0,0,0
Billy Johnson,82,5,1,0,0,47,0,0,0
Charlie Evans,79,32,2,0,0,9,0,0,0
Roman Gabriel,76,14,0,0,0,11,0,0,0
Bill Butler,74,21,0,0,0,10,0,0,0
Jazz Jackson,74,20,0,0,0,16,0,0,0
Vince Kendrick,71,17,0,0,0,17,0,0,0
Bob Griese,66,16,1,0,0,22,0,0,0
Steve Odom,66,6,1,0,0,28,0,0,0
Les Strayhorn,66,11,0,0,0,24,0,0,0
Dan Fouts,63,19,1,0,0,16,0,0,0
Darryl Stingley,63,5,1,0,0,23,0,0,0
Isaac Curtis,62,8,0,0,0,20,0,0,0
Eric Torkelson,60,13,0,0,0,21,0,0,0
Jerry Tagge,58,18,0,0,0,12,0,0,0
Hank Bjorklund,57,23,0,0,0,12,0,0,0
Joe Wilson,57,15,0,0,0,12,0,0,0
Bob Thomas,56,21,0,0,0,12,0,0,0
Steve Crosby,55,14,0,0,0,10,0,0,0
Doug Dennison,52,16,4,0,0,14,0,0,0
Glenn Doughty,51,7,0,0,0,17,0,0,0
Willie Belton,49,12,0,0,0,10,0,0,0
Leon Crosswhite,49,12,1,0,0,9,0,0,0
Essex Johnson,44,19,0,0,0,11,0,0,0
Brian Sipe,44,16,4,0,0,17,0,0,0
Billy Joe DuPree,43,4,0,0,0,20,0,0,0
Bill Brown,41,19,0,0,0,11,0,0,0
Joe Gilliam,41,14,1,0,0,13,0,0,0
Brent McClanahan,41,9,1,0,0,14,0,0,0
Bill Munson,40,18,1,0,0,9,0,0,0
Larry Lawrence,39,4,0,0,0,19,0,0,0
Charle Young,38,6,0,0,0,14,0,0,0
Gary Huff,37,23,2,0,0,11,0,0,0
Tom Owen,36,16,1,0,0,7,0,0,0
Larry Cipa,35,12,1,0,0,15,0,0,0
Les Josephson,35,11,0,0,0,8,0,0,0
Ron Jaworski,34,7,1,0,0,17,0,0,0
Tom Bailey,32,10,0,0,0,11,0,0,0
Gary Hayman,31,7,0,0,0,8,0,0,0
Reggie Harrison,30,6,1,0,0,15,0,0,0
Gary Kosins,30,8,1,0,0,12,0,0,0
Molly McGee,30,7,0,0,0,10,0,0,0
Norm Snead,29,4,0,0,0,25,0,0,0
Len Dawson,28,11,0,0,0,10,0,0,0
Mike Livingston,28,9,0,0,0,9,0,0,0
Billy Kilmer,27,6,0,0,0,10,0,0,0
Elmo Wright,26,3,1,0,0,12,0,0,0
Mike Boryla,25,6,0,0,0,11,0,0,0
Dick Gordon,25,1,0,0,0,25,0,0,0
John Hadl,25,19,0,0,0,9,0,0,0
Frank Lewis,25,2,0,0,0,22,0,0,0
Riley Odoms,25,4,0,0,0,31,0,0,0
Cullen Bryant,24,10,0,0,0,7,0,0,0
Manfred Moore,24,10,1,0,0,8,0,0,0
Rob Scribner,24,9,0,0,0,5,0,0,0
Dexter Bussey,22,9,0,0,0,9,0,0,0
John Hufnagel,22,2,0,0,0,18,0,0,0
Jim Hart,21,10,2,0,0,16,0,0,0
Jim Mitchell,21,3,0,0,0,15,0,0,0
Randy Vataha,21,3,0,0,0,24,0,0,0
Charlie Joiner,20,4,0,0,0,8,0,0,0
Gary Marangi,20,4,0,0,0,16,0,0,0
Joe Barnes,19,1,0,0,0,19,0,0,0
Greg Oliver,19,7,0,0,0,7,0,0,0
Barty Smith,19,9,0,0,0,4,0,0,0
Pat Sullivan,19,3,0,0,0,12,0,0,0
Cliff Taylor,18,9,1,0,0,9,0,0,0
Randy Walker,18,1,0,0,0,18,0,0,0
Marlin Briscoe,17,1,0,0,0,17,0,0,0
Dean Carlson,17,2,0,0,0,11,0,0,0
Doug Cunningham,17,5,0,0,0,5,0,0,0
Ron Jessie,17,6,1,0,0,18,0,0,0
Jesse Freitas,16,6,0,0,0,9,0,0,0
John Gilliam,16,2,0,0,0,9,0,0,0
Nat Moore,16,3,0,0,0,15,0,0,0
Haven Moses,16,2,0,0,0,11,0,0,0
Jim Del Gaizo,15,3,0,0,0,6,0,0,0
Dave Gagnon,15,1,0,0,0,15,0,0,0
Lynn Swann,14,1,0,0,0,14,0,0,0
Eddie Moss,13,4,0,0,0,5,0,0,0
Jack Snow,13,1,0,0,0,13,0,0,0
Tom Wittum,13,1,0,0,0,13,0,0,0
Bob Hudson,12,1,0,0,0,12,0,0,0
Freddie Scott,12,2,0,0,0,9,0,0,0
Joe Theismann,12,3,1,0,0,12,0,0,0
Earl Morrall,11,1,0,0,0,11,0,0,0
Bo Rather,10,2,0,0,0,14,0,0,0
Bob Berry,8,1,0,0,0,8,0,0,0
Wayne Clark,8,1,1,0,0,8,0,0,0
John Reaves,8,1,0,0,0,8,0,0,0
Oliver Ross,8,3,0,0,0,7,0,0,0
Carl Summerell,8,2,0,0,0,6,0,0,0
Tommy Thompson,8,6,0,0,0,8,0,0,0
Jack Concannon,7,3,1,0,0,6,0,0,0
Lynn Dickey,7,3,0,0,0,7,0,0,0
Jeff Queen,7,2,0,0,0,4,0,0,0
Paul Seal,7,2,1,0,0,6,0,0,0
John Andrews,6,5,0,0,0,4,0,0,0
Warren Bankston,6,1,0,0,0,6,0,0,0
Bob Gresham,6,3,0,0,0,3,0,0,0
Steve Holden,6,1,0,0,0,6,0,0,0
Wayne Mosley,6,2,0,0,0,4,0,0,0
Drew Pearson,6,3,0,0,0,22,0,0,0
Otis Taylor,6,1,0,0,0,6,0,0,0
Charlie Waters,6,1,0,0,0,6,0,0,0
Mickey Zofko,6,3,0,0,0,3,0,0,0
Johnnie McDaniel,5,1,0,0,0,5,0,0,0
Craig Morton,5,4,0,0,0,2,0,0,0
Bob Pickard,5,1,0,0,0,5,0,0,0
Jerry Smith,5,1,0,0,0,5,0,0,0
Gerald Tinker,5,2,0,0,0,9,0,0,0
David Beverly,4,1,0,0,0,4,0,0,0
Harold Jackson,4,1,0,0,0,4,0,0,0
Gene Washington,4,2,0,0,0,7,0,0,0
Norm Hodgins,3,1,0,0,0,3,0,0,0
Randy Jackson,3,7,0,0,0,2,0,0,0
Herb Mul-key,3,1,0,0,0,3,0,0,0
Terry Nelson,3,1,0,0,0,3,0,0,0
Joe Orduna,3,2,1,0,0,2,0,0,0
Larry Walton,3,2,0,0,0,10,0,0,0
Jerome Barkum,2,1,0,0,0,2,0,0,0
Merritt Kersey,2,1,0,0,0,2,0,0,0
Billy Lefear,2,6,0,0,0,4,0,0,0
Joel Parker,2,2,0,0,0,6,0,0,0
Don Rives,2,1,0,0,0,2,0,0,0
Eddie Hinton,1,1,0,0,0,1,0,0,0
Kim McQuilken,1,2,0,0,0,1,0,0,0
Joe Namath,1,8,1,0,0,3,0,0,0
Barry Pearson,1,1,0,0,0,1,0,0,0
Bobby Scott,1,1,0,0,0,1,0,0,0
Otto Stowe,1,1,0,0,0,1,0,0,0
Ken Burrough,0,1,0,0,0,0,0,0,0
David Jaynes,0,1,0,0,0,0,0,0,0
Charlie Leigh,0,1,0,0,0,0,0,0,0
Dennis Morrison,0,1,0,0,0,0,0,0,0
Sam Wyche,0,1,0,0,0,0,0,0,0
Louis Neal,-1,1,0,0,0,-1,0,0,0
Fred Pagac,-1,1,0,0,0,-1,0,0,0
Charley Taylor,-1,1,0,0,0,-1,0,0,0
Billy Van Heusen,-1,1,0,0,0,-1,0,0,0
Fran Lynch,-2,3,0,0,0,1,0,0,0
Tom Mitchell,-2,1,0,0,0,-2,0,0,0
Steve Ramsey,-2,5,0,0,0,1,0,0,0
Ken Stabler,-2,12,1,0,0,6,0,0,0
Mack Alston,-3,1,0,0,0,-3,0,0,0
Terry Beasley,-3,1,0,0,0,-3,0,0,0
Charley Johnson,-3,4,0,0,0,-1,0,0,0
Daryle Lamonica,-3,2,0,0,0,-3,0,0,0
Bill Thomas,-3,3,0,0,0,2,0,0,0
Al Woodall,-3,2,0,0,0,-1,0,0,0
Andy Johnson,-4,2,0,0,0,-2,0,0,0
Steve Preece,-4,1,0,0,0,-4,0,0,0
Golden Richards,-5,1,0,0,0,-5,0,0,0
Harold Carmichael,-6,2,0,0,0,-1,0,0,0
Terry Hanratty,-6,1,0,0,0,-6,0,0,0
Sonny Jurgensen,-6,4,0,0,0,-1,0,0,0
Dan Pastorini,-6,24,0,0,0,7,0,0,0
Ray Rhodes,-6,1,0,0,0,-6,0,0,0
Harrison Davis,-7,2,0,0,0,2,0,0,0
Don Strock,-7,1,0,0,0,-7,0,0,0
Lance Rentzel,-9,1,0,0,0,-9,0,0,0
John Stallworth,-9,1,0,0,0,-9,0,0,0
Frank Grant,-10,1,0,0,0,-10,0,0,0
Frank Pitts,-10,1,0,0,0,-10,0,0,0
Jim Thaxton,-10,1,0,0,0,-10,0,0,0
Clint Longley,-13,4,0,0,0,1,0,0,0
Charlie Wade,-15,1,0,0,0,-15,0,0,0
Larry Brunson,-33,5,0,0,0,-2,0,0,0
