Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Lydell Mitchell,72,544,2,0,0,24,0,0,0,0,0
Charle Young,63,696,3,0,0,29,0,0,0,0,0
Drew Pearson,62,1087,2,0,0,50,0,0,0,0,0
Cliff Branch,60,1092,13,0,0,67,0,0,0,0,0
Harold Carmichael,56,649,8,0,0,39,0,0,0,0,0
Ron Jessie,54,761,3,0,0,46,0,0,0,0,0
Charley Taylor,54,738,5,0,0,51,0,0,0,0,0
Chuck Foreman,53,586,6,0,0,66,0,0,0,0,0
Terry Metcalf,50,377,1,0,0,22,0,0,0,0,0
Joe Dawkins,46,332,3,0,0,51,0,0,0,0,0
Jerry Smith,44,554,3,0,0,30,0,0,0,0,0
John Brockington,43,314,0,0,0,29,1,2.3,0,0,0
Roy Jefferson,43,654,4,0,0,43,0,0,0,0,0
Ed Podolak,43,306,1,0,0,26,0,0,0,0,0
Fred Biletnikoff,42,593,7,0,0,46,0,0,0,0,0
Alvin Maxson,42,294,1,0,0,22,0,0,0,0,0
Riley Odoms,42,639,6,0,0,41,0,0,0,0,0
Charlie Sanders,42,532,3,0,0,47,0,0,0,0,0
Jerome Barkum,41,524,3,0,0,39,0,0,0,0,0
Gary Garrison,41,785,5,0,0,71,0,0,0,0,0
Joel Parker,41,455,4,0,0,58,0,0,0,0,0
Bob Tucker,41,496,2,0,0,29,0,0,0,0,0
David Knight,40,579,4,0,0,42,1,2.5,0,0,0
Mel Gray,39,770,6,0,0,80,0,0,0,0,0
Lawrence McCutcheon,39,408,2,0,0,50,0,0,0,0,0
Tom Sullivan,39,312,1,0,0,23,0,0,0,0,0
Charlie Wade,39,683,1,0,0,73,0,0,0,0,0
Otis Armstrong,38,405,3,0,0,48,0,0,0,0,0
Rich Caster,38,745,7,0,0,89,0,0,0,0,0
Mack Herron,38,474,5,0,0,48,0,0,0,0,0
Larry Brown,37,388,4,0,0,34,0,0,0,0,0
Raymond Chester,37,461,1,0,0,45,0,0,0,0,0
Nat Moore,37,605,2,0,0,48,0,0,0,0,0
Ken Burrough,36,492,2,0,0,51,0,0,0,0,0
Ahmad Rashad,36,433,4,0,0,29,0,0,0,0,0
Ken Burrow,34,545,1,0,0,48,0,0,0,0,0
Walt Garrison,34,253,1,0,0,30,0,0,0,0,0
MacArthur Lane,34,315,3,0,0,68,0,0,0,0,0
Haven Moses,34,559,2,0,0,42,0,0,0,0,0
Earl Thomas,34,513,5,0,0,52,0,0,0,0,0
Po James,33,230,0,0,0,34,0,0,0,0,0
Jim Mandich,33,374,6,0,0,44,0,0,0,0,0
J.D. Hill,32,572,6,0,0,55,0,0,0,0,0
Jim Lash,32,631,0,0,0,57,0,0,0,0,0
Hugh McKinnis,32,258,0,0,0,55,0,0,0,0,0
Chip Myers,32,383,1,0,0,22,0,0,0,0,0
Paul Seal,32,466,3,0,0,42,0,0,0,0,0
Jon Staggers,32,450,0,0,0,63,0,0,0,0,0
Stu Voigt,32,268,5,0,0,22,0,0,0,0,0
Larry Walton,31,404,3,0,0,48,0,0,0,0,0
Isaac Curtis,30,633,10,0,0,77,0,0,0,0,0
Ken Grandberry,30,212,0,0,0,40,0,0,0,0,0
Steve Holden,30,452,3,0,0,53,0,0,0,0,0
Harold Jackson,30,514,5,0,0,44,0,0,0,0,0
Frank Lewis,30,365,4,0,0,31,0,0,0,0,0
Rich McGeorge,30,440,0,0,0,51,0,0,0,0,0
Jim Mitchell,30,479,1,0,0,52,0,0,0,0,0
Bob Moore,30,356,2,0,0,32,0,0,0,0,0
Larry Schreiber,30,217,1,0,0,16,0,0,0,0,0
Altie Taylor,30,293,1,0,0,34,0,0,0,0,0
Don Zimmerman,30,368,2,0,0,64,0,0,0,0,0
Ken Brown,29,194,2,0,0,19,0,0,0,0,0
Doug Dressler,29,196,0,0,0,23,0,0,0,0,0
