Player,INT,INT TD,INT Yds,Lng
DeAndre Houston-Carson,1,0,18,18
Xavien Howard,1,0,0,0
Jerry Hughes,1,0,14,14
Noah Igbinoghene,1,0,0,0
Mike Jackson,1,0,22,22
Drake Jackson,1,0,0,0
Jerry Jacobs,1,0,38,38
Jaquan Johnson,1,0,0,0
Danny Johnson,1,0,0,0
John Johnson,1,0,0,0
Taron Johnson,1,0,2,2
Deion Jones,1,0,5,5
Ernest Jones,1,0,0,0
Sebastian Joseph-Day,1,0,4,4
Joshua Kalu,1,0,0,0
Jayron Kearse,1,0,2,2
Kader Kohou,1,0,0,0
Marshon Lattimore,1,1,12,12
Deommodore Lenoir,1,0,8,8
Shaquille Leonard,1,0,15,15
Jourdan Lewis,1,0,0,0
Terrell Lewis,1,0,0,0
Frankie Luvu,1,1,33,33
Avonte Maddox,1,0,2,2
Arthur Maulet,1,0,12,12
Roger McCreary,1,0,4,4
Verone McKinley III,1,0,17,17
Josh Metellus,1,0,0,0
Terrance Mitchell,1,0,1,1
Nicholas Morrow,1,0,5,5
Emmanuel Moseley,1,1,41,41
C.J. Mosley,1,0,0,0
Israel Mukuamu,1,0,0,0
Kenneth Murray,1,0,16,16
Keanu Neal,1,0,0,0
Ryan Neal,1,0,13,13
Steven Nelson,1,0,33,33
Keisean Nixon,1,0,1,1
George Odum,1,0,25,25
Jeff Okudah,1,1,20,20
Isaiah Oliver,1,0,27,27
Marcus Peters,1,0,8,8
James Pierre,1,0,0,0
Jason Pierre-Paul,1,0,3,3
D.J. Reed,1,0,0,0
Bravvion Roy,1,0,3,3
Logan Ryan,1,0,0,0
Darnell Savage,1,1,75,75
Duke Shelley,1,0,0,0
Derek Stingley Jr.,1,0,9,9
Greg Stroman,1,0,10,10
Josh Sweat,1,1,42,42
Teair Tart,1,0,0,0
Jalen Thompson,1,0,0,0
Drue Tranquill,1,0,20,20
Andrew Van Ginkel,1,0,23,23
Kindle Vildor,1,0,18,18
Travon Walker,1,0,9,9
Charvarius Ward,1,0,9,9
Fred Warner,1,0,20,20
Jaylen Watson,1,1,99,99
Tre'Davious White,1,0,0,0
Donovan Wilson,1,0,0,0
Joshua Williams,1,0,7,7
K'Waun Williams,1,0,0,0
Rodarius Williams,1,0,1,1
Logan Wilson,1,0,41,41
Antoine Winfield Jr.,1,0,15,15
Andrew Wingard,1,0,13,13
Ahkello Witherspoon,1,0,0,0
Samuel Womack,1,0,0,0
Nahshon Wright,1,0,0,0
