Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Mark Brunell,480,67,4,3,0,27,31,46.3,3
Aaron Hayden,470,128,3,1,0,20,22,17.2,0
Earnest Byner,432,115,2,2,0,23,23,20,1
Terry Kirby,414,108,4,2,0,38,25,23.2,2
Scottie Graham,406,110,2,3,0,26,21,19.1,0
Kimble Anders,398,58,2,4,2,44,12,20.7,1
Eric Bieniemy,381,98,3,4,0,27,18,18.4,0
Amp Lee,371,69,2,3,1,66,16,23.2,2
Vaughn Dunbar,361,110,2,1,0,26,23,20.9,0
Aaron Craver,333,73,5,1,0,23,25,34.2,1
Jeff Blake,309,53,2,2,0,30,16,30.2,4
Roosevelt Potts,309,65,0,3,0,37,13,20,0
Brian Mitchell,301,46,1,4,0,36,18,39.1,0
Brad Baxter,296,85,1,1,0,26,21,24.7,0
Gary Brown,293,86,0,1,0,21,16,18.6,1
Glyn Milburn,266,49,0,3,0,29,10,20.4,1
Larry Centers,254,78,2,1,0,20,11,14.1,1
Dave Meggett,250,60,2,2,0,25,14,23.3,1
Steve Young,250,50,3,1,0,29,25,50,1
Tyrone Wheatley,245,78,3,0,0,19,14,18,2
William Floyd,237,64,2,1,0,23,18,28.1,1
Jim Harbaugh,235,52,2,1,0,21,16,30.8,1
Dave Brown,228,45,4,1,0,23,19,42.2,2
Steve Broussard,222,46,1,1,0,21,13,28.3,0
Jerry Ellison,218,26,5,4,1,75,12,46.2,0
Lamar Smith,215,36,0,1,1,68,8,22.2,1
Sherman Williams,205,48,1,3,1,44,11,22.9,2
Leonard Russell,203,66,0,0,0,18,14,21.2,2
Howard Griffith,197,65,1,0,0,15,9,13.8,1
Rick Mirer,193,43,1,1,0,24,8,18.6,3
Ronnie Harmon,187,51,1,1,1,48,11,21.6,0
Le'Shai Maston,186,41,0,1,0,21,8,19.5,2
Marion Butts,185,71,4,0,0,9,24,33.8,0
Johnny Bailey,182,36,2,0,0,17,15,41.7,0
Brett Favre,181,39,3,2,1,40,17,43.6,1
John Elway,176,41,1,1,0,25,17,41.5,6
Greg Robinson,165,40,0,1,0,37,6,15,0
Vince Workman,165,44,1,0,0,14,7,15.9,0
Lorenzo White,163,62,1,0,0,11,10,16.1,0
Ray Zellars,162,50,2,0,0,11,11,22,0
Jamal Anderson,161,39,1,0,0,13,10,25.6,0
Derek Brown,159,49,1,1,0,35,4,8.2,0
Bob Christian,158,41,0,0,0,17,4,9.8,0
Fred McAfee,156,39,1,1,0,22,11,28.2,0
Rodney Culver,155,47,3,0,0,17,15,31.9,0
Joey Galloway,154,11,1,2,1,86,4,36.4,0
Lamont Warren,152,47,1,1,1,42,9,19.2,1
Rodney Peete,147,32,1,0,0,18,15,46.9,3
James Stewart,144,31,0,3,1,51,6,19.4,2
Terrell Fletcher,140,26,1,1,1,46,6,23.1,0
Anthony Johnson,140,30,1,1,0,23,8,26.7,2
Todd McNair,136,19,0,1,0,22,9,47.4,1
Eric Metcalf,133,28,1,1,0,23,8,28.6,0
Irving Spikes,126,32,1,0,0,17,7,21.9,0
Herschel Walker,126,31,0,1,0,36,6,19.4,0
Ronald Moore,121,43,0,0,0,14,6,14,3
Dorsey Levens,120,36,3,2,0,22,18,50,0
Jeff Hostetler,119,31,0,0,0,18,7,22.6,1
Trent Dilfer,115,23,2,1,0,21,9,39.1,1
Michael Westbrook,114,6,1,2,1,58,4,66.7,0
Steve Bono,113,28,5,1,1,76,8,28.6,2
Daryl Johnston,111,25,2,0,0,18,12,48,1
Derrick Fenner,110,39,0,0,0,10,3,7.7,1
John L. Williams,110,29,0,1,0,31,8,27.6,1
Scott Mitchell,104,36,4,0,0,18,12,33.3,1
Earnest Hunter,100,30,0,0,0,15,3,10,3
Randall Cunningham,98,21,0,1,0,20,8,38.1,2
Brent Moss,90,22,0,0,0,18,3,13.6,0
Blair Thomas,90,22,0,0,0,13,6,27.3,0
Ricky Ervins,88,23,0,0,0,13,4,17.4,0
Kordell Stewart,86,15,1,1,0,22,9,60,0
Warren Moon,82,33,0,0,0,16,10,30.3,7
Eric Zeier,80,15,0,0,0,17,7,46.7,1
Lewis Tillman,78,29,0,0,0,9,4,13.8,0
Curtis Conway,77,5,0,1,0,20,4,80,0
Carwell Gardner,77,20,0,0,0,17,8,40,0
Rod Bernstine,76,23,1,0,0,18,4,17.4,0
Torrance Small,75,6,1,1,1,44,3,50,0
Kerry Collins,74,42,3,0,0,10,8,19,7
Steve Tasker,74,8,0,0,0,17,4,50,0
Ron Rivers,73,18,1,0,0,19,4,22.2,1
Leroy Thompson,73,28,0,0,0,10,5,17.9,0
Marc Logan,72,23,1,0,0,13,6,26.1,1
Chris Miller,67,22,0,0,0,13,1,4.6,2
Leslie Shepherd,63,7,1,1,0,26,4,57.1,0
Jeff Cothran,62,16,0,0,0,15,5,31.2,1
Randy Jordan,62,21,0,0,0,10,1,4.8,0
Vinny Testaverde,62,18,2,0,0,14,7,38.9,1
Randy Baldwin,61,23,0,0,0,9,2,8.7,1
Chuck Evans,59,19,1,0,0,12,6,31.6,0
Chris Chandler,58,28,2,0,0,9,6,21.4,6
Heath Shuler,57,18,0,0,0,13,3,16.7,0
Corey Croom,54,13,0,0,0,12,2,15.4,0
Stan Humphries,53,33,1,0,0,18,11,33.3,6
Kevin R. Williams,53,10,0,0,0,14,5,50,1
Ricky Powers,51,14,0,0,0,15,3,21.4,0
Brett Perriman,48,5,0,0,0,16,2,40,0
Andre Reed,48,7,0,0,0,14,4,57.1,0
Neil O'Donnell,45,24,0,0,0,14,8,33.3,1
Keith Byars,44,15,1,0,0,15,7,46.7,0
Keith Elias,44,10,0,0,0,8,0,0,0
Adam Walker,44,14,1,0,0,16,3,21.4,1
Jim Everett,42,24,0,0,0,9,4,16.7,2
James Joseph,40,16,0,0,0,8,1,6.2,1
Erik Kramer,39,35,1,0,0,11,14,40,2
Ernie Mills,39,5,0,1,0,20,2,40,0
Steve McNair,38,11,0,0,0,13,2,18.2,1
Vince Evans,36,14,0,0,0,11,4,28.6,1
Jerry Rice,36,5,1,1,0,20,3,60,0
William Henderson,35,7,0,0,0,17,1,14.3,0
Jamal Willis,35,12,0,0,0,15,2,16.7,0
Aaron Bailey,34,1,0,1,0,34,1,100,0
Tony Carter,34,10,0,0,0,7,3,30,1
Elvis Grbac,33,20,2,0,0,11,6,30,2
Johnnie Morton,33,3,0,0,0,18,1,33.3,0
Troy Aikman,32,21,1,0,0,12,4,19,4
Steve Beuerlein,32,5,0,0,0,13,2,40,0
Yonel Jourdain,31,8,0,0,0,19,2,25,0
Tamarick Vanover,31,6,0,0,0,13,2,33.3,0
Derrick Alexander,29,1,0,1,0,29,1,100,0
Raghib Ismail,29,6,0,0,0,13,2,33.3,1
Dave Krieg,29,19,0,0,0,17,2,10.5,7
Drew Bledsoe,28,20,0,0,0,15,4,20,2
Bobby Joe Edmonds,28,5,0,0,0,9,2,40,0
Michael Timpson,28,3,1,0,0,16,3,100,0
Bobby Phillips,26,14,0,0,0,7,1,7.1,0
Rich Gannon,25,8,1,0,0,12,1,12.5,0
Mike Tomczak,25,11,0,0,0,11,3,27.3,1
Sam Gash,24,8,0,0,0,9,4,50,0
Todd Collins,23,9,0,0,0,10,2,22.2,0
Mack Strong,23,8,1,0,0,9,3,37.5,0
Dexter Carter,22,7,0,0,0,15,1,14.3,0
Robert Brooks,21,4,0,1,0,21,1,25,0
Will Furrer,20,8,0,0,0,11,2,25,1
Jim Kelly,20,17,0,0,0,17,3,17.6,0
Calvin Jones,19,5,0,0,0,15,1,20,1
Bernie Kosar,19,7,1,0,0,14,2,28.6,2
Steve Smith,19,9,0,0,0,4,5,55.6,0
Scott Zolak,19,4,0,0,0,12,2,50,1
Bubby Brister,18,16,0,0,0,7,2,12.5,1
Reggie Cobb,18,9,0,0,0,5,2,22.2,1
Tony Richardson,18,8,0,0,0,5,4,50,0
Richie Anderson,17,5,0,0,0,10,2,40,2
Isaac Bruce,17,3,0,0,0,12,2,66.7,0
Jeff George,17,27,0,0,0,6,2,7.4,3
Rob Johnson,17,3,0,0,0,7,1,33.3,0
Mike Pritchard,17,6,0,0,0,9,0,0,0
Alexander Wright,17,1,0,0,0,17,1,100,0
Ryan Christopherson,16,16,1,0,0,10,5,31.2,1
Gus Frerotte,16,22,1,0,0,10,3,13.6,4
Todd Kinchen,16,4,0,0,0,15,2,50,0
Tim Tindale,16,5,0,0,0,6,2,40,0
David Palmer,15,7,0,0,0,9,0,0,0
Craig Erickson,14,9,0,0,0,15,1,11.1,2
Boomer Esiason,14,19,0,0,0,19,2,10.5,7
Andre Hastings,14,1,0,0,0,14,1,100,0
Dan Marino,14,11,0,0,0,12,1,9.1,2
William Bell,13,4,0,0,0,5,0,0,0
Cedric Smith,13,3,0,0,0,5,1,33.3,0
Wade Wilson,12,10,0,0,0,11,1,10,1
Donnell Bennett,11,7,0,0,0,11,2,28.6,0
Gale Gilbert,11,6,0,0,0,8,3,50,1
Anthony Lynn,11,2,0,0,0,6,0,0,0
Darnay Scott,11,5,0,0,0,9,0,0,0
Eric Ball,10,2,0,0,0,10,0,0,0
Mark Rypien,10,9,0,0,0,5,3,33.3,0
Glenn Foley,9,1,0,0,0,9,1,100,0
Tim Lester,9,5,1,0,0,3,2,40,0
Deion Sanders,9,2,0,0,0,8,1,50,0
Tom Tupa,9,1,0,0,0,9,0,0,0
Kevin Turner,9,2,0,0,0,12,1,50,0
Tommy Vardell,9,4,0,0,0,6,1,25,0
Ron Wolfley,9,3,0,0,0,4,3,100,0
Toby Wright,9,1,0,0,0,9,1,100,0
Desmond Howard,8,1,0,0,0,8,0,0,0
Hugh Millen,8,3,0,0,0,7,0,0,0
Bill Brooks,7,3,0,0,0,9,0,0,0
Qadry Ismail,7,1,0,0,0,7,0,0,0
David Lang,7,1,0,0,0,7,0,0,0
Derrick Witherspoon,7,2,0,0,0,5,0,0,0
Ronald Humphrey,6,2,0,0,0,5,0,0,0
O.J. McDuffie,6,3,0,0,0,11,1,33.3,0
Carl Pickens,6,1,0,0,0,6,0,0,0
Aaron Pierce,6,1,0,0,0,6,0,0,0
T.J. Rubley,6,2,0,0,0,6,0,0,1
Charles Way,6,2,0,0,0,6,0,0,0
Dave Barr,5,1,0,0,0,5,1,100,0
Travis Hannah,5,1,0,0,0,5,0,0,0
Courtney Hawkins,5,4,0,0,0,11,1,25,0
Billy Joe Hobert,5,3,0,0,0,6,0,0,0
Danan Hughes,5,1,0,0,0,5,0,0,0
Sherriden May,5,2,0,0,0,3,0,0,0
Anthony Miller,5,1,0,0,0,5,0,0,0
Lamar Thomas,5,1,0,0,0,5,0,0,0
Casey Weldon,5,5,1,0,0,6,1,20,1
Robert Wilson,5,1,0,0,0,5,0,0,0
Brian Blades,4,2,0,0,0,4,0,0,0
Stoney Case,4,1,0,0,0,4,0,0,0
Jeff Feagles,4,2,0,0,0,4,0,0,1
Kevin Lee,4,1,0,0,0,4,0,0,0
Keith Lyle,4,1,0,0,0,4,1,100,0
Tommy Maddox,4,1,0,0,0,4,0,0,0
Dave Moore,4,1,0,0,0,4,0,0,0
Steve Avery,3,1,0,0,0,3,1,100,0
Ty Detmer,3,3,0,0,0,5,0,0,0
Lorenzo Neal,3,5,0,0,0,3,2,40,2
Kenyon Rasheed,3,1,0,0,0,3,0,0,0
Frank Reich,3,1,0,0,0,3,0,0,1
Dwight Stone,3,1,0,0,0,3,0,0,0
Eric Guliford,2,2,0,0,0,1,0,0,0
Tracy Johnson,2,1,1,0,0,2,1,100,0
Jim Miller,2,1,0,0,0,2,1,100,0
Reggie Rivers,2,2,0,0,0,1,0,0,0
Jason Burns,1,1,0,0,0,1,0,0,0
Wayne Chrebet,1,1,0,0,0,1,0,0,0
Shawn Jefferson,1,2,0,0,0,11,1,50,0
Paul Justin,1,3,0,0,0,2,0,0,1
Kwamie Lassiter,1,1,0,0,0,1,0,0,0
Don Majkowski,1,9,0,0,0,4,1,11.1,0
Arthur Marshall,1,1,0,0,0,1,0,0,0
Fred McCrary,1,3,1,0,0,1,1,33.3,0
Derrick Ned,1,3,0,0,0,5,1,33.3,0
Frank Sanders,1,1,0,0,0,1,0,0,0
Cory Schlesinger,1,1,0,0,0,1,0,0,0
Yancey Thigpen,1,1,0,0,0,1,0,0,0
Frank Wycheck,1,1,1,0,0,1,1,100,0
Mike Buck,0,1,0,0,0,0,0,0,0
Cris Carter,0,1,0,0,0,0,0,0,0
Zack Crockett,0,1,0,0,0,0,0,0,0
Bert Emanuel,0,1,0,0,0,0,0,0,0
Jim Flanigan,0,1,0,0,0,0,0,0,0
John Friesz,0,11,0,0,0,2,2,18.2,2
Mike Horan,0,1,0,0,0,0,0,0,1
Tom Hutton,0,1,0,0,0,0,0,0,1
Andre Rison,0,2,0,0,0,5,0,0,0
Reggie Roby,0,1,0,0,0,0,0,0,0
James Saxon,0,1,0,0,0,0,0,0,0
Dan Stryzinski,0,1,0,0,0,0,0,0,0
Russell Copeland,-1,1,0,0,0,-1,0,0,0
Jason Garrett,-1,1,0,0,0,-1,0,0,0
Bobby Hebert,-1,5,0,0,0,2,1,20,0
Ed McCaffrey,-1,1,0,0,0,-1,0,0,0
Reggie Brooks,-2,2,0,0,0,-1,0,0,0
LeShon Johnson,-2,2,0,0,0,-2,0,0,0
Calvin Williams,-2,1,0,0,0,-2,0,0,0
Quinn Early,-3,2,0,0,0,9,0,0,0
Jeff Hill,-3,1,0,0,0,-3,0,0,0
Mark Ingram,-3,1,0,0,0,-3,0,0,0
Mark Carrier,-4,3,0,0,0,4,0,0,0
Bill Musgrave,-4,4,0,0,0,-1,0,0,1
Justin Armour,-5,4,0,0,0,6,0,0,0
Mark Royals,-7,1,0,0,0,-7,0,0,0
Chris Calloway,-9,2,0,0,0,-3,0,0,0
Lake Dawson,-9,1,0,0,0,-9,0,0,0
Brad Johnson,-9,9,0,0,0,3,1,11.1,1
Charles Johnson,-10,1,0,0,0,-10,0,0,0
David Dunn,-13,1,0,0,0,-13,0,0,0
Lee Johnson,-16,1,0,0,0,-16,0,0,1
Chris Sanders,-19,2,0,0,0,-6,0,0,0
