Player,FF,FR,FR TD
Pepper Johnson,2,0,0
Roger Jones,2,0,0
Jeff Lageman,2,1,0
Mo Lewis,2,0,0
Vernon Lewis,2,1,0
Brett Maxie,2,1,0
Tony McCoy,2,0,0
Tim McDonald,2,0,0
Darren Mickell,2,1,0
Michael Dean Perry,2,0,0
Ricky Reynolds,2,1,0
Dan Saleaumua,2,1,0
Kurt Schulz,2,0,0
Bryan Schwartz,2,1,0
Tracy Scroggins,2,1,1
Ray Seals,2,1,0
Michael Sinclair,2,2,0
Chris Singleton,2,2,0
Artie Smith,2,0,0
Chris Spielman,2,3,0
Israel Stanley,2,1,0
Rod Stephens,2,1,0
Michael Stewart,2,0,0
Darryl Talley,2,2,0
John Thierry,2,4,0
Derrick Thomas,2,1,0
Tony Tolbert,2,0,0
Steve Tovar,2,0,0
Esera Tuaolo,2,2,0
Brian Washington,2,1,0
David White,2,1,0
Reggie White,2,0,0
James E. Williams,2,0,0
Willie Williams,2,1,0
Lee Woodall,2,2,1
Mike Zordich,2,2,1
Trev Alberts,1,0,0
Allen Aldridge,1,1,0
Derrick L. Alexander,1,1,0
Terry Allen,1,0,0
Ashley Ambrose,1,0,0
Jamal Anderson,1,0,0
Lester Archambeau,1,1,0
Gene Atkins,1,1,0
Carlton Bailey,1,0,0
Jerry Ball,1,1,0
Carl Banks,1,0,0
Tomur Barnes,1,1,0
Oliver Barnett,1,0,0
Troy Barnett,1,1,0
Martin Bayless,1,1,0
William Bell,1,0,0
Jay Bellamy,1,0,0
Jason Belser,1,2,0
Cornelius Bennett,1,2,0
Duane Bickett,1,0,0
Tyrone Braxton,1,0,0
Matt Brock,1,0,0
Tony Brown,1,0,0
Chad Brown,1,0,0
Vincent Brown,1,1,0
Junior Bryant,1,0,0
Ray Buchanan,1,1,0
Curtis Buckley,1,0,0
Marcus Buckley,1,1,0
Brentson Buckner,1,1,1
Paul Butcher,1,0,0
LeRoy Butler,1,0,0
Jesse Campbell,1,0,0
Ron Carpenter,1,0,0
Kevin Carter,1,1,0
Tom Carter,1,0,0
Ray Childress,1,1,0
Mark Chmura,1,0,0
Willie Clark,1,0,0
Shane Conlan,1,2,0
Darion Conner,1,0,0
Quentin Coryatt,1,3,0
Ray Crockett,1,1,1
Mike Croel,1,0,0
Jeff Cross,1,2,0
Brad Culpepper,1,1,0
Eric Curry,1,1,0
Matt Darby,1,0,0
Kenny Davidson,1,1,0
Lawrence Dawsey,1,0,0
Dedrick Dodge,1,0,0
Chris Doleman,1,2,0
Tyronne Drakeford,1,1,0
Mike Dumas,1,2,0
Keith Elias,1,0,0
Doug Evans,1,0,0
Brett Faryniarz,1,0,0
Mike Flores,1,0,0
Lee Flowers,1,0,0
James Francis,1,0,0
Wendall Gaines,1,0,0
Sean Gilbert,1,1,0
Aaron Glenn,1,0,0
Robert Goff,1,0,0
Dwayne Gordon,1,0,0
Kurt Gouveia,1,1,0
Willie Green,1,0,0
Myron Guyton,1,1,0
Britt Hager,1,0,0
Dana Hall,1,0,0
Keith Hamilton,1,3,0
Roger Harper,1,0,0
Corey Harris,1,1,1
Tim Harris,1,0,0
Nolan Harrison,1,0,0
Richard Harvey,1,0,0
James Hasty,1,1,0
Jerome Henderson,1,1,1
Jeff Hill,1,0,0
Sean Hill,1,0,0
Derrick Hoskins,1,0,0
Patrick Hunter,1,0,0
Terry Irving,1,0,0
Rickey Jackson,1,0,0
Steve Jackson,1,0,0
Carlos Jenkins,1,1,0
James Jett,1,0,0
Joe Johnson,1,0,0
Kevin Johnson,1,1,1
Raylee Johnson,1,0,0
Tim Johnson,1,1,0
Brian Jones,1,1,0
Sean Jones,1,1,1
Marvin Jones,1,0,0
Mike A. Jones,1,2,1
Mike D. Jones,1,0,0
Tony Jones,1,0,0
Robert Jones,1,0,0
Randy Jordan,1,0,0
Dwayne Joseph,1,0,0
Seth Joyner,1,0,0
Cortez Kennedy,1,0,0
Marlon Kerner,1,0,0
Joe King,1,0,0
Jeff Kopp,1,0,0
Greg Kragen,1,2,1
Carnell Lake,1,1,0
Lamar Lathon,1,1,0
Leon Lett,1,2,0
Albert Lewis,1,1,0
Todd Lyght,1,0,0
Keith Lyle,1,0,0
Mike Mamula,1,1,0
Brock Marion,1,0,0
Anthony Marshall,1,0,0
Wilber Marshall,1,0,0
Wayne Martin,1,1,0
Russell Maryland,1,0,0
Eddie Mason,1,0,0
Bruce Matthews,1,0,0
Martin Mayhew,1,1,1
Alvoid Mays,1,0,0
J.J. McCleskey,1,1,0
Ricardo McDonald,1,1,0
Chester McGlockton,1,2,0
Toddrick McIntosh,1,0,0
Dave Meggett,1,0,0
Jamir Miller,1,0,0
John Henry Mills,1,0,0
Chris Mims,1,1,0
Barry Minter,1,0,0
Alton Montgomery,1,0,0
Winston Moss,1,2,0
Najee Mustafaa,1,0,0
Godfrey Myles,1,1,0
Anthony Newman,1,0,0
Ken Norton,1,0,0
Dexter Nottage,1,3,0
Bo Orlando,1,0,0
Jerry Ostroski,1,0,0
Rich Owens,1,0,0
Sterling Palmer,1,1,0
Anthony Parker,1,4,1
Rodney Peete,1,0,0
Roman Phifer,1,0,0
Gary Plummer,1,0,0
Marquez Pope,1,0,0
Robert Porcher,1,0,0
Rufus Porter,1,1,0
Anthony Prior,1,0,0
Mike Prior,1,0,0
John Randle,1,0,0
Corey Raymond,1,1,0
Reggie Rivers,1,0,0
Ron Rivers,1,0,0
Eddie Robinson,1,1,0
Rafael Robinson,1,0,0
Sam Rogers,1,1,0
Keith Rucker,1,0,0
Warren Sapp,1,0,0
Mike Scurlock,1,1,0
Junior Seau,1,3,1
Jason Sehorn,1,0,0
Simon Shanks,1,0,0
Chris Shelling,1,0,0
Wayne Simmons,1,1,0
Carl Simpson,1,2,0
Tony Siragusa,1,0,0
Chris Slade,1,2,1
Anthony Smith,1,3,0
Bruce Smith,1,1,0
Fernando Smith,1,0,0
Jimmy Smith,1,0,0
Rod Smith,1,0,0
Vinson Smith,1,1,0
Ramondo Stallings,1,1,0
Fred Stokes,1,0,0
Danny Stubbs,1,1,0
Eric Swann,1,0,0
David Tate,1,1,0
Broderick Thomas,1,1,0
Damon Thomas,1,0,0
Orlando Thomas,1,4,1
William Thomas,1,1,0
James Trapp,1,1,0
Keith Traylor,1,1,0
Winfred Tubbs,1,1,0
Jessie Tuggle,1,0,0
Scott Turner,1,0,0
Bracy Walker,1,2,0
Derrick Walker,1,0,0
Gary Walker,1,0,0
Chris Warren,1,0,0
Mickey Washington,1,2,0
Leonard Wheeler,1,0,0
Bernard Whittington,1,1,0
Dan Wilkinson,1,0,0
Alfred Williams,1,0,0
Brent Williams,1,1,0
Marcus Wilson,1,0,0
Robert Wilson,1,1,0
Terry Wooden,1,0,0
Darren Woodson,1,0,0
Toby Wright,1,1,1
David Wyman,1,0,0
Glen Young,1,0,0
Lonnie Young,1,0,0
Chris Zorich,1,1,0
Clifton Abraham,0,0,0
Bobby Abrams,0,0,0
Sam Adams,0,0,0
Vashone Adams,0,0,0
Mel Agee,0,0,0
Chidi Ahanotu,0,0,0
Ethan Albright,0,0,0
Melvin Aldridge,0,0,0
Elijah Alexander,0,0,0
Tuineau Alipate,0,0,0
Eric Allen,0,0,0
Larry Allen,0,0,0
John Alt,0,0,0
Darren Anderson,0,0,0
Gary Anderson,0,0,0
Richie Anderson,0,0,0
Flipper Anderson,0,0,0
Justin Armour,0,0,0
Jessie Armstead,0,1,0
Antonio Armstrong,0,0,0
Bruce Armstrong,0,0,0
Jamie Asher,0,0,0
Steve Avery,0,0,0
Aaron Bailey,0,0,0
Johnny Bailey,0,0,0
Robert Bailey,0,0,0
Myron Baker,0,0,0
Eric Ball,0,1,0
Howard Ballard,0,0,0
Romeo Bandison,0,0,0
Michael Bankston,0,0,0
Brad Banta,0,0,0
Kurt Barber,0,0,0
Mike Barber,0,0,0
Roy Barker,0,0,0
Johnnie Barnes,0,0,0
Reggie Barnes,0,0,0
Fred Barnett,0,1,0
Harlon Barnett,0,0,0
Tommy Barnhardt,0,0,0
Sebastian Barrie,0,0,0
Harris Barton,0,0,0
Mike Bartrum,0,0,0
Robert Bass,0,0,0
Michael Bates,0,0,0
Bill Bates,0,0,0
Michael Batiste,0,0,0
Fred Baxter,0,0,0
Brad Baxter,0,0,0
Willie Beamon,0,0,0
Aubrey Beavers,0,0,0
Ian Beckles,0,1,0
Don Beebe,0,0,0
Tom Beer,0,0,0
Coleman Bell,0,0,0
Lou Benfatti,0,0,0
Darren Bennett,0,0,0
Edgar Bennett,0,0,0
Darren Benson,0,0,0
Pete Bercich,0,0,0
Steve Beuerlein,0,0,0
Dean Biasucci,0,0,0
Eric Bieniemy,0,1,0
David Binn,0,0,0
J.J. Birden,0,0,0
Greg Bishop,0,0,0
Harold Bishop,0,0,0
Eric Bjornson,0,0,0
Brian Blades,0,0,0
Bennie Blades,0,0,0
Jeff Blake,0,0,0
John Bock,0,0,0
Shane Bonham,0,0,0
Chris Boniol,0,0,0
Vaughn Booker,0,1,1
Issac Booth,0,0,0
John Booty,0,0,0
Kirk Botkin,0,0,0
Tony Bouie,0,0,0
Marc Boutte,0,1,0
Stephen Boyd,0,0,0
Brant Boyer,0,0,0
Deral Boykin,0,0,0
Ronnie Bradford,0,0,0
Ed Brady,0,0,0
Jeff Brady,0,2,0
Kyle Brady,0,0,0
David Brandon,0,0,0
Michael Brandon,0,0,0
Chad Bratzke,0,0,0
Alundis Brice,0,0,0
Doug Brien,0,0,0
Gregg Briggs,0,0,0
Michael Brim,0,0,0
Vincent Brisby,0,0,0
Stan Brock,0,0,0
Carlos Brooks,0,0,0
Michael Brooks,0,0,0
Robert Brooks,0,0,0
Bill Brooks,0,0,0
Bern Brostek,0,0,0
Willie Broughton,0,0,0
Steve Broussard,0,0,0
Chad Brown,0,0,0
Corwin Brown,0,1,0
Dave Brown,0,0,0
Dennis Brown,0,2,0
Derek Brown,0,0,0
Gary Brown,0,0,0
Gilbert Brown,0,0,0
James Brown,0,0,0
Lance Brown,0,0,0
Larry Brown,0,0,0
Monty Brown,0,0,0
Orlando Brown,0,0,0
Richard Brown,0,0,0
Ruben Brown,0,0,0
Tim Brown,0,0,0
Troy Brown,0,0,0
Darrick Brownlow,0,0,0
Isaac Bruce,0,0,0
Mark Bruener,0,0,0
Mark Brunell,0,0,0
Vince Buck,0,4,0
Terrell Buckley,0,0,0
John Burke,0,1,0
Rob Burnett,0,1,0
Keith Burns,0,2,0
Jeff Burris,0,0,0
John Burrough,0,0,0
James Burton,0,0,0
Devin Bush,0,0,0
Barney Bussey,0,1,0
Earnest Byner,0,0,0
Eddie Cade,0,0,0
Glenn Cadrez,0,1,0
Joe Cain,0,0,0
Mike Caldwell,0,0,0
Mike Caldwell,0,0,0
Chris Calloway,0,0,0
Rich Camarillo,0,0,0
John Carney,0,0,0
Brett Carolan,0,0,0
Rob Carpenter,0,0,0
Mark Carrier,0,1,0
Darren Carrington,0,1,0
Dwayne Carswell,0,0,0
Tony Carter,0,0,0
Cris Carter,0,0,0
Dale Carter,0,1,0
Dexter Carter,0,0,0
Bernard Carter,0,0,0
Perry Carter,0,0,0
Shante Carver,0,1,0
Chad Cascadden,0,0,0
Scott Case,0,0,0
Kerry Cash,0,0,0
Tony Casillas,0,0,0
Eric Castle,0,0,0
Alcides Catanho,0,1,0
Curtis Ceaser,0,0,0
Chuck Cecil,0,0,0
Larry Centers,0,0,0
Mike Chalenski,0,0,0
Byron Chamberlain,0,0,0
Ron Childs,0,0,0
Wayne Chrebet,0,0,0
Bob Christian,0,0,0
Steve Christie,0,0,0
Ryan Christopherson,0,0,0
Jeff Christy,0,0,0
Gary Clark,0,0,0
Reggie Clark,0,1,0
Vinnie Clark,0,0,0
Conrad Clarks,0,0,0
Willie Clay,0,0,0
Kyle Clifton,0,0,0
Tony Cline,0,0,0
Ben Coates,0,0,0
Reggie Cobb,0,0,0
Marco Coleman,0,0,0
Andre Collins,0,0,0
Kerry Collins,0,0,0
Ferric Collons,0,0,0
Scott Conover,0,0,0
Curtis Conway,0,0,0
Anthony Cook,0,0,0
Marv Cook,0,0,0
Toi Cook,0,0,0
Robert Coons,0,0,0
Adrian Cooper,0,0,0
Horace Copeland,0,0,0
Russell Copeland,0,0,0
Chad Cota,0,1,0
Jeff Cothran,0,0,0
Tony Covington,0,0,0
Damien Covington,0,0,0
Ron Cox,0,0,0
Aaron Craver,0,0,0
Keith Crawford,0,0,0
Terry Crews,0,0,0
Zack Crockett,0,0,0
Corey Croom,0,0,0
Howard Cross,0,0,0
Carlester Crumpler,0,0,0
Rodney Culver,0,0,0
Bob Dahl,0,0,0
Brad Daluiso,0,0,0
Eugene Daniel,0,0,0
Kirby Dar Dar,0,0,0
Don Davey,0,0,0
Anthony Davis,0,0,0
Dexter Davis,0,1,0
Greg Davis,0,0,0
Mike Davis,0,0,0
Paschall Davis,0,0,0
Reuben Davis,0,0,0
Ron Davis,0,1,0
Terrell Davis,0,0,0
Travis Davis,0,1,0
Tyrone Davis,0,0,0
Billy Davis,0,0,0
Willie Davis,0,0,0
Dermontti Dawson,0,0,0
Al Del Greco,0,0,0
Jack Del Rio,0,1,0
Brian DeMarco,0,0,0
Richard Dent,0,0,0
Steve DeOssie,0,0,0
Lee DeRamus,0,0,0
Trent Dilfer,0,0,0
Ken Dilger,0,0,0
Scott Dill,0,0,0
Stacey Dillard,0,0,0
Charles Dimry,0,2,0
Nate Dingle,0,0,0
Gerald Dixon,0,1,0
Ronnie Dixon,0,0,0
Jim Dombrowski,0,0,0
Kevin Donnalley,0,0,0
Torin Dorn,0,1,1
Matthew Dorsett,0,0,0
Earl Dotson,0,0,0
DeWayne Dotson,0,1,0
Santana Dotson,0,2,0
Hugh Douglas,0,0,0
Maurice Douglass,0,2,0
Marcus Dowdell,0,0,0
Jerry Drake,0,0,0
Troy Drayton,0,0,0
Shane Dronett,0,0,0
Demetrius DuBose,0,0,0
Jamal Duff,0,0,0
Roger Duffy,0,0,0
Jamie Dukes,0,0,0
Mike Dulaney,0,0,0
Karl Dunbar,0,0,0
Vaughn Dunbar,0,0,0
David Dunn,0,0,0
Matt Dyson,0,0,0
Anthony Edwards,0,0,0
Antonio Edwards,0,1,1
Brad Edwards,0,0,0
Dixon Edwards,0,0,0
Pat Eilers,0,0,0
Jason Elam,0,0,0
Matt Elliott,0,0,0
Lin Elliott,0,0,0
Jerry Ellison,0,0,0
Luther Elliss,0,0,0
John Elway,0,0,0
Steve Emtman,0,1,0
Eric England,0,0,0
Tory Epps,0,0,0
Ricky Ervins,0,0,0
Boomer Esiason,0,0,0
Chuck Evans,0,0,0
Donald Evans,0,0,0
Jerry Evans,0,0,0
Greg Evans,0,1,0
Josh Evans,0,0,0
Jim Everett,0,0,0
Thomas Everett,0,1,0
Steve Everitt,0,0,0
Chad Fann,0,0,0
Christian Fauria,0,0,0
Brett Favre,0,0,0
Anthony Fieldings,0,0,0
Mark Fields,0,0,0
Deon Figures,0,0,0
John Fina,0,0,0
Jim Flanigan,0,0,0
Terrell Fletcher,0,1,0
Malcolm Floyd,0,0,0
James Folston,0,0,0
Albert Fontenot,0,1,0
Dan Footman,0,1,0
Henry Ford,0,0,0
Jamal Fountaine,0,0,0
Mike Fox,0,0,0
Dion Foxx,0,0,0
Donald Frank,0,0,0
Derrick Frazier,0,0,0
Mike Frederick,0,0,0
Rob Fredrickson,0,4,1
Antonio Freeman,0,0,0
David Frisch,0,0,0
Irving Fryar,0,0,0
Randy Fuller,0,0,0
Will Furrer,0,0,0
William Gaines,0,0,0
Scott Galbraith,0,0,0
Harry Galbreath,0,0,0
Joey Galloway,0,0,0
Kendall Gammon,0,0,0
Wayne Gandy,0,0,0
Kenneth Gant,0,1,0
Carwell Gardner,0,1,0
Moe Gardner,0,0,0
Chris Gardocki,0,0,0
Dave Garnett,0,0,0
Sam Gash,0,0,0
Shaun Gayle,0,1,1
Chris Gedney,0,0,0
Ron George,0,0,0
Dennis Gibson,0,0,0
Oliver Gibson,0,0,0
Ernest Givins,0,0,0
Kevin Glover,0,0,0
Tim Goad,0,2,0
Leo Goeas,0,0,0
Keith Goganious,0,0,0
Darrien Gordon,0,0,0
Antonio Goss,0,0,0
Jeff Gossett,0,0,0
Hason Graham,0,0,0
Scottie Graham,0,0,0
Jeff Graham,0,0,0
Steve Grant,0,3,0
Carlton Gray,0,0,0
Eric Green,0,0,0
Chris Green,0,0,0
Darrell Green,0,0,0
David Green,0,0,0
Harold Green,0,0,0
Robert Green,0,0,0
Rogerick Green,0,0,0
Victor Green,0,0,0
Andrew Greene,0,0,0
Tracy Greene,0,0,0
Carl Greenwood,0,0,0
Howard Griffith,0,0,0
Rich Griffith,0,0,0
Robert Griffith,0,0,0
Ryan Grigson,0,0,0
Monty Grow,0,0,0
Paul Gruber,0,0,0
Eric Guliford,0,1,0
Mark Gunn,0,1,0
Brian Habib,0,0,0
Darryl Hall,0,0,0
Ray Hall,0,0,0
Lemanski Hall,0,0,0
Rhett Hall,0,0,0
Shelly Hammonds,0,0,0
Rodney Hampton,0,0,0
Merton Hanks,0,2,1
Travis Hannah,0,1,0
Phil Hansen,0,1,0
Jason Hanson,0,0,0
Adrian Hardy,0,0,0
Darryl Hardy,0,0,0
Dwayne Harper,0,1,0
Bernardo Harris,0,0,0
Jackie Harris,0,0,0
James Harris,0,1,0
Odie Harris,0,0,0
Ronnie Harris,0,0,0
Sean Harris,0,0,0
Martin Harrison,0,0,0
Rodney Harrison,0,0,0
Carlton Haselrig,0,0,0
Harald Hasselbach,0,4,0
Andre Hastings,0,0,0
Tim Hauck,0,0,0
Courtney Hawkins,0,0,0
Garland Hawkins,0,0,0
Ed Hawthorne,0,0,0
Aaron Hayden,0,0,0
Jonathan Hayes,0,0,0
Andy Heck,0,0,0
Ron Heller,0,0,0
Dale Hellestrae,0,0,0
William Henderson,0,0,0
Steve Hendrickson,0,0,0
David Hendrix,0,0,0
Chad Hennings,0,1,0
Kevin Henry,0,0,0
Craig Hentrich,0,0,0
Jessie Hester,0,0,0
Cliff Hicks,0,0,0
Greg Hill,0,0,0
Travis Hill,0,0,0
Randy Hilliard,0,0,0
Jimmy Hitchcock,0,0,0
Terry Hoage,0,0,0
Daryl Hobbs,0,0,0
Billy Joe Hobert,0,0,0
John Holecek,0,0,0
Darius Holland,0,0,0
Dwight Hollier,0,1,0
Mike Hollis,0,0,0
Rob Holmberg,0,1,0
Clayton Holmes,0,0,0
Darick Holmes,0,0,0
Pierce Holt,0,0,0
Thomas Homco,0,0,0
Mike Horan,0,0,0
Jeff Hostetler,0,0,0
Dana Howard,0,1,0
Desmond Howard,0,0,0
Erik Howard,0,0,0
John Hudson,0,0,0
Danan Hughes,0,0,0
Tyrone Hughes,0,0,0
Ronald Humphrey,0,0,0
Torey Hunter,0,0,0
Maurice Hurst,0,0,0
Michael Husted,0,0,0
Tom Hutton,0,0,0
Ken Irvin,0,0,0
Michael Irvin,0,0,0
Steve Israel,0,0,0
Alfred Jackson,0,0,0
Calvin Jackson,0,0,0
Keith Jackson,0,0,0
Michael Jackson,0,0,0
Ray Jacobs,0,1,0
Tim Jacobs,0,0,0
George Jamison,0,2,0
Garth Jax,0,0,0
Kevin Jefferson,0,1,0
Shawn Jefferson,0,0,0
Dameian Jeffries,0,0,0
Greg Jeffries,0,0,0
James Jenkins,0,1,0
Travis Jervey,0,0,0
Anthony Johnson,0,0,0
Charles Johnson,0,0,0
D.J. Johnson,0,0,0
Ellis Johnson,0,0,0
Filmel Johnson,0,0,0
Jimmie Johnson,0,0,0
Pat Johnson,0,1,1
John Johnson,0,0,0
Keshon Johnson,0,0,0
Lonnie Johnson,0,0,0
Melvin Johnson,0,0,0
Norm Johnson,0,0,0
Reggie Johnson,0,0,0
Ted Johnson,0,2,0
Tracy Johnson,0,0,0
Bill Johnson,0,1,0
Daryl Johnston,0,0,0
Aaron Jones,0,0,0
Calvin Jones,0,0,0
Dante Jones,0,0,0
Gary Jones,0,0,0
Henry Jones,0,1,0
James Jones,0,1,0
Jimmie Jones,0,0,0
Donta Jones,0,0,0
Rod Jones,0,1,0
Rondell Jones,0,0,0
Selwyn Jones,0,0,0
Charles Jordan,0,0,0
James Joseph,0,1,0
Vance Joseph,0,0,0
Yonel Jourdain,0,0,0
Trey Junkin,0,0,0
John Jurkovic,0,0,0
Napoleon Kaufman,0,0,0
Jim Kelly,0,0,0
Joe Kelly,0,0,0
Todd Kelly,0,1,0
Lincoln Kennedy,0,0,0
Carl Kidd,0,0,0
John Kidd,0,0,0
Brian Kinchen,0,0,0
Todd Kinchen,0,0,0
Shawn King,0,0,0
Terry Kirby,0,0,0
Randy Kirk,0,0,0
Levon Kirkland,0,2,0
Chuck Klingbeil,0,0,0
George Koonce,0,0,0
Scott Kowalkowski,0,0,0
Brian Kozlowski,0,1,0
Bob Kuberski,0,0,0
Jason Kyle,0,0,0
Matt LaBounty,0,0,0
Dan Land,0,0,0
Max Lane,0,0,0
David Lang,0,0,0
Antonio Langham,0,0,0
Kwamie Lassiter,0,0,0
Ty Law,0,0,0
Wesley Leasy,0,0,0
Harper LeBel,0,0,0
Amp Lee,0,0,0
Shawn Lee,0,1,0
Jay Leeuwenburg,0,0,0
Tyrone Legette,0,0,0
Tim Lester,0,0,0
Dorsey Levens,0,0,0
Darryll Lewis,0,0,0
Nate Lewis,0,0,0
Roderick Lewis,0,0,0
Ron Lewis,0,0,0
Thomas Lewis,0,0,0
Jeremy Lincoln,0,0,0
Mike Lodish,0,0,0
Steve Lofton,0,0,0
Ernie Logan,0,0,0
James Logan,0,0,0
Marc Logan,0,0,0
Corey Louchiey,0,0,0
Sean Love,0,0,0
Derek Loville,0,0,0
Kirk Lowdermilk,0,0,0
Dennis Lundy,0,1,0
Eric Lynch,0,0,0
John Lynch,0,0,0
Anthony Lynn,0,0,0
Mark Maddox,0,0,0
Van Malone,0,0,0
John Mangum,0,0,0
Greg Manusky,0,0,0
Curtis Marsh,0,0,0
Kelvin Martin,0,0,0
Tony Martin,0,0,0
Lonnie Marts,0,1,0
Robert Massey,0,0,0
Le'Shai Maston,0,1,0
Trevor Matich,0,0,0
Clay Matthews,0,1,0
Chris Maumalanga,0,0,0
Deems May,0,0,0
Sherriden May,0,0,0
Corey Mayfield,0,1,0
Fred McAfee,0,1,0
Oscar McBride,0,0,0
Gerald McBurrows,0,0,0
Ed McCaffrey,0,0,0
Keith McCants,0,0,0
Hurvin McCormack,0,0,0
Fred McCrary,0,0,0
Michael McCrary,0,0,0
Randall McDaniel,0,0,0
Terry McDaniel,0,0,0
Pellom McDaniels,0,0,0
Devon McDonald,0,0,0
Bubba McDowell,0,1,0
O.J. McDuffie,0,1,0
Ray McElroy,0,0,0
Kanavis McGhee,0,0,0
Lenny McGill,0,0,0
Mike McGruder,0,1,0
Guy McIntyre,0,0,0
Rich McKenzie,0,1,0
James McKnight,0,0,0
Tim McKyer,0,2,0
Steve McLaughlin,0,0,0
Thomas McLemore,0,0,0
Tom McManus,0,0,0
Mark McMillian,0,2,0
Todd McNair,0,0,0
Ryan McNeil,0,1,0
Charles McRae,0,0,0
Natrone Means,0,0,0
David Merritt,0,0,0
Eric Metcalf,0,0,0
Rich Miano,0,0,0
Terry Mickens,0,0,0
Bronzell Miller,0,0,0
Corey Miller,0,0,0
Anthony Miller,0,0,0
Ernie Mills,0,0,0
Charles Mincy,0,1,0
Kevin Miniefield,0,0,0
Rick Mirer,0,0,0
Brian Mitchell,0,0,0
Johnny Mitchell,0,0,0
Kevin Mitchell,0,0,0
Pete Mitchell,0,0,0
Shannon Mitchell,0,0,0
Glenn Montgomery,0,2,0
Mark Montreuil,0,0,0
Dave Moore,0,0,0
Herman Moore,0,0,0
Marty Moore,0,0,0
Rob Moore,0,0,0
Ronald Moore,0,0,0
Stevon Moore,0,0,0
Will Moore,0,0,0
Anthony Morgan,0,0,0
Mike Morris,0,0,0
Darryl Morrison,0,1,0
Steve Morrison,0,0,0
Johnnie Morton,0,0,0
Mike Morton,0,0,0
Roderick Mullen,0,0,0
Adrian Murrell,0,0,0
Tom Myslinski,0,0,0
Joe Nash,0,0,0
Randy Neal,0,0,0
Derrick Ned,0,0,0
Tom Newberry,0,0,0
Craig Newsome,0,0,0
Jay Novacek,0,0,0
Freddie Joe Nunn,0,0,0
Derrick Oden,0,0,0
Alfred Oglesby,0,0,0
Chris Oldham,0,1,1
Louis Oliver,0,0,0
Muhammad Oliver,0,0,0
Jerry Olsavsky,0,0,0
Brian O'Neal,0,0,0
Pat O'Neill,0,0,0
Brad Ottis,0,0,0
Dan Owens,0,0,0
Shane Pahukoa,0,0,0
Glenn Parker,0,0,0
Bernie Parmalee,0,0,0
John Parrella,0,0,0
Ty Parten,0,0,0
Tito Paul,0,0,0
Doug Pelfrey,0,0,0
Brett Perriman,0,0,0
Darren Perry,0,2,0
Marlo Perry,0,0,0
Todd Perry,0,0,0
Tony Peterson,0,0,0
Todd Peterson,0,0,0
Ed Philion,0,0,0
Anthony Phillips,0,0,0
Bobby Phillips,0,0,0
Joe Phillips,0,1,0
Bruce Pickens,0,1,0
Carl Pickens,0,0,0
Aaron Pierce,0,0,0
Mark Pike,0,0,0
Lovell Pinkney,0,0,0
Marcus Pollard,0,0,0
Ted Popson,0,0,0
Roosevelt Potts,0,0,0
Darryl Pounds,0,0,0
Keith Powe,0,0,0
Jim Price,0,0,0
Shawn Price,0,0,0
Greg Primus,0,0,0
Mike Pritchard,0,0,0
Kelvin Pritchett,0,0,0
Ricky Proehl,0,0,0
Alfred Pupunu,0,0,0
Jim Pyne,0,0,0
Scott Radecic,0,0,0
Thomas Randolph,0,1,0
