Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Andre Rison,47,701,3,9,5,59,38,80.8,1,0,0
Alvin Harper,46,633,2,10,1,49,32,69.6,0,0,0
Johnny Mitchell,45,497,5,4,1,43,25,55.6,2,0,0
Mark Seay,45,537,3,3,0,38,29,64.4,0,0,0
Irv Smith,45,466,3,7,1,43,24,53.3,1,0,0
Michael Jackson,44,714,9,13,1,70,32,72.7,1,0,0
Johnnie Morton,44,590,8,12,0,32,29,65.9,0,0,0
Mike Sherrard,44,577,4,7,2,57,30,68.2,2,0,0
Eric Bieniemy,43,424,0,2,0,33,20,46.5,0,0,0
Aaron Craver,43,369,1,2,0,32,21,48.8,0,0,0
Eric Green,43,499,3,7,0,31,26,60.5,0,0,0
Will Moore,43,502,1,3,0,33,33,76.7,0,0,0
Keith Cash,42,419,1,3,0,38,23,54.8,0,0,0
Russell Copeland,42,646,1,7,2,77,30,71.4,0,0,0
Ken Dilger,42,635,4,11,1,42,25,59.5,0,0,0
Courtney Hawkins,41,493,0,4,1,47,23,56.1,1,0,0
Michael Haynes,41,597,4,10,1,48,28,68.3,0,0,0
Pete Mitchell,41,527,2,7,0,35,29,70.7,0,0,0
Charles Wilson,41,484,4,4,0,24,31,75.6,1,0,0
Tony Carter,40,329,1,1,0,27,18,45,0,0,0
Lake Dawson,40,513,5,5,1,45,30,75,0,0,0
Frank Wycheck,40,471,1,5,0,36,21,52.5,0,0,0
Mark Ingram,39,469,3,5,0,29,27,69.2,0,0,0
Ed McCaffrey,39,477,2,4,0,35,25,64.1,1,0,0
Ernie Mills,39,679,8,13,2,62,29,74.4,1,0,0
Bernie Parmalee,39,345,1,3,0,35,15,38.5,1,0,0
Rodney Thomas,39,204,2,0,0,19,10,25.6,3,0,0
Johnny Bailey,38,265,0,2,0,25,13,34.2,1,0,0
Daryl Hobbs,38,612,3,6,3,54,33,86.8,0,0,0
Charles Johnson,38,432,0,4,0,33,24,63.2,0,0,0
Brian Mitchell,38,324,1,4,0,22,13,34.2,0,0,0
Torrance Small,38,461,5,7,0,32,28,73.7,0,0,0
J.J. Stokes,38,517,4,9,1,41,25,65.8,0,0,0
Kevin R. Williams,38,613,2,11,1,48,32,84.2,0,0,0
Gary Clark,37,525,2,5,1,42,27,73,0,0,0
Craig Heyward,37,350,2,4,0,25,21,56.8,0,0,0
Todd Kinchen,36,419,4,5,0,35,24,66.7,2,0,0
Derek Brown,35,266,1,0,0,19,12,34.3,0,0,0
Horace Copeland,35,605,2,11,3,64,30,85.7,0,0,0
Derrick Fenner,35,252,3,1,0,23,16,45.7,1,0,0
Alfred Pupunu,35,315,0,4,0,26,16,45.7,1,0,0
Chris Sanders,35,823,9,16,8,76,27,77.1,0,0,0
Floyd Turner,35,431,4,3,1,47,24,68.6,0,0,0
Chris Warren,35,247,1,2,0,20,15,42.9,1,0,0
Webster Slaughter,34,514,4,9,0,38,28,82.4,0,0,0
Michael Westbrook,34,522,1,10,1,45,25,73.5,0,0,0
Willie Davis,33,527,5,6,2,60,22,66.7,0,0,0
Aaron Pierce,33,310,0,2,0,26,15,45.4,0,0,0
Mike Pritchard,33,441,3,7,1,45,23,69.7,1,0,0
Qadry Ismail,32,597,3,9,4,85,19,59.4,1,0,0
Terry Allen,31,232,1,1,0,24,11,35.5,0,0,0
J.J. Birden,31,303,1,2,0,24,21,67.7,0,0,0
Anthony Morgan,31,344,4,4,0,29,17,54.8,0,0,0
Herschel Walker,31,234,1,2,0,34,13,41.9,0,0,0
Lawrence Dawsey,30,372,0,4,0,26,21,70,0,0,0
Jessie Hester,30,399,3,5,0,38,19,63.3,0,0,0
Daryl Johnston,30,248,1,2,0,24,11,36.7,0,0,0
Curtis Martin,30,261,1,5,0,27,9,30,0,0,0
Cedric Tillman,30,368,3,4,0,28,19,63.3,0,0,0
Rob Carpenter,29,318,0,3,0,29,19,65.5,1,0,0
Bob Christian,29,255,1,1,0,23,13,44.8,1,0,0
Anthony Edwards,29,417,2,9,0,28,20,69,0,0,0
Ernest Givins,29,280,3,0,0,18,17,58.6,0,0,0
Eric Guliford,29,444,1,9,2,49,22,75.9,1,0,0
Garrison Hearst,29,243,1,2,0,39,12,41.4,0,0,0
Anthony Johnson,29,207,0,1,0,37,10,34.5,0,0,0
Leslie Shepherd,29,486,2,7,5,73,20,69,0,0,0
John Taylor,29,387,2,6,1,40,17,58.6,1,0,0
Robert Green,28,246,0,1,0,28,11,39.3,0,0,0
Raghib Ismail,28,491,3,7,4,73,18,64.3,0,0,0
Marcus Allen,27,210,0,1,0,20,11,40.7,1,0,0
Harold Green,27,182,1,1,0,24,9,33.3,0,0,0
Andrew Jordan,27,185,2,0,0,17,10,37,1,0,0
Justin Armour,26,300,3,2,0,28,14,53.8,1,0,0
Brad Baxter,26,160,0,1,0,20,7,26.9,0,0,0
Kyle Brady,26,252,2,2,0,29,17,65.4,0,0,0
Mark Bruener,26,238,3,2,0,29,12,46.2,0,0,0
Marv Cook,26,135,1,0,0,16,5,19.2,1,0,0
Sam Gash,26,242,1,1,0,30,15,57.7,0,0,0
Andrew Glover,26,220,3,2,0,25,12,46.2,0,0,0
Desmond Howard,26,276,1,2,0,24,15,57.7,0,0,0
Erric Pegram,26,206,1,2,0,22,10,38.5,3,0,0
Thurman Thomas,26,220,2,2,1,60,9,34.6,0,0,0
Kerry Cash,25,254,2,3,0,23,15,60,2,0,0
Keith Jennings,25,217,6,1,0,20,14,56,0,0,0
Marc Logan,25,276,2,4,0,32,13,52,0,0,0
Derrick Walker,25,205,1,0,0,18,11,44,0,0,0
Rodney Hampton,24,142,0,0,0,18,9,37.5,0,0,0
Darick Holmes,24,214,0,1,1,47,5,20.8,0,0,0
Andre Reed,24,312,3,5,1,41,10,41.7,2,0,0
Derek Russell,24,321,0,4,1,57,15,62.5,0,0,0
Michael Timpson,24,289,2,3,0,36,17,70.8,0,0,0
Ryan Wetnight,24,193,2,1,0,22,12,50,0,0,0
John L. Williams,24,127,1,1,0,20,5,20.8,1,0,0
Carlester Crumpler,23,254,1,2,0,24,16,69.6,1,0,0
Alexander Wright,23,368,2,5,2,50,16,69.6,0,0,0
Glyn Milburn,22,191,0,1,0,23,9,40.9,0,0,0
Jimmy Smith,22,288,3,5,0,33,12,54.6,0,0,0
Aaron Bailey,21,379,3,7,1,45,15,71.4,0,0,0
Roosevelt Potts,21,228,1,2,2,52,7,33.3,0,0,0
James Stewart,21,190,1,2,0,38,8,38.1,0,0,0
James Joseph,20,118,0,0,0,13,5,25,0,0,0
Brian Kinchen,20,216,0,2,1,41,10,50,1,0,0
Pete Metzelaars,20,171,3,1,0,27,12,60,0,0,0
Steve Tasker,20,255,3,3,1,43,13,65,0,0,0
Ed West,20,190,1,1,0,26,11,55,0,0,0
Mario Bates,18,114,0,1,0,26,1,5.6,0,0,0
Fred Baxter,18,222,1,4,0,32,11,61.1,0,0,0
Jerome Bettis,18,106,0,0,0,19,4,22.2,0,0,0
Adrian Cooper,18,207,0,3,1,41,8,44.4,0,0,0
Howard Cross,18,197,0,2,0,26,10,55.6,0,0,0
Chuck Evans,18,119,1,1,0,24,7,38.9,0,0,0
Le'Shai Maston,18,131,0,0,0,19,3,16.7,1,0,0
Ryan Yarborough,18,230,2,3,0,38,9,50,0,0,0
Tyrone Brown,17,198,0,2,0,26,9,52.9,1,0,0
David Dunn,17,209,1,2,0,37,11,64.7,1,0,0
Christian Fauria,17,181,1,1,0,20,11,64.7,0,0,0
Arthur Marshall,17,195,1,1,0,27,10,58.8,0,0,0
Kelvin Martin,17,206,0,1,0,22,8,47.1,1,0,0
David Sloan,17,184,1,2,0,24,9,52.9,0,0,0
Lamont Warren,17,159,0,0,0,18,9,52.9,0,0,0
Harold Bishop,16,135,0,1,0,21,6,37.5,0,0,0
Rich Griffith,16,243,0,5,0,39,11,68.8,0,0,0
Roderick Lewis,16,116,0,0,0,16,5,31.2,0,0,0
Ted Popson,16,128,0,0,0,16,4,25,1,0,0
Leonard Russell,16,89,0,0,0,17,4,25,0,0,0
Derrick Alexander,15,216,0,4,1,40,9,60,1,0,0
John Burke,15,136,0,1,0,21,7,46.7,0,0,0
Fred McAfee,15,88,0,0,0,18,2,13.3,0,0,0
Jamie Asher,14,172,0,2,0,20,11,78.6,0,0,0
Don Beebe,14,152,1,2,0,24,9,64.3,0,0,0
Coleman Bell,14,166,1,2,0,29,10,71.4,1,0,0
Troy Brown,14,159,0,3,0,31,7,50,1,0,0
Wendall Gaines,14,117,2,1,0,22,4,28.6,0,0,0
Danan Hughes,14,103,1,0,0,16,7,50,0,0,0
Errict Rhett,14,110,0,0,0,18,6,42.9,0,0,0
Kordell Stewart,14,235,1,4,1,71,9,64.3,0,0,0
Leroy Hoard,13,103,0,1,0,24,4,30.8,0,0,0
Keith Jackson,13,142,1,1,0,22,9,69.2,0,0,0
James Jett,13,179,1,3,0,26,10,76.9,1,0,0
Oscar McBride,13,112,2,1,0,24,7,53.8,0,0,0
Dave Moore,13,102,0,2,0,21,5,38.5,0,0,0
Rico Smith,13,173,1,3,0,29,9,69.2,1,0,0
Vince Workman,13,74,0,0,0,14,2,15.4,0,0,0
Jerry Evans,12,124,1,1,0,22,6,50,1,0,0
Malcolm Floyd,12,167,1,2,0,34,9,75,0,0,0
Randal Hill,12,260,0,4,2,58,9,75,0,0,0
Vance Johnson,12,170,0,3,0,23,10,83.3,0,0,0
Thomas Lewis,12,208,1,4,1,46,7,58.3,0,0,0
Lorenzo Neal,12,123,1,1,1,69,5,41.7,0,0,0
David Palmer,12,100,0,0,0,19,8,66.7,0,0,0
Mack Strong,12,117,3,2,0,25,7,58.3,1,0,0
Robb Thomas,12,239,1,6,1,50,10,83.3,0,0,0
Steve Avery,11,82,1,0,0,18,3,27.3,0,0,0
Howard Griffith,11,63,1,0,0,15,5,45.4,0,0,0
Ron Hall,11,81,0,0,0,15,4,36.4,0,0,0
Frank Hartley,11,137,1,3,0,23,10,90.9,1,0,0
Jonathan Hayes,11,113,0,2,0,32,5,45.4,0,0,0
Tamarick Vanover,11,231,2,5,2,57,8,72.7,0,0,0
Adam Walker,11,78,0,0,0,15,4,36.4,1,0,0
Steve Broussard,10,94,0,2,0,25,4,40,0,0,0
Marcus Dowdell,10,96,0,1,0,23,5,50,0,0,0
Scott Galbraith,10,80,2,1,0,25,6,60,0,0,0
Charlie Garner,10,61,0,1,0,29,4,40,1,0,0
Hason Graham,10,156,2,3,0,37,7,70,0,0,0
Travis Hannah,10,142,0,1,1,42,10,100,0,0,0
Lamar Thomas,10,107,0,2,0,24,4,40,0,0,0
Keith Elias,9,69,0,0,0,18,4,44.4,0,0,0
Napoleon Kaufman,9,62,0,0,0,18,3,33.3,0,0,0
Fred McCrary,9,60,0,0,0,11,2,22.2,0,0,0
Leroy Thompson,9,37,0,0,0,7,3,33.3,0,0,0
Olanda Truitt,9,154,1,3,1,47,8,88.9,1,0,0
Duane Young,9,90,0,1,0,22,5,55.6,0,0,0
Flipper Anderson,8,111,2,1,0,28,5,62.5,0,0,0
Tony Cline,8,64,0,0,0,17,3,37.5,0,0,0
Jeff Cothran,8,44,0,0,0,15,2,25,0,0,0
Antonio Freeman,8,106,1,1,0,28,7,87.5,0,0,0
Kevin Lee,8,107,0,2,0,33,6,75,0,0,0
Ronald Moore,8,50,0,0,0,13,3,37.5,0,0,0
Bam Morris,8,36,0,0,0,13,2,25,0,0,0
Michael Roan,8,46,0,0,0,11,3,37.5,1,0,0
Nate Singleton,8,108,1,2,0,23,6,75,0,0,0
Brian Stablein,8,95,0,0,0,16,3,37.5,0,0,0
Lorenzo White,8,64,0,1,0,28,3,37.5,0,0,0
Tyji Armstrong,7,68,0,1,0,29,1,14.3,1,0,0
Eric Bjornson,7,53,0,0,0,16,3,42.9,0,0,0
Jerry Ellison,7,44,0,0,0,14,2,28.6,0,0,0
Greg Hill,7,45,0,0,0,13,3,42.9,0,0,0
Charles Jordan,7,117,2,2,0,35,6,85.7,0,0,0
Curtis Marsh,7,127,0,3,0,34,7,100,0,0,0
Natrone Means,7,46,0,0,0,14,1,14.3,0,0,0
Roell Preston,7,129,1,1,1,61,4,57.1,0,0,0
Rashaan Salaam,7,56,0,0,0,18,3,42.9,0,0,0
Robert Smith,7,35,0,0,0,11,1,14.3,0,0,0
Steve Smith,7,59,1,0,0,17,4,57.1,0,0,0
Chris Walsh,7,66,0,0,0,16,3,42.9,0,0,0
Charles Way,7,76,1,1,0,34,5,71.4,0,0,0
Ray Zellars,7,33,0,0,0,9,1,14.3,1,0,0
Gary Brown,6,16,0,0,0,7,0,0,1,0,0
Greg DeLong,6,38,0,0,0,9,0,0,0,0,0
Lee DeRamus,6,76,0,1,0,27,4,66.7,0,0,0
Cory Fleming,6,83,0,0,0,16,4,66.7,0,0,0
Jimmie Johnson,6,37,0,0,0,9,1,16.7,0,0,0
James McKnight,6,91,0,2,0,24,5,83.3,0,0,0
Art Monk,6,114,0,2,0,36,5,83.3,0,0,0
Bryan Reeves,6,62,0,1,0,22,4,66.7,0,0,0
Walter Reeves,6,12,1,0,0,3,1,16.7,0,0,0
Rod Smith,6,152,1,4,1,43,5,83.3,0,0,0
Chris Thomas,6,73,0,1,0,23,4,66.7,0,0,0
Tommy Vardell,6,18,0,0,0,7,0,0,0,0,0
Richie Anderson,5,26,0,0,0,9,1,20,0,0,0
Rod Bernstine,5,54,0,1,0,38,2,40,0,0,0
Rodney Culver,5,21,0,0,0,12,1,20,0,0,0
Chad Fann,5,41,0,0,0,13,2,40,1,0,0
Chris Gedney,5,52,0,0,0,15,3,60,0,0,0
Aaron Hayden,5,53,0,0,0,16,4,80,0,0,0
Rodney Holman,5,35,0,0,0,9,3,60,0,0,0
Earnest Hunter,5,42,0,0,0,17,2,40,0,0,0
Reggie Johnson,5,68,2,2,0,33,3,60,0,0,0
Chris T. Jones,5,61,0,0,0,17,3,60,0,0,0
Randy Jordan,5,89,1,1,1,71,3,60,0,0,0
Mitch Lyons,5,83,0,2,0,34,4,80,0,0,0
Ricky Proehl,5,29,0,0,0,9,3,60,0,0,0
Walter Rasby,5,47,0,0,0,15,1,20,0,0,0
Troy Sadowski,5,37,0,0,0,12,0,0,0,0,0
Darryl Spencer,5,60,0,1,0,22,4,80,0,0,0
Irving Spikes,5,18,1,0,0,13,2,40,0,0,0
J.T. Thomas,5,42,0,0,0,12,1,20,0,0,0
Tyrone Wheatley,5,27,0,0,0,16,2,40,0,0,0
Jamal Anderson,4,42,0,0,0,17,2,50,0,0,0
Charles Arbuckle,4,33,0,0,0,12,2,50,0,0,0
Scottie Graham,4,30,0,0,0,11,2,50,0,0,0
Jeff Hill,4,44,0,0,0,18,4,100,0,0,0
Aubrey Matthews,4,41,0,0,0,12,2,50,0,0,0
Derrick Moore,4,12,0,0,0,5,1,25,0,0,0
Jim Price,4,29,0,1,0,24,1,25,0,0,0
Steve Rhem,4,50,0,1,0,20,3,75,0,0,0
Kevin Turner,4,29,0,0,0,11,2,50,0,0,0
Tydus Winans,4,77,0,1,0,32,2,50,1,0,0
Stevie Anderson,3,34,1,0,0,18,2,66.7,0,0,0
Johnnie Barnes,3,48,0,1,0,25,2,66.7,0,0,0
Matt Campbell,3,32,0,0,0,12,1,33.3,1,0,0
Dwayne Carswell,3,37,0,1,0,23,1,33.3,0,0,0
Andre Coleman,3,67,0,1,1,41,3,100,0,0,0
Robert Coons,3,28,0,0,0,13,3,100,0,0,0
Terrell Fletcher,3,26,0,0,0,15,0,0,0,0,0
William Henderson,3,21,0,0,0,9,0,0,0,0,0
Craig Keith,3,20,0,0,0,9,1,33.3,0,0,0
Terry Mickens,3,50,0,1,0,24,2,66.7,0,0,0
Shannon Mitchell,3,31,1,1,0,24,2,66.7,0,0,0
Derrick Ned,3,9,0,0,0,9,0,0,1,0,0
Reggie Rivers,3,32,0,1,0,23,1,33.3,0,0,0
Blair Thomas,3,24,0,0,0,14,1,33.3,0,0,0
Jeff Thomason,3,32,0,0,0,15,2,66.7,0,0,0
Mike Tice,3,22,0,0,0,9,1,33.3,0,0,0
Ronnie Williams,3,28,0,0,0,13,1,33.3,0,0,0
Sherman Williams,3,28,0,1,0,24,1,33.3,0,0,0
Jamal Willis,3,8,0,0,0,5,0,0,0,0,0
Marion Butts,2,10,0,0,0,10,0,0,0,0,0
Dexter Carter,2,4,0,0,0,4,0,0,0,0,0
Zack Crockett,2,35,0,0,0,19,2,100,0,0,0
Omar Douglas,2,15,0,0,0,11,1,50,0,0,0
Mike Dulaney,2,22,0,0,0,12,2,100,0,0,0
Vaughn Dunbar,2,11,0,0,0,8,0,0,0,0,0
Ricky Ervins,2,21,0,0,0,11,2,100,0,0,0
Jim Flanigan,2,6,2,0,0,4,2,100,0,0,0
Carwell Gardner,2,17,0,0,0,13,0,0,0,0,0
Ronald Humphrey,2,11,0,0,0,6,0,0,0,0,0
Brian Kozlowski,2,17,0,0,0,12,1,50,1,0,0
Kenyon Rasheed,2,15,0,0,0,9,0,0,0,0,0
Greg Robinson,2,12,0,0,0,6,0,0,0,0,0
Terry Samuels,2,19,0,0,0,12,1,50,0,0,0
Deion Sanders,2,25,0,0,0,19,1,50,0,0,0
Ricky Sanders,2,24,0,1,0,21,1,50,0,0,0
Lawyer Tillman,2,22,0,0,0,12,2,100,0,0,0
Melvin Tuten,2,12,1,0,0,9,2,100,0,0,0
Derek Ware,2,36,0,1,0,21,2,100,0,0,0
Mike Williams,2,17,0,0,0,15,1,50,0,0,0
Brad Banta,1,6,0,0,0,6,0,0,0,0,0
Donnell Bennett,1,12,0,0,0,12,1,100,0,0,0
Drew Bledsoe,1,-9,0,0,0,-9,0,0,0,0,0
John Booty,1,48,0,1,1,48,1,100,0,0,0
Kirk Botkin,1,8,0,0,0,8,1,100,0,0,0
Bubby Brister,1,2,0,0,0,2,0,0,0,0,0
Brett Carolan,1,3,0,0,0,3,0,0,0,0,0
Byron Chamberlain,1,11,0,0,0,11,1,100,0,0,0
Ryan Christopherson,1,-1,0,0,0,-1,0,0,0,0,0
Corey Croom,1,8,0,0,0,8,0,0,0,0,0
Chris Dalman,1,-1,0,0,0,-1,0,0,0,0,0
Tyrone Davis,1,9,0,0,0,9,0,0,0,0,0
Mark Dennis,1,3,0,0,0,3,0,0,0,0,0
Bobby Joe Edmonds,1,8,0,0,0,8,0,0,0,0,0
'Omar Ellison,1,6,0,0,0,6,1,100,0,0,0
Glenn Foley,1,-9,0,0,0,-9,0,0,0,0,0
John Gerak,1,3,0,0,0,3,0,0,0,0,0
Rupert Grant,1,4,0,0,0,4,0,0,0,0,0
Jim Harbaugh,1,-9,0,0,0,-9,0,0,0,0,0
Raymont Harris,1,4,0,0,0,4,0,0,0,0,0
Stan Humphries,1,-4,0,0,0,-4,0,0,0,0,0
James Jenkins,1,2,0,0,0,2,0,0,0,0,0
Tracy Johnson,1,-2,0,0,0,-2,0,0,0,0,0
Yonel Jourdain,1,7,0,0,0,7,1,100,0,0,0
Gordon Laro,1,6,0,0,0,6,0,0,0,0,0
Dennis Lundy,1,11,0,0,0,11,1,100,0,0,0
Dan Marino,1,-6,0,0,0,-6,0,0,0,0,0
Brent Moss,1,-3,0,0,0,-3,0,0,0,0,0
Anthony Newman,1,18,0,0,0,18,1,100,0,0,0
Chris Penn,1,12,0,0,0,12,1,100,0,0,0
Lovell Pinkney,1,13,0,0,0,13,1,100,0,0,0
Ricky Powers,1,6,0,0,0,6,0,0,0,0,0
Louis Riddick,1,25,0,1,0,25,1,100,0,0,0
Ron Rivers,1,5,0,0,0,5,1,100,0,0,0
Cory Schlesinger,1,2,0,0,0,2,0,0,0,0,0
Lamar Smith,1,10,0,0,0,10,1,100,0,0,0
James Stewart,1,3,0,0,0,3,0,0,0,0,0
Korey Stringer,1,-1,0,0,0,-1,0,0,0,0,0
Vinny Testaverde,1,7,0,0,0,7,1,100,0,0,0
Damon Thomas,1,18,0,0,0,18,1,100,0,0,0
Joe Valerio,1,1,1,0,0,1,1,100,0,0,0
Kendell Watkins,1,8,0,0,0,8,1,100,0,0,0
Robert Wilson,1,3,0,0,0,3,0,0,0,0,0
