Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Santana Moss,13,3,0,0,0,11,1,33.3,1
Tony Richardson,13,7,0,0,0,4,3,42.9,0
John Beck,12,9,1,0,0,8,4,44.4,2
Marty Booker,12,2,0,0,0,12,1,50,1
Matt Cassel,12,4,1,0,0,15,1,25,1
Chris Chambers,12,3,0,0,0,9,0,0,0
Tim Dwight,12,2,0,0,0,10,1,50,0
Brett Favre,12,29,0,1,0,21,3,10.3,4
Donte' Stallworth,12,1,0,0,0,12,1,100,0
Dwayne Jarrett,11,1,0,0,0,11,1,100,0
Hines Ward,11,3,0,0,0,7,1,33.3,0
Benjamin Watson,11,1,0,0,0,11,1,100,0
Carson Palmer,10,24,0,0,0,10,3,12.5,1
Josh Reed,10,4,0,0,0,12,1,25,0
Jon Bradley,9,5,0,0,0,3,3,60,1
Kenneth Darby,9,2,0,0,0,7,1,50,0
Craig Davis,9,3,0,0,0,6,0,0,0
Gilbert Harris,9,9,0,0,0,4,1,11.1,1
Tab Perry,9,1,0,0,0,9,0,0,0
Steve Breaston,8,2,0,0,0,10,1,50,0
Ahmard Hall,8,1,0,0,0,8,1,100,0
Reggie Williams,8,1,0,0,0,8,1,100,0
Jeff Dugan,7,2,0,0,0,4,2,100,0
Byron Leftwich,7,6,0,0,0,7,1,16.7,2
Lance Moore,7,2,1,0,0,7,1,50,0
Ovie Mughelli,7,6,1,0,0,3,2,33.3,0
Jon Ryan,7,2,0,0,0,7,1,50,1
Kris Wilson,7,3,0,0,0,5,1,33.3,0
Ike Hilliard,6,1,0,0,0,6,0,0,0
Craig Nall,6,5,0,0,0,8,1,20,2
Patrick Ramsey,6,2,0,0,0,4,2,100,0
Jeremy Shockey,6,1,0,0,0,6,0,0,0
Antonio Chatman,5,1,0,0,0,5,0,0,0
Eddie Kennison,5,1,0,0,0,5,0,0,0
Reagan Maui'a,5,4,0,0,0,3,0,0,0
Matt Moore,5,3,0,0,0,5,0,0,1
Terrell Owens,5,1,0,0,0,5,0,0,0
Tim Rattay,5,2,0,0,0,5,0,0,2
Koren Robinson,5,1,0,0,0,5,0,0,0
Jeff Webb,5,1,0,0,0,5,0,0,0
Derek Stanley,5,1,0,0,0,5,0,0,0
Steve Weatherford,5,1,0,0,0,5,1,100,0
Arnaz Battle,4,4,1,0,0,8,1,25,1
Nate Burleson,4,2,0,0,0,3,0,0,0
Donald Driver,4,2,0,0,0,5,0,0,0
Zak Keasey,4,2,0,0,0,3,0,0,0
Jon McGraw,4,1,0,0,0,4,1,100,0
Sinorice Moss,4,1,0,0,0,4,0,0,0
JaMarcus Russell,4,5,0,0,0,7,0,0,2
Reggie Wayne,4,1,0,0,0,4,0,0,0
Aundrae Allison,3,2,0,0,0,3,0,0,0
Chris Barclay,3,1,0,0,0,3,0,0,0
Mike Bell,3,6,0,0,0,3,2,33.3,1
Chris Davis,3,1,0,0,0,3,0,0,0
Gus Frerotte,3,6,0,0,0,2,2,33.3,1
Ted Ginn,3,4,0,0,0,7,0,0,0
Alex Haynes,3,3,0,0,0,3,0,0,0
Johnnie Lee Higgins,3,2,0,0,0,8,0,0,0
Terrelle Smith,3,1,0,0,0,3,0,0,0
Glenn Holt,2,2,0,0,0,1,0,0,0
Dan Kreider,2,1,0,0,0,2,0,0,0
Vonta Leach,2,2,1,0,0,1,1,50,0
Jared Lorenzen,2,1,0,0,0,2,0,0,0
Shaun McDonald,2,4,0,0,0,9,0,0,1
Samie Parker,2,1,0,0,0,2,0,0,0
Jason Avant,1,1,0,0,0,1,0,0,0
Todd Collins,1,8,0,0,0,4,1,12.5,1
Ronald Curry,1,1,0,0,0,1,0,0,0
Charlie Frye,1,1,0,0,0,1,0,0,0
Joey Galloway,1,1,0,0,0,1,0,0,0
Skyler Green,1,1,0,0,0,1,0,0,0
Andrew Pinnock,1,4,0,0,0,5,0,0,0
Roy Williams,1,2,0,0,0,9,1,50,0
Mitch Berger,0,1,0,0,0,0,0,0,1
Rock Cartwright,0,2,0,0,0,1,0,0,0
Zack Crockett,0,1,0,0,0,0,0,0,0
Derrick Frost,0,1,0,0,0,0,0,0,1
Nate Kaeding,0,0,0,0,0,0,0,0,0
Michael Koenen,0,1,0,0,0,0,0,0,1
Ryan Plackemeier,0,1,0,0,0,0,0,0,0
Matt Turk,0,1,0,0,0,0,0,0,0
Lawrence Tynes,0,0,0,0,0,0,0,0,0
Nate Washington,0,1,0,0,0,0,0,0,0
Yamon Figurs,-1,1,0,0,0,-1,0,0,0
Tim Hasselbeck,-1,1,0,0,0,-1,0,0,0
Damon Huard,-1,9,0,0,0,2,0,0,0
Jacoby Jones,-1,3,0,0,0,4,1,33.3,0
Kyle Orton,-1,5,0,0,0,1,1,20,1
Ben Troupe,-1,1,0,0,0,-1,0,0,0
Anthony Wright,-1,1,0,0,0,-1,0,0,0
Kevin Kolb,-2,3,0,0,0,0,0,0,0
Adam Podlesh,-2,2,0,0,0,0,0,0,1
Roddy White,-2,1,0,0,0,-2,0,0,0
Kerry Collins,-3,3,0,0,0,-1,0,0,0
Eddie Drummond,-3,1,0,0,0,-3,0,0,0
Jamie Martin,-3,3,0,0,0,-1,0,0,0
Antwaan Randle El,-3,4,0,0,0,1,0,0,0
Javon Walker,-3,2,0,0,0,-1,0,0,0
Dave Zastudil,-3,2,0,0,0,-3,0,0,1
Isaac Bruce,-4,2,0,0,0,-1,0,0,0
Marques Hagans,-4,2,0,0,0,-2,0,0,0
Shane Lechler,-4,1,0,0,0,-4,0,0,0
Jim Sorgi,-4,6,0,0,0,1,1,16.7,0
Brad Johnson,-5,5,0,0,0,-1,0,0,0
Peyton Manning,-5,20,3,0,0,4,4,20,0
David Patten,-5,2,0,0,0,1,0,0,0
Brandon Stokley,-6,1,0,0,0,-6,0,0,0
Charlie Batch,-7,12,0,0,0,0,0,0,0
Billy Volek,-7,11,0,0,0,-1,0,0,1
Bryan Gilmore,-8,1,0,0,0,-8,0,0,0
Craig Hentrich,-8,1,0,0,0,-8,0,0,0
Domenik Hixon,-8,1,0,0,0,-8,0,0,0
Taylor Jacobs,-8,1,0,0,0,-8,0,0,0
Bobby Wade,-9,1,0,0,0,-9,0,0,0
Devin Hester,-10,7,0,0,0,5,0,0,0
J.T. O'Sullivan,-10,4,0,0,0,2,0,0,3
Matt Gutierrez,-13,5,0,0,0,-1,0,0,0
Jacob Bell,-15,1,0,0,0,-15,0,0,1
Brock Berlin,-16,3,0,0,0,0,0,0,2
Roydell Williams,-17,2,0,0,0,-6,0,0,0
