Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Laveranues Coles,55,646,6,9,2,57,35,63.6,0,141,89
Ronald Curry,55,717,4,9,4,49,35,63.6,0,226,97
Lee Evans,55,849,5,12,3,85,38,69.1,0,198,114
Justin Gage,55,750,2,10,2,73,45,81.8,1,240,85
Roydell Williams,55,719,4,6,4,48,38,69.1,0,218,93
David Patten,54,792,3,14,2,58,37,68.5,2,253,88
Bobby Wade,54,647,3,4,1,40,33,61.1,2,154,84
Frank Gore,53,436,1,6,0,23,20,37.7,1,411,69
Michael Jenkins,53,532,4,4,0,29,31,58.5,0,199,85
Greg Jennings,53,920,12,13,7,82,37,69.8,1,381,85
Vernon Davis,52,509,4,5,0,31,30,57.7,1,154,86
Santonio Holmes,52,942,8,15,6,83,42,80.8,1,249,85
Kenny Watson,52,374,0,2,1,43,12,23.1,1,465,68
Adrian Peterson,51,420,0,3,0,30,15,29.4,1,447,64
Antwaan Randle El,51,728,1,9,2,54,38,74.5,1,184,77
Josh Reed,51,578,0,8,0,30,33,64.7,0,203,88
Arnaz Battle,50,600,5,6,2,57,27,54,2,149,103
Marty Booker,50,556,1,5,0,26,28,56,0,129,105
Nate Burleson,50,694,9,16,2,45,37,74,1,205,96
Patrick Crayton,50,697,7,10,2,59,33,66,1,290,81
Joe Jurevicius,50,614,3,7,1,50,34,68,0,222,81
Deion Branch,49,661,4,10,2,65,30,61.2,0,208,85
Earnest Graham,49,324,0,1,0,21,13,26.5,1,291,70
Tony Scheffler,49,549,5,5,1,41,29,59.2,1,216,65
Mark Clayton,48,531,0,4,2,52,30,62.5,0,131,88
Calvin Johnson,48,756,4,12,1,49,38,79.2,1,173,95
Eric Johnson,48,378,2,2,0,22,19,39.6,1,138,64
Donald Lee,48,575,6,7,3,60,29,60.4,1,274,63
Kevin Faulk,47,383,1,1,0,23,20,42.6,1,340,61
James Jones,47,676,2,10,2,79,29,61.7,3,220,80
Heath Miller,47,566,7,9,0,29,32,68.1,0,227,61
Clinton Portis,47,389,0,4,1,54,19,40.4,0,456,60
Darrell Jackson,46,497,3,6,0,34,33,71.7,1,75,104
Bryant Johnson,46,528,2,2,0,30,33,71.7,0,93,88
Jeff King,46,406,2,3,0,29,25,54.4,2,139,81
Bo Scaife,46,421,1,3,0,26,27,58.7,2,169,78
Donte' Stallworth,46,697,3,10,2,69,27,58.7,0,315,75
Ernest Wilford,45,518,3,5,0,35,35,77.8,0,101,74
Marion Barber,44,282,2,2,0,29,16,36.4,2,268,54
Desmond Clark,44,545,4,9,2,52,24,54.6,1,241,67
Zach Miller,44,444,3,2,0,28,24,54.6,1,145,68
Dennis Northcutt,44,601,4,9,2,55,30,68.2,0,124,73
Jerry Porter,44,705,6,13,2,59,29,65.9,0,187,102
Willis McGahee,43,231,1,1,0,30,10,23.3,0,315,48
Alge Crumpler,42,444,5,5,1,55,22,52.4,0,272,71
Joseph Addai,41,364,3,1,1,73,15,36.6,0,351,49
Chris Baker,41,409,3,1,0,22,29,70.7,1,159,61
Vincent Jackson,41,623,3,10,1,45,28,68.3,0,119,80
Maurice Jones-Drew,40,407,0,4,1,43,22,55,1,389,56
Muhsin Muhammad,40,570,3,8,2,44,28,70,0,182,83
Brandon Stokley,40,635,5,10,2,58,34,85,0,118,71
Ronnie Brown,39,389,1,5,1,43,18,46.2,0,384,46
Randy McMichael,39,429,3,4,0,29,28,71.8,0,165,65
Greg Olsen,39,391,2,6,0,31,19,48.7,0,158,66
Leonard Weaver,39,313,0,2,1,46,15,38.5,0,342,52
Drew Carter,38,517,4,7,3,49,28,73.7,0,124,74
Steven Jackson,38,271,1,3,0,37,12,31.6,2,305,52
Reggie Williams,38,629,10,11,2,80,29,76.3,3,213,60
Warrick Dunn,37,238,0,2,0,35,5,13.5,0,256,59
Anthony Gonzalez,37,576,3,11,2,57,27,73,0,167,51
Marcedes Lewis,37,391,2,4,0,25,22,59.5,0,118,57
Laurent Robinson,37,437,1,5,2,74,14,37.8,1,128,76
Jabar Gaffney,36,449,5,6,2,56,21,58.3,0,121,50
Aaron Stecker,36,211,0,1,0,26,11,30.6,0,229,42
Leon Washington,36,213,0,0,0,18,15,41.7,0,226,51
Benjamin Watson,36,389,6,7,0,35,21,58.3,1,114,49
Roscoe Parrish,35,352,1,2,2,47,19,54.3,0,128,58
Selvin Young,35,231,0,2,0,24,11,31.4,1,268,43
Ted Ginn,34,420,2,5,1,54,18,52.9,0,171,71
David Martin,34,303,2,2,0,28,16,47.1,0,83,50
Quinn Sypniewski,34,246,1,0,0,13,15,44.1,1,104,52
Drew Bennett,33,375,3,2,0,24,24,72.7,1,106,73
Andre Davis,33,583,3,10,5,53,19,57.6,1,101,63
Keary Colbert,32,332,0,2,1,43,16,50,1,107,70
Robert Ferguson,32,391,1,5,1,71,19,59.4,0,114,62
D.J. Hackett,32,384,3,2,2,59,16,50,0,147,47
Kevin Jones,32,197,0,0,0,16,6,18.8,0,209,44
Lance Moore,32,302,2,2,0,22,22,68.8,0,63,50
Eric Moulds,32,342,0,3,1,46,21,65.6,0,110,52
Alex Smith,32,385,3,7,0,33,20,62.5,0,155,53
Brad Smith,32,325,2,3,0,29,15,46.9,0,128,66
Sidney Rice,31,396,4,3,2,60,25,80.6,0,83,53
Ben Utecht,31,364,1,5,0,30,20,64.5,2,164,37
Ryan Grant,30,145,0,1,0,21,8,26.7,1,184,37
Larry Johnson,30,186,1,1,0,30,9,30,0,254,42
Brian Leonard,30,183,0,0,0,16,8,26.7,0,166,41
Jamal Lewis,30,248,2,2,0,34,9,30,0,239,39
Vernand Morency,30,199,0,0,0,18,9,30,1,228,39
J.J. Arrington,29,241,1,2,0,32,9,31,0,287,39
Derek Hagan,29,373,2,7,0,22,21,72.4,0,62,59
Justin Peelle,29,228,2,2,0,35,12,41.4,0,154,47
Chester Taylor,29,281,0,1,1,50,12,41.4,0,272,43
Nate Washington,29,450,5,8,1,40,21,72.4,0,78,55
Lorenzo Booker,28,237,0,2,0,22,13,46.4,0,224,36
Thomas Jones,28,217,1,2,0,25,8,28.6,0,233,34
LaMont Jordan,28,247,0,2,0,27,11,39.3,0,273,34
Jerious Norwood,28,277,0,3,1,46,12,42.9,0,308,39
Marcus Pollard,28,273,2,2,0,22,15,53.6,0,130,35
Jeff Webb,28,313,1,4,0,32,13,46.4,1,72,58
Jesse Chatman,27,161,0,2,0,22,8,29.6,1,137,37
Joe Horn,27,243,1,3,0,26,17,63,0,56,50
Billy Miller,27,328,2,4,1,57,20,74.1,0,191,40
Visanthe Shiancoe,27,323,1,3,1,79,11,40.7,1,114,43
Musa Smith,27,192,0,1,0,29,8,29.6,0,186,34
Justin Griffith,26,165,1,1,0,29,7,26.9,0,122,36
Michael Pittman,26,191,0,0,0,16,10,38.5,1,158,39
Javon Walker,26,287,0,4,0,24,10,38.5,0,116,50
Derrick Ward,26,179,1,0,0,17,7,26.9,0,183,40
DeShaun Foster,25,182,1,2,0,23,6,24,2,178,36
Michael Gaines,25,215,2,1,0,20,13,52,0,171,35
Vonta Leach,25,108,2,0,0,15,6,24,2,87,34
Robert Royal,25,248,3,2,0,28,10,40,2,155,40
Daniel Graham,24,246,2,3,0,28,12,50,0,103,33
Edgerrin James,24,204,0,1,0,26,9,37.5,1,202,38
Matt Jones,24,317,4,3,1,48,15,62.5,0,82,49
Samie Parker,24,298,2,4,0,24,15,62.5,1,86,38
Kris Wilson,24,180,1,3,0,31,8,33.3,2,118,50
Jason Wright,24,233,0,2,0,23,14,58.3,0,196,37
Jason Avant,23,267,2,3,0,31,15,65.2,0,57,33
Justin Fargas,23,188,0,0,0,17,11,47.8,0,198,32
Todd Heap,23,239,1,2,0,37,14,60.9,0,76,35
Brandon Jacobs,23,174,2,1,0,34,7,30.4,1,184,38
Julius Jones,23,203,0,2,0,24,10,43.5,0,219,26
Maurice Morris,23,213,1,2,0,34,8,34.8,0,170,32
Willie Parker,23,164,0,1,0,22,7,30.4,0,137,31
Leonard Pope,23,238,5,4,0,31,12,52.2,1,74,34
DeAngelo Williams,23,175,1,2,0,30,6,26.1,1,204,37
Michael Clayton,22,301,0,5,0,39,14,63.6,1,121,39
Fred Jackson,22,190,0,3,1,54,7,31.8,0,211,30
Keenan McCardell,22,256,1,3,0,32,16,72.7,0,52,32
L.J. Smith,22,236,1,3,0,26,12,54.6,1,71,43
Kolby Smith,22,148,0,0,0,17,6,27.3,0,155,29
Jerheme Urban,22,329,2,7,1,42,16,72.7,0,77,38
Ladell Betts,21,174,1,1,0,28,7,33.3,0,200,32
Chris Henry,21,343,2,4,2,52,14,66.7,0,46,38
Brandon Jones,21,248,2,3,0,35,11,52.4,1,61,34
Sinorice Moss,21,225,0,1,0,20,11,52.4,1,66,36
Koren Robinson,21,241,1,3,1,43,11,52.4,0,121,34
Delanie Walker,21,174,1,2,0,26,8,38.1,0,113,42
Craig Davis,20,188,1,0,0,18,12,60,0,77,34
Marvin Harrison,20,247,1,3,1,42,12,60,0,33,32
Devery Henderson,20,409,3,8,3,54,16,80,0,86,43
Devin Hester,20,299,2,3,2,81,11,55,0,136,38
Reggie Kelly,20,211,0,5,0,26,7,35,0,49,27
LenDale White,20,114,0,0,0,15,7,35,0,125,30
Demetrius Williams,20,290,0,3,0,34,16,80,0,36,47
Chris Brown,19,128,0,0,0,16,7,36.8,0,138,21
Antonio Chatman,19,149,1,0,0,15,9,47.4,0,70,29
Sam Hurd,19,314,1,5,1,51,17,89.5,0,102,37
Justin McCareins,19,232,0,2,1,51,13,68.4,0,35,46
Adrian Peterson,19,268,1,3,1,60,13,68.4,0,285,29
B.J. Askew,18,175,0,1,0,22,9,50,0,152,20
Devard Darling,18,326,3,4,2,53,16,88.9,0,87,39
Najeh Davenport,18,184,2,2,0,32,6,33.3,0,121,27
Bryan Fletcher,18,143,0,1,0,21,10,55.6,0,43,26
Bubba Franks,18,132,3,1,0,24,7,38.9,0,46,32
Marshawn Lynch,18,184,0,4,0,30,10,55.6,1,202,26
Jerramy Stevens,18,189,4,5,0,24,11,61.1,0,48,21
Troy Williamson,18,240,1,2,1,60,9,50,0,46,36
Cedrick Wilson,18,207,1,0,0,18,13,72.2,0,45,30
Cedric Benson,17,123,0,0,0,19,5,29.4,0,135,27
Rashied Davis,17,165,0,2,0,36,8,47.1,0,59,32
Ron Dayne,17,112,0,0,0,17,4,23.5,0,123,24
Sean McHugh,17,252,0,5,1,46,13,76.5,0,142,28
Mike Sellers,17,117,1,1,0,24,7,41.2,1,71,24
Pierre Thomas,17,151,1,0,0,17,9,52.9,0,161,21
George Wrighster,17,123,1,1,0,36,6,35.3,0,74,24
Hank Baskett,16,142,1,1,0,25,5,31.2,0,34,22
Brent Celek,16,178,1,2,0,29,10,62.5,0,78,21
Glenn Holt,16,143,1,1,0,22,10,62.5,0,44,23
Brandon Jackson,16,130,0,0,0,16,6,37.5,0,145,22
Ruvell Martin,16,242,4,3,0,36,15,93.8,1,57,29
Michael Bennett,15,101,1,1,0,23,3,20,2,119,22
Reche Caldwell,15,141,0,0,0,19,8,53.3,0,13,22
Terrance Copper,15,126,2,1,0,21,7,46.7,0,57,22
Jacoby Jones,15,149,0,2,0,26,9,60,1,51,27
Anthony Thomas,15,95,1,0,0,11,3,20,0,109,21
Shaun Alexander,14,76,1,0,0,18,4,28.6,0,76,25
Tatum Bell,14,63,0,0,0,15,2,14.3,0,72,21
Aveion Cason,14,129,0,1,0,20,5,35.7,1,111,16
Anthony Fasano,14,143,1,2,0,26,6,42.9,0,48,20
Ahman Green,14,123,0,1,1,53,2,14.3,0,136,18
Maurice Hicks,14,86,0,0,0,11,3,21.4,0,65,15
Glenn Martinez,14,175,0,1,0,23,9,64.3,0,41,24
Cecil Sapp,14,51,1,0,0,16,3,21.4,0,46,20
Will Heller,13,82,3,1,0,25,5,38.5,0,47,26
Rudi Johnson,13,110,1,1,0,33,3,23.1,0,117,16
Mike Karney,13,78,0,0,0,11,3,23.1,0,63,19
Kenton Keith,13,77,1,0,0,14,3,23.1,0,73,23
Eddie Kennison,13,101,0,0,0,18,6,46.2,0,26,25
Greg Lewis,13,265,3,5,2,50,11,84.6,0,64,23
Lawrence Vickers,13,91,2,1,0,25,7,53.8,0,71,24
Darius Walker,13,81,0,0,0,9,5,38.5,0,71,15
David Anderson,12,131,1,1,0,24,9,75,0,24,16
Correll Buckhalter,12,87,0,0,0,14,7,58.3,0,84,22
Daniel Coats,12,122,0,2,0,25,7,58.3,0,52,16
Carey Davis,12,49,0,0,0,10,2,16.7,0,60,14
Samkon Gado,12,106,0,2,0,35,3,25,1,121,13
Ben Hartsock,12,138,0,3,0,27,7,58.3,0,71,18
Steve Heiden,12,104,0,1,0,27,4,33.3,0,34,21
Travis Minor,12,86,0,1,0,20,5,41.7,0,83,18
Ben Obomanu,12,180,1,3,0,30,9,75,0,52,29
Craphonso Thorpe,12,70,1,0,0,12,4,33.3,0,12,20
Greg Jones,11,99,2,1,0,27,8,72.7,0,95,19
Dominic Rhodes,11,70,0,0,0,17,1,9.1,0,74,18
Tony Richardson,11,89,0,0,0,12,4,36.4,0,80,16
Michael Robinson,11,73,0,1,0,20,4,36.4,0,69,13
Matt Schobel,11,108,1,0,0,18,6,54.6,0,24,21
Brad Hoover,10,58,0,0,0,14,2,20,0,52,14
Ashley Lelie,10,115,0,1,1,47,4,40,1,18,26
Brandon Manumaleuna,10,86,1,1,1,40,3,30,0,59,15
Darren Sproles,10,31,0,0,0,14,3,30,0,65,12
Maurice Stovall,10,86,1,0,0,13,6,60,0,25,13
Kevin Boss,9,118,2,1,0,23,8,88.9,0,28,14
Kyle Brady,9,70,2,1,0,20,5,55.6,0,23,17
Greg Estandia,9,136,0,3,0,30,5,55.6,0,36,16
Ahmard Hall,9,60,0,0,0,11,3,33.3,0,51,12
Le'Ron McClain,9,55,1,0,0,13,1,11.1,1,53,13
Jason McKie,9,33,0,0,0,10,2,22.2,0,45,15
Martrez Milner,9,50,0,0,0,15,2,22.2,0,27,9
Mack Strong,9,72,0,0,0,15,5,55.6,0,54,11
Fred Taylor,9,58,0,0,0,18,2,22.2,0,56,14
James Thrash,9,107,2,2,0,31,4,44.4,0,26,18
Troy Walters,9,101,1,1,0,21,5,55.6,0,21,10
Garrett Wolfe,9,117,0,2,0,33,4,44.4,1,130,13
DeShawn Wynn,9,73,0,0,0,18,4,44.4,0,94,14
Aundrae Allison,8,122,0,1,0,35,5,62.5,1,42,18
Richard Angulo,8,81,1,1,0,22,3,37.5,0,13,9
Steve Breaston,8,92,0,1,0,22,3,37.5,0,34,14
Greg Camarillo,8,160,2,4,1,64,6,75,0,82,11
Tim Carter,8,117,1,2,0,22,7,87.5,0,19,22
Jameel Cook,8,40,0,0,0,9,2,25,0,18,8
Casey Fitzsimmons,8,85,1,2,0,22,6,75,0,51,10
Marques Hagans,8,101,0,2,0,23,6,75,0,24,15
Korey Hall,8,49,0,0,0,10,3,37.5,0,34,11
John Madsen,8,102,1,1,0,39,5,62.5,0,40,12
Brandon Middleton,8,70,1,0,0,17,6,75,0,27,10
Aaron Moorehead,8,65,0,0,0,16,4,50,0,9,23
Sean Morey,8,131,0,1,1,62,4,50,0,68,17
Legedu Naanee,8,69,0,1,0,22,4,50,0,46,13
Lorenzo Neal,8,23,1,0,0,9,1,12.5,1,24,11
Steve Smith,8,63,0,0,0,12,4,50,0,19,14
Thomas Tapeh,8,50,0,0,0,9,1,12.5,0,50,12
Devin Aromashodu,7,96,0,2,0,28,5,71.4,0,36,16
Troy Bienemann,7,46,1,0,0,13,2,28.6,0,13,11
Dwayne Blakley,7,48,0,0,0,11,2,28.6,0,22,9
Reuben Droughns,7,49,0,0,0,11,1,14.3,0,43,16
Jeff Dugan,7,57,0,1,0,27,2,28.6,1,49,8
Malcom Floyd,7,97,0,1,0,25,4,57.1,0,11,13
Bryan Gilmore,7,111,0,2,1,42,7,100,0,25,19
Madison Hedgecock,7,52,0,0,0,9,0,0,0,36,12
Travis Henry,7,65,0,1,0,21,2,28.6,0,67,14
Ben Patrick,7,73,2,1,0,21,6,85.7,0,33,12
Peerless Price,7,68,0,1,0,22,5,71.4,0,17,13
Terrelle Smith,7,59,0,0,0,16,4,57.1,0,29,11
Mike Williams,7,90,0,1,0,24,3,42.9,1,33,23
Todd Yoder,7,97,1,2,0,30,4,57.1,0,57,12
Deon Anderson,6,55,0,0,0,17,3,50,0,40,6
Mark Bradley,6,71,1,0,0,19,3,50,0,21,18
Tim Dwight,6,98,2,2,0,28,4,66.7,0,8,15
Chris Henry,6,53,0,0,0,18,2,33.3,0,77,7
Johnnie Lee Higgins,6,47,0,0,0,16,2,33.3,0,6,8
Dwayne Jarrett,6,73,0,1,0,22,2,33.3,0,1,13
Adam Jennings,6,62,1,1,0,28,3,50,0,23,6
Jeremi Johnson,6,32,1,0,0,14,3,50,0,29,7
Dane Looker,6,38,0,0,0,10,3,50,0,17,14
Michael Matthews,6,28,0,0,0,6,0,0,0,16,13
Mewelde Moore,6,48,0,1,0,20,1,16.7,0,40,8
Sammy Morris,6,35,0,0,0,18,1,16.7,0,30,8
Ovie Mughelli,6,36,0,0,0,12,1,16.7,0,25,10
Moran Norris,6,38,0,0,0,13,2,33.3,0,28,11
Jeb Putzier,6,39,1,0,0,11,2,33.3,0,12,10
Dante Rosario,6,108,2,2,1,54,5,83.3,0,41,7
Daniel Wilcox,6,18,1,0,0,7,1,16.7,0,1,11
Wallace Wright,6,87,0,1,0,36,4,66.7,0,36,12
Miles Austin,5,76,0,1,0,35,3,60,0,41,10
Anthony Becht,5,20,2,0,0,9,2,40,0,9,7
Brian Calhoun,5,35,0,0,0,11,1,20,0,28,5
Chris Davis,5,38,0,0,0,13,1,20,1,24,9
Christian Fauria,5,39,2,0,0,16,5,100,0,8,6
Dante Hall,5,27,0,0,0,12,2,40,0,19,12
Priest Holmes,5,17,0,0,0,8,0,0,0,39,10
Joe Kowalewski,5,18,1,0,0,6,1,20,0,8,9
Chad Lucas,5,82,0,1,1,52,1,20,0,8,5
Chad Mustard,5,62,0,0,0,15,4,80,0,38,8
Matt Spaeth,5,34,3,0,0,13,4,80,0,13,6
Courtney Taylor,5,38,0,0,0,12,2,40,0,14,6
Ben Troupe,5,47,0,0,0,13,2,40,0,38,9
Mike Anderson,4,26,0,0,0,10,1,25,0,30,4
John Broussard,4,126,1,2,2,56,3,75,0,6,12
Dominique Byrd,4,44,0,0,0,14,2,50,0,17,5
Brian Clark,4,23,0,0,0,7,0,0,1,9,6
DeDe Dorsey,4,19,0,0,0,17,1,25,0,30,6
Joel Dreessen,4,55,2,1,0,28,3,75,0,11,6
T.J. Duckett,4,54,0,1,0,22,4,100,0,68,7
Heath Evans,4,43,0,1,0,29,2,50,0,38,6
Jimmy Kleinsasser,4,43,1,1,0,26,3,75,0,16,9
Luke Lawton,4,29,1,0,0,11,2,50,0,35,4
Laurence Maroney,4,116,0,3,1,43,4,100,0,105,8
Deuce McAllister,4,15,0,0,0,7,0,0,0,15,5
Willie Reid,4,54,0,1,0,25,2,50,0,58,6
Ryne Robinson,4,35,0,0,0,12,2,50,0,16,8
Marcel Shipp,4,25,0,0,0,9,0,0,0,27,15
Michael Turner,4,16,0,0,0,12,1,25,0,27,7
David Tyree,4,35,0,1,0,24,2,50,0,25,5
Josh Cribbs,3,37,0,0,0,18,3,100,1,30,5
Tony Curtis,3,18,3,0,0,15,3,100,0,0,3
John Gilmore,3,14,0,0,0,7,1,33.3,0,9,7
Skyler Green,3,33,0,0,0,18,1,33.3,0,30,4
Gilbert Harris,3,38,0,0,0,19,1,33.3,0,43,4
Alex Haynes,3,14,0,0,0,6,2,66.7,0,11,3
Nate Jackson,3,34,1,1,0,24,2,66.7,0,8,4
Taylor Jacobs,3,40,1,1,0,21,2,66.7,0,2,9
Anthony Mix,3,39,0,1,0,21,2,66.7,0,18,5
Antonio Pittman,3,15,0,0,0,11,0,0,0,22,9
Sean Ryan,3,46,0,2,0,22,2,66.7,0,8,5
Derek Schouman,3,19,0,0,0,10,1,33.3,0,17,3
Cadillac Williams,3,17,0,0,0,8,0,0,1,16,5
Dwayne Wright,3,17,0,0,0,8,1,33.3,1,18,3
Jared Allen,2,3,2,0,0,2,2,100,0,0,2
Chris Barclay,2,13,0,0,0,7,0,0,0,15,3
Jon Bradley,2,10,0,0,0,8,0,0,0,7,4
Ahmad Bradshaw,2,12,0,0,0,11,1,50,0,8,5
Drew Brees,2,10,0,0,0,8,0,0,0,21,2
Patrick Cobbs,2,20,0,0,0,11,0,0,0,19,5
Kenneth Darby,2,16,0,0,0,9,0,0,0,15,3
Clifton Dawson,2,15,0,0,0,9,1,50,0,14,8
Jason Dunn,2,9,0,0,0,8,0,0,0,7,3
Adimchinobe Echemandu,2,11,0,0,0,7,0,0,0,13,2
Justin Green,2,16,0,0,0,10,1,50,0,15,2
Boomer Grigsby,2,14,0,0,0,9,0,0,0,11,3
Andre Hall,2,69,0,1,1,65,1,50,0,74,2
Jerome Harrison,2,19,0,0,0,15,1,50,0,28,2
Joe Klopfenstein,2,37,1,1,0,36,1,50,0,24,3
Ryan Krause,2,11,0,0,0,6,0,0,0,5,2
John Kuhn,2,7,0,0,0,5,2,100,0,2,3
Brandon Lloyd,2,14,0,0,0,9,0,0,0,15,11
Reagan Maui'a,2,5,0,0,0,5,0,0,1,5,3
Garrett Mills,2,26,0,0,0,18,2,100,0,11,3
Ryan Neufeld,2,14,0,0,0,8,0,0,0,10,2
Kassim Osgood,2,23,0,0,0,15,1,50,0,3,3
John Owens,2,13,0,0,0,9,0,0,0,7,3
Byron Storer,2,3,0,0,0,2,0,0,0,3,3
Lee Vickers,2,4,0,0,0,5,0,0,0,5,5
Mike Vrabel,2,3,2,0,0,2,2,100,0,0,3
Aaron Walker,2,13,0,0,0,8,1,50,0,8,3
Seneca Wallace,2,47,0,1,0,29,2,100,0,7,3
Sam Aiken,1,10,0,0,0,10,1,100,0,2,2
Jackie Battle,1,4,0,0,0,4,0,0,0,6,5
Mike Bell,1,7,0,0,0,7,0,0,0,4,1
Shaun Bodiford,1,13,0,0,0,13,1,100,0,4,1
Dan Campbell,1,1,0,0,0,1,0,0,0,0,1
Chris Davis,1,3,0,0,0,3,0,0,0,7,1
Darnell Dinkins,1,8,0,0,0,8,0,0,0,3,1
Biren Ealy,1,6,0,0,0,6,0,0,0,4,3
Kyle Eckel,1,6,0,0,0,6,0,0,0,1,1
Kevin Everett,1,3,0,0,0,3,0,0,0,0,1
Yamon Figurs,1,36,0,1,0,36,1,100,0,3,3
Aaron Halterman,1,7,0,0,0,7,1,100,0,3,3
Joey Harrington,1,4,0,0,0,4,0,0,0,9,1
Verron Haynes,1,12,0,0,0,12,1,100,0,11,2
Jason Hill,1,6,0,0,0,6,0,0,0,0,2
Domenik Hixon,1,5,0,0,0,5,0,0,0,0,1
Oliver Hoyte,1,2,0,0,0,2,1,100,0,1,4
Jon Kitna,1,9,0,0,0,9,0,0,0,15,1
Brian Kozlowski,1,5,0,0,0,5,0,0,0,3,1
Dan Kreider,1,15,0,0,0,15,1,100,0,5,3
Reno Mahe,1,11,0,0,0,11,1,100,0,9,1
Nick Mangold,1,-3,0,0,0,-3,0,0,0,0,1
Logan Mankins,1,-9,0,0,0,-9,0,0,0,0,1
Jerome Mathis,1,15,0,0,0,15,1,100,0,4,1
Marcus Maxwell,1,5,0,0,0,5,1,100,0,0,2
Chris McFoy,1,19,0,0,0,19,1,100,0,17,2
Oren O'Neal,1,1,0,0,0,1,0,0,0,3,1
Richard Owens,1,9,0,0,0,9,1,100,0,7,2
Alvin Pearman,1,1,0,0,0,1,0,0,0,3,1
Tab Perry,1,7,0,0,0,7,1,100,0,1,5
Andrew Pinnock,1,5,0,0,0,5,0,0,0,9,4
Jason Pociask,1,7,0,0,0,7,0,0,0,4,1
Isaac Smolko,1,5,0,0,0,5,0,0,0,5,2
John St. Clair,1,2,1,0,0,2,1,100,0,0,1
Naufahu Tahi,1,7,0,0,0,7,0,0,0,6,1
Travis Taylor,1,4,0,0,0,4,0,0,0,4,3
David Thomas,1,9,0,0,0,9,1,100,0,2,1
LaBrandon Toefield,1,4,0,0,0,4,0,0,0,1,1
Jerame Tuman,1,9,1,0,0,9,1,100,0,0,2
Matt Willis,1,11,0,0,0,11,1,100,0,0,1
Tom Ashworth,0,0,0,0,0,0,0,0,0,0,1
Billy Bajema,0,0,0,0,0,0,0,0,0,0,1
John Beck,0,0,0,0,0,0,0,0,0,0,1
David Binn,0,0,0,0,0,0,0,0,0,0,1
Kyle Boller,0,0,0,0,0,0,0,0,0,0,1
Mark Bruener,0,0,0,0,0,0,0,0,0,0,1
