Player,INT,INT TD,INT Yds,Lng
Stephen Cooper,2,0,23,18
Jason Craft,2,0,21,21
Travis Fisher,2,0,25,13
Drayton Florence,2,0,4,4
Vincent Fuller,2,2,137,76
Matt Giordano,2,1,89,83
Andre' Goodman,2,0,23,18
Chad Greenway,2,1,39,37
Jabari Greer,2,0,1,2
Al Harris,2,0,17,17
Chris Hope,2,0,45,45
Dexter Jackson,2,0,7,7
Tanard Jackson,2,0,26,26
Derrick Johnson,2,0,18,12
Brian Kelly,2,0,0,0
Kenoy Kennedy,2,0,45,38
Ty Law,2,0,2,2
Jim Leonhard,2,0,60,36
Michael Lewis,2,0,18,18
Ray Lewis,2,1,35,35
Calvin Lowry,2,0,18,17
Ken Lucas,2,0,1,1
Danieal Manning,2,0,33,33
Derrick Martin,2,0,3,3
Brandon McDonald,2,0,0,0
Brandon McGowan,2,0,5,5
Lawyer Milloy,2,0,24,19
Karl Paymah,2,0,0,0
Julian Peterson,2,0,3,3
Shaun Phillips,2,1,36,18
David Pittman,2,0,21,29
Bernard Pollard,2,0,23,21
Brodney Pool,2,1,103,100
Derrick Pope,2,0,0,0
Joey Porter,2,0,19,14
Hank Poteat,2,0,11,11
Dunta Robinson,2,0,6,10
Aaron Rouse,2,0,37,34
Barrett Ruud,2,0,7,5
Bob Sanders,2,0,32,29
James Sanders,2,0,43,42
Stuart Schweigert,2,0,10,10
Clint Session,2,0,3,3
Lito Sheppard,2,0,25,16
Anthony Smith,2,0,50,50
Patrick Surtain,2,0,25,23
David Thornton,2,0,16,11
Pisa Tinoisamoa,2,0,15,15
Deshea Townsend,2,0,44,23
Demorrio Williams,2,0,3,8
Kevin Williams,2,2,72,54
Madieu Williams,2,0,40,35
Roy Williams,2,0,10,10
Adrian Wilson,2,0,20,20
George Wilson,2,1,25,25
Will Allen,1,0,14,14
Adam Archuleta,1,0,4,4
Nnamdi Asomugha,1,0,10,10
Jordan Babineaux,1,0,0,0
David Barrett,1,0,0,0
Eric Barton,1,0,1,1
Idrees Bashir,1,0,0,0
Jon Beason,1,0,0,0
Stewart Bradley,1,0,13,13
Alex Brown,1,0,7,7
C.C. Brown,1,0,9,9
Mike Brown,1,0,27,27
Ralph Brown,1,0,5,5
Melvin Bullitt,1,0,0,0
James Butler,1,0,0,0
Danny Clark,1,0,1,1
Shaun Cody,1,0,-2,-2
Drew Coleman,1,0,1,1
Rosevelt Colvin,1,0,4,4
Sean Considine,1,0,0,0
Terry Cousin,1,0,9,9
Angelo Crowell,1,0,5,5
Travis Daniels,1,0,29,29
Thomas Davis,1,0,0,0
Brian Dawkins,1,0,1,1
John DiGiorgio,1,0,38,38
Elvis Dumervil,1,0,27,27
Justin Durant,1,0,2,2
Andre Dyson,1,0,0,0
Donnie Edwards,1,0,18,18
Dwan Edwards,1,0,1,1
Keith Ellison,1,0,4,4
James Farrior,1,0,0,0
Cortland Finnegan,1,0,14,14
Larry Foote,1,0,14,14
Jamaal Fudge,1,0,0,0
Omar Gaither,1,0,49,49
Chris Gamble,1,0,2,2
Robert Geathers,1,0,30,30
Aaron Glenn,1,1,28,28
Ian Gold,1,0,6,6
Charles Gordon,1,0,0,0
Morlon Greenwood,1,0,3,3
Chris Harris,1,0,30,30
Napoleon Harris,1,0,4,4
James Harrison,1,0,20,20
Rodney Harrison,1,0,2,2
A.J. Hawk,1,0,10,10
Gerald Hayes,1,1,30,30
Renaldo Hill,1,0,24,24
Reynaldo Hill,1,0,0,0
Tye Hill,1,0,0,0
Ellis Hobbs,1,0,0,0
Michael Huff,1,0,4,4
Von Hutchins,1,0,8,8
Clint Ingram,1,1,39,39
Corey Ivy,1,0,22,22
D'Qwell Jackson,1,0,1,1
Marlin Jackson,1,0,0,0
Quentin Jammer,1,0,0,0
Travis Johnson,1,0,0,0
Cato June,1,0,0,0
Freddy Keiaho,1,0,11,11
Chris Kelsay,1,1,0,0
Patrick Kerney,1,0,0,0
Travis LaBoy,1,0,0,0
Ben Leber,1,0,0,0
Michael Lehan,1,0,0,0
Paris Lenon,1,1,61,61
Trey Lewis,1,0,4,4
Marquand Manuel,1,0,4,4
Rashean Mathis,1,0,23,23
Chris McAlister,1,0,0,0
Bryant McFadden,1,1,50,50
Quintin Mikell,1,0,20,20
Kawika Mitchell,1,1,20,20
Michael Myers,1,0,0,0
Igor Olshansky,1,0,0,0
Deltha O'Neal,1,0,7,7
Calvin Pace,1,0,14,14
Julius Peppers,1,0,0,0
Mike Peterson,1,0,12,12
William James,1,0,0,0
Antonio Pierce,1,0,28,28
Brady Poppinga,1,0,0,0
Jacques Reeves,1,0,18,18
Carlos Rogers,1,1,61,61
Shaun Rogers,1,1,66,66
Samari Rolle,1,0,0,0
Brian Russell,1,0,0,0
DeMeco Ryans,1,0,1,1
Benny Sapp,1,0,15,15
Ernie Sims,1,0,5,5
Derek M. Smith,1,0,4,4
Fred Smoot,1,0,47,47
Shawntae Spencer,1,0,0,0
Scott Starks,1,0,7,7
Darryl Tapp,1,0,-4,-4
Jason Taylor,1,1,36,36
Adalius Thomas,1,1,65,65
Kiwaukee Thomas,1,0,8,8
Marcus Thomas,1,0,-2,-2
Larry Tripplett,1,0,0,0
Nathan Vasher,1,0,34,34
Jonathan Vilma,1,0,1,1
Jonathan Wade,1,0,2,2
Fabian Washington,1,0,0,0
Pat Watkins,1,0,0,0
Corey Webster,1,1,34,34
Eric Weddle,1,0,0,0
Dewayne White,1,0,28,28
Donte Whitner,1,0,29,29
Corey Williams,1,0,9,9
D.J. Williams,1,0,0,0
Jimmy Williams,1,0,11,11
Tramon Williams,1,0,22,22
Eugene Wilson,1,1,5,5
Antoine Winfield,1,1,14,14
Eric Wright,1,0,0,0
Ashton Youboty,1,0,19,19
Rocky McIntosh,0,0,-4,-4
