Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Jamaal Charles,357,67,0,3,0,30,17,25.4,1
Ahmad Bradshaw,355,67,1,4,1,77,13,19.4,2
Peyton Hillis,343,68,5,0,0,19,24,35.3,0
Darren Sproles,330,61,1,3,0,37,15,24.6,0
David Garrard,322,73,2,2,0,24,31,42.5,1
Michael Pittman,320,76,4,1,0,20,25,32.9,0
Ryan Fitzpatrick,304,60,2,2,0,22,24,40,3
Selvin Young,303,61,1,1,1,49,9,14.8,1
Antonio Pittman,296,79,0,2,0,24,16,20.2,0
Ahman Green,294,74,3,0,0,14,23,31.1,0
BenJarvus Green-Ellis,275,74,5,0,0,15,23,31.1,0
Matt Cassel,270,73,2,0,0,19,23,31.5,2
Chris Perry,269,104,2,1,0,25,11,10.6,5
Felix Jones,266,30,3,3,1,60,12,40,0
Jason Campbell,258,47,1,2,0,23,15,31.9,0
Tatum Bell,249,44,2,3,0,37,11,25,0
Brandon Jackson,248,45,1,2,0,32,14,31.1,1
Jerome Harrison,246,34,1,2,1,72,10,29.4,0
Rudi Johnson,237,76,1,1,0,27,11,14.5,1
DeShaun Foster,234,76,1,0,0,18,12,15.8,2
Cadillac Williams,233,63,4,1,0,28,17,27,1
Aaron Rodgers,207,56,4,1,0,21,21,37.5,4
Ladell Betts,206,61,1,0,0,14,15,24.6,1
Jay Cutler,200,57,2,0,0,18,14,24.6,4
J.J. Arrington,187,31,1,2,0,30,9,29,0
Joe Flacco,180,52,2,2,0,38,16,30.8,5
T.J. Duckett,172,62,8,1,0,29,26,41.9,0
Josh Cribbs,167,29,1,2,0,27,12,41.4,0
Jeff Garcia,148,35,1,1,0,20,14,40,2
Donovan McNabb,147,39,2,0,0,17,11,28.2,3
Tarvaris Jackson,145,26,0,1,0,29,10,38.5,2
J.T. O'Sullivan,145,30,0,0,0,18,6,20,2
Andre Hall,144,35,0,0,0,16,7,20,2
Kenneth Darby,140,32,0,0,0,14,9,28.1,1
P.J. Pope,130,17,0,2,0,24,6,35.3,0
Leonard Weaver,130,30,0,0,0,15,9,30,1
JaMarcus Russell,127,17,1,3,0,24,11,64.7,1
Trent Edwards,117,36,3,0,0,15,11,30.6,3
Shaun Hill,115,24,2,1,0,24,11,45.8,4
Brad Smith,113,12,0,1,0,36,7,58.3,1
DeShawn Wynn,110,8,1,1,1,73,3,37.5,0
Kevin Jones,109,34,0,0,0,16,7,20.6,0
Eddie Royal,109,11,0,1,1,71,3,27.3,0
Matt Ryan,104,55,1,0,0,17,11,20,4
Ben Roethlisberger,101,34,2,0,0,17,8,23.5,4
Adrian Peterson,100,20,0,0,0,16,4,20,0
Kolby Smith,100,35,1,0,0,19,5,14.3,0
DeSean Jackson,96,17,1,1,0,21,5,29.4,0
Jacob Hester,95,19,1,1,0,28,6,31.6,1
Ryan Moats,94,26,1,0,0,12,6,23.1,0
Laurence Maroney,93,28,0,0,0,17,4,14.3,0
Patrick Cobbs,88,12,1,1,1,44,4,33.3,0
Lousaka Polite,85,23,0,0,0,14,15,65.2,0
Jason Wright,85,23,0,0,0,11,7,30.4,0
Philip Rivers,84,31,0,0,0,11,12,38.7,2
Lance Ball,83,13,0,1,0,23,4,30.8,1
Mark Clayton,81,6,1,1,1,42,3,50,0
Kyle Eckel,79,24,0,0,0,14,6,25,0
Seneca Wallace,78,16,0,1,0,23,5,31.2,1
Gary Russell,77,28,3,0,0,15,11,39.3,0
Ted Ginn,73,5,2,2,1,40,2,40,0
J.P. Losman,70,12,2,0,0,17,6,50,1
Donnie Avery,69,10,1,1,0,37,3,30,0
Harry Douglas,69,12,1,1,0,33,4,33.3,0
Matt Hasselbeck,69,11,0,0,0,15,5,45.4,0
Vincent Jackson,69,4,0,1,0,31,3,75,0
Ryan Torain,69,15,1,0,0,19,4,26.7,0
Garrett Wolfe,69,15,0,1,0,38,3,20,0
Matt Schaub,68,31,2,0,0,10,9,29,4
Anquan Boldin,67,9,0,1,0,30,3,33.3,1
Tony Richardson,65,10,0,0,0,16,6,60,0
Chad Pennington,62,30,1,0,0,16,6,20,1
Jason Snelling,62,15,0,0,0,13,5,33.3,0
Quinton Ganther,61,9,0,1,0,22,3,33.3,0
Devin Hester,61,6,0,1,0,20,4,66.7,0
Rashard Mendenhall,58,19,0,0,0,12,2,10.5,0
Derek Anderson,55,25,0,0,0,15,5,20,5
Kenny Watson,55,13,0,0,0,7,2,15.4,0
Lorenzo Booker,53,20,0,0,0,8,2,10,0
Andre Caldwell,53,5,0,1,0,26,3,60,0
Dantrell Savage,53,15,0,0,0,11,4,26.7,0
Devin Thomas,53,3,1,1,0,29,2,66.7,0
Michael Robinson,50,19,0,0,0,10,5,26.3,1
Kerry Collins,49,25,0,0,0,17,4,16,2
Kyle Orton,49,24,3,0,0,12,8,33.3,3
Chad Simpson,45,15,1,0,0,10,6,40,1
Brett Favre,43,21,1,1,0,27,4,19,5
Montell Owens,43,2,2,1,1,41,2,100,0
Aaron Stecker,43,8,0,0,0,12,2,25,0
Mike Bell,42,13,1,0,0,15,4,30.8,0
Marc Bulger,41,14,0,0,0,16,3,21.4,1
Tony Romo,41,28,0,0,0,15,4,14.3,5
Clifton Smith,40,8,0,0,0,10,3,37.5,1
Steve Smith,40,5,0,1,0,23,3,60,0
Carson Palmer,38,6,0,0,0,15,2,33.3,0
Sage Rosenfels,37,11,0,0,0,15,2,18.2,2
Chris Taylor,37,14,0,0,0,17,1,7.1,1
Mike Tolbert,37,13,0,0,0,11,4,30.8,0
Carey Davis,35,12,0,0,0,11,2,16.7,0
Brandon Jones,35,2,0,1,0,28,1,50,0
Johnnie Lee Higgins,34,3,0,0,0,18,1,33.3,0
Jon Kitna,34,6,0,0,0,10,3,50,1
Devery Henderson,33,4,0,1,0,30,1,25,0
Terrell Owens,33,7,0,0,0,8,2,28.6,0
Najeh Davenport,31,10,0,0,0,8,3,30,0
Lawrence Vickers,31,10,0,0,0,10,6,60,0
Charlie Frye,30,2,0,1,0,27,1,50,0
James Johnson,29,9,0,0,0,12,2,22.2,0
Travis Minor,29,13,0,0,0,13,3,23.1,0
Dan Orlovsky,29,7,0,0,0,10,2,28.6,2
Quinn Gray,27,1,0,1,0,27,1,100,0
Santana Moss,27,1,0,1,0,27,1,100,0
Jalen Parmele,27,2,0,1,0,31,1,50,0
Vince Young,27,8,0,0,0,8,0,0,0
Bernard Berrian,26,4,0,0,0,14,2,50,0
Domenik Hixon,26,2,0,0,0,15,2,100,0
Jason McKie,26,11,2,0,0,6,5,45.4,0
Wes Welker,26,3,0,0,0,19,1,33.3,0
Daunte Culpepper,25,12,1,0,0,9,3,25,1
Lorenzo Neal,25,12,0,0,0,5,6,50,0
Shaun Alexander,24,11,0,0,0,8,0,0,0
Mike Sellers,24,6,0,0,0,10,1,16.7,1
Troy Smith,24,9,0,0,0,8,1,11.1,0
Heath Evans,23,11,0,0,0,4,4,36.4,0
Kevin Walter,23,3,0,0,0,13,3,100,0
Jon Alston,22,1,0,1,0,22,1,100,0
Antonio Bryant,22,2,0,0,0,13,2,100,0
Lee Evans,22,1,0,1,0,22,1,100,0
Jake Delhomme,21,20,2,0,0,12,2,10,2
Ahmard Hall,21,8,0,0,0,6,3,37.5,1
Peyton Manning,21,20,1,0,0,12,4,20,1
Brady Quinn,21,5,0,0,0,12,2,40,0
Owen Schmitt,21,5,0,0,0,14,1,20,0
Robert Meachem,20,1,1,1,0,20,1,100,0
Drew Stanton,20,3,0,0,0,15,1,33.3,0
Kregg Lumpkin,19,1,0,0,0,19,1,100,0
Andrew Walter,19,5,0,0,0,13,1,20,1
Arnaz Battle,18,1,0,0,0,18,1,100,0
Brad Hoover,18,9,0,0,0,5,5,55.6,0
Matt Turk,18,1,0,0,0,18,1,100,0
Nate Washington,18,5,0,0,0,8,1,20,0
Ovie Mughelli,16,5,0,0,0,9,4,80,0
Luke McCown,15,3,0,0,0,12,0,0,0
D.J. Ware,15,2,0,0,0,9,1,50,0
B.J. Askew,14,7,2,0,0,3,6,85.7,0
Rock Cartwright,14,5,0,0,0,7,0,0,0
Rashied Davis,14,3,0,0,0,17,1,33.3,0
Davone Bess,13,1,0,0,0,13,1,100,0
Damon Huard,13,4,0,0,0,15,1,25,1
Greg Jones,13,2,0,0,0,13,1,50,0
Roy Williams,13,1,0,0,0,13,1,100,0
Michael Bennett,12,7,0,0,0,4,0,0,0
Patrick Crayton,11,1,0,0,0,11,1,100,0
Vernon Davis,11,1,0,0,0,11,1,100,0
Marques Tuiasosopo,11,2,0,0,0,11,1,50,1
David Carr,10,8,0,0,0,7,0,0,0
Nick Goings,10,9,0,0,0,4,0,0,0
Mike Karney,10,8,2,0,0,3,5,62.5,0
John Kuhn,10,8,1,0,0,3,5,62.5,0
Eli Manning,10,20,1,0,0,13,4,20,0
Laveranues Coles,9,2,0,0,0,6,0,0,0
Dante Hall,9,4,0,0,0,10,2,50,0
Mike Hart,9,2,0,0,0,7,2,100,0
Santonio Holmes,9,2,0,0,0,10,1,50,0
T.J. Houshmandzadeh,9,1,0,0,0,9,0,0,0
Tony Hunt,9,4,1,0,0,6,2,50,0
Sam Koch,9,1,0,0,0,9,1,100,0
Dennis Northcutt,9,1,0,0,0,9,0,0,0
Roscoe Parrish,9,2,0,0,0,9,0,0,0
Chauncey Washington,9,4,0,0,0,6,1,25,0
Steve Breaston,8,2,0,0,0,4,0,0,0
Keenan Burton,8,3,0,0,0,5,0,0,0
Jesse Chatman,8,5,0,0,0,5,0,0,0
Jerricho Cotchery,8,2,0,0,0,8,0,0,0
DeDe Dorsey,8,5,0,0,0,7,0,0,0
Justin McCareins,8,2,0,0,0,4,0,0,1
Jim Sorgi,8,5,0,0,0,12,1,20,0
Aveion Cason,7,4,0,0,0,4,0,0,0
Jeff Dugan,7,4,0,0,0,2,4,100,0
Gus Frerotte,7,19,1,0,0,5,3,15.8,2
Byron Leftwich,7,4,1,0,0,8,1,25,0
Brian Leonard,7,2,0,0,0,5,0,0,0
Reggie Brown,6,1,0,0,0,6,1,100,0
Keith Ellison,6,1,0,0,0,6,1,100,0
Steve Johnson,6,1,0,0,0,6,0,0,0
Michael Clayton,5,2,0,0,0,4,0,0,0
Jason Hill,5,2,0,0,0,9,1,50,0
Matt Leinart,5,4,0,0,0,8,1,25,0
Xavier Omon,5,6,0,0,0,2,1,16.7,0
Antwaan Randle El,5,1,0,0,0,5,0,0,0
Antonio Chatman,4,2,0,0,0,2,0,0,0
Donald Driver,4,2,0,0,0,6,0,0,0
Jerome Felton,4,2,0,0,0,4,0,0,0
Matt Flynn,4,4,0,0,0,6,1,25,1
Samkon Gado,4,2,0,0,0,3,0,0,0
Trent Green,4,3,0,0,0,3,1,33.3,0
Rex Grossman,4,3,2,0,0,2,3,100,0
Jordan Palmer,4,1,0,0,0,4,0,0,0
Hines Ward,4,1,0,0,0,4,0,0,0
Roddy White,4,2,0,0,0,2,0,0,0
Deon Anderson,3,2,0,0,0,3,0,0,0
Marty Booker,3,1,0,0,0,3,0,0,0
Chris Henry,3,1,0,0,0,3,0,0,0
Derrick Mason,3,1,0,0,0,3,0,0,0
Bruce Gradkowski,2,1,0,0,0,2,0,0,0
Justin Griffith,2,2,0,0,0,2,1,50,0
Marques Hagans,2,1,0,0,0,2,0,0,0
Kevin Kolb,2,13,0,0,0,8,0,0,0
Aundrae Allison,1,1,0,0,0,1,0,0,0
Greg Camarillo,1,2,0,0,0,6,0,0,0
Chris Chambers,1,1,0,0,0,1,0,0,0
Ronald Curry,1,1,0,0,0,1,0,0,0
Vonta Leach,1,1,1,0,0,1,1,100,0
Moran Norris,1,1,0,0,0,1,0,0,0
Allen Rossum,1,1,1,0,0,1,1,100,0
Chansi Stuckey,1,1,0,0,0,1,0,0,0
Troy Williamson,1,1,0,0,0,1,0,0,0
Mitch Berger,0,1,0,0,0,0,0,0,0
Kris Brown,0,0,0,0,0,0,0,0,0
Jason Davis,0,1,0,0,0,0,0,0,0
Ken Dorsey,0,2,0,0,0,0,0,0,2
Brandon Fields,0,1,0,0,0,0,0,0,0
Derrick Frost,0,1,0,0,0,0,0,0,1
Madison Hedgecock,0,1,0,0,0,0,0,0,0
Ike Hilliard,0,1,0,0,0,0,0,0,0
Dan Kreider,0,1,0,0,0,0,0,0,0
Shane Lechler,0,1,0,0,0,0,0,0,1
Randy Moss,0,2,0,0,0,2,0,0,0
Derek Stanley,0,1,0,0,0,0,0,0,1
Reggie Williams,0,1,0,0,0,0,0,0,0
Drew Brees,-1,22,0,0,0,9,4,18.2,5
Brian Griese,-1,5,0,0,0,3,1,20,0
Calvin Johnson,-1,3,0,0,0,7,1,33.3,1
Brad Johnson,-1,2,0,0,0,-1,0,0,1
Tony Scheffler,-1,1,0,0,0,-1,0,0,0
Mike Cox,-2,1,0,0,0,-2,0,0,0
Chaz Schilens,-2,1,0,0,0,-2,0,0,0
Kurt Warner,-2,18,0,0,0,11,1,5.6,2
Isaac Bruce,-3,1,0,0,0,-3,0,0,0
Kellen Clemens,-3,3,0,0,0,-1,0,0,0
Fred Davis,-3,1,0,0,0,-3,0,0,0
Dennis Dixon,-3,2,0,0,0,-1,0,0,0
Cleo Lemon,-3,2,0,0,0,-1,0,0,0
Josh McCown,-3,4,0,0,0,-1,0,0,0
Cecil Sapp,-3,2,0,0,0,-3,0,0,0
Brandon Marshall,-4,2,0,0,0,7,0,0,1
Koren Robinson,-4,1,0,0,0,-4,0,0,0
Donte' Stallworth,-4,1,0,0,0,-4,0,0,0
Jacoby Jones,-5,1,0,0,0,-5,0,0,0
Craig Hentrich,-6,2,0,0,0,-6,0,0,1
Kevin O'Connell,-6,3,0,0,0,-2,0,0,0
Chris Kluwe,-7,1,0,0,0,-7,0,0,0
Mario Manningham,-12,1,0,0,0,-12,0,0,0
Delanie Walker,-13,2,0,0,0,-3,0,0,0
