Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Amani Toomer,48,580,4,6,1,40,30,62.5,1,140,91
Marques Colston,47,760,5,12,3,70,35,74.5,1,243,89
Warrick Dunn,47,330,0,1,0,36,11,23.4,0,290,68
Bobby Engram,47,489,0,5,0,37,25,53.2,1,167,80
Ike Hilliard,47,424,4,2,0,36,31,66,1,130,58
Marshawn Lynch,47,300,1,1,1,42,14,29.8,0,377,67
Leon Washington,47,355,2,2,1,40,17,36.2,1,361,61
Bryant Johnson,45,546,3,6,1,42,28,62.2,0,153,75
Billy Miller,45,579,1,11,1,41,30,66.7,0,193,63
Dominic Rhodes,45,302,3,1,0,29,14,31.1,0,255,59
Chester Taylor,45,399,2,1,1,47,17,37.8,2,382,54
Dennis Northcutt,44,545,2,7,1,41,25,56.8,1,129,68
Frank Gore,43,373,2,4,0,26,15,34.9,0,345,66
Domenik Hixon,43,596,2,5,2,41,29,67.4,0,147,74
Chris Johnson,43,260,1,2,0,25,11,25.6,0,288,62
Kellen Winslow,43,428,3,3,0,30,25,58.1,1,121,81
Visanthe Shiancoe,42,596,7,12,1,40,30,71.4,0,180,59
Desmond Clark,41,367,1,5,0,35,18,43.9,1,154,73
Mark Clayton,41,695,3,9,6,70,23,56.1,0,173,82
Brandon Jones,41,449,1,4,1,40,25,61,0,119,63
Marcedes Lewis,41,489,2,8,0,30,21,51.2,0,153,72
Derrick Ward,41,384,0,3,1,48,14,34.2,0,423,55
Steven Jackson,40,379,1,5,2,53,15,37.5,0,399,62
Mewelde Moore,40,320,1,3,0,25,17,42.5,1,240,53
Tony Scheffler,40,645,3,13,1,72,28,70,1,201,60
Nate Washington,40,631,3,7,4,65,25,62.5,0,141,78
Patrick Crayton,39,550,4,8,1,55,24,61.5,1,204,70
Donald Lee,39,303,5,3,0,26,12,30.8,0,122,49
Kevin Smith,39,286,0,2,0,27,9,23.1,0,262,54
Michael Clayton,38,484,1,7,1,58,21,55.3,1,192,60
Jabar Gaffney,38,468,2,4,0,37,26,68.4,0,116,65
Fred Jackson,37,317,0,4,1,65,11,29.7,1,296,45
L.J. Smith,37,298,3,3,0,25,16,43.2,0,182,64
Reggie Williams,37,364,3,4,0,32,22,59.5,0,66,63
Thomas Jones,36,207,2,0,0,19,12,33.3,0,248,42
Jerious Norwood,36,338,2,6,1,67,12,33.3,0,326,53
Jerramy Stevens,36,397,2,6,0,31,16,44.4,0,156,59
Roy Williams,36,430,2,6,0,38,26,72.2,0,124,82
Plaxico Burress,35,454,4,6,0,33,25,71.4,0,57,66
Rashied Davis,35,445,2,5,0,36,21,60,0,146,67
Todd Heap,35,403,3,7,0,30,23,65.7,1,181,64
Shaun McDonald,35,332,1,2,0,26,18,51.4,2,66,66
Anthony Fasano,34,454,7,6,0,24,26,76.5,0,144,53
Justin Gage,34,651,6,13,2,56,28,82.4,0,180,73
Tim Hightower,34,237,0,2,0,26,11,32.4,1,239,50
Jerheme Urban,34,448,4,6,2,56,19,55.9,0,168,51
Hank Baskett,33,440,3,5,2,90,22,66.7,1,150,51
Kevin Boss,33,384,6,7,0,28,21,63.6,0,155,55
Ronnie Brown,33,254,0,1,0,39,12,36.4,0,200,43
Chris Chambers,33,462,5,4,2,48,21,63.6,0,74,65
Kevin Curtis,33,390,2,4,0,32,19,57.6,0,89,63
Jordy Nelson,33,366,2,3,0,29,18,54.6,0,88,55
Ray Rice,33,273,0,3,1,40,12,36.4,0,293,43
Robert Royal,33,351,1,6,0,30,14,42.4,2,141,58
Jason Avant,32,377,2,5,0,31,22,68.8,0,80,57
Daniel Graham,32,389,4,8,0,28,20,62.5,0,199,50
Devery Henderson,32,793,3,13,6,84,27,84.4,1,263,56
Chansi Stuckey,32,359,3,5,0,31,22,68.8,0,195,45
Vernon Davis,31,358,2,5,2,57,14,45.2,2,249,48
Reggie Kelly,31,207,0,1,0,31,5,16.1,0,86,42
David Martin,31,450,3,8,1,61,20,64.5,1,139,45
Koren Robinson,31,400,2,3,1,90,22,71,0,120,58
Pierre Thomas,31,284,3,3,0,24,15,48.4,0,312,41
Mark Bradley,30,380,3,5,2,56,14,46.7,0,92,62
Deion Branch,30,412,4,4,2,63,18,60,0,157,59
Jason Hill,30,317,2,5,0,33,20,66.7,1,114,40
Brandon Jackson,30,185,0,0,0,18,6,20,0,219,39
Justin McCareins,30,412,0,7,0,37,22,73.3,1,79,72
J.J. Arrington,29,255,1,2,0,35,13,44.8,0,291,40
Darren McFadden,29,285,0,4,0,27,14,48.3,0,296,38
Darren Sproles,29,342,5,5,1,66,14,48.3,1,359,34
Ricky Williams,29,219,1,2,1,47,9,31,1,162,39
Clinton Portis,28,218,0,1,0,29,11,39.3,0,240,36
Brent Celek,27,318,1,5,1,44,16,59.3,0,183,38
Jamaal Charles,27,272,1,2,1,75,9,33.3,1,309,40
Malcom Floyd,27,465,4,8,1,49,21,77.8,0,61,37
Correll Buckhalter,26,324,2,5,2,59,15,57.7,0,307,32
Brandon Lloyd,26,364,2,7,0,32,17,65.4,0,78,50
Joseph Addai,25,206,2,2,1,55,9,36,0,162,39
Arnaz Battle,24,318,0,6,0,36,18,75,0,138,43
Alge Crumpler,24,257,1,3,0,28,11,45.8,1,139,41
Willis McGahee,24,173,0,2,0,35,8,33.3,1,198,32
Roscoe Parrish,24,232,1,4,0,22,16,66.7,0,77,45
Harry Douglas,23,320,1,5,2,69,13,56.5,0,115,39
Michael Gaines,23,260,1,3,0,33,13,56.5,3,86,37
Earnest Graham,23,174,0,2,0,24,6,26.1,0,130,33
Steve Heiden,23,249,0,2,1,51,14,60.9,0,109,43
Jamal Lewis,23,178,0,0,0,18,8,34.8,1,189,32
Dane Looker,23,271,2,5,0,30,11,47.8,2,66,49
Ladell Betts,22,200,0,3,0,27,6,27.3,0,177,35
Johnnie Lee Higgins,22,366,4,5,2,84,13,59.1,0,206,42
Benjamin Watson,22,209,2,1,0,29,12,54.6,1,48,46
DeAngelo Williams,22,121,2,1,0,25,7,31.8,0,156,30
Jason Wright,22,156,1,0,0,17,7,31.8,1,123,37
Chris Baker,21,194,0,1,0,29,11,52.4,0,65,30
Antonio Chatman,21,194,0,2,0,25,10,47.6,1,115,31
Tashard Choice,21,185,0,2,1,50,6,28.6,0,213,30
Brian Finneran,21,169,1,0,0,14,14,66.7,1,43,36
Jeff King,21,195,1,2,0,31,8,38.1,0,76,33
Adrian Peterson,21,125,0,0,0,16,4,19,0,135,39
Alex Smith,21,250,3,4,0,34,15,71.4,0,140,38
Martellus Bennett,20,283,4,6,0,37,12,60,0,135,28
Cedric Benson,20,185,0,2,1,79,6,30,0,213,26
James Jones,20,274,1,3,2,46,16,80,0,64,30
Josh Morgan,20,319,3,5,1,48,12,60,0,100,43
Chris Perry,20,71,0,0,0,12,5,25,0,81,34
Leonard Weaver,20,222,2,2,2,62,6,30,0,206,32
David Anderson,19,241,2,3,1,65,13,68.4,0,114,29
Michael Bush,19,162,0,1,0,25,7,36.8,0,166,30
Patrick Cobbs,19,275,2,3,2,80,11,57.9,0,199,27
Ronald Curry,19,181,2,0,0,16,13,68.4,0,34,48
Kenneth Darby,19,183,0,2,0,30,8,42.1,0,188,21
Chris Henry,19,220,2,2,0,22,12,63.2,0,20,46
Greg Lewis,19,247,1,2,1,52,13,68.4,0,47,34
Le'Ron McClain,19,123,1,1,0,25,7,36.8,1,149,30
Maurice Morris,19,136,2,0,0,13,5,26.3,0,118,27
Gijon Robinson,19,166,0,1,0,23,5,26.3,0,95,24
Syndric Steptoe,19,182,0,2,1,53,8,42.1,1,57,40
Reggie Brown,18,252,1,4,1,40,13,72.2,0,65,34
Mike Furrey,18,181,0,3,0,25,9,50,0,46,33
Ryan Grant,18,116,1,0,0,17,3,16.7,0,149,22
Deuce McAllister,18,128,1,1,0,20,5,27.8,0,161,23
Antonio Pittman,18,132,0,2,0,27,6,33.3,1,174,27
Dante Rosario,18,209,1,3,0,24,11,61.1,0,69,31
Devard Darling,17,247,1,3,1,68,8,47.1,0,107,33
Sammy Morris,17,161,0,2,1,42,5,29.4,0,152,24
Michael Robinson,17,202,0,2,0,36,9,52.9,0,138,20
Matt Spaeth,17,136,0,0,0,13,6,35.3,0,83,26
Donte' Stallworth,17,170,1,0,0,19,8,47.1,0,86,45
DeShaun Foster,16,133,1,1,0,31,6,37.5,0,96,20
Naufahu Tahi,16,37,0,0,0,7,2,12.5,1,37,21
Fred Taylor,16,98,0,0,0,17,2,12.5,1,91,22
Ben Utecht,16,123,0,0,0,14,8,50,1,54,28
Mike Sims-Walker,16,217,0,2,0,32,11,68.8,0,27,31
John Gilmore,15,147,1,1,0,36,8,53.3,0,89,21
Brandon Manumaleuna,15,127,2,0,0,17,6,40,0,71,19
Ruvell Martin,15,149,1,0,0,17,9,60,0,47,26
Justin Peelle,15,159,2,0,0,18,9,60,0,110,22
Sidney Rice,15,141,4,1,0,23,12,80,0,31,31
Chaz Schilens,15,226,2,4,1,60,9,60,0,52,33
Derek Schouman,15,153,1,1,0,21,8,53.3,1,89,20
John Standeford,15,244,0,4,0,36,8,53.3,1,39,34
Devin Thomas,15,120,0,0,0,18,7,46.7,0,39,28
Javon Walker,15,196,1,2,0,29,12,80,0,33,32
Marty Booker,14,211,2,3,1,51,9,64.3,0,97,49
Early Doucet,14,90,0,0,0,12,6,42.9,0,50,17
Peyton Hillis,14,179,1,2,1,47,9,64.3,0,141,19
Julius Jones,14,66,0,0,0,17,4,28.6,0,93,25
B.J. Askew,13,66,0,0,0,18,3,23.1,0,65,19
Miles Austin,13,278,3,5,2,63,11,84.6,0,105,23
Keenan Burton,13,172,1,4,0,30,5,38.5,0,63,29
Andre Davis,13,213,0,4,1,49,11,84.6,0,65,28
Joey Galloway,13,138,0,2,0,22,6,46.2,0,42,28
D.J. Hackett,13,181,0,3,0,37,7,53.8,1,70,28
Ahmard Hall,13,138,2,2,1,54,5,38.5,0,144,18
Greg Jones,13,116,1,1,0,22,6,46.2,0,94,15
Mike Tolbert,13,171,1,2,1,67,7,53.8,0,157,15
Demetrius Williams,13,180,1,2,1,70,6,46.2,0,51,23
Mark Campbell,12,121,2,2,0,29,8,66.7,0,72,16
Keary Colbert,12,116,1,1,0,28,8,66.7,0,36,27
Casey Fitzsimmons,12,85,1,0,0,16,4,33.3,0,18,28
Dante Hall,12,105,0,1,0,20,7,58.3,0,16,18
Jerome Harrison,12,116,1,2,0,23,4,33.3,0,110,18
Jacob Hester,12,91,1,0,0,16,4,33.3,0,89,13
Darrell Jackson,12,190,1,4,1,48,8,66.7,0,53,21
Edgerrin James,12,85,0,0,0,16,4,33.3,1,67,18
Larry Johnson,12,74,0,1,0,20,3,25,0,109,16
Rudi Johnson,12,88,1,1,0,34,4,33.3,0,86,14
Vonta Leach,12,103,0,2,0,22,2,16.7,0,69,18
Robert Meachem,12,289,3,4,3,74,8,66.7,0,66,20
Sinorice Moss,12,153,2,3,0,27,8,66.7,0,24,15
Mike Sellers,12,98,1,1,0,20,5,41.7,0,85,15
Brad Smith,12,64,0,0,0,18,2,16.7,0,56,19
Andre Caldwell,11,78,0,0,0,15,4,36.4,0,46,19
Joel Dreessen,11,77,0,0,0,13,4,36.4,1,44,16
Ahman Green,11,32,0,0,0,8,0,0,0,70,15
Tory Humphrey,11,162,0,3,0,37,8,72.7,0,84,17
Nate Jackson,11,84,1,0,0,19,4,36.4,0,39,17
Joe Klopfenstein,11,123,0,2,0,29,4,36.4,1,42,19
Ashley Lelie,11,197,2,5,1,51,9,81.8,0,22,45
Jason McKie,11,64,1,0,0,12,3,27.3,1,65,15
Randy McMichael,11,139,0,1,0,31,5,45.4,0,67,20
Ben Patrick,11,104,0,0,0,19,6,54.6,0,45,18
David Patten,11,162,1,3,0,39,7,63.6,0,38,20
Jerry Porter,11,181,1,4,0,33,8,72.7,0,38,30
Tony Stewart,11,81,0,0,0,17,5,45.4,0,31,15
Aundrae Allison,10,109,0,1,0,21,8,80,0,47,22
Tatum Bell,10,57,0,0,0,12,3,30,0,71,15
Greg Estandia,10,113,0,1,0,23,6,60,1,35,15
Justin Fargas,10,52,0,0,0,12,2,20,0,61,15
Derek Fine,10,94,1,1,0,20,6,60,0,36,12
Dwayne Jarrett,10,119,0,1,0,25,9,90,0,27,19
Steve Johnson,10,102,2,1,0,21,9,90,0,18,14
Michael Pittman,10,112,0,1,1,40,1,10,0,101,13
Tom Santi,10,64,1,0,0,13,3,30,0,40,13
Kolby Smith,10,52,0,0,0,8,0,0,0,57,11
Lawrence Vickers,10,78,0,1,0,21,4,40,0,50,15
Delanie Walker,10,155,1,3,1,53,7,70,1,111,16
Jerome Felton,9,53,0,0,0,12,4,44.4,0,38,9
Justin Griffith,9,85,1,2,0,24,4,44.4,0,54,12
James Hardy,9,87,2,0,0,17,5,55.6,0,19,24
Mike Karney,9,18,0,0,0,7,1,11.1,0,23,12
Leonard Pope,9,77,0,1,0,25,2,22.2,0,24,13
Aaron Stecker,9,52,1,0,0,12,2,22.2,0,46,12
Courtney Taylor,9,98,0,1,0,26,4,44.4,0,30,25
David Thomas,9,93,0,0,0,18,5,55.6,0,44,17
James Thrash,9,81,1,1,0,29,3,33.3,0,19,21
Sam Aiken,8,101,0,1,1,43,5,62.5,0,79,11
Richard Angulo,8,63,0,0,0,17,1,12.5,0,23,11
Mike Cox,8,19,0,0,0,5,0,0,0,20,13
Tony Curtis,8,32,0,0,0,8,0,0,1,17,12
Madison Hedgecock,8,52,1,0,0,13,4,50,0,49,15
Ovie Mughelli,8,57,0,0,0,18,2,25,0,43,10
Legedu Naanee,8,64,0,0,0,18,4,50,0,32,11
John Owens,8,56,1,0,0,19,3,37.5,0,30,12
Jason Snelling,8,89,0,1,0,27,3,37.5,0,87,11
Jonathan Stewart,8,47,0,0,0,15,2,25,0,51,17
Todd Yoder,8,50,1,0,0,14,4,50,0,17,10
Brad Cottam,7,63,0,0,0,19,3,42.9,0,17,11
Daniel Fells,7,81,0,1,0,26,4,57.1,0,51,11
Will Franklin,7,83,0,1,1,42,3,42.9,0,31,17
Korey Hall,7,38,1,0,0,11,3,42.9,0,25,7
Lavelle Hawkins,7,68,0,0,0,19,5,71.4,0,19,12
Billy McMullen,7,124,0,2,0,34,4,57.1,1,21,18
Lorenzo Neal,7,35,0,0,0,13,2,28.6,0,55,15
Cadillac Williams,7,43,0,1,0,25,2,28.6,0,41,7
Anthony Becht,6,39,0,0,0,11,1,16.7,0,22,11
Lorenzo Booker,6,11,0,0,0,8,1,16.7,0,17,10
Jermichael Finley,6,74,1,2,0,35,3,50,0,19,12
Bubba Franks,6,47,0,1,0,25,2,33.3,0,26,12
Quinton Ganther,6,43,0,0,0,15,3,50,0,48,6
Brad Hoover,6,39,0,0,0,12,1,16.7,0,27,11
Tony Hunt,6,42,0,0,0,18,3,50,1,34,6
Brandon Jacobs,6,36,0,0,0,9,0,0,0,26,12
James Johnson,6,47,0,0,0,16,3,50,0,54,7
Dan Klecko,6,36,0,0,0,12,2,33.3,0,24,8
Jimmy Kleinsasser,6,92,0,2,0,34,5,83.3,0,46,13
Luke Lawton,6,30,0,0,0,12,3,50,0,32,11
Adrian Peterson,6,45,0,0,0,19,1,16.7,0,50,10
Lousaka Polite,6,24,0,0,0,9,1,16.7,0,24,8
Owen Schmitt,6,29,0,0,0,7,1,16.7,0,18,8
Derek Stanley,6,119,1,1,1,80,2,33.3,1,70,12
Limas Sweed,6,64,0,0,0,17,4,66.7,1,21,10
Michael Turner,6,41,0,0,0,18,2,33.3,0,36,9
Ahmad Bradshaw,5,42,1,0,0,18,2,40,0,50,6
Michael Bumpus,5,48,1,0,0,19,4,80,0,24,8
Nate Burleson,5,60,1,1,0,20,4,80,0,5,9
Carey Davis,5,27,0,0,0,14,1,20,1,26,6
Darnell Dinkins,5,41,1,1,0,22,1,20,0,20,11
Garrett Mills,5,65,0,1,0,23,3,60,0,37,11
Travis Minor,5,35,0,0,0,16,2,40,0,37,6
Laurent Robinson,5,52,0,1,0,23,3,60,0,27,6
Jeff Webb,5,46,0,0,0,15,3,60,0,5,13
LenDale White,5,16,0,0,0,7,1,20,1,17,10
Daniel Wilcox,5,19,2,0,0,8,2,40,0,6,7
Troy Williamson,5,30,1,0,0,10,2,40,0,4,13
Dominique Zeigler,5,97,0,3,0,31,2,40,0,45,8
Charles Ali,4,13,0,0,0,12,1,25,0,11,6
Aveion Cason,4,27,0,0,0,15,0,0,0,20,4
Tim Castille,4,11,0,0,0,5,0,0,0,12,4
Najeh Davenport,4,54,0,1,0,33,2,50,0,29,4
Craig Davis,4,59,0,1,0,20,4,100,0,37,7
Pierre Garcon,4,23,0,0,0,12,2,50,0,8,4
Will Heller,4,29,0,0,0,14,1,25,1,9,6
Darcy Johnson,4,46,2,1,0,26,4,100,0,3,6
John Kuhn,4,21,2,0,0,13,3,75,0,12,8
Mario Manningham,4,26,0,0,0,11,2,50,0,21,6
Moran Norris,4,16,0,0,0,6,0,0,0,17,7
Clifton Smith,4,24,0,0,0,13,1,25,1,5,5
Jameel Cook,3,24,0,0,0,12,2,66.7,0,15,5
Fred Davis,3,27,0,0,0,15,1,33.3,0,13,9
Heath Evans,3,59,0,1,0,28,3,100,0,49,4
Robert Ferguson,3,25,0,0,0,9,2,66.7,0,5,5
Nick Goings,3,1,0,0,0,3,0,0,0,4,3
BenJarvus Green-Ellis,3,37,0,1,0,20,3,100,0,34,6
Derek Hagan,3,51,0,1,0,20,3,100,0,6,6
Andre Hall,3,25,0,0,0,11,2,66.7,0,39,3
Ben Hartsock,3,26,0,0,0,17,1,33.3,0,13,6
Glenn Holt,3,26,1,0,0,10,2,66.7,0,0,11
Jacoby Jones,3,81,0,2,1,45,2,66.7,0,33,5
Zak Keasey,3,25,0,0,0,12,1,33.3,1,23,5
Malcolm Kelly,3,18,0,0,0,7,1,33.3,0,7,11
Brandon London,3,30,0,0,0,14,2,66.7,0,7,6
Kregg Lumpkin,3,22,0,0,0,12,1,33.3,0,22,3
Glenn Martinez,3,32,0,0,0,12,2,66.7,0,1,4
Sean McHugh,3,24,0,0,0,15,1,33.3,0,14,4
Ryan Moats,3,14,0,0,0,5,0,0,0,16,5
Willie Parker,3,13,0,0,0,5,0,0,0,18,10
Logan Payne,3,39,0,1,0,22,3,100,1,4,4
P.J. Pope,3,24,1,0,0,16,2,66.7,0,21,4
Sean Ryan,3,15,0,0,0,8,0,0,0,13,5
Chad Simpson,3,30,0,0,0,15,1,33.3,0,31,4
Maurice Stovall,3,25,0,0,0,9,1,33.3,1,3,8
Jacob Tamme,3,12,0,0,0,6,1,33.3,0,4,5
Jerame Tuman,3,41,0,0,0,18,1,33.3,0,11,3
Kenny Watson,3,4,0,0,0,3,0,0,0,3,10
Ernest Wilford,3,25,0,0,0,15,2,66.7,0,13,6
DeShawn Wynn,3,30,0,0,0,16,1,33.3,1,24,3
Selvin Young,3,16,0,0,0,8,0,0,0,19,8
Deon Anderson,2,7,1,0,0,6,1,50,0,4,3
Billy Bajema,2,34,0,1,0,29,1,50,0,12,4
Darian Barnes,2,34,0,1,0,25,1,50,1,33,3
Marc Bulger,2,17,0,0,0,11,0,0,0,0,2
Jesse Chatman,2,5,0,0,0,3,0,0,0,8,2
Daniel Coats,2,19,0,0,0,11,1,50,0,10,10
Casey Cramer,2,3,1,0,0,2,1,50,0,0,2
Josh Cribbs,2,18,1,0,0,17,2,100,0,13,7
Chris Davis,2,31,0,1,0,21,2,100,0,15,3
DeDe Dorsey,2,49,0,1,0,36,2,100,0,58,2
Jeff Dugan,2,12,0,0,0,9,1,50,0,14,2
Joey Haynos,2,22,1,0,0,19,1,50,1,0,4
Felix Jones,2,10,0,0,0,7,0,0,0,6,2
Kevin Jones,2,5,0,0,0,3,0,0,0,10,2
Mark Jones,2,32,0,0,0,19,2,100,0,3,3
Nate Lawrie,2,11,0,0,0,7,0,0,0,7,4
Michael Matthews,2,26,0,0,0,13,2,100,0,1,3
Corey McIntyre,2,-1,0,0,0,-1,0,0,0,3,3
Rashard Mendenhall,2,17,0,0,0,11,1,50,0,14,3
Montell Owens,2,17,0,0,0,10,1,50,0,8,3
Martin Rucker,2,17,0,0,0,9,2,100,0,0,6
Dantrell Savage,2,0,0,0,0,2,0,0,0,6,2
Matt Schobel,2,10,0,0,0,5,0,0,0,0,3
Terrelle Smith,2,24,0,0,0,18,1,50,0,15,6
Olaniyi Sobomehin,2,8,0,0,0,10,1,50,1,9,3
Stephen Spach,2,15,0,0,0,8,1,50,0,12,6
Isaiah Stanback,2,24,0,0,0,15,0,0,0,5,3
George Wrighster,2,35,0,1,0,27,1,50,0,18,3
Shaun Alexander,1,9,0,0,0,9,0,0,0,7,1
Dallas Baker,1,6,0,0,0,6,0,0,0,2,2
Lance Ball,1,5,0,0,0,5,0,0,0,8,1
Jackie Battle,1,-2,0,0,0,-2,0,0,0,1,1
Mike Bell,1,14,0,0,0,14,1,100,0,21,2
Drew Bennett,1,4,0,0,0,4,0,0,0,0,1
Michael Bennett,1,2,0,0,0,2,0,0,0,4,1
Levi Brown,1,4,0,0,0,4,0,0,0,14,1
Dan Campbell,1,21,0,1,0,21,1,100,0,8,1
Rock Cartwright,1,-7,0,0,0,-7,0,0,0,-1,1
Brian Clark,1,12,0,0,0,12,1,100,0,4,2
David Clowney,1,26,0,1,0,26,1,100,0,5,2
Jason Davis,1,12,0,0,0,12,1,100,0,8,3
Ryan Denney,1,19,1,0,0,19,1,100,0,9,1
Yamon Figurs,1,43,1,1,1,43,1,100,0,2,5
Ryan Fitzpatrick,1,-3,0,0,0,-3,0,0,0,3,1
Joe Flacco,1,43,0,1,1,43,1,100,0,17,1
Samkon Gado,1,-1,0,0,0,-1,0,0,0,1,1
David Garrard,1,-6,0,0,0,-6,0,0,0,0,1
Marques Hagans,1,7,0,0,0,7,1,100,0,10,2
Roy Hall,1,9,0,0,0,9,1,100,0,3,4
Mike Hart,1,18,0,0,0,18,1,100,1,15,1
Todd Herremans,1,1,1,0,0,1,1,100,0,0,1
Chad Jackson,1,19,0,0,0,19,1,100,0,20,1
Charlie Johnson,1,-2,0,0,0,-2,0,0,0,2,1
Edgar Jones,1,25,0,1,0,25,1,100,0,5,1
Pete Kendall,1,-9,0,0,0,-9,0,0,1,-2,1
Brandon Middleton,1,23,0,1,0,23,1,100,0,2,4
Buck Ortega,1,3,0,0,0,3,0,0,0,3,3
Alvin Pearman,1,23,1,1,0,23,1,100,0,2,1
Jason Rader,1,26,0,1,0,26,0,0,1,9,1
Tony Richardson,1,4,0,0,0,4,0,0,0,3,6
Ben Roethlisberger,1,-7,0,0,0,-7,0,0,0,0,1
Antrel Rolle,1,9,0,0,0,9,1,100,0,10,1
Allen Rossum,1,4,0,0,0,4,0,0,0,8,1
Gary Russell,1,-2,0,0,0,0,0,0,0,4,2
Steve Sanders,1,18,0,0,0,18,1,100,0,0,6
Jerome Simpson,1,2,0,0,0,2,0,0,0,3,3
Troy Smith,1,36,0,1,0,36,1,100,0,39,2
Craig Stevens,1,9,0,0,0,9,0,0,0,0,2
Thomas Tapeh,1,7,0,0,0,7,0,0,0,4,3
