Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
O.J. Simpson,1503,290,8,0,0,75,0,0,0
Walter Payton,1390,311,13,0,0,60,0,0,0
Delvin Williams,1203,248,7,0,0,80,0,0,0
Lydell Mitchell,1200,289,5,0,0,43,0,0,0
Lawrence McCutcheon,1168,291,9,0,0,40,0,0,0
Chuck Foreman,1155,278,13,0,0,46,0,0,0
Franco Harris,1128,289,14,0,0,30,0,0,0
Mike Thomas,1101,254,5,0,0,28,0,0,0
Rocky Bleier,1036,220,5,0,0,28,0,0,0
Mark van Eeghen,1012,233,3,0,0,21,0,0,0
Otis Armstrong,1008,247,5,0,0,31,0,0,0
Greg Pruitt,1000,209,4,0,0,64,0,0,0
Jim Otis,891,233,2,0,0,23,0,0,0
Dexter Bussey,858,196,3,0,0,46,0,0,0
Sam Cunningham,824,172,3,0,0,24,0,0,0
Rickey Young,802,162,4,0,0,46,0,0,0
Benny Malone,797,186,4,0,0,31,0,0,0
Wilbur Jackson,792,200,1,0,0,24,0,0,0
Doug Kotar,731,185,3,0,0,24,0,0,0
Clark Gaines,724,157,3,0,0,33,0,0,0
Don Calhoun,721,129,1,0,0,54,0,0,0
Andy Johnson,699,169,6,0,0,69,0,0,0
John Cappelletti,688,177,1,0,0,38,0,0,0
Ronnie Coleman,684,171,2,0,0,39,0,0,0
Boobie Clark,671,151,7,0,0,24,0,0,0
Lawrence Gaines,659,155,4,0,0,26,0,0,0
Chuck Muncie,659,149,2,0,0,51,0,0,0
Archie Griffin,625,138,3,0,0,77,0,0,0
Roland Harper,625,147,2,0,0,28,0,0,0
Cleo Miller,613,153,4,0,0,21,0,0,0
John Riggins,572,162,3,0,0,15,0,0,0
Tony Galbreath,570,136,7,0,0,74,0,0,0
Larry Csonka,569,160,4,0,0,13,0,0,0
Mike Hogan,561,123,0,0,0,32,0,0,0
Doug Dennison,542,153,6,0,0,14,0,0,0
MacArthur Lane,542,162,5,0,0,20,0,0,0
Fred Willis,542,148,2,0,0,44,0,0,0
Norm Bulaich,540,122,4,0,0,35,0,0,0
Terry Metcalf,537,134,3,0,0,36,0,0,0
Sherman Smith,537,119,4,0,0,53,0,0,0
Louis Carter,521,171,1,0,0,26,0,0,0
Clarence Davis,516,114,3,0,0,31,0,0,0
Jeff Kinney,482,117,1,0,0,22,0,0,0
Steve Jones,451,113,8,0,0,19,0,0,0
Robert Newhouse,450,116,3,0,0,24,0,0,0
Don Woods,450,126,3,0,0,24,0,0,0
Roosevelt Leaks,445,118,7,0,0,42,0,0,0
Willard Harrell,435,130,3,0,0,56,0,0,0
Bubba Bean,428,124,2,0,0,30,0,0,0
Scott Laidlaw,424,94,3,0,0,28,0,0,0
Steve Davis,418,94,3,0,0,26,0,0,0
John Brockington,406,117,2,0,0,29,0,0,0
Tom Sullivan,399,99,2,0,0,26,0,0,0
Steve Grogan,397,60,12,0,0,41,0,0,0
Brent McClanahan,382,130,4,0,0,19,0,0,0
Ed Podolak,371,88,5,0,0,22,0,0,0
Pete Banaszak,370,114,5,0,0,15,0,0,0
Larry Poole,356,78,1,0,0,26,0,0,0
Barty Smith,355,97,5,0,0,16,0,0,0
Jon Keyworth,349,122,3,0,0,13,0,0,0
Horace King,325,93,0,0,0,22,0,0,0
Haskel Stanback,324,95,3,0,0,30,0,0,0
Ed Williams,324,87,2,0,0,19,0,0,0
Woody Green,322,73,1,0,0,27,0,0,0
Sonny Collins,319,91,0,0,0,47,0,0,0
Mike Esposito,317,60,2,0,0,36,0,0,0
Tommy Reamon,314,103,4,0,0,14,0,0,0
Ed Marinaro,312,77,2,0,0,17,0,0,0
Calvin Hill,301,79,1,0,0,15,0,0,0
Wayne Morris,292,64,3,0,0,27,0,0,0
Dave Hampton,291,83,1,0,0,59,0,0,0
Eric Torkelson,289,88,2,0,0,15,0,0,0
Robert Miller,286,67,0,0,0,36,0,0,0
Lenvil Elliott,276,69,0,0,0,24,0,0,0
James McAlister,265,68,0,0,0,20,0,0,0
Michael Strachan,258,66,2,0,0,31,0,0,0
Mercury Morris,256,50,2,0,0,30,0,0,0
Herb Lusk,254,61,0,0,0,22,0,0,0
Don Testerman,246,67,1,0,0,16,0,0,0
Jim Zorn,246,52,4,0,0,19,0,0,0
Sam Scarber,236,61,1,0,0,14,0,0,0
Reggie Harrison,235,54,4,0,0,27,0,0,0
Greg Landry,234,43,1,0,0,28,0,0,0
Gordon Bell,233,67,2,0,0,26,0,0,0
Preston Pearson,233,68,1,0,0,21,0,0,0
Gary Marangi,230,39,2,0,0,21,0,0,0
Don McCauley,227,69,9,0,0,16,0,0,0
Marsh White,223,69,1,0,0,29,0,0,0
Carl Garrett,220,48,1,0,0,17,0,0,0
Ron Lee,220,41,1,0,0,69,0,0,0
Terry Bradshaw,219,31,3,0,0,17,0,0,0
Bert Jones,214,38,2,0,0,17,0,0,0
Charley Young,208,48,0,0,0,24,0,0,0
Rod Phillips,206,34,1,0,0,33,0,0,0
Stan Winfrey,205,52,1,0,0,13,0,0,0
Stan Fritts,200,47,3,0,0,13,0,0,0
Johnny Musso,200,57,4,0,0,11,0,0,0
Bo Matthews,199,46,3,0,0,42,0,0,0
Don Nottingham,185,63,3,0,0,13,0,0,0
Roger Staubach,184,43,3,0,0,18,0,0,0
Tony Davis,178,36,1,0,0,16,0,0,0
Ralph Nelson,173,52,1,0,0,25,0,0,0
Mike Boryla,166,29,2,0,0,22,0,0,0
Essex Johnson,166,47,1,0,0,27,0,0,0
Jess Phillips,164,24,1,0,0,46,0,0,0
Gary Davis,160,31,1,0,0,57,0,0,0
Jim Bertelsen,155,42,2,0,0,18,0,0,0
Woody Thompson,152,42,0,0,0,10,0,0,0
Louie Giammona,150,39,1,0,0,35,0,0,0
Sammy Johnson,150,41,2,0,0,18,0,0,0
Norris Weese,142,23,0,0,0,20,0,0,0
Mike Pruitt,138,52,0,0,0,18,0,0,0
Rod McNeill,135,27,0,0,0,17,0,0,0
Ken Anderson,134,31,1,0,0,25,0,0,0
Bill Olds,129,38,1,0,0,11,0,0,0
Alvin Maxson,120,34,1,0,0,16,0,0,0
Lonnie Perrin,118,37,2,0,0,14,0,0,0
Roland Hooks,116,25,0,0,0,24,0,0,0
Jerry Latin,115,25,1,0,0,26,0,0,0
Don Hardeman,114,32,1,0,0,21,0,0,0
Jim Kiick,114,31,1,0,0,19,0,0,0
Bob Griese,108,23,0,0,0,26,0,0,0
Charlie Davis,107,41,1,0,0,13,0,0,0
Richard Todd,107,28,1,0,0,22,0,0,0
Mike Kruczek,106,18,2,0,0,22,0,0,0
Hugh McKinnis,105,46,4,0,0,14,0,0,0
Parnell Dickinson,103,13,0,0,0,46,0,0,0
Henry Marshall,101,5,1,0,0,59,0,0,0
Ike Forte,100,25,1,0,0,26,0,0,0
Kermit Johnson,99,32,1,0,0,16,0,0,0
Joe Theismann,97,17,1,0,0,22,0,0,0
Larry Watkins,96,26,1,0,0,13,0,0,0
Jim Plunkett,95,19,0,0,0,12,0,0,0
Mike Adamle,93,33,0,0,0,12,0,0,0
Bobby Douglass,92,21,2,0,0,19,0,0,0
Bob Gresham,92,30,0,0,0,24,0,0,0
Jack Deloplaine,91,17,2,0,0,19,0,0,0
Mike Livingston,89,31,2,0,0,19,0,0,0
Pat Haden,84,25,4,0,0,16,0,0,0
Joe Ferguson,81,18,0,0,0,19,0,0,0
Steve Odom,78,4,0,0,0,28,0,0,0
James Harris,76,12,2,0,0,20,0,0,0
Paul Hofer,74,18,0,0,0,17,0,0,0
Billy Pritchett,74,14,1,0,0,16,0,0,0
Rich Caster,73,6,0,0,0,60,0,0,0
Andy Bolton,71,15,0,0,0,22,0,0,0
Brian Sipe,71,18,0,0,0,17,0,0,0
Rick Upchurch,71,6,1,0,0,25,0,0,0
Scott Bull,66,15,2,0,0,18,0,0,0
Dan Fouts,65,18,0,0,0,13,0,0,0
Vic Washington,65,22,0,0,0,10,0,0,0
Cullen Bryant,64,21,2,0,0,12,0,0,0
John Fuqua,63,15,1,0,0,12,0,0,0
Joe Reed,63,11,1,0,0,14,0,0,0
Jimmy DuBose,62,20,0,0,0,24,0,0,0
Joe Dawkins,61,31,1,0,0,7,0,0,0
Freddie Solomon,60,4,1,0,0,59,0,0,0
Bob Avellini,58,18,1,0,0,15,0,0,0
Larry Brown,56,20,0,0,0,11,0,0,0
Eddie Ray,56,24,0,0,0,7,0,0,0
Hubert Ginn,53,10,0,0,0,16,0,0,0
Steve Ramsey,51,13,0,0,0,15,0,0,0
Billy Joe DuPree,50,7,0,0,0,13,0,0,0
Carlos Brown,49,12,0,0,0,21,0,0,0
Craig Morton,48,15,0,0,0,10,0,0,0
Bobby Scott,48,12,1,0,0,13,0,0,0
Steve Spurrier,48,12,0,0,0,10,0,0,0
John Stallworth,47,0,1,0,0,47,0,0,0
Cliff Taylor,47,14,1,0,0,17,0,0,0
Tony Adams,46,5,0,0,0,21,0,0,0
Dan Pastorini,45,11,0,0,0,11,0,0,0
Darryl Stingley,45,8,0,0,0,27,0,0,0
Fran Tarkenton,45,27,1,0,0,20,0,0,0
Brian Duncan,44,11,0,0,0,11,0,0,0
Bobby Thompson,42,13,0,0,0,9,0,0,0
Glynn Harrison,41,16,0,0,0,7,0,0,0
Scott Hunter,41,14,1,0,0,16,0,0,0
Darnell Powell,40,11,0,0,0,20,0,0,0
Rick Engles,37,3,0,0,0,15,0,0,0
Ron Jessie,37,4,0,0,0,22,0,0,0
Mike Rae,37,10,1,0,0,12,0,0,0
Nat Moore,36,4,0,0,0,21,0,0,0
Riley Odoms,36,3,2,0,0,15,0,0,0
Terry Kunz,33,4,0,0,0,11,0,0,0
Reggie Rucker,30,2,0,0,0,27,0,0,0
Isaac Curtis,29,3,0,0,0,19,0,0,0
Bob Ferrell,28,9,1,0,0,11,0,0,0
Greg Buttle,26,1,0,0,0,26,0,0,0
Pat McNeil,26,8,0,0,0,7,0,0,0
Kim McQuilken,26,9,0,0,0,17,0,0,0
Mike Phipps,26,4,0,0,0,24,0,0,0
Mike Franckowiak,25,12,0,0,0,7,0,0,0
Randy Johnson,25,5,1,0,0,11,0,0,0
Mark Kellar,25,7,0,0,0,11,0,0,0
Charlie Smith,25,9,1,0,0,14,0,0,0
Frank Lewis,24,2,1,0,0,16,0,0,0
Bob Moore,23,2,0,0,0,22,0,0,0
Oliver Ross,23,13,0,0,0,11,0,0,0
Ken Burrough,22,3,0,0,0,12,0,0,0
Rick Jennings,22,10,0,0,0,10,0,0,0
Clint Longley,22,4,0,0,0,9,0,0,0
Kim Jones,21,6,0,0,0,10,0,0,0
Drew Pearson,20,2,0,0,0,11,0,0,0
