Player,FF,FR,FR TD
Morten Andersen,0,0,0
Kim Anderson,0,0,0
Larry Anderson,0,2,1
Ottis Anderson,0,0,0
Stuart Anderson,0,0,0
George Andrews,0,0,0
Hasson Arbubakrr,0,0,0
Adger Armstrong,0,0,0
Jim Arnold,0,0,0
Mike Augustyniak,0,0,0
Chris Bahr,0,0,0
Matt Bahr,0,0,0
Stacey Bailey,0,0,0
Bill Bain,0,0,0
Charles Baker,0,0,0
Jesse Baker,0,0,0
Ron Baker,0,0,0
Keith Baldwin,0,0,0
Chip Banks,0,1,0
Marion Barber,0,1,0
Mike Barber,0,0,0
Earnest Barnes,0,0,0
Jeff Barnes,0,0,0
Doug Barnett,0,1,0
Bill Barnett,0,0,0
Malcolm Barnwell,0,0,0
Brian Baschnagel,0,0,0
Pat Beach,0,0,0
Tom Beasley,0,2,0
Kurt Becker,0,0,0
Ed Beckman,0,0,0
Kevin Belcher,0,0,0
Rocky Belk,0,0,0
Mark Bell,0,0,0
Mike Bell,0,1,0
Ricky Bell,0,0,0
Theo Bell,0,0,0
Dan Benish,0,0,0
Barry Bennett,0,0,0
Woody Bennett,0,0,0
Charles Benson,0,0,0
Rick Berns,0,0,0
Rufus Bess,0,0,0
Don Bessillieu,0,0,0
Elvin Bethea,0,0,0
Craig Bingham,0,0,0
Gregg Bingham,0,2,0
Guy Bingham,0,0,0
Keith Bishop,0,0,0
Glenn Blackwood,0,4,0
Lyle Blackwood,0,0,0
Stan Blinka,0,0,0
Mel Blount,0,1,1
Mark Bortz,0,0,0
Jeff Bostic,0,2,0
Joe Bostic,0,1,0
Keith Bostic,0,0,0
Emil Boures,0,0,0
Charles Bowser,0,0,0
Walt Bowyer,0,1,0
Jerry Boyarsky,0,0,0
Greg Boyd,0,0,0
Jerome Boyd,0,0,0
Carlos Bradley,0,1,0
Mark Brammer,0,0,0
Gene Branton,0,0,0
Larry Braziel,0,0,0
Jim Breech,0,0,0
Hoby Brenner,0,0,0
Bob Breunig,0,1,0
Pete Brock,0,0,0
Stan Brock,0,0,0
James Brooks,0,0,0
Perry Brooks,0,0,0
Clay Brown,0,0,0
Curtis Brown,0,0,0
Greg Brown,0,0,0
Robert Brown,0,0,0
Rush Brown,0,1,0
Steve Brown,0,0,0
Theotis Brown,0,0,0
Ted Brown,0,0,0
Dave Browning,0,0,0
Scott Brunner,0,0,0
Billy Bryan,0,0,0
Steve Bryant,0,0,0
Trent Bryant,0,0,0
Warren Bryant,0,0,0
Cullen Bryant,0,0,0
Gary Burley,0,0,0
Clinton Burrell,0,1,0
James Burroughs,0,1,0
Jim Burt,0,1,0
Blair Bush,0,0,0
Steve Busick,0,0,0
Dexter Bussey,0,0,0
Darryl Byrd,0,0,0
Gill Byrd,0,0,0
Brian Cabral,0,0,0
Lynn Cain,0,0,0
Tony Caldwell,0,1,0
Darryl Caldwell,0,1,0
Rich Camarillo,0,0,0
Glenn Cameron,0,1,0
Reggie Camp,0,0,0
Earl Campbell,0,0,0
Gary Campbell,0,0,0
John Cannon,0,1,0
Bill Capece,0,0,0
Wayne Capers,0,0,0
Brian Carpenter,0,0,0
Carlos Carson,0,0,0
David Carter,0,0,0
Gerald Carter,0,0,0
Dale Carver,0,0,0
Mel Carver,0,0,0
Dave Casper,0,0,0
Jeremiah Castille,0,0,0
Greg Cater,0,0,0
James Caver,0,0,0
Jeff Chadwick,0,0,0
Wes Chandler,0,0,0
Mike Charles,0,1,0
Barney Chavous,0,1,1
Todd Christensen,0,0,0
Bruce Clark,0,1,0
Dwight Clark,0,0,0
Jessie Clark,0,0,0
Kelvin Clark,0,0,0
Mario Clark,0,0,0
Randy Clark,0,0,0
Raymond Clayborn,0,0,0
Mark Clayton,0,0,0
Dextor Clinkscale,0,4,0
Ken Coffey,0,1,0
Paul Coffman,0,0,0
Greg Coleman,0,0,0
Tim Collier,0,0,0
Tony Collins,0,0,0
Kirk Collins,0,0,0
Jim Collins,0,1,0
Neal Colzie,0,1,0
Darren Comeaux,0,0,0
Charles Cook,0,0,0
Tom Coombs,0,0,0
Earl Cooper,0,0,0
Bill Cowher,0,1,0
Arthur Cox,0,0,0
Joe Cribbs,0,0,0
Pete Cronan,0,0,0
Ron Crosby,0,1,0
Justin Cross,0,1,0
Randy Cross,0,0,0
Mike Curcio,0,0,0
August Curley,0,0,0
Willie Curran,0,0,0
Bill Currier,0,0,0
Isaac Curtis,0,0,0
Joe Danelo,0,0,0
Calvin Daniels,0,1,0
Byron Darby,0,0,0
Bruce Davis,0,0,0
James Davis,0,1,0
Jeff Davis,0,0,0
Johnny Davis,0,0,0
Mike Davis,0,2,0
Paul Davis,0,0,0
Russell Davis,0,0,0
Mike Dawson,0,0,0
Vernon Dean,0,3,1
Jeff Delaney,0,1,0
Mike Dennis,0,0,0
Rick Dennison,0,0,0
Richard Dent,0,0,0
Dennis DeVaughn,0,0,0
Clint Didier,0,0,0
Doug Dieken,0,0,0
Chris Dieterich,0,0,0
Tom Dinkel,0,2,0
Hanford Dixon,0,0,0
Rich Dixon,0,0,0
Steve Doig,0,0,0
Paul Dombroski,0,0,0
Dan Doornink,0,0,0
Keith Dorney,0,0,0
Michael Downs,0,2,1
Dave Drechsler,0,0,0
Chris Dressel,0,0,0
Kenny Duckett,0,0,0
Bobby Duckworth,0,0,0
Mark Duda,0,2,0
Don Dufek,0,0,0
Joe Dufek,0,0,0
Dan Dufour,0,0,0
Craig Dunaway,0,0,0
Pat Dunsmore,0,0,0
Mark Duper,0,0,0
Myron Dupree,0,0,0
Floyd Eddings,0,0,0
Brad Edelman,0,0,0
Eddie Edwards,0,1,0
Herman Edwards,0,0,0
Ron Egloff,0,0,0
Chuck Ehin,0,0,0
Carl Ekern,0,2,0
Jim Eliopulos,0,1,0
Bill Elko,0,1,0
Henry Ellard,0,0,0
Riki Ellison,0,0,0
Larry Evans,0,0,0
Reggie Evans,0,0,0
Mike Fanning,0,0,0
Sean Farrell,0,0,0
Grant Feasel,0,0,0
Ron Fellows,0,1,0
Gary Fencik,0,1,0
Keith Ferguson,0,2,0
Vince Ferragamo,0,0,0
Ron Ferrari,0,0,0
Jeff Fisher,0,0,0
Larry Flowers,0,0,0
Steve Foley,0,1,0
Chris Foote,0,0,0
Jerome Foster,0,0,0
Roy Foster,0,0,0
Elbert Foules,0,0,0
Dan Fouts,0,1,0
Amos Fowler,0,0,0
Dennis Fowlkes,0,2,0
Tim Fox,0,0,0
Doug France,0,0,0
Byron Franklin,0,0,0
Elvis Franks,0,1,0
Guy Frazier,0,0,0
Leslie Frazier,0,1,0
Andy Frederick,0,0,0
David Frye,0,2,0
Blane Gaison,0,1,1
Hokie Gajan,0,0,0
David Galloway,0,1,0
Eddie Garcia,0,0,0
Alvin Garrett,0,0,0
Gregg Garrity,0,0,0
Mark Gastineau,0,2,1
Willie Gault,0,0,0
Dennis Gentry,0,0,0
Charlie Getty,0,0,0
Ralph Giacomarro,0,0,0
Jimmie Giles,0,0,0
Andrew Gissinger,0,0,0
Bob Glazebrook,0,1,0
Tim Golden,0,1,0
Eugene Goodlow,0,0,0
John Goodman,0,0,0
William Graham,0,3,0
Otis Grant,0,0,0
Earnest Gray,0,0,0
Johnnie Gray,0,0,0
Boyce Green,0,0,0
Gary Green,0,2,0
Roy Green,0,0,0
Ken Greene,0,1,0
Bob Gregor,0,0,0
James Griffin,0,0,0
Jeff Griffin,0,0,0
Ray Griffin,0,1,0
Anthony Griggs,0,0,0
Russ Grimm,0,0,0
Steve Grogan,0,0,0
Elois Grooms,0,1,1
Al Gross,0,1,0
Jeff Groth,0,0,0
Rusty Guilbeau,0,0,0
Mike Guman,0,0,0
Ray Guy,0,0,0
Michael Haddix,0,0,0
Ali Haji-Sheikh,0,0,0
Alvin Hall,0,2,0
Dino Hall,0,0,0
Bob Hamm,0,0,0
Dan Hampton,0,0,0
Anthony Hancock,0,0,0
Mike Harden,0,2,0
Bruce Hardy,0,0,0
Mike Harmon,0,0,0
John Harper,0,0,0
Dennis Harrah,0,0,0
James Harrell,0,0,0
Willard Harrell,0,0,0
Perry Harrington,0,0,0
Al Harris,0,2,0
Duriel Harris,0,0,0
Eric Harris,0,0,0
John Harris,0,3,0
Marshall Harris,0,0,0
M.L. Harris,0,0,0
Bob Harris,0,0,0
Carter Hartwig,0,2,0
John Harty,0,0,0
Maurice Harvey,0,0,0
Jim Haslett,0,0,0
Derrick Hatchett,0,0,0
Steve Haworth,0,0,0
Greg Hawthorne,0,0,0
Jeff Hayes,0,0,0
Lester Hayes,0,0,0
Louis Haynes,0,1,0
Mark Haynes,0,2,0
Mike Haynes,0,0,0
Andy Headen,0,0,0
Victor Heflin,0,0,0
Vince Heflin,0,0,0
Mike Hegman,0,1,1
Reuben Henderson,0,0,0
Luther Henson,0,0,0
Matt Hernandez,0,0,0
Mark Hicks,0,0,0
Jay Hilgenberg,0,0,0
Eddie Hill,0,0,0
Greg Hill,0,0,0
Kenny Hill,0,0,0
Kent Hill,0,0,0
Tony Hill,0,0,0
Rod Hill,0,1,0
Bryan Hinkle,0,1,0
Randy Holloway,0,1,0
Rodney Holman,0,0,0
Tom Holmoe,0,1,0
Pete Holohan,0,0,0
Mike Holston,0,1,0
Harry Holt,0,0,0
Estus Hood,0,0,0
Melvin Hoover,0,0,0
Ray Horton,0,0,0
Jim Hough,0,0,0
Kevin House,0,0,0
Tom Howard,0,0,0
Harlan Huckleby,0,0,0
Dave Huffman,0,1,0
Byron Hunt,0,0,0
Monty Hunter,0,0,0
Tony Hunter,0,0,0
Bill Hurley,0,1,0
Anthony Hutchison,0,0,0
Bruce Huther,0,0,0
Brian Ingram,0,0,0
Darrell Irvin,0,0,0
Tim Irwin,0,0,0
Billy Jackson,0,0,0
Earnest Jackson,0,0,0
Harold Jackson,0,0,0
Michael Jackson,0,1,0
Monte Jackson,0,0,0
Rickey Jackson,0,2,0
Bobby Jackson,0,0,0
Robert Jackson,0,0,0
Roger Jackson,0,0,0
Terry Jackson,0,1,1
Joe Jacoby,0,0,0
Van Jakes,0,0,0
Roland James,0,3,0
Ron Jaworski,0,0,0
Jim Jeffcoat,0,0,0
John Jefferson,0,0,0
Ken Jenkins,0,0,0
Dave Jennings,0,0,0
Derrick Jensen,0,0,0
Jim Jodat,0,1,0
Paul Johns,0,0,0
Bobby Johnson,0,0,0
Cecil Johnson,0,0,0
Charlie Johnson,0,1,1
Charles Johnson,0,0,0
Dan Johnson,0,0,0
Dennis Johnson,0,0,0
Eddie Johnson,0,0,0
Gregg Johnson,0,0,0
Henry Johnson,0,0,0
Johnnie Johnson,0,4,0
Lawrence Johnson,0,0,0
Norm Johnson,0,0,0
Pete Johnson,0,0,0
Ron Johnson,0,1,0
Billy Johnson,0,0,0
Charlie Joiner,0,0,0
Tim Joiner,0,0,0
Mike Jolly,0,0,0
A.J. Jones,0,0,0
Ricky Jones,0,0,0
Earl Jones,0,1,0
Gordon Jones,0,0,0
James Jones,0,0,0
Lam Jones,0,0,0
Leroy Jones,0,1,0
Mike Jones,0,0,0
Bobby Jones,0,0,0
Terry Jones,0,0,0
Curtis Jordan,0,2,0
Steve Jordan,0,0,0
Ed Judie,0,2,0
E.J. Junior,0,1,0
Trey Junkin,0,0,0
Kerry Justin,0,0,0
Vyto Kab,0,0,0
Mark Kafentzis,0,0,0
Rick Kane,0,0,0
Rich Karlis,0,0,0
Kani Kauahi,0,0,0
Bill Kay,0,0,0
Louie Kelcher,0,0,0
Brian Kelley,0,2,0
Bobby Kemp,0,1,0
Mike Kenn,0,0,0
Mike Kerrigan,0,0,0
Tyrone Keys,0,0,0
Dave Kilson,0,3,1
Bruce Kimball,0,0,0
Terry Kinard,0,1,0
Angelo King,0,0,0
Horace King,0,0,0
Kenny King,0,0,0
Linden King,0,2,0
Reggie Kinlaw,0,0,0
Larry Kinnebrew,0,0,0
Joe Klecko,0,1,0
Rocky Klever,0,0,0
Dave Klug,0,0,0
Bob Kohrs,0,1,0
Steve Korte,0,0,0
Mike Kozlowski,0,0,0
Barry Krauss,0,2,0
Rich Kraynak,0,0,0
Steve Kreider,0,0,0
Dave Krieg,0,0,0
Tim Krumrie,0,1,0
Pete Kugler,0,0,0
Rod Kush,0,0,0
Sandy LaBeaux,0,0,0
Bruce Laird,0,0,0
Dave Lapham,0,0,0
Myron Lapka,0,0,0
Steve Largent,0,0,0
Al Latimer,0,0,0
Don Latimer,0,0,0
Jim Laughlin,0,0,0
Henry Lawrence,0,0,0
Jim LeClair,0,0,0
Terry LeCount,0,0,0
Keith Lee,0,1,0
Larry Lee,0,0,0
Mark Lee,0,1,0
Ronnie Lee,0,0,0
Jim Leonard,0,0,0
Dave Levenick,0,0,0
Albert Lewis,0,2,0
Cliff Lewis,0,0,0
Frank Lewis,0,0,0
Gary Lewis,0,0,0
Kenny Lewis,0,0,0
Leo Lewis,0,0,0
Tim Lewis,0,0,0
Todd Liebenstein,0,2,0
Dave Lindstrom,0,0,0
Adam Lingner,0,0,0
David Little,0,0,0
James Lofton,0,0,0
Randy Logan,0,1,0
Ronnie Lott,0,1,0
Randy Love,0,0,0
Woodrow Lowe,0,1,0
Nick Lowery,0,0,0
Quentin Lowry,0,0,0
Oliver Luck,0,0,0
Mick Luckhurst,0,0,0
Dave Lutz,0,0,0
Johnny Lynn,0,0,0
Rob Lytle,0,0,0
Don Macek,0,0,0
Cedric Mack,0,0,0
Steve Maidlow,0,0,0
Mark Malone,0,0,0
Archie Manning,0,0,0
Ken Margerum,0,0,0
Frank Marion,0,0,0
Fred Marion,0,0,0
Henry Marshall,0,0,0
Leonard Marshall,0,0,0
Chris Martin,0,0,0
Doug Martin,0,2,0
George Martin,0,0,0
Mike Martin,0,0,0
Robbie Martin,0,0,0
Mickey Marvin,0,0,0
Allama Matthews,0,0,0
Rich Mauti,0,0,0
Stafford Mays,0,1,0
Ken McAlister,0,0,0
Reese McCall,0,0,0
Mike McCloskey,0,0,0
Mike McCoy,0,0,0
Sam McCullum,0,0,0
LeCharls McDaniel,0,0,0
Mardye McDole,0,0,0
Paul McDonald,0,0,0
Vann McElroy,0,3,0
Eddie McGill,0,0,0
Larry McGrew,0,1,0
Curtis McGriff,0,0,0
Odis McKinney,0,0,0
Dennis McKinnon,0,0,0
Dennis McKnight,0,0,0
Joe McLaughlin,0,0,0
Scott McLean,0,0,0
Freeman McNeil,0,0,0
Bruce McNorton,0,0,0
Miles McPherson,0,0,0
Mike Meade,0,0,0
Darryl Meadows,0,0,0
Karl Mecklenburg,0,0,0
Lance Mehl,0,1,0
Greg Meisner,0,0,0
Guido Merkens,0,0,0
Mark Merrill,0,0,0
Casey Merrill,0,0,0
Sam Merriman,0,0,0
Mike Merriweather,0,0,0
Terdell Middleton,0,0,0
Matt Millen,0,0,0
Junior Miller,0,0,0
Dean Miraldi,0,0,0
John Misko,0,0,0
John Mistler,0,0,0
Stump Mitchell,0,0,0
Carl Monroe,0,0,0
Joe Montana,0,0,0
Blanchard Montgomery,0,0,0
Cleo Montgomery,0,0,0
Jeff Moore,0,0,0
Nat Moore,0,0,0
Emery Moorehead,0,0,0
Stanley Morgan,0,0,0
Larry Moriarty,0,1,0
Tom Morris,0,1,0
Guy Morriss,0,0,0
Michael Morton,0,0,0
Martin Moss,0,0,0
Gary Moten,0,0,0
Paul Moyer,0,3,0
Calvin Muhammad,0,0,0
Davlin Mullen,0,0,0
Mike Munchak,0,0,0
Chuck Muncie,0,0,0
Mark Murphy,0,1,0
Wilbur Myers,0,0,0
Jesse Myles,0,0,0
Rob Nairne,0,0,0
Renaldo Nehemiah,0,0,0
Kenny Neil,0,0,0
Bill Neill,0,0,0
Chuck Nelson,0,1,0
Darrin Nelson,0,0,0
Derrie Nelson,0,0,0
Ed Nelson,0,0,0
Lee Nelson,0,4,1
Timmy Newsome,0,0,0
Vince Newsome,0,0,0
Mark Nichols,0,0,0
Scott Nicolas,0,0,0
Keith Nord,0,0,0
Joe Norman,0,0,0
Ulysses Norris,0,0,0
Jim Obradovich,0,0,0
Cliff Odom,0,0,0
Henry Odom,0,0,0
Neil O'Donoghue,0,1,0
Hubie Oliver,0,0,0
Dwayne O'Steen,0,0,0
David Overstreet,0,0,0
Dennis Owens,0,1,0
Gary Padjen,0,1,0
Stephone Paige,0,0,0
Bubba Paris,0,0,0
Ervin Parker,0,0,0
Chet Parlavecchio,0,0,0
Rick Parros,0,0,0
Darrell Pattillo,0,0,0
Whitney Paul,0,0,0
Walter Payton,0,0,0
Drew Pearson,0,0,0
Scott Pelluer,0,0,0
George Peoples,0,0,0
Benny Perrin,0,1,1
Rod Perry,0,1,0
Vernon Perry,0,0,0
Kurt Petersen,0,0,0
Irvin Phillips,0,0,0
Bill Pickel,0,1,0
Jim Pietrzak,0,0,0
Danny Pittman,0,0,0
Johnnie Poe,0,2,0
Nathan Poole,0,1,0
Ricky Porter,0,0,0
Tracy Porter,0,0,0
Steve Potter,0,0,0
Phil Pozderac,0,0,0
Dean Prater,0,1,0
Guy Prather,0,0,0
Ray Preston,0,0,0
Dave Preston,0,0,0
Luke Prestridge,0,0,0
Andrew Provence,0,1,0
Tom Rafferty,0,0,0
Dan Rains,0,1,0
Chuck Ramsey,0,0,0
Eason Ramson,0,0,0
Tate Randle,0,0,0
Darrol Ray,0,1,0
Rick Razzano,0,1,0
Glen Redd,0,0,0
Barry Redden,0,0,0
Beasley Reece,0,3,0
Mike Reinfeldt,0,2,0
Ed Reynolds,0,1,0
Jack Reynolds,0,2,0
Benny Ricardo,0,0,0
Al Richardson,0,0,0
Mike Richardson,0,2,0
Lawrence Ricks,0,0,0
Robb Riddick,0,0,0
Gerald Riggs,0,0,0
Bill Ring,0,1,0
Jim Ritcher,0,0,0
Gabe Rivera,0,0,0
John Rodgers,0,0,0
Doug Rogers,0,0,0
George Rogers,0,0,0
Jimmy Rogers,0,1,0
Jeff Rohrer,0,0,0
Mark Roopenian,0,0,0
Durwood Roquemore,0,0,0
Joe Rose,0,0,0
Larry Rubens,0,1,0
Bob Rush,0,0,0
Jim Ryan,0,1,0
Pat Ryan,0,0,0
Jay Saldi,0,0,0
Harvey Salem,0,0,0
Jerome Sally,0,1,0
Clint Sampson,0,0,0
Gene Sanders,0,0,0
Rick Sanford,0,1,0
Jesse Sapolu,0,0,0
John Sawyer,0,0,0
Terry Schmidt,0,0,0
George Schmitt,0,1,0
Ken Schroy,0,1,0
Jeff Schuh,0,0,0
John Sciarra,0,0,0
Carlos Scott,0,0,0
Clarence Scott,0,0,0
Lindsay Scott,0,0,0
Randy Scott,0,0,0
Willie Scott,0,0,0
Robin Sendlein,0,0,0
Rafael Septien,0,0,0
Craig Shaffer,0,0,0
Luis Sharpe,0,0,0
Joe Shearin,0,0,0
Donnie Shell,0,1,0
Tim Sherwin,0,0,0
Billy Shields,0,0,0
Sanders Shiver,0,0,0
Mickey Shuler,0,0,0
Mike Shumann,0,0,0
Eric Sievers,0,0,0
Cleo Simmons,0,0,0
Jeff Simmons,0,0,0
John Simmons,0,0,0
Bob Simmons,0,0,0
Ron Simpkins,0,1,0
Keith Simpson,0,2,0
Billy Sims,0,0,0
Kenneth Sims,0,0,0
Brian Sipe,0,0,0
Paul Skansi,0,0,0
Daryle Skaugstad,0,0,0
Mark Slater,0,0,0
Gerald Small,0,0,0
Don Smerek,0,0,0
Fred Smerlas,0,0,0
Billy Ray Smith Jr.,0,1,0
Doug Smith,0,0,0
Dennis Smith,0,0,0
Don Smith,0,0,0
J.T. Smith,0,0,0
Johnny Ray Smith,0,1,0
Leonard Smith,0,0,0
Sherman Smith,0,0,0
Tim Smith,0,0,0
Wayne Smith,0,1,0
Brian Sochia,0,0,0
Robert Sowell,0,0,0
Gary Spani,0,1,0
Ron Spears,0,0,0
Danny Spradlin,0,1,0
Kirk Springs,0,0,0
Jack Squirek,0,0,0
Rich Stachowski,0,0,0
Dave Stalls,0,2,0
Stephen Starring,0,0,0
Al Steinfeld,0,0,0
Greg Stemrick,0,0,0
Mike Stensrud,0,1,0
Dwight Stephenson,0,0,0
Dave Stief,0,0,0
Tim Stracka,0,0,0
Thomas Strauthers,0,0,0
Rich Strenger,0,0,0
Jim Stuckey,0,0,0
Scott Studwell,0,1,0
John Swain,0,0,0
Dennis Swilley,0,0,0
Mosi Tatupu,0,1,0
Terry Tautolo,0,0,0
Hosea Taylor,0,0,0
Jim Bob Taylor,0,0,0
Malcolm Taylor,0,0,0
Willie Teal,0,3,0
R.C. Thielemann,0,1,0
Calvin Thomas,0,0,0
Ken Thomas,0,0,0
Norris Thomas,0,0,0
Rodell Thomas,0,1,0
Zach Thomas,0,0,0
Jack Thompson,0,0,0
Donnell Thompson,0,0,0
Leonard Thompson,0,0,0
Robert Thompson,0,2,0
Ted Thompson,0,0,0
Cliff Thrift,0,0,0
John Tice,0,1,0
Mike Tice,0,1,0
Emmett Tilley,0,0,0
Pat Tilley,0,0,0
Richard Todd,0,0,0
Loren Toews,0,0,0
Marco Tongue,0,0,0
Steve Trimble,0,0,0
John Tuggle,0,0,0
Willie Tullis,0,0,0
John Turner,0,2,0
Richard Turner,0,0,0
Tom Turnure,0,0,0
Tom Tutson,0,0,0
Wendell Tyler,0,0,0
Rich Umphrey,0,0,0
Rick Upchurch,0,0,0
Mark van Eeghen,0,0,0
Brad Van Pelt,0,0,0
Scott Virkus,0,0,0
Henry Waechter,0,0,0
Dan Wagoner,0,0,0
