Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Timothy Wright,54,571,5,5,0,36,30,55.6,0,138,76
Joique Bell,53,547,0,7,0,37,22,41.5,0,568,68
Scott Chandler,53,655,2,10,0,33,26,49.1,1,284,81
Dexter McCluster,53,511,2,5,1,43,28,52.8,0,270,81
DeMarco Murray,53,350,1,1,0,22,18,34,1,394,66
Vernon Davis,52,850,13,16,4,64,35,67.3,1,280,84
Coby Fleener,52,608,4,7,2,44,32,61.5,1,260,88
DeAndre Hopkins,52,802,2,12,2,66,38,73.1,1,188,93
Steve Johnson,52,597,3,6,1,45,33,63.5,1,226,100
LeSean McCoy,52,539,2,8,3,70,23,44.2,0,623,65
Jacquizz Rodgers,52,341,2,1,0,22,12,23.1,1,393,62
Jared Cook,51,671,5,9,1,47,34,66.7,1,273,83
Marvin Jones,51,712,10,10,2,45,36,70.6,0,232,80
Ace Sanders,51,484,1,8,1,51,22,43.1,0,291,85
Doug Baldwin,50,778,5,14,3,52,36,72,0,249,73
Jarrett Boykin,49,681,3,10,2,52,34,69.4,0,261,82
Marlon Brown,49,524,7,6,1,59,29,59.2,0,246,81
Garrett Graham,49,545,5,8,1,42,26,53.1,2,216,88
Brandon LaFell,49,627,5,5,1,79,31,63.3,1,276,88
Chris Ogbonnaya,48,343,2,0,0,17,15,31.2,1,295,75
Jerome Simpson,48,726,1,12,3,51,35,72.9,1,196,102
Riley Cooper,47,835,8,13,6,63,33,70.2,0,243,84
Fred Jackson,47,387,1,4,0,37,16,34,1,428,68
Brandon Myers,47,522,4,9,0,27,28,59.6,0,182,73
Eddie Royal,47,631,8,12,1,54,33,70.2,0,363,67
Mohamed Sanu,47,455,2,4,0,32,28,59.6,1,253,78
Shane Vereen,47,427,3,2,1,50,25,53.2,0,297,69
Jerricho Cotchery,46,602,10,9,0,36,36,78.3,0,230,76
Jermaine Gresham,46,458,4,6,0,30,24,52.2,3,277,66
Denarius Moore,46,695,5,9,1,73,36,78.3,0,263,86
Le'Veon Bell,45,399,0,5,1,43,13,28.9,0,451,66
Cordarrelle Patterson,45,469,4,7,1,79,19,42.2,0,293,78
Jordan Reed,45,499,3,3,0,38,30,66.7,0,252,59
Terrance Williams,44,736,5,12,3,82,31,70.4,1,219,74
Maurice Jones-Drew,43,314,0,0,0,17,13,30.2,0,337,59
Jeremy Kerley,43,523,3,7,0,26,30,69.8,0,186,72
Andre Roberts,43,471,2,3,0,34,22,51.2,0,124,76
Davone Bess,42,362,2,1,0,20,23,54.8,0,148,86
Chris Johnson,42,345,4,4,2,66,10,23.8,1,401,52
Santana Moss,42,452,2,2,0,28,28,66.7,1,183,80
Vincent Brown,41,472,1,3,1,51,28,68.3,0,97,69
Julio Jones,41,580,2,9,3,81,25,61,2,262,60
Greg Little,41,465,2,4,3,47,22,53.7,0,190,99
Rishard Matthews,41,448,2,7,0,29,26,63.4,0,180,64
Brandon Pettigrew,41,416,2,5,0,31,19,46.3,1,197,64
Rueben Randle,41,611,6,16,0,37,28,68.3,1,211,80
Tavon Austin,40,418,4,5,2,81,17,42.5,1,232,69
Donnie Avery,40,596,2,10,3,51,25,62.5,1,201,72
Robert Woods,40,587,3,9,2,57,26,65,0,115,86
Cole Beasley,39,368,2,2,0,23,20,51.3,1,193,55
Nate Burleson,39,461,1,8,2,47,23,59,1,222,53
Tyler Eifert,39,445,2,5,2,61,19,48.7,0,239,59
Andre Ellington,39,371,1,3,0,38,21,53.8,0,274,57
Rob Gronkowski,39,592,4,10,1,50,31,79.5,0,213,67
Rob Housler,39,454,1,7,0,31,22,56.4,1,206,57
Jason Avant,38,447,2,9,0,31,23,60.5,1,88,76
Kris Durham,38,490,2,7,1,40,25,65.8,1,143,86
Austin Pettis,38,399,4,4,0,31,25,65.8,0,118,63
Mychal Rivera,38,407,4,5,0,37,25,65.8,0,110,60
Reggie Wayne,38,503,2,8,0,35,28,73.7,0,171,58
Aaron Dobson,37,519,4,6,2,81,25,67.6,1,205,74
Jacoby Jones,37,455,2,5,1,66,21,56.8,0,112,66
Lance Moore,37,457,2,5,1,44,26,70.3,0,67,54
Zach Ertz,36,469,4,8,0,38,25,69.4,0,169,56
Ted Ginn,36,556,5,10,2,47,24,66.7,0,229,68
Rashad Jennings,36,292,0,2,0,24,12,33.3,0,325,47
Marshawn Lynch,36,316,2,5,1,55,12,33.3,1,289,44
David Nelson,36,423,2,5,0,31,20,55.6,0,110,60
Bilal Powell,36,272,0,3,0,36,13,36.1,0,326,57
Eddie Lacy,35,257,0,3,0,34,12,34.3,0,321,44
Trent Richardson,35,316,1,3,0,24,15,42.9,0,319,52
Chris Givens,34,569,0,13,1,47,27,79.4,1,264,83
Ben Tate,34,140,0,0,0,10,1,2.9,1,171,51
Steven Jackson,33,191,1,1,0,25,10,30.3,0,211,49
Zach Miller,33,387,5,3,1,60,18,54.6,0,152,56
C.J. Spiller,33,185,0,2,0,27,5,15.2,0,234,40
Earl Bennett,32,243,4,0,0,17,13,40.6,0,70,44
Mike Brown,32,446,2,6,1,43,20,62.5,2,174,57
John Carlson,32,344,1,5,0,30,19,59.4,0,169,48
Brent Celek,32,502,6,13,1,42,22,68.8,1,299,50
Lance Kendricks,32,258,4,1,0,21,16,50,0,112,46
Andrew Quarless,32,312,2,3,0,22,18,56.2,0,141,54
Marcel Reece,32,331,2,4,1,45,12,37.5,0,237,54
Kenny Stills,32,641,5,7,5,76,24,75,0,198,51
Kenbrell Thompkins,32,466,4,8,1,49,21,65.6,0,142,70
Dallas Clark,31,343,3,4,1,45,19,61.3,0,169,52
Randall Cobb,31,433,4,6,1,48,18,58.1,0,189,46
Roy Helu,31,251,0,2,0,28,9,29,1,190,42
Kellen Winslow,31,388,2,4,0,34,20,64.5,0,129,47
Brandon Gibson,30,326,3,3,1,46,19,63.3,0,133,44
Leonard Hankerson,30,375,3,5,0,29,21,70,0,137,48
Kyle Rudolph,30,313,3,6,0,31,12,40,0,123,46
Justin Blackmon,29,415,1,4,1,67,17,58.6,0,221,48
Darrius Heyward-Bey,29,309,1,2,0,27,16,55.2,0,140,62
Jerrel Jernigan,29,329,2,3,0,30,16,55.2,0,130,44
Brian Leonard,29,179,0,0,0,19,9,31,0,161,39
Adrian Peterson,29,171,1,1,0,22,11,37.9,2,171,39
Jason Snelling,29,216,3,2,0,34,11,37.9,0,217,34
Logan Paulsen,28,267,3,2,0,33,11,39.3,2,96,51
Donald Brown,27,214,2,3,0,33,10,37,0,240,35
Mike Tolbert,27,184,2,0,0,18,10,37,0,208,32
Jeff Cumberland,26,398,4,7,1,47,15,57.7,0,171,40
Jim Dray,26,215,2,0,0,18,13,50,1,100,33
Ryan Mathews,26,189,1,0,0,17,9,34.6,0,205,33
Sean McGrath,26,302,2,6,0,25,16,61.5,0,134,40
Lamar Miller,26,170,0,1,0,22,6,23.1,0,198,35
Zac Stacy,26,141,1,1,0,25,7,26.9,0,157,35
DeAngelo Williams,26,333,1,2,2,72,10,38.5,2,400,36
Jarius Wright,26,434,3,10,1,42,20,76.9,0,122,43
Ed Dickson,25,273,1,2,1,43,16,64,0,127,43
Jermichael Finley,25,300,3,3,1,52,13,52,0,236,34
Andre Holmes,25,431,1,10,1,40,21,84,0,130,52
Marcedes Lewis,25,359,4,7,1,41,17,68,1,233,47
Bruce Miller,25,243,0,2,1,43,12,48,1,183,35
Miles Austin,24,244,0,1,0,20,14,58.3,0,113,49
Owen Daniels,24,252,3,3,0,28,18,75,0,86,40
Clay Harbor,24,292,2,5,0,31,16,66.7,2,138,35
Stephen Hill,24,342,1,5,2,51,15,62.5,1,97,59
Tiquan Underwood,24,440,4,7,2,85,19,79.2,0,101,45
Griff Whalen,24,259,2,3,0,25,14,58.3,0,117,40
Anthony Fasano,23,200,3,1,0,20,12,52.2,0,79,33
Trevor Graham,23,361,2,6,3,47,13,56.5,1,86,56
Santonio Holmes,23,456,1,9,2,69,19,82.6,0,129,59
Arian Foster,22,183,1,2,1,41,6,27.3,0,213,35
Darius Johnson,22,210,1,0,0,17,12,54.6,1,90,43
Jermaine Kearse,22,346,4,5,2,43,16,72.7,0,56,38
Keshawn Martin,22,253,2,3,0,32,12,54.6,0,93,40
Kerry Taylor,22,229,1,0,0,17,12,54.6,0,81,35
Mike Williams,22,216,2,1,0,28,12,54.6,0,65,40
Brandon Bolden,21,152,0,0,0,18,6,28.6,0,163,29
Kevin Ogletree,21,269,2,4,1,43,15,71.4,0,95,46
Fozzy Whittaker,21,155,2,1,0,35,6,28.6,0,173,36
Montee Ball,20,145,0,1,0,31,10,50,1,141,27
Andre Brown,20,103,0,0,0,14,3,15,0,123,29
Josh Morgan,20,214,0,1,0,21,13,65,0,90,33
Bernard Pierce,20,104,0,0,0,15,3,15,0,110,25
Dennis Pitta,20,169,1,0,0,18,11,55,0,57,33
Jacob Tamme,20,184,1,0,0,15,14,70,0,73,25
Luke Willson,20,272,1,4,0,39,13,65,0,179,28
Michael Crabtree,19,284,1,3,2,60,13,68.4,0,143,33
Tandon Doss,19,305,0,6,2,63,13,68.4,0,99,36
Ryan Griffin,19,244,1,3,1,40,14,73.7,0,83,28
Benjamin Watson,19,226,2,4,0,32,14,73.7,0,96,30
Joseph Fauria,18,207,7,3,0,25,14,77.8,0,50,30
Stanley Havili,18,128,1,1,0,20,6,33.3,0,118,21
Justin Hunter,18,354,4,5,4,57,16,88.9,0,97,42
Rashard Mendenhall,18,134,0,2,0,24,5,27.8,0,159,21
Brian Quick,18,302,2,5,1,73,15,83.3,0,109,36
Aldrick Robinson,18,365,2,5,3,62,14,77.8,0,79,46
Anthony Sherman,18,155,1,1,0,26,8,44.4,1,166,24
Stedman Bailey,17,226,0,2,0,28,10,58.8,0,41,25
Marquise Goodwin,17,283,3,5,3,59,13,76.5,1,52,32
Ladarius Green,17,376,3,9,1,60,15,88.2,0,167,30
Darren McFadden,17,108,0,0,0,16,3,17.6,0,125,26
Andre Caldwell,16,200,3,2,0,36,11,68.8,0,41,30
Frank Gore,16,141,0,1,0,29,5,31.2,0,106,26
Robert Meachem,16,324,2,5,3,60,9,56.2,0,83,30
Justin Forsett,15,82,0,0,0,14,5,33.3,1,110,16
DeVier Posey,15,155,0,1,1,42,5,33.3,0,78,25
Bobby Rainey,15,46,1,0,0,15,3,20,0,67,19
Sidney Rice,15,231,3,5,0,31,11,73.3,1,22,35
Daniel Thomas,15,63,2,0,0,16,6,40,0,86,17
Damian Williams,15,178,0,3,0,32,10,66.7,0,49,23
Jed Collins,14,54,0,0,0,8,3,21.4,0,79,18
Daryl Richardson,14,121,0,0,0,19,3,21.4,0,128,18
Da'Rick Rogers,14,192,2,1,1,69,9,64.3,0,115,23
Jordan Todman,14,116,1,2,0,30,6,42.9,0,112,26
Gary Barnidge,13,127,2,1,1,40,6,46.2,0,93,18
Jacoby Ford,13,99,0,1,0,22,5,38.5,1,72,24
Toby Gerhart,13,88,0,0,0,13,3,23.1,0,80,19
Cory Harkey,13,113,2,1,0,31,7,53.8,0,112,18
Junior Hemingway,13,125,2,1,0,24,6,46.2,2,29,19
Peyton Hillis,13,96,0,0,0,16,5,38.5,1,103,22
John Kuhn,13,81,0,1,0,20,2,15.4,0,88,19
Chris Owusu,13,114,0,1,0,20,5,38.5,0,35,20
Brandon Stokley,13,115,0,0,0,18,8,61.5,0,61,20
LaVon Brazill,12,161,2,1,0,29,7,58.3,1,56,27
Drew Davis,12,216,2,5,1,59,9,75,0,115,17
Clyde Gates,12,122,0,1,0,34,5,41.7,0,29,24
James Hanna,12,73,0,1,0,21,2,16.7,0,59,15
Andrew Hawkins,12,199,0,4,1,50,7,58.3,0,137,18
Ronnie Hillman,12,119,0,0,0,19,7,58.3,0,85,14
Michael Hoomanawanui,12,136,1,0,0,19,7,58.3,0,84,19
Doug Martin,12,66,0,0,0,13,1,8.3,0,59,24
Bear Pascoe,12,81,0,0,0,14,3,25,0,53,20
Kyle Williams,12,113,0,0,0,16,5,41.7,0,56,27
Tommy Bohanon,11,69,0,1,0,21,4,36.4,0,63,16
Kenny Britt,11,96,0,0,0,15,5,45.4,0,6,35
Jaron Brown,11,140,1,1,0,32,6,54.6,0,38,18
Knile Davis,11,75,0,0,0,17,4,36.4,1,99,15
Chase Ford,11,133,0,2,0,37,7,63.6,0,57,16
Vonta Leach,11,47,1,0,0,12,3,27.3,0,53,20
Erik Lorig,11,47,0,1,0,20,2,18.2,0,58,14
Isaiah Pead,11,78,0,0,0,14,2,18.2,0,69,15
Da'Rel Scott,11,102,1,2,0,23,3,27.3,0,118,19
Levine Toilolo,11,55,2,0,0,12,4,36.4,0,26,14
Chris Hogan,10,83,0,0,0,16,4,40,0,29,17
Mike James,10,43,0,1,0,20,1,10,0,49,11
Stevan Ridley,10,62,0,1,0,24,2,20,1,62,12
Alfonso Smith,10,68,0,0,0,10,1,10,0,83,13
James Starks,10,89,1,1,0,23,3,30,0,111,13
Will Ta'ufo'ou,10,40,0,0,0,11,1,10,0,36,15
Deonte Thompson,10,96,0,1,0,33,4,40,0,22,18
Josh Boyce,9,121,0,3,0,30,6,66.7,0,79,19
Brice Butler,9,103,0,2,0,29,4,44.4,0,28,17
Josh Cooper,9,60,0,0,0,16,5,55.6,0,23,14
Gavin Escobar,9,134,2,3,0,25,7,77.8,0,43,15
Virgil Green,9,45,0,0,0,10,0,0,0,21,12
Dwayne Harris,9,80,2,1,0,24,5,55.6,0,33,14
Felix Jones,9,63,0,0,0,15,2,22.2,0,49,13
Mario Manningham,9,85,0,0,0,14,5,55.6,0,19,23
Alfred Morris,9,78,0,0,0,17,2,22.2,0,80,12
Myles White,9,66,0,0,0,15,1,11.1,0,56,12
Edwin Baker,8,57,0,0,0,16,3,37.5,0,70,9
Bryce Brown,8,84,0,2,0,35,2,25,0,94,13
Ronnie Brown,8,60,0,0,0,15,3,37.5,0,66,8
Ryan Broyles,8,85,0,1,0,22,4,50,0,33,14
Stephen Burton,8,76,0,1,0,22,4,50,0,37,13
Derrick Coleman,8,62,1,0,0,12,4,50,1,49,8
Patrick DiMarco,8,49,0,0,0,12,1,12.5,0,38,9
Jonathan Dwyer,8,64,0,1,0,23,3,37.5,0,55,11
A.J. Jenkins,8,130,0,3,1,48,4,50,0,43,17
Dennis Johnson,8,46,0,0,0,14,2,25,0,60,12
Will Johnson,8,41,1,0,0,9,2,25,0,42,11
Vance McDonald,8,119,0,3,0,25,5,62.5,0,48,19
Willis McGahee,8,20,0,0,0,9,0,0,0,11,10
Joseph Randle,8,61,0,0,0,13,2,25,0,63,10
Greg Salas,8,143,0,3,1,44,5,62.5,0,80,13
Stepfan Taylor,8,71,0,1,0,29,2,25,0,62,9
Marcus Thigpen,8,97,1,1,1,50,4,50,0,87,11
Robert Turbin,8,60,0,0,0,19,2,25,0,64,12
Jake Ballard,7,75,2,1,0,29,5,71.4,0,38,9
Brandon Bostick,7,120,1,4,0,26,5,71.4,0,64,15
Ahmad Bradshaw,7,42,0,0,0,14,2,28.6,0,42,8
Fred Davis,7,70,1,1,0,23,5,71.4,0,20,17
Joel Dreessen,7,47,1,0,0,14,3,42.9,0,25,9
Lance Dunbar,7,59,0,0,0,17,2,28.6,1,63,7
Michael Egnew,7,69,0,0,0,14,2,28.6,0,29,11
Cyrus Gray,7,46,0,0,0,18,2,28.6,0,52,10
Domenik Hixon,7,55,1,0,0,14,2,28.6,0,8,9
Mark Ingram,7,68,0,1,0,23,2,28.6,0,77,11
Marlon Moore,7,62,0,0,0,13,4,57.1,0,12,15
Jamize Olawale,7,63,0,1,0,25,3,42.9,0,56,11
Tony Scheffler,7,82,0,1,0,22,4,57.1,0,28,12
Jonathan Stewart,7,44,0,0,0,16,3,42.9,0,42,7
Frank Summers,7,79,1,1,0,34,5,71.4,0,69,8
Austin Collie,6,63,0,0,0,19,6,100,0,11,11
John Conner,6,31,0,0,0,12,2,33.3,0,30,11
Benny Cunningham,6,59,0,0,0,18,2,33.3,0,59,10
Jerome Felton,6,37,0,0,0,11,3,50,0,22,8
Malcom Floyd,6,149,0,3,1,47,5,83.3,0,24,11
Shonn Greene,6,39,0,1,0,28,1,16.7,0,63,7
Jonathan Grimes,6,76,0,1,0,31,2,33.3,1,65,6
Josh Hill,6,44,1,0,0,9,3,50,0,32,10
Jeron Mastrud,6,88,0,1,1,41,3,50,0,56,13
Collin Mooney,6,32,0,1,0,22,1,16.7,0,35,6
Louis Murphy,6,37,1,0,0,8,2,33.3,1,6,13
David Paulson,6,102,0,2,0,34,3,50,1,35,10
Patrick Peterson,6,54,0,0,0,19,3,50,0,38,8
Jeremy Ross,6,67,1,0,0,19,6,100,0,23,13
Dane Sanzenbacher,6,61,0,1,0,23,3,50,0,32,8
Dion Sims,6,32,1,0,0,8,3,50,0,8,10
Ryan Taylor,6,30,0,0,0,8,2,33.3,1,17,9
Markus Wheaton,6,64,0,1,0,21,5,83.3,0,39,13
Matt Asiata,5,13,0,0,0,8,1,20,0,24,8
Travis Benjamin,5,105,0,4,0,39,4,80,0,58,13
Tashard Choice,5,15,0,0,0,5,1,20,0,23,9
Jack Doyle,5,19,0,0,0,8,0,0,0,13,7
Pat Edwards,5,46,0,0,0,11,2,40,0,25,11
Rhett Ellison,5,61,1,0,0,17,4,80,0,38,10
Chris Gragg,5,53,1,1,0,28,4,80,0,12,7
Greg Jones,5,34,0,0,0,19,1,20,0,9,11
Ricardo Lockette,5,82,0,2,0,33,3,60,0,16,7
Michael Preston,5,37,2,0,0,10,2,40,0,1,7
Allen Reisner,5,40,0,0,0,16,1,20,0,8,9
Lee Smith,5,78,0,2,0,28,4,80,0,42,9
Zach Sudfeld,5,63,0,2,0,25,4,80,0,34,9
Joe Webb,5,33,0,0,0,15,2,40,0,2,12
Jackie Battle,4,36,0,1,0,24,1,25,0,39,5
Michael Bush,4,48,1,0,0,17,2,50,0,47,7
Tom Crabtree,4,21,1,0,0,14,2,50,0,13,7
James Develin,4,62,0,1,0,31,3,75,0,34,4
Tony Fiammetta,4,57,0,1,0,30,2,50,0,48,5
Johnathan Franklin,4,30,0,0,0,10,2,50,0,27,5
Brittan Golden,4,136,0,2,2,63,3,75,0,78,10
BenJarvus Green-Ellis,4,22,0,0,0,10,1,25,0,10,8
Lestar Jean,4,35,0,0,0,11,3,75,0,7,8
David Johnson,4,70,0,1,0,32,3,75,0,35,6
Jeff Maehl,4,67,1,1,0,37,3,75,0,34,9
Eric Page,4,68,0,2,0,30,3,75,0,16,9
Niles Paul,4,51,0,1,0,25,2,50,0,20,8
John Phillips,4,30,0,0,0,13,1,25,0,22,6
Chris Polk,4,61,0,1,0,34,1,25,0,50,5
Isaac Redman,4,14,0,0,0,7,1,25,0,10,5
Theo Riddick,4,26,0,0,0,8,1,25,0,18,8
Weslye Saunders,4,46,0,0,0,18,3,75,0,12,11
Nick Toon,4,68,0,1,0,35,2,50,0,10,12
Darrel Young,4,71,1,1,1,62,1,25,0,40,9
Seyi Ajirotutu,3,64,1,2,0,26,3,100,0,11,4
Jon Baldwin,3,28,0,0,0,15,1,33.3,0,5,9
Kevin Brock,3,36,0,1,0,25,1,33.3,0,10,6
Nate Byham,3,38,0,1,0,34,2,66.7,0,9,3
James Casey,3,31,0,0,0,12,3,100,0,30,6
Michael Cox,3,12,0,0,0,11,1,33.3,0,18,3
Juron Criner,3,32,0,1,0,20,2,66.7,0,11,8
Kellen Davis,3,32,1,1,0,23,2,66.7,0,12,4
Jeff Demps,3,21,0,0,0,10,1,33.3,0,28,3
Anthony Dixon,3,30,0,0,0,19,1,33.3,0,28,3
Larry Donnell,3,31,0,0,0,11,2,66.7,0,11,6
Jeremy Ebert,3,18,0,0,0,8,0,0,0,6,8
Quinton Patton,3,34,0,1,0,29,1,33.3,0,8,5
Alex Smith,3,12,1,0,0,7,1,33.3,1,6,6
Phillip Tanner,3,33,0,0,0,17,1,33.3,0,34,4
Taylor Thompson,3,13,1,0,0,9,1,33.3,0,2,6
Nick Williams,3,15,0,0,0,6,2,66.7,0,1,11
Billy Bajema,2,18,0,0,0,18,1,50,0,9,2
Kenjon Barner,2,7,0,0,0,5,0,0,0,14,3
LeGarrette Blount,2,38,0,1,0,32,1,50,0,41,5
Travaris Cadet,2,5,1,0,0,3,1,50,0,8,2
Garrett Celek,2,38,0,1,0,30,1,50,1,22,4
Josh Cribbs,2,6,0,0,0,5,0,0,0,4,2
Skye Dawson,2,12,0,0,0,9,0,0,0,6,7
Dorin Dickerson,2,34,0,1,0,26,1,50,0,26,5
Marcus Easley,2,13,0,0,0,9,0,0,0,3,5
Bradie Ewing,2,29,0,0,0,15,2,100,0,26,2
Mike Goodson,2,19,0,0,0,10,2,100,0,18,3
MarQueis Gray,2,8,0,0,0,5,0,0,0,6,9
Alex Green,2,8,0,0,0,7,0,0,0,18,2
Chad Hall,2,20,0,0,0,11,2,100,0,17,7
Michael Hill,2,23,0,0,0,12,1,50,0,15,2
Kendall Hunter,2,13,0,0,0,9,0,0,0,17,4
Chris Ivory,2,10,0,0,0,12,1,50,0,8,7
Brandon Jacobs,2,13,0,0,0,8,0,0,0,17,7
LaMichael James,2,16,0,0,0,12,1,50,0,12,3
Damaris Johnson,2,14,0,0,0,8,0,0,0,3,3
Dominique Jones,2,34,0,1,0,21,2,100,0,27,3
Taiwan Jones,2,55,0,1,1,52,1,50,0,41,3
Le'Ron McClain,2,-7,0,0,0,7,0,0,0,7,3
Derek Moye,2,20,1,0,0,19,2,100,0,1,6
Matthew Mulligan,2,16,1,0,0,15,1,50,0,18,3
Danny Noble,2,63,1,1,1,62,1,50,0,51,3
Michael Robinson,2,27,0,1,0,21,1,50,0,11,3
Bernard Scott,2,10,0,0,0,8,0,0,0,9,2
Visanthe Shiancoe,2,2,0,0,0,3,0,0,0,6,2
Antone Smith,2,10,0,0,0,6,0,0,0,5,3
Brad Smith,2,27,0,0,0,14,2,100,0,22,2
LaRod Stephens-Howling,2,11,0,0,0,7,0,0,0,12,3
Craig Stevens,2,5,0,0,0,6,0,0,0,4,6
Jeremy Stewart,2,6,0,0,0,5,0,0,0,6,2
Lamaar Thomas,2,31,0,0,0,18,2,100,0,16,3
Brian Tyms,2,12,0,0,0,6,2,100,0,0,5
David Wilson,2,8,0,0,0,6,0,0,0,11,5
Marquess Wilson,2,13,0,0,0,10,1,50,0,10,3
Dwayne Allen,1,20,1,1,0,20,1,100,0,5,2
Vick Ballard,1,-5,0,0,0,0,0,0,0,0,2
Joe Banyard,1,11,0,0,0,11,1,100,0,13,1
Richie Brockel,1,12,0,0,0,12,1,100,0,10,1
Orson Charles,1,8,0,0,0,8,0,0,0,8,2
Chimdi Chekwa,1,22,0,1,0,22,1,100,0,14,1
Tyler Clutts,1,4,0,0,0,4,0,0,1,3,2
Kevin Cone,1,12,0,0,0,12,1,100,0,6,1
Justice Cunningham,1,4,0,0,0,4,0,0,0,2,1
Armanti Edwards,1,10,0,0,0,10,0,0,0,7,5
Ryan Fitzpatrick,1,0,0,0,0,0,0,0,0,6,1
Richard Gordon,1,3,0,0,0,3,0,0,0,2,1
Ray Graham,1,12,0,0,0,12,1,100,0,7,3
Tori Gurley,1,15,0,0,0,15,1,100,0,2,3
Percy Harvin,1,17,0,0,0,17,1,100,0,7,1
Dan Herron,1,57,0,1,1,57,1,100,0,60,1
Robert Hughes,1,6,0,0,0,6,0,0,0,7,2
Henry Hynoski,1,5,0,0,0,5,0,0,0,11,2
Deji Karim,1,-1,0,0,0,0,0,0,0,3,2
Nick Kasa,1,9,1,0,0,9,1,100,0,0,5
Zach Line,1,8,0,0,0,8,0,0,0,5,3
Kyle Long,1,-1,0,0,0,-1,0,0,1,0,1
Mike McNeill,1,5,0,0,0,5,0,0,0,8,1
Brad Meester,1,9,0,0,0,9,1,100,0,10,1
