Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Daniel Thomas,406,109,4,1,1,55,17,15.6,0
Mark Ingram,386,78,1,3,0,34,18,23.1,0
Darren McFadden,379,114,5,4,0,30,16,14,1
Andrew Luck,377,63,4,3,0,29,23,36.5,1
Willis McGahee,377,138,2,0,0,16,28,20.3,1
Geno Smith,366,72,6,1,0,32,23,31.9,3
Mike Tolbert,361,101,5,2,0,22,31,30.7,0
Kendall Hunter,358,78,3,5,2,45,18,23.1,1
Jacquizz Rodgers,332,96,2,0,0,19,19,19.8,0
Bryce Brown,314,75,2,2,1,65,16,21.3,0
Mike Vick,306,36,2,4,1,61,17,47.2,1
Shonn Greene,295,77,4,2,0,29,18,23.4,0
Mike James,295,60,0,2,0,24,14,23.3,0
Toby Gerhart,283,36,2,4,1,41,13,36.1,1
Roy Helu,274,62,4,2,0,24,18,29,1
Brandon Bolden,271,55,3,2,1,46,14,25.4,0
Robert Turbin,264,77,0,0,0,15,9,11.7,0
Benny Cunningham,261,47,1,2,1,56,11,23.4,2
Jordan Todman,256,76,2,1,0,33,16,21,0
Peyton Hillis,247,73,2,1,0,27,12,16.4,1
Knile Davis,242,70,4,1,0,20,10,14.3,1
Chris Ogbonnaya,240,49,0,2,1,43,14,28.6,1
Brandon Jacobs,238,58,4,1,0,37,16,27.6,1
Ryan Tannehill,238,40,1,3,1,48,12,30,3
Ryan Fitzpatrick,225,43,3,1,0,26,15,34.9,1
Khiry Robinson,224,54,1,3,0,25,12,22.2,0
Nick Foles,221,57,3,2,0,21,15,26.3,2
Darren Sproles,220,53,2,1,0,38,11,20.8,1
Ronnie Hillman,218,55,1,0,0,19,13,23.6,2
Marcel Reece,218,46,2,1,1,63,8,17.4,0
Daryl Richardson,215,69,0,0,0,14,12,17.4,0
Shane Vereen,208,44,1,2,0,21,10,22.7,1
Michael Bush,197,63,3,1,1,40,10,15.9,0
Jonathan Dwyer,197,49,0,2,0,30,16,32.6,0
Ahmad Bradshaw,186,41,2,1,0,27,11,26.8,0
EJ Manuel,186,53,2,0,0,19,14,26.4,3
Felix Jones,184,48,0,0,0,14,9,18.8,1
Andy Dalton,183,61,2,0,0,12,15,24.6,1
Dennis Johnson,183,49,0,1,0,29,8,16.3,0
Brian Leonard,182,47,0,1,0,24,12,25.5,0
Jonathan Stewart,180,48,0,0,0,16,7,14.6,1
Edwin Baker,171,43,2,1,0,20,11,25.6,0
Tashard Choice,170,46,0,1,0,20,8,17.4,0
Matt Asiata,166,44,3,1,0,39,11,25,1
Joseph Randle,164,54,2,0,0,19,7,13,0
Jason Snelling,164,44,1,0,0,17,9,20.4,0
Cordarrelle Patterson,158,12,3,3,1,50,7,58.3,0
Ronnie Brown,157,45,1,0,0,13,8,17.8,0
Jake Locker,155,24,2,1,0,39,9,37.5,3
Tavon Austin,151,9,1,2,2,65,3,33.3,0
Christian Ponder,151,34,4,0,0,19,12,35.3,3
Lance Dunbar,150,30,0,1,1,45,8,26.7,0
David Wilson,146,44,1,0,0,18,10,22.7,2
Antone Smith,145,5,2,3,1,50,4,80,0
Jackie Battle,142,36,1,2,0,37,7,19.4,0
Joe Flacco,131,27,1,1,0,22,11,40.7,0
Aaron Rodgers,120,30,0,0,0,18,9,30,1
Jay Cutler,118,23,0,0,0,18,7,30.4,1
Stepfan Taylor,115,36,0,0,0,15,6,16.7,0
Jason Campbell,107,14,0,1,0,21,6,42.9,0
Johnathan Franklin,107,19,1,1,1,51,7,36.8,2
Alshon Jeffery,105,16,0,2,0,38,6,37.5,0
Ben Roethlisberger,99,27,1,0,0,19,5,18.5,3
Chris Polk,98,11,3,2,0,38,5,45.4,0
Josh Gordon,88,5,0,3,0,34,4,80,0
Christine Michael,79,18,0,0,0,13,5,27.8,0
Fozzy Whittaker,79,28,0,0,0,11,3,10.7,0
Randall Cobb,78,4,0,1,1,67,1,25,0
Chad Henne,77,27,0,0,0,14,7,25.9,1
Jonathan Grimes,73,21,1,0,0,12,6,28.6,0
Da'Rel Scott,73,20,0,0,0,16,3,15,0
Case Keenum,72,14,1,1,0,22,6,42.9,0
Philip Rivers,72,28,0,0,0,18,5,17.9,2
Josh McCown,69,13,1,1,0,20,5,38.5,1
Matthew Stafford,69,37,2,0,0,14,12,32.4,8
Denard Robinson,66,20,0,1,0,24,3,15,3
Matt Flynn,65,20,0,0,0,17,3,15,4
Marvin Jones,65,8,0,1,0,34,3,37.5,0
Kellen Clemens,64,23,0,0,0,16,4,17.4,2
Tyrod Taylor,64,8,0,1,0,25,5,62.5,0
Vick Ballard,63,13,0,0,0,12,4,30.8,0
Tommy Bohanon,62,17,0,0,0,8,4,23.5,0
Mike Goodson,61,7,0,1,0,26,2,28.6,0
LaMichael James,59,12,0,1,0,21,2,16.7,0
Matt Cassel,57,18,1,0,0,13,3,16.7,1
Jerrel Jernigan,57,2,1,1,1,49,1,50,0
Anthony Dixon,56,28,2,0,0,9,5,17.9,0
Josh Cribbs,55,13,0,0,0,9,2,15.4,0
Matt Ryan,55,17,0,0,0,17,5,29.4,1
Scott Tolzien,55,5,1,0,0,19,4,80,0
Alfonso Smith,54,18,1,1,0,21,5,27.8,2
Drew Brees,52,35,3,0,0,16,6,17.1,0
Chase Daniel,52,14,0,1,0,29,3,21.4,0
Thad Lewis,52,24,1,0,0,8,3,12.5,3
Deji Karim,51,12,0,0,0,14,3,25,0
Frank Summers,46,12,1,0,0,16,3,25,0
Travis Benjamin,45,1,0,1,1,45,1,100,0
Jed Collins,45,15,1,0,0,12,9,60,0
Brandon Weeden,44,12,0,0,0,11,2,16.7,0
Michael Cox,43,22,0,0,0,9,1,4.6,0
MarQueis Gray,43,6,0,0,0,18,3,50,0
Darrel Young,41,12,3,0,0,19,7,58.3,0
Jeremy Ross,40,2,0,1,0,24,2,100,0
C.J. Anderson,38,7,0,0,0,11,3,42.9,0
John Kuhn,38,10,1,0,0,12,7,70,0
Tony Romo,38,20,0,0,0,15,3,15,2
Mike Glennon,37,27,0,0,0,16,4,14.8,4
Matt Simms,37,5,0,1,0,22,1,20,1
Eli Manning,36,18,0,0,0,14,3,16.7,3
David Bruton,35,1,0,1,0,35,1,100,0
Alex Green,35,11,0,0,0,9,2,18.2,0
Josh Aubrey,34,1,0,1,0,34,1,100,0
Stedman Bailey,33,2,1,1,0,27,1,50,0
Dan Herron,33,5,0,1,0,22,2,40,0
Mike Wallace,33,3,0,0,0,13,2,66.7,0
Blaine Gabbert,32,9,0,0,0,7,0,0,0
Le'Ron McClain,32,11,0,0,0,7,7,63.6,0
Sam Bradford,31,15,0,1,0,23,1,6.7,1
Justin Forsett,31,6,0,0,0,10,1,16.7,0
Golden Tate,31,3,0,1,0,20,1,33.3,0
Ted Ginn,29,4,0,0,0,14,2,50,0
Matt McGloin,27,11,0,1,0,20,2,18.2,2
Darrius Heyward-Bey,26,3,0,1,0,30,1,33.3,0
Quinton Patton,26,1,0,1,0,26,1,100,0
Santana Moss,25,3,0,0,0,18,1,33.3,0
Theo Riddick,25,9,1,0,0,7,2,22.2,0
Emmanuel Sanders,25,1,0,1,0,25,1,100,0
Cyrus Gray,24,9,0,0,0,9,1,11.1,0
Matt Schaub,24,5,0,0,0,7,1,20,1
Michael Hill,23,9,0,0,0,10,1,11.1,0
Taiwan Jones,23,5,0,0,0,19,1,20,0
Vonta Leach,23,11,0,0,0,6,3,27.3,0
Kyle Williams,23,2,0,0,0,13,2,100,0
Dashon Goldson,22,1,0,1,0,22,1,100,0
Mike Gillislee,21,6,0,0,0,6,1,16.7,0
Isaiah Pead,21,7,0,0,0,11,2,28.6,0
Patrick Peterson,21,4,0,0,0,12,2,50,0
Eddie Royal,21,3,0,0,0,15,1,33.3,0
Josh Freeman,20,5,0,0,0,13,1,20,0
Josh Johnson,20,7,0,0,0,10,2,28.6,1
Pierre Garcon,19,2,0,0,0,10,1,50,0
LaRod Stephens-Howling,19,6,0,0,0,5,0,0,0
Tom Brady,18,32,0,0,0,11,5,15.6,3
Riley Cooper,18,0,0,0,0,18,1,0,0
Jordan Reed,18,1,0,0,0,18,1,100,0
Marcus Thigpen,18,6,0,0,0,9,1,16.7,0
Cedric Peerman,17,8,0,0,0,5,0,0,0
Rod Streater,17,2,0,0,0,9,0,0,0
Jeff Tuel,17,3,0,0,0,14,1,33.3,0
Brian Hoyer,16,6,0,0,0,11,1,16.7,0
Mohamed Sanu,16,4,0,0,0,9,0,0,0
Robert Woods,16,2,0,0,0,13,1,50,0
Charles Clay,15,7,1,0,0,13,2,28.6,0
Skye Dawson,15,2,0,0,0,14,1,50,0
Jacoby Ford,15,5,0,0,0,4,0,0,0
Brandon LaFell,15,2,0,0,0,9,1,50,0
Kirk Cousins,14,4,0,0,0,6,2,50,0
Jeff Demps,14,1,0,0,0,14,1,100,0
Trevor Graham,14,4,0,0,0,14,2,50,0
Eric Page,14,2,0,0,0,19,1,50,0
Bernard Scott,14,4,0,0,0,9,0,0,0
Marquise Goodwin,13,3,0,0,0,17,1,33.3,0
Bruce Miller,13,7,0,0,0,4,3,42.9,0
Josh Morgan,13,2,0,0,0,9,1,50,0
Isaac Redman,12,10,0,0,0,8,0,0,1
Phillip Tanner,12,9,1,0,0,9,2,22.2,1
Anquan Boldin,11,2,0,0,0,11,1,50,0
Julian Edelman,11,2,0,0,0,7,2,100,0
Jeremy Kerley,11,4,0,0,0,8,0,0,0
James Develin,10,4,1,0,0,4,4,100,0
Steve Johnson,10,1,0,0,0,10,1,100,0
Kenny Stills,10,3,0,0,0,4,0,0,0
Spencer Ware,10,3,0,0,0,5,1,33.3,0
Mikel Leshoure,9,2,0,0,0,5,0,0,0
Marlon Moore,9,1,0,0,0,9,0,0,0
Cierre Wood,9,3,0,0,0,5,0,0,0
Larry Fitzgerald,8,2,0,0,0,4,0,0,0
Chris Givens,8,3,0,0,0,16,1,33.3,0
Ray Graham,8,4,0,0,0,4,0,0,0
Shiloh Keo,8,1,0,0,0,8,1,100,0
Kyle Orton,8,1,0,0,0,8,1,100,0
Kenjon Barner,7,6,0,0,0,2,0,0,0
Andre Caldwell,7,1,0,0,0,7,0,0,0
Stanley Havili,7,7,0,0,0,4,1,14.3,0
Trindon Holliday,7,1,0,0,0,7,0,0,0
Julio Jones,7,1,0,0,0,7,1,100,0
Donnie Avery,6,2,0,0,0,4,0,0,0
Doug Baldwin,6,2,0,0,0,3,0,0,0
Dwayne Harris,6,1,0,0,0,6,0,0,0
T.Y. Hilton,6,2,0,0,0,3,0,0,0
A.J. Jenkins,6,2,0,0,0,5,0,0,0
M.D. Jennings,6,1,0,0,0,6,0,0,0
Jamize Olawale,6,3,0,0,0,4,0,0,0
Dexter McCluster,5,8,0,0,0,5,0,0,0
Armond Smith,5,4,0,0,0,5,0,0,0
Reggie Wayne,5,1,0,0,0,5,0,0,0
Antonio Brown,4,7,0,0,0,10,2,28.6,0
Sheldon Richardson,4,4,2,0,0,1,2,50,0
Ace Sanders,4,2,0,0,0,4,1,50,0
Eric Weddle,4,2,0,0,0,2,2,100,0
Terrance Williams,4,3,0,0,0,5,0,0,0
Ronnie Wingo,4,1,0,0,0,4,0,0,0
Derrick Coleman,3,2,0,0,0,4,0,0,0
Andrew Hawkins,3,2,0,0,0,6,1,50,1
Corey Lynch,3,1,0,0,0,3,0,0,0
Sam Martin,3,2,0,0,0,3,0,0,2
Carson Palmer,3,27,0,0,0,10,1,3.7,0
Anthony Sherman,3,2,0,0,0,2,1,50,0
Shaun Draughn,2,4,0,0,0,3,1,25,0
DeSean Jackson,2,3,0,0,0,8,0,0,0
Greg Jones,2,2,0,0,0,4,0,0,0
Brock Osweiler,2,3,0,0,0,4,1,33.3,0
Bear Pascoe,2,1,0,0,0,2,0,0,0
Brad Smith,2,2,0,0,0,2,0,0,1
Jeremy Stewart,2,2,1,0,0,2,1,50,0
Timothy Wright,2,1,0,0,0,2,0,0,0
Danny Amendola,1,1,0,0,0,1,0,0,0
Richie Brockel,1,1,0,0,0,1,0,0,0
Dez Bryant,1,1,0,0,0,1,0,0,0
Tarvaris Jackson,1,4,1,0,0,5,1,25,0
Will Ta'ufo'ou,1,1,0,0,0,1,0,0,0
Josh Vaughan,1,1,0,0,0,1,0,0,0
Leon Washington,1,1,0,0,0,1,0,0,0
Derek Anderson,0,5,0,0,0,2,1,20,0
Bryan Anger,0,1,0,0,0,0,0,0,0
Armanti Edwards,0,1,0,0,0,0,0,0,0
Zach Ertz,0,0,0,0,0,0,0,0,0
Brandon Fields,0,1,0,0,0,0,0,0,1
Kevin Huber,0,1,0,0,0,0,0,0,1
Vincent Jackson,0,1,0,0,0,0,0,0,0
Jacoby Jones,0,2,0,0,0,4,0,0,0
Brett Kern,0,2,0,0,0,0,0,0,2
Chris Maragos,0,1,0,0,0,0,0,0,1
Darius Reynaud,0,1,0,0,0,0,0,0,0
Michael Robinson,0,1,0,0,0,0,0,0,0
Da'Rick Rogers,0,1,0,0,0,0,0,0,0
Evan Royster,0,2,0,0,0,0,0,0,0
Steve Weatherford,0,1,0,0,0,0,0,0,0
T.J. Yates,0,1,0,0,0,0,0,0,0
Justin Blackmon,-1,1,0,0,0,-1,0,0,0
Robert Meachem,-1,2,0,0,0,4,0,0,0
Matt Barkley,-2,2,0,0,0,-1,0,0,0
Marlon Brown,-2,1,0,0,0,-2,0,0,0
Matt Hasselbeck,-2,2,0,0,0,-1,0,0,0
Shaun Hill,-2,2,0,0,0,-1,0,0,0
Ricardo Lockette,-2,1,0,0,0,-2,0,0,0
Curtis Painter,-2,3,0,0,0,0,0,0,2
Saalim Hakim,-3,2,0,0,0,8,0,0,0
Luke McCown,-4,3,0,0,0,-1,0,0,0
Aldrick Robinson,-4,3,0,0,0,9,0,0,0
Jerricho Cotchery,-5,1,0,0,0,-5,0,0,0
Matt Giordano,-5,1,0,0,0,-5,0,0,0
Charlie Whitehurst,-5,6,0,0,0,0,0,0,0
Colt McCoy,-6,6,0,0,0,-1,0,0,0
Nate Burleson,-8,2,0,0,0,0,0,0,0
Josh Hill,-8,1,0,0,0,-8,0,0,0
Stephen Burton,-9,1,0,0,0,-9,0,0,0
Shaun Suisham,-12,1,0,0,0,-12,0,0,0
Peyton Manning,-31,32,1,0,0,1,1,3.1,5
