Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Floyd Little,1133,284,6,0,0,40,0,0,0
John Brockington,1105,216,4,0,0,52,0,0,0
Larry Csonka,1051,195,7,0,0,28,0,0,0
Steve Owens,1035,246,8,0,0,23,0,0,0
Willie Ellison,1000,211,4,0,0,80,0,0,0
Larry Brown,948,253,4,0,0,34,0,0,0
Marv Hubbard,867,181,5,0,0,20,0,0,0
Leroy Kelly,865,234,10,0,0,35,0,0,0
Ken Willard,855,216,4,0,0,49,0,0,0
Vic Washington,811,191,3,0,0,42,0,0,0
Duane Thomas,793,175,11,0,0,56,0,0,0
Carl Garrett,784,181,1,0,0,38,0,0,0
John Riggins,769,180,1,0,0,25,0,0,0
Donny Anderson,757,186,5,0,0,31,0,0,0
O.J. Simpson,742,183,5,0,0,46,0,0,0
Norm Bulaich,741,152,8,0,0,67,0,0,0
Jim Kiick,738,162,3,0,0,34,0,0,0
Altie Taylor,736,174,4,0,0,36,0,0,0
Ed Podolak,708,184,9,0,0,25,0,0,0
Clint Jones,675,180,4,0,0,73,0,0,0
Charlie Harraway,635,156,2,0,0,57,0,0,0
John Fuqua,625,155,4,0,0,30,0,0,0
Emerson Boozer,618,188,5,0,0,19,0,0,0
Tom Matte,607,173,8,0,0,26,0,0,0
Bo Scott,606,179,9,0,0,35,0,0,0
Preston Pearson,605,131,0,0,0,29,0,0,0
Cannonball Butler,594,186,2,0,0,19,0,0,0
MacArthur Lane,592,150,3,0,0,40,0,0,0
Mike Garrett,591,140,4,0,0,36,0,0,0
Fred Willis,590,135,7,0,0,36,0,0,0
Pete Banaszak,563,137,8,0,0,30,0,0,0
Wendell Hayes,537,132,1,0,0,27,0,0,0
Bobby Anderson,533,139,3,0,0,36,0,0,0
Greg Landry,530,76,3,0,0,52,0,0,0
Essex Johnson,522,85,4,0,0,86,0,0,0
Calvin Hill,468,106,8,0,0,17,0,0,0
Jim Nance,463,129,5,0,0,50,0,0,0
Les Josephson,449,99,3,0,0,57,0,0,0
Art Malone,438,120,6,0,0,19,0,0,0
Walt Garrison,429,127,1,0,0,34,0,0,0
Jess Phillips,420,94,0,0,0,31,0,0,0
Don Shy,420,116,2,0,0,21,0,0,0
Larry Smith,404,91,5,0,0,64,0,0,0
Jim Strong,404,95,3,0,0,39,0,0,0
Don Nottingham,388,95,5,0,0,36,0,0,0
Bob Gresham,383,127,6,0,0,18,0,0,0
James Ford,379,93,2,0,0,35,0,0,0
Ronnie Bull,351,94,0,0,0,39,0,0,0
Dave Osborn,349,123,5,0,0,15,0,0,0
Bobby Duhon,344,93,1,0,0,27,0,0,0
Roger Staubach,343,41,2,0,0,31,0,0,0
Wayne Patrick,332,79,1,0,0,41,0,0,0
Robert Holmes,323,112,4,0,0,31,0,0,0
Clarence Davis,321,54,2,0,0,39,0,0,0
Jeff Queen,318,95,4,0,0,41,0,0,0
Cid Edwards,316,108,4,0,0,14,0,0,0
Mercury Morris,315,57,1,0,0,51,0,0,0
Cyril Pinder,311,63,1,0,0,40,0,0,0
Dave Hampton,307,67,3,0,0,41,0,0,0
Don Highsmith,307,76,1,0,0,26,0,0,0
Warren McVea,288,68,3,0,0,19,0,0,0
Bobby Douglass,284,39,3,0,0,30,0,0,0
Johnny Roland,278,78,0,0,0,16,0,0,0
Warren Bankston,274,70,0,0,0,30,0,0,0
Harmon Wages,266,64,1,0,0,27,0,0,0
Lee Bouggess,262,97,2,0,0,26,0,0,0
Woody Campbell,259,96,1,0,0,18,0,0,0
Terry Bradshaw,247,53,5,0,0,39,0,0,0
Don McCauley,246,58,2,0,0,19,0,0,0
Tucker Frederickson,242,64,0,0,0,37,0,0,0
Willie Belton,237,56,1,0,0,16,0,0,0
