Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
Jess Phillips,24.5,2,49,0,0,0,31,0,0
Don McCauley,24.2,8,194,0,0,0,29,0,0
Harold Jackson,24,2,48,0,0,0,28,0,0
Greg Jones,24,1,24,0,0,0,24,0,0
Ward Walsh,24,1,24,0,0,0,24,0,0
Sonny Campbell,23.8,4,95,0,0,0,33,0,0
Charlie Pittman,23.6,14,330,0,0,0,37,0,0
Odell Lawson,23.5,2,47,0,0,0,25,0,0
Gene Howard,23.4,7,164,0,0,0,34,0,0
Bobby Anderson,23.4,8,187,0,0,0,33,0,0
Ike Hill,23.3,12,280,0,0,0,36,0,0
Bill Triplett,23.3,3,70,0,0,0,38,0,0
Virgil Robinson,23.3,19,443,0,0,0,51,0,0
Jerry LeVias,23.3,24,559,0,0,0,71,0,0
Dickie Post,23.2,5,116,0,0,0,37,0,0
Charlie West,23.2,24,556,0,0,0,36,0,0
Bobby Bryant,23,1,23,0,0,0,23,0,0
Alvin Haymond,23,9,207,0,0,0,34,0,0
Ron Gardin,22.9,14,321,0,0,0,34,0,0
Lemar Parrish,22.8,13,296,0,0,0,30,0,0
Jim Brumfield,22.6,12,271,0,0,0,35,0,0
Reggie Rucker,22.5,2,45,0,0,0,24,0,0
Stan Brown,22.4,7,157,0,0,0,32,0,0
Carl Garrett,22.4,24,538,0,0,0,37,0,0
Reynaud Moore,22.4,11,246,0,0,0,31,0,0
Ken Brown,22,15,330,0,0,0,35,0,0
Sonny Davis,22,2,44,0,0,0,25,0,0
Dave Davis,22,1,22,0,0,0,22,0,0
Glen Edwards,22,9,198,0,0,0,28,0,0
Ken Ellis,22,1,22,0,0,0,22,0,0
Vern Studdard,21.9,15,329,0,0,0,37,0,0
Chris Farasopoulos,21.8,25,545,0,0,0,30,0,0
Ed Podolak,21.7,3,65,0,0,0,25,0,0
Don Highsmith,21.6,21,454,0,0,0,34,0,0
Bryant Salter,21.5,8,172,0,0,0,29,0,0
Zeke Moore,21.4,10,214,0,0,0,28,0,0
Mike Adamle,21.3,7,149,0,0,0,34,0,0
Joe Green,21.2,5,106,0,0,0,41,0,0
Ed Beard,21,1,21,0,0,0,21,0,0
Rocky Bleier,21,1,21,0,0,0,21,0,0
Al Dodd,21,12,252,0,0,0,28,0,0
Paul Gipson,21,5,105,0,0,0,27,0,0
Jim Houston,21,1,21,0,0,0,21,0,0
Ron Lamb,21,2,42,0,0,0,25,0,0
Bill Thompson,21,5,105,0,0,0,30,0,0
Harmon Wages,21,1,21,0,0,0,21,0,0
Larry Willingham,20.8,6,125,0,0,0,56,0,0
Cecil Turner,20.6,31,639,0,0,0,40,0,0
Cid Edwards,20.5,2,41,0,0,0,21,0,0
Elijah Pitts,20.5,2,41,0,0,0,22,0,0
Perry Williams,20.5,2,41,0,0,0,21,0,0
Fred Willis,20.2,4,81,0,0,0,32,0,0
Larry Krause,20.2,5,101,0,0,0,29,0,0
Doug Cunningham,20.2,6,121,0,0,0,27,0,0
Doug Dressler,20,1,20,0,0,0,20,0,0
Dick Enderle,20,1,20,0,0,0,20,0,0
Bob Gresham,20,3,60,0,0,0,26,0,0
Essex Johnson,20,2,40,0,0,0,21,0,0
Jack Maitland,20,2,40,0,0,0,21,0,0
Randy Montgomery,20,4,80,0,0,0,34,0,0
Mel Rogers,20,1,20,0,0,0,20,0,0
Clem Turner,20,5,100,0,0,0,41,0,0
Chris Fletcher,19.7,11,217,0,0,0,25,0,0
Tim Beamer,19.7,20,394,0,0,0,44,0,0
Warren McVea,19.7,9,177,0,0,0,37,0,0
Ken Burrough,19.6,8,157,0,0,0,30,0,0
Richmond Flowers,19.5,8,156,0,0,0,28,0,0
Mel Blount,19,4,76,0,0,0,35,0,0
Bo Cornell,19,1,19,0,0,0,19,0,0
Fred Forsberg,19,1,19,0,0,0,19,0,0
Irvin Mallory,19,1,19,0,0,0,19,0,0
Wendell Hayes,18.8,4,75,0,0,0,34,0,0
Paul Robinson,18.6,18,335,0,0,0,37,0,0
Gary Pettigrew,18.5,2,37,0,0,0,21,0,0
Bobby Duhon,18.2,11,200,0,0,0,24,0,0
Jim Braxton,18,5,90,0,0,0,28,0,0
Charlie Waters,18,1,18,0,0,0,18,0,0
Jack Youngblood,18,2,36,0,0,0,22,0,0
Mike Sensibaugh,17.8,4,71,0,0,0,25,0,0
Bob Grim,17.3,3,52,0,0,0,29,0,0
Joe Dawkins,17,2,34,0,0,0,18,0,0
Bob Windsor,16.5,4,66,0,0,0,25,0,0
Ken Criter,16.2,5,81,0,0,0,28,0,0
Doug Dieken,16,1,16,0,0,0,16,0,0
Jerry Logan,16,1,16,0,0,0,16,0,0
Marv Hubbard,15.3,3,46,0,0,0,17,0,0
Mike Bass,15.2,4,61,0,0,0,26,0,0
Warren Bankston,15.2,5,76,0,0,0,23,0,0
Bruce Bergey,15,1,15,0,0,0,15,0,0
D.D. Lewis,15,1,15,0,0,0,15,0,0
Jim Strong,14.9,9,134,0,0,0,20,0,0
George Nock,14.2,5,71,0,0,0,35,0,0
Bob Gladieux,14.2,6,85,0,0,0,20,0,0
Richard Harris,14,2,28,0,0,0,21,0,0
Bob Hayes,14,1,14,0,0,0,14,0,0
Jon Jaqua,13,6,78,0,0,0,19,0,0
Ray Parson,13,2,26,0,0,0,15,0,0
Walt Sweeney,13,1,13,0,0,0,13,0,0
Jim Clack,12,1,12,0,0,0,12,0,0
Johnny Roland,12,2,24,0,0,0,17,0,0
John Small,12,1,12,0,0,0,12,0,0
Bob Thomas,12,1,12,0,0,0,12,0,0
Joe Williams,12,1,12,0,0,0,12,0,0
Pat Curran,11.7,3,35,0,0,0,15,0,0
Leroy Kelly,11,1,11,0,0,0,11,0,0
Cliff McClain,11,1,11,0,0,0,11,0,0
Bob Matheson,10.7,3,32,0,0,0,16,0,0
Jay Bachman,10,2,20,0,0,0,13,0,0
Mike Ditka,10,3,30,0,0,0,20,0,0
Leon Burns,9.5,2,19,0,0,0,15,0,0
Harold McLinton,9.2,5,46,0,0,0,13,0,0
Howard Kindig,8,2,16,0,0,0,8,0,0
Charlie Stukes,8,1,8,0,0,0,8,0,0
Dick Butkus,7.5,2,15,0,0,0,12,0,0
John Douglas,7,1,7,0,0,0,7,0,0
Halvor Hagen,7,1,7,0,0,0,7,0,0
Don Burchfield,5,1,5,0,0,0,5,0,0
Jim Carter,5,1,5,0,0,0,5,0,0
Ernie Kellermann,5,1,5,0,0,0,5,0,0
Ted Kwalick,4.5,2,9,0,0,0,5,0,0
Craig Cotton,4,1,4,0,0,0,4,0,0
John Matlock,4,1,4,0,0,0,4,0,0
Ed Mooney,4,2,8,0,0,0,8,0,0
Rusty Tillman,4,1,4,0,0,0,4,0,0
Dick Absher,3,1,3,0,0,0,3,0,0
Steve Harkey,2,1,2,0,0,0,2,0,0
Chip Glass,1,1,1,0,0,0,1,0,0
Tom Nowatzke,1,1,1,0,0,0,1,0,0
Pete Banaszak,0,1,0,0,0,0,0,0,0
Tom Curtis,0,1,0,0,0,0,0,0,0
Dan Dierdorf,0,1,0,0,0,0,0,0,0
Fred Dryer,0,1,0,0,0,0,0,0,0
Cornell Green,0,1,0,0,0,0,0,0,0
Tom Janik,0,1,0,0,0,0,0,0,0
Les Josephson,0,1,0,0,0,0,0,0,0
Mike Kelly,0,1,0,0,0,0,0,0,0
Kent Kramer,0,1,0,0,0,0,0,0,0
Tom Matte,0,1,0,0,0,0,0,0,0
Tom Mitchell,0,1,0,0,0,0,0,0,0
Wayne Rasmussen,0,1,0,0,0,0,0,0,0
Floyd Rice,0,1,0,0,0,0,0,0,0
Rich Saul,0,1,0,0,0,0,0,0,0
Paul Seiler,0,1,0,0,0,0,0,0,0
Charlie Smith,0,1,0,0,0,0,0,0,0
Larry Stegent,0,1,0,0,0,0,0,0,0
Lee Thomas,0,1,0,0,0,0,0,0,0
Stu Voigt,0,1,0,0,0,0,0,0,0
Wayne Walton,0,1,0,0,0,0,0,0,0
Don Webb,0,1,0,0,0,0,0,0,0
Doug Wilkerson,0,1,0,0,0,0,0,0,0
Steve Zabel,0,1,0,0,0,0,0,0,0
