Player,INT,INT TD,INT Yds,Lng
Anthony Brown,1,0,0,0
Zach Brown,1,0,0,0
Juston Burris,1,0,0,0
Calais Campbell,1,0,1,1
De'Vondre Campbell,1,0,7,7
Brandon Carr,1,0,0,0
T.J. Carrie,1,0,14,14
Nolan Carroll,1,0,0,0
Patrick Chung,1,0,4,4
Morris Claiborne,1,0,27,27
Will Compton,1,0,5,5
Su'a Cravens,1,0,2,2
Will Davis,1,0,0,0
Lavonte David,1,1,15,15
Cody Davis,1,0,29,29
Sean Davis,1,0,0,0
Vontae Davis,1,0,0,0
Quinton Dunbar,1,0,0,0
Kony Ealy,1,0,7,7
Deshazor Everett,1,0,0,0
Brandon Flowers,1,1,33,33
Phillip Gaines,1,0,0,0
William Gay,1,0,0,0
Tashaun Gipson,1,0,30,30
Jacoby Glenn,1,0,21,21
Corey Graham,1,0,0,0
Shaq Thompson,1,0,12,12
Chad Greenway,1,0,17,17
Deiondre' Hall,1,0,0,0
Leon Hall,1,0,29,29
Vernon Hargreaves III,1,0,0,0
Duron Harmon,1,0,0,0
James Harrison,1,0,0,0
Jeff Heath,1,0,19,19
Mike Hull,1,0,8,8
Demontre Hurst,1,0,0,0
Kareem Jackson,1,1,42,42
Timmy Jernigan,1,0,0,0
Derrick Johnson,1,1,55,55
Tom Johnson,1,0,4,4
Trumaine Johnson,1,0,0,0
Adam Jones,1,0,2,2
Byron Jones,1,0,7,7
Jarvis Jones,1,0,20,20
Reshad Jones,1,0,17,17
Harold Jones-Quartey,1,0,0,0
Karl Joseph,1,0,21,21
Eric Kendricks,1,1,77,77
Miles Killebrew,1,0,7,7
Luke Kuechly,1,0,1,1
Chris Lewis-Harris,1,0,11,11
Dwight Lowery,1,0,25,25
Khalil Mack,1,1,6,6
Craig Mager,1,0,8,8
Blake Martinez,1,0,4,4
Tyrann Mathieu,1,0,9,5
Rey Maualuga,1,0,9,9
Lorenzo Mauldin,1,0,0,0
Bobby McCain,1,0,0,0
Dexter McCoil,1,0,0,0
Devin McCourty,1,0,0,0
Brandon Mebane,1,0,5,5
Harlan Miller,1,0,52,52
Mike Mitchell,1,0,26,26
Mike Morgan,1,0,14,14
Darryl Morris,1,0,0,0
Robert Nelson,1,0,0,0
Terence Newman,1,0,0,0
Yannick Ngakoue,1,0,9,9
Ron Parker,1,0,1,1
Will Parks,1,0,1,1
Nick Perry,1,0,0,0
Denzel Perryman,1,0,1,1
Adrian Phillips,1,0,22,22
Jordan Phillips,1,0,17,17
Brian Poole,1,0,24,24
Paul Posluszny,1,0,0,0
Bacarri Rambo,1,0,17,17
Eric Reid,1,0,13,13
Darrelle Revis,1,0,51,51
Vincent Rey,1,0,6,6
Craig Robertson,1,0,29,29
Rashard Robinson,1,0,0,0
Quinten Rollins,1,0,0,0
Eric Rowe,1,0,0,0
KeiVarae Russell,1,0,0,0
Orlando Scandrick,1,0,0,0
Da'Norris Searcy,1,0,0,0
Josh Shaw,1,0,0,0
DeShawn Shead,1,0,2,2
LeShaun Sims,1,0,0,0
Buster Skrine,1,0,51,51
Daryl Smith,1,0,-5,-5
Malcolm Smith,1,0,0,0
Preston Smith,1,0,22,22
Martrell Spaight,1,0,8,8
Daimion Stafford,1,0,4,4
Nate Stupar,1,0,0,0
Joe Thomas,1,0,9,9
Brynden Trawick,1,0,0,0
Desmond Trufant,1,0,9,9
Kyle Van Noy,1,0,0,0
Alterraun Verner,1,0,16,16
Jason Verrett,1,0,0,0
Bobby Wagner,1,0,9,9
Cameron Wake,1,0,12,12
Jimmie Ward,1,0,8,8
T.J. Ward,1,0,23,23
B.W. Webb,1,0,7,7
Lardarius Webb,1,0,0,0
D.J. White,1,0,0,0
J.J. Wilcox,1,0,8,8
Teddy Williams,1,0,19,19
Tramon Williams,1,0,0,0
Avery Williamson,1,0,0,0
Ramik Wilson,1,0,6,6
Wesley Woodyard,1,0,21,21
Daryl Worley,1,0,22,22
