Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Clyde Edwards-Helaire,517,119,4,0,0,17,21,17.6,2
Mike Davis,503,138,3,0,0,18,21,15.2,2
Latavius Murray,501,119,6,3,1,46,36,30.2,0
Alexander Mattison,491,134,3,2,1,48,28,20.9,1
Christian McCaffrey,442,99,1,0,0,18,19,19.2,1
Khalil Herbert,433,103,2,4,0,29,24,23.3,0
Ronald Jones,428,101,4,1,0,30,25,24.8,2
Rex Burkhead,427,122,3,2,0,36,30,24.6,1
Kyler Murray,423,88,5,1,1,57,25,28.4,10
Justin Fields,420,72,2,3,0,23,22,30.6,4
Alex Collins,411,108,2,2,0,25,22,20.4,0
Jordan Howard,406,86,3,1,0,25,24,27.9,0
Kareem Hunt,386,78,5,2,0,33,22,28.2,0
Patrick Mahomes,381,66,2,4,0,32,25,37.9,3
Taysom Hill,374,70,5,3,1,44,26,37.1,1
Boston Scott,373,87,7,2,0,23,24,27.6,1
Deebo Samuel,365,59,8,5,1,49,21,35.6,0
Justin Jackson,364,68,2,2,1,75,18,26.5,1
Tevin Coleman,356,84,0,1,0,20,19,22.6,0
Dontrell Hilliard,350,56,2,2,1,68,15,26.8,1
Zack Moss,345,96,4,0,0,17,22,22.9,0
Trevor Lawrence,334,73,2,1,0,26,21,28.8,2
Duke Johnson,330,71,3,1,0,27,18,25.4,0
Taylor Heinicke,313,60,1,2,0,38,20,33.3,3
Justin Herbert,302,63,3,1,0,36,28,44.4,0
Daniel Jones,298,62,2,2,1,46,16,25.8,2
Tyler Huntley,294,47,2,1,0,21,22,46.8,1
Jeff Wilson,294,79,2,0,0,17,19,24,1
Kenneth Gainwell,291,68,5,0,0,18,19,27.9,1
Nyheim Hines,276,56,2,2,0,34,15,26.8,0
Ryan Tannehill,270,55,7,2,0,28,32,58.2,4
Jaret Patterson,266,68,2,0,0,13,15,22.1,1
Derrick Gore,256,51,2,2,1,51,12,23.5,0
Kenyan Drake,254,63,2,1,0,21,15,23.8,0
Carlos Hyde,253,72,1,0,0,18,14,19.4,2
Phillip Lindsay,249,88,1,1,0,35,11,12.5,0
Samaje Perine,246,55,1,2,1,46,11,20,0
Ty Johnson,238,61,2,2,0,24,13,21.3,1
Chris Carson,232,54,3,2,0,33,11,20.4,1
Cam Newton,230,47,5,2,0,33,19,40.4,4
Craig Reynolds,230,55,0,2,0,35,11,20,0
David Johnson,228,67,0,0,0,15,7,10.4,1
Brandon Bolden,226,44,1,2,0,24,12,27.3,1
Sam Darnold,222,48,5,2,0,30,21,43.8,2
Carson Wentz,215,57,1,0,0,18,21,36.8,4
Peyton Barber,212,55,2,1,0,27,12,21.8,2
J.D. McKissic,212,48,2,0,0,15,14,29.2,0
Ty'Son Williams,185,35,1,2,0,35,7,20,1
Zach Wilson,185,29,4,3,1,52,10,34.5,0
Russell Wilson,183,43,2,0,0,17,17,39.5,2
Ke'Shawn Vaughn,180,36,2,1,1,55,9,25,0
Travis Homer,177,21,1,2,1,73,7,33.3,0
Royce Freeman,169,56,0,0,0,13,8,14.3,0
Trey Lance,168,38,1,0,0,15,8,21,0
Trey Sermon,167,41,1,0,0,16,9,22,0
Ameer Abdullah,166,51,0,0,0,15,8,15.7,0
Jameis Winston,166,32,1,1,0,20,17,53.1,0
Damien Williams,164,40,2,1,0,23,11,27.5,0
Jeremy McNichols,156,41,0,0,0,14,6,14.6,0
Tyrod Taylor,151,19,3,2,0,30,7,36.8,3
Salvon Ahmed,149,54,0,0,0,16,8,14.8,0
Dak Prescott,146,48,1,1,0,21,7,14.6,7
Tony Jones,142,54,0,0,0,11,7,13,0
Corey Clement,140,33,0,1,0,38,7,21.2,0
DeeJay Dallas,138,33,2,0,0,15,10,30.3,0
Dare Ogunbowale,137,43,1,0,0,12,5,11.6,0
Baker Mayfield,134,37,1,0,0,14,12,32.4,1
Mac Jones,129,44,0,0,0,13,22,50,3
Tua Tagovailoa,128,42,3,1,0,23,13,31,2
Kendrick Bourne,125,12,0,0,0,18,7,58.3,0
Matt Breida,125,26,1,1,0,28,5,19.2,1
Malcolm Brown,125,33,1,1,0,24,6,18.2,0
Eno Benjamin,118,34,1,1,0,21,4,11.8,0
Joe Burrow,118,40,2,0,0,12,14,35,1
Godwin Igwebuike,118,18,1,1,1,42,7,38.9,2
Kirk Cousins,115,29,1,1,0,29,8,27.6,2
Jamal Agnew,111,7,1,1,1,66,3,42.9,0
Derek Carr,108,40,0,1,0,22,9,22.5,4
Teddy Bridgewater,106,30,2,0,0,13,16,53.3,1
Qadree Ollison,105,21,1,0,0,19,7,33.3,1
Wayne Gallman,104,28,0,0,0,17,5,17.9,0
Joshua Kelley,102,33,0,0,0,14,5,15.2,1
Le'Veon Bell,101,39,2,0,0,12,9,23.1,0
Marlon Mack,101,28,0,1,0,22,6,21.4,0
Aaron Rodgers,101,33,3,0,0,18,10,30.3,2
Austin Walter,101,26,1,0,0,14,5,19.2,0
Elijhaa Penny,99,24,1,0,0,12,9,37.5,0
Adrian Peterson,98,38,2,0,0,16,6,15.8,1
Benny Snell,98,36,0,0,0,9,2,5.6,0
Chase Claypool,96,14,0,1,0,25,7,50,0
Tyreek Hill,96,9,0,1,0,33,4,44.4,0
DeAndre Carter,89,10,0,1,0,27,4,40,1
Patrick Taylor,89,23,1,0,0,12,5,21.7,0
Jared Goff,87,17,0,1,0,26,4,23.5,3
Marcus Mariota,87,13,1,1,0,31,6,46.2,1
Larry Rountree III,87,36,1,0,0,13,5,13.9,0
Matt Ryan,82,40,1,0,0,17,9,22.5,5
Tom Brady,81,28,2,0,0,13,14,50,1
Ryquell Armstead,80,15,0,1,0,26,3,20,0
Jonathan Williams,79,17,1,1,0,23,7,41.2,0
Chris Evans,77,17,0,0,0,13,3,17.6,0
Andy Dalton,76,16,0,0,0,14,2,12.5,0
CeeDee Lamb,76,9,0,1,0,33,4,44.4,0
Rondale Moore,76,18,0,1,0,26,2,11.1,0
Jermar Jefferson,74,15,2,1,0,28,4,26.7,0
Jacoby Brissett,70,19,1,0,0,19,9,47.4,0
JaMycal Hasty,68,16,1,1,0,21,6,37.5,0
Jake Fromm,65,8,0,1,0,27,4,50,0
Jerick McKinnon,62,12,0,0,0,18,2,16.7,0
Kene Nwangwu,61,13,0,0,0,19,3,23.1,0
Amon-Ra St. Brown,61,7,1,1,0,26,2,28.6,0
D'Wayne Eskridge,59,4,0,1,0,30,2,50,0
Giovani Bernard,58,8,0,1,0,24,3,37.5,0
Elijah Moore,54,5,1,0,0,19,3,60,0
Diontae Johnson,53,5,0,1,0,25,2,40,0
Drew Lock,53,10,2,1,0,23,5,50,1
Mason Rudolph,53,5,0,1,0,26,3,60,0
Jimmy Garoppolo,51,38,3,0,0,7,15,39.5,4
Jason Huntley,51,13,0,0,0,18,2,15.4,0
Trayveon Williams,51,15,0,0,0,10,4,26.7,0
Devin Duvernay,50,7,0,0,0,19,3,42.9,0
DJ Moore,48,8,0,0,0,14,4,50,0
Isaiah McKenzie,47,9,1,0,0,10,4,44.4,0
Mecole Hardman,46,8,0,1,0,24,2,25,1
Robert Woods,46,8,1,0,0,16,1,12.5,0
Davis Mills,44,18,0,0,0,11,5,27.8,0
Ty Montgomery,44,15,0,0,0,9,2,13.3,0
Michael Pittman,44,5,0,1,0,25,1,20,0
Scott Miller,43,2,1,1,0,33,2,100,0
Matthew Stafford,43,32,0,0,0,12,8,25,1
Geno Smith,42,9,1,0,0,12,3,33.3,0
Deonte Harty,41,5,0,1,0,22,1,20,0
Laviska Shenault Jr.,41,11,0,0,0,11,2,18.2,0
Braxton Berrios,40,7,2,0,0,11,3,42.9,0
Jarvis Landry,40,6,2,0,0,16,4,66.7,1
Jalen Richard,40,9,0,1,0,23,3,33.3,0
Jonnu Smith,40,9,0,0,0,9,2,22.2,0
Anthony Schwartz,39,6,0,0,0,17,4,66.7,0
James White,38,10,1,0,0,10,4,40,0
Colt McCoy,37,22,0,0,0,11,6,27.3,1
J.J. Taylor,37,19,2,0,0,15,3,15.8,0
Robbie Chosen,36,3,0,1,0,30,1,33.3,0
Kalen Ballage,36,12,0,0,0,13,2,16.7,0
Mike Boone,35,4,0,0,0,16,2,50,0
Jalen Guyton,34,7,0,1,0,21,2,28.6,1
C.J. Ham,34,7,0,1,0,30,3,42.9,0
Mike Glennon,33,7,1,0,0,13,2,28.6,1
Jakeem Grant,33,5,0,0,0,13,2,40,0
Jonathan Ward,33,9,0,0,0,7,3,33.3,0
Ashton Dulin,32,3,0,1,0,37,1,33.3,0
Allen Lazard,32,3,0,0,0,14,2,66.7,0
Darnell Mooney,32,6,1,0,0,15,2,33.3,0
Jalen Reagor,32,10,0,0,0,12,3,30,0
Freddie Swain,32,5,0,0,0,11,2,40,0
Deon Jackson,31,13,1,0,0,10,2,15.4,0
La'Mical Perine,31,8,0,0,0,14,1,12.5,0
Emmanuel Sanders,31,2,0,1,0,24,2,100,0
Keith Smith,31,9,0,0,0,8,3,33.3,0
JaQuan Hardy,29,4,1,1,0,22,1,25,0
Josh Johnson,28,9,0,0,0,11,1,11.1,2
C.J. Moore,28,1,0,1,0,28,1,100,0
Kalif Raymond,28,4,0,0,0,13,2,50,0
Jordan Love,27,12,0,0,0,10,1,8.3,1
Michael Burton,26,8,1,0,0,7,8,100,0
Wendell Smallwood,25,5,0,0,0,13,2,40,0
Greg Dortch,24,1,0,1,0,24,1,100,0
Demetric Felton,24,7,0,0,0,12,0,0,0
Kylin Hill,24,10,0,0,0,8,1,10,0
Mitchell Trubisky,24,13,1,1,0,22,3,23.1,0
Jason Cabinda,23,3,0,1,0,21,2,66.7,0
Tyler Boyd,22,2,0,0,0,14,1,50,0
Kyle Juszczyk,22,8,1,0,0,6,3,37.5,0
Case Keenum,22,12,0,0,0,10,6,50,0
Alex Armah,21,5,0,0,0,9,4,80,0
Tavon Austin,21,3,0,0,0,8,1,33.3,0
Ja'Marr Chase,21,7,0,0,0,10,2,28.6,0
Brandin Cooks,21,2,0,0,0,16,1,50,0
Chris Godwin,21,4,1,0,0,9,4,100,0
Gardner Minshew,21,9,0,0,0,9,2,22.2,0
Zach Pascal,21,2,0,0,0,12,0,0,0
Gerald Everett,20,3,0,0,0,13,2,66.7,0
Van Jefferson,20,2,0,0,0,10,1,50,0
George Kittle,20,3,0,0,0,9,0,0,0
Raheem Mostert,20,2,0,0,0,11,1,50,0
Trevor Siemian,20,9,1,0,0,17,2,22.2,0
Andre Roberts,19,3,0,0,0,9,0,0,0
Cooper Kupp,18,4,0,0,0,18,1,25,0
Brandon Aiyuk,17,5,0,0,0,8,0,0,0
Albert Wilson,17,4,0,0,0,14,1,25,0
John Ross,16,1,0,0,0,16,1,100,0
Henry Ruggs III,16,3,0,0,0,7,0,0,0
Dwayne Washington,16,4,0,0,0,5,0,0,0
Cameron Batson,15,2,0,0,0,11,1,50,0
Ray-Ray McCloud,15,2,0,0,0,10,0,0,0
Odell Beckham Jr.,14,2,0,0,0,10,1,50,0
Sean Chandler,14,1,0,0,0,14,1,100,0
Cyril Grayson,14,1,0,0,0,14,1,100,0
Justin Jefferson,14,6,0,0,0,11,1,16.7,0
Sean Mannion,14,2,0,0,0,11,2,100,0
Equanimeous St. Brown,14,3,0,0,0,13,2,66.7,0
Tim Boyle,13,2,0,0,0,14,1,50,0
John Kelly,13,2,0,0,0,11,1,50,0
Scottie Phillips,13,6,0,0,0,4,1,16.7,0
PJ Walker,13,7,0,0,0,13,2,28.6,2
James Washington,13,2,0,0,0,12,1,50,0
Terry McLaurin,12,1,0,0,0,12,1,100,0
Jacques Patrick,12,2,0,0,0,8,1,50,0
Nelson Agholor,11,3,0,0,0,6,0,0,0
Kyle Allen,11,2,0,0,0,11,1,50,0
Jaelon Darden,11,1,0,0,0,11,1,100,0
Buddy Howell,11,5,0,0,0,4,0,0,0
Christian Kirk,11,1,0,0,0,11,1,100,0
Amari Rodgers,11,1,0,0,0,11,1,100,0
Curtis Samuel,11,4,0,0,0,8,0,0,0
Mekhi Sargent,11,5,0,0,0,3,1,20,0
Tommy Tremble,11,3,1,0,0,7,1,33.3,0
Ced Wilson,11,2,0,0,0,6,1,50,0
Blake Bell,10,4,0,0,0,3,4,100,0
A.J. Brown,10,2,0,0,0,7,1,50,0
Mike Evans,10,1,0,0,0,10,1,100,0
K.J. Osborn,10,1,0,0,0,10,1,100,0
Sam Ehlinger,9,3,0,0,0,9,1,33.3,0
Tyler Lockett,9,2,0,0,0,7,0,0,0
Jakobi Meyers,9,1,0,0,0,9,0,0,0
Gunner Olszewski,9,1,0,0,0,9,0,0,0
Trey Ragas,9,1,0,0,0,9,1,100,0
Chester Rogers,9,1,0,0,0,9,0,0,0
Jaylen Samuels,9,5,0,0,0,3,0,0,0
JuJu Smith-Schuster,9,3,1,0,0,3,1,33.3,0
Nick Foles,8,4,0,0,0,8,1,25,0
Gabe Nabers,8,3,0,0,0,4,1,33.3,0
Damarea Crockett,7,3,0,0,0,6,0,0,0
Darrynton Evans,7,2,0,0,0,5,0,0,0
Cam Sims,7,1,0,0,0,7,0,0,0
Tremon Smith,7,1,0,0,0,7,0,0,0
Preston Williams,7,1,0,0,0,7,0,0,0
Khari Blasingame,6,3,0,0,0,3,1,33.3,1
David Blough,6,1,0,0,0,6,0,0,0
C.J. Board,6,1,0,0,0,6,0,0,0
Ian Book,6,3,0,0,0,3,1,33.3,0
Antonio Brown,6,1,0,0,0,6,0,0,0
Feleipe Franks,6,3,0,0,0,4,0,0,0
Dallin Leavitt,6,2,0,0,0,4,2,100,0
DK Metcalf,6,1,0,0,0,6,0,0,0
Josh Palmer,6,1,0,0,0,6,0,0,0
Chris Streveler,6,3,0,0,0,4,0,0,1
Kadarius Toney,6,3,0,0,0,7,0,0,0
Marquise Brown,5,1,0,0,0,5,1,100,0
Jake Funk,5,2,0,0,0,6,0,0,0
Adam Prentice,5,3,0,0,0,2,2,66.7,0
Ben Roethlisberger,5,20,1,0,0,8,3,15,0
Johnny Stanton,5,3,0,0,0,3,2,66.7,0
Reggie Bonnafon,4,1,0,0,0,4,0,0,0
Gary Brightwell,4,1,0,0,0,4,0,0,0
Trenton Cannon,4,3,0,0,0,3,0,0,0
Zach Ertz,4,1,0,0,0,4,0,0,0
DeSean Jackson,4,1,0,0,0,4,0,0,0
Dawson Knox,4,0,0,0,0,4,1,0,0
Patrick Laird,4,1,0,0,0,4,0,0,0
Braden Mann,4,1,0,0,0,4,0,0,0
Ryan Nall,4,1,0,0,0,4,0,0,0
Patrick Ricard,4,2,0,0,0,2,2,100,0
Ito Smith,4,1,1,0,0,4,1,100,0
Andrew Wingard,4,1,0,0,0,4,1,100,0
Cam Akers,3,5,0,0,0,2,0,0,0
Jordan Akins,3,1,0,0,0,3,1,100,0
Chris Conley,3,1,0,0,0,3,1,100,0
Pharoh Cooper,3,1,0,0,0,3,0,0,0
Nathan Cottrell,3,1,0,0,0,3,0,0,0
Joe Flacco,3,2,0,0,0,2,1,50,0
Maurice Ffrench,3,1,0,0,0,3,0,0,0
Reggie Gilliam,3,3,0,0,0,2,0,0,0
Jerry Jeudy,3,2,0,0,0,3,0,0,0
Zay Jones,3,2,0,0,0,4,0,0,0
Travis Kelce,3,2,1,0,0,4,1,50,0
Anthony McFarland,3,3,0,0,0,3,0,0,0
Stanley Morgan,3,1,0,0,0,3,0,0,0
Hunter Renfrow,3,3,0,0,0,5,0,0,0
Durham Smythe,3,2,0,0,0,2,2,100,0
Jaylen Waddle,3,2,1,0,0,2,1,50,0
Quez Watkins,3,1,0,0,0,3,0,0,0
C.J. Beathard,2,1,0,0,0,2,0,0,0
Ryan Fitzpatrick,2,1,0,0,0,2,0,0,0
Nathan Peterman,2,2,0,0,0,1,1,50,0
Adam Thielen,2,1,0,0,0,2,0,0,0
Olamide Zaccheaus,2,1,0,0,0,2,1,100,0
Randall Cobb,1,1,0,0,0,1,0,0,0
Eric Ebron,1,1,1,0,0,1,1,100,0
Alec Ingold,1,2,0,0,0,1,1,50,0
Dax Milne,1,1,0,0,0,1,0,0,0
David Njoku,1,1,0,0,0,1,0,0,0
Michael Palardy,1,1,0,0,0,1,0,0,0
Kenny Stills,1,1,0,0,0,1,0,0,0
Derek Watt,1,1,0,0,0,1,1,100,0
Mark Andrews,0,1,0,0,0,0,0,0,0
Jake Bailey,0,0,0,0,0,0,0,0,0
Kenjon Barner,0,4,0,0,0,1,0,0,0
Phillip Dorsett,0,1,0,0,0,0,0,0,0
Bryan Edwards,0,1,0,0,0,0,0,0,0
Clayton Fejedelem,0,1,0,0,0,0,0,0,1
Jamie Gillan,0,1,0,0,0,0,0,0,1
Johnny Hekker,0,1,0,0,0,0,0,0,1
Chad Henne,0,8,0,0,0,4,0,0,2
Andy Janovich,0,2,1,0,0,1,1,50,0
Cole Kmet,0,1,0,0,0,0,0,0,0
Andy Lee,0,1,0,0,0,0,0,0,2
Brandon Allen,-1,7,0,0,0,3,1,14.3,0
Kurt Benkert,-1,2,0,0,0,0,0,0,0
Marquise Goodwin,-1,2,0,0,0,1,0,0,0
Nate McCrary,-1,1,0,0,0,-1,0,0,0
Jeff Smith,-1,1,0,0,0,-1,0,0,0
Mike White,-1,5,0,0,0,2,2,40,0
John Wolford,-1,2,0,0,0,0,0,0,0
Chase Daniel,-2,2,0,0,0,-1,0,0,0
Marcus Johnson,-2,2,0,0,0,5,1,50,0
Alex Bachman,-3,1,0,0,0,-3,0,0,0
Evan Engram,-3,1,0,0,0,-3,0,0,0
Devine Ozigbo,-3,1,0,0,0,-3,0,0,0
Breshad Perriman,-3,1,0,0,0,-3,0,0,0
Shi Smith,-3,1,0,0,0,-3,0,0,0
Davis Webb,-3,2,0,0,0,-1,0,0,0
Dyami Brown,-4,1,0,0,0,-4,0,0,0
Logan Woodside,-6,6,0,0,0,-1,0,0,0
Blaine Gabbert,-7,9,0,0,0,0,0,0,0
Brian Hoyer,-8,11,0,0,0,2,1,9.1,0
Cooper Rush,-8,9,0,0,0,2,0,0,0
Sterling Shepard,-9,1,0,0,0,-9,0,0,0
Darius Slayton,-13,1,0,0,0,-13,0,0,0
